HHID,case_id,ea_id,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
599,105093190021,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,34,34,28mar2010,28,3,2010,31aug2010,31,8,2010,30,30,30mar2010,30,3,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,15mar2011,15,3,2011,15mar2011,15,3,2011,Yes,Yes,Yes,No,No,Complete,Complete
589,105093190045,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,33,33,29mar2010,29,3,2010,31aug2010,31,8,2010,30,30,30mar2010,30,3,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,12mar2011,12,3,2011,15mar2011,15,3,2011,No,Yes,Yes,No,No,Complete,Complete
581,105093190056,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,33,33,29mar2010,29,3,2010,31aug2010,31,8,2010,30,30,30mar2010,30,3,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,15mar2011,15,3,2011,No,Yes,Yes,No,No,Complete,Complete
593,105093190058,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,34,34,29mar2010,29,3,2010,07sep2010,7,9,2010,30,30,30mar2010,30,3,2010,08sep2010,8,9,2010,39,391,,0,0,0,08sep2010,8,9,2010,21,21,12mar2011,12,3,2011,17mar2011,17,3,2011,No,Yes,Yes,No,No,Complete,Complete
583,105093190062,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,32,32,30mar2010,30,3,2010,07sep2010,7,9,2010,30,30,02apr2010,2,4,2010,08sep2010,8,9,2010,391,391,08sep2010,8,9,2010,08sep2010,8,9,2010,21,21,15mar2011,15,3,2011,17mar2011,17,3,2011,No,Yes,No,No,No,Complete,Complete
597,105093190116,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,33,33,27mar2010,27,3,2010,31aug2010,31,8,2010,30,30,30mar2010,30,3,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,17mar2011,17,3,2011,Yes,Yes,No,No,No,Complete,Complete
607,105093190129,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,32,32,29mar2010,29,3,2010,31aug2010,31,8,2010,30,30,31mar2010,31,3,2010,01sep2010,1,9,2010,39,391,,0,0,0,07sep2010,7,9,2010,21,21,12mar2011,12,3,2011,17mar2011,17,3,2011,No,Yes,No,No,No,Complete,Complete
577,105093190148,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,34,34,30mar2010,30,3,2010,31aug2010,31,8,2010,30,30,07apr2010,7,4,2010,03sep2010,3,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,12mar2011,12,3,2011,17mar2011,17,3,2011,Yes,Yes,Yes,Yes,No,Complete,Complete
601,105093190150,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,32,32,30mar2010,30,3,2010,31aug2010,31,8,2010,30,30,04apr2010,4,4,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,17feb2011,17,2,2011,No,Yes,No,No,No,Complete,Complete
587,105093190189,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,31,31,29mar2010,29,3,2010,31aug2010,31,8,2010,30,30,01apr2010,1,4,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,17mar2011,17,3,2011,Yes,Yes,No,No,No,Complete,Complete
579,105093190205,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,32,32,31mar2010,31,3,2010,31aug2010,31,8,2010,30,30,02apr2010,2,4,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,11mar2011,11,3,2011,17mar2011,17,3,2011,No,Yes,Yes,No,No,Complete,Complete
595,105093190214,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,31,31,30mar2010,30,3,2010,31aug2010,31,8,2010,30,30,31mar2010,31,3,2010,01sep2010,1,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,12mar2011,12,3,2011,17feb2011,17,2,2011,No,Yes,Yes,No,No,Complete,Complete
591,105093190217,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,33,34,31mar2010,31,3,2010,31aug2010,31,8,2010,30,30,01apr2010,1,4,2010,02sep2010,2,9,2010,391,391,07sep2010,7,9,2010,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,17mar2011,17,3,2011,Yes,Yes,Yes,No,Yes,Complete,Complete
605,105093190245,10509319,rural,North - Rural,853.16931,Panel A,Mzimba,9,Mpherembe,No,,33,33,30mar2010,30,3,2010,31aug2010,31,8,2010,30,30,30mar2010,30,3,2010,01sep2010,1,9,2010,39,391,,0,0,0,07sep2010,7,9,2010,21,21,14mar2011,14,3,2011,17mar2011,17,3,2011,No,Yes,Yes,Yes,No,Complete,Complete
588,105103880009,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,31,31,16apr2010,16,4,2010,28jul2010,28,7,2010,30,30,16apr2010,16,4,2010,29jul2010,29,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,No,Yes,No,Yes,No,Complete,Complete
580,105103880018,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,32,32,16apr2010,16,4,2010,28jul2010,28,7,2010,30,30,17apr2010,17,4,2010,29jul2010,29,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,Yes,Yes,No,Yes,No,Complete,Complete
590,105103880027,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,34,16apr2010,16,4,2010,28jul2010,28,7,2010,30,30,17apr2010,17,4,2010,28jul2010,28,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,Yes,Yes,Yes,No,No,Complete,Complete
574,105103880036,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,33,33,16apr2010,16,4,2010,27jul2010,27,7,2010,30,30,21apr2010,21,4,2010,29jul2010,29,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,No,Yes,Yes,No,No,Complete,Complete
602,105103880054,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,31,31,16apr2010,16,4,2010,27jul2010,27,7,2010,30,30,17apr2010,17,4,2010,28jul2010,28,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,No,Yes,No,No,No,Complete,Complete
594,105103880062,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,33,33,16apr2010,16,4,2010,28jul2010,28,7,2010,30,30,20apr2010,20,4,2010,29jul2010,29,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,22jan2011,22,1,2011,No,Yes,No,No,No,Complete,Complete
576,105103880071,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,32,32,17apr2010,17,4,2010,27jul2010,27,7,2010,30,30,18apr2010,18,4,2010,28jul2010,28,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,Yes,No,No,Complete,Complete
598,105103880080,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,31,31,17apr2010,17,4,2010,27jul2010,27,7,2010,30,30,18apr2010,18,4,2010,28jul2010,28,7,2010,39,391,22apr2010,22,4,2010,30jul2010,30,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,Yes,No,No,Complete,Complete
604,105103880098,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,33,16apr2010,16,4,2010,27jul2010,27,7,2010,30,30,17apr2010,17,4,2010,28jul2010,28,7,2010,39,391,22apr2010,22,4,2010,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete
582,105103880107,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,32,32,16apr2010,16,4,2010,27jul2010,27,7,2010,30,30,17apr2010,17,4,2010,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete
578,105103880116,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,34,17apr2010,17,4,2010,27jul2010,27,7,2010,30,30,18apr2010,18,4,2010,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,Yes,Yes,Yes,No,No,Complete,Complete
586,105103880124,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,34,16apr2010,16,4,2010,27jul2010,27,7,2010,30,30,17apr2010,17,4,2010,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,Yes,Yes,Yes,No,No,Complete,Complete
596,105103880142,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,31,31,17apr2010,17,4,2010,28jul2010,28,7,2010,30,30,18apr2010,18,4,2010,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete
592,105103880151,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,32,32,17apr2010,17,4,2010,28jul2010,28,7,2010,30,30,18apr2010,18,4,2010,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete
584,105103880160,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,34,17apr2010,17,4,2010,28jul2010,28,7,2010,30,30,18apr2010,18,4,2010,28jul2010,28,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete
600,105103880178,10510388,rural,North - Rural,924.76819,Panel B,Mzimba,10,Mzukuzuku,No,,34,34,17apr2010,17,4,2010,28jul2010,28,7,2010,30,30,,0,0,0,29jul2010,29,7,2010,39,391,,0,0,0,31jul2010,31,7,2010,6,10,27oct2010,27,10,2010,24jan2011,24,1,2011,No,Yes,Yes,No,No,Complete,Complete
635,107321920007,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,31,31,10may2010,10,5,2010,18sep2010,18,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,Yes,Yes,No,Complete,Complete
627,107321920048,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,32,32,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,15may2010,15,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
611,107321920084,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,34,34,09may2010,9,5,2010,19sep2010,19,9,2010,30,38,11may2010,11,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,Yes,No,No,No,Complete,Complete
615,107321920111,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,33,33,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,14may2010,14,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,Yes,No,Complete,Complete
629,107321920134,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,31,31,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,06jan2011,6,1,2011,08jan2011,8,1,2011,Yes,Yes,No,Yes,No,Complete,Complete
609,107321920171,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,34,34,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,11may2010,11,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,06jan2011,6,1,2011,08jan2011,8,1,2011,No,Yes,No,No,No,Complete,Complete
625,107321920194,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,31,31,11may2010,11,5,2010,18sep2010,18,9,2010,30,38,14may2010,14,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,Yes,Yes,Yes,No,No,Complete,Complete
613,107321920240,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,31,31,10may2010,10,5,2010,18sep2010,18,9,2010,30,38,14may2010,14,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,Yes,Yes,No,No,No,Complete,Complete
631,107321920241,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,32,32,10may2010,10,5,2010,19sep2010,19,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
639,107321920255,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,33,33,10may2010,10,5,2010,18sep2010,18,9,2010,30,38,14may2010,14,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
619,107321920258,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,34,34,11may2010,11,5,2010,19sep2010,19,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
633,107321920281,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,34,34,10may2010,10,5,2010,19sep2010,19,9,2010,30,38,11may2010,11,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,Yes,No,No,No,Complete,Complete
637,107321920285,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,32,32,10may2010,10,5,2010,18sep2010,18,9,2010,30,38,15may2010,15,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,06jan2011,6,1,2011,08jan2011,8,1,2011,No,Yes,Yes,No,No,Complete,Complete
617,107321920288,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,33,33,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
621,107321920320,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,Yes,Dwelling found but appears unoccupied,32,32,11may2010,11,5,2010,18sep2010,18,9,2010,30,38,14may2010,14,5,2010,18sep2010,18,9,2010,39,391,17may2010,17,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,No,No,Complete,Complete
623,107321920404,10732192,urban,North - Urban,94.839699,Panel A,Mzuzu City,32,Lupaso Ward,No,,33,33,09may2010,9,5,2010,18sep2010,18,9,2010,30,38,13may2010,13,5,2010,18sep2010,18,9,2010,39,391,18may2010,18,5,2010,19sep2010,19,9,2010,10,10,07jan2011,7,1,2011,08jan2011,8,1,2011,No,No,No,Yes,No,Complete,Complete
622,107336400005,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,31,31,12may2010,12,5,2010,20sep2010,20,9,2010,30,30,16may2010,16,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,Yes,Yes,No,No,No,Complete,Complete
612,107336400010,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,33,33,14may2010,14,5,2010,21sep2010,21,9,2010,30,30,15may2010,15,5,2010,,0,0,0,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,01feb2011,1,2,2011,No,No,No,No,No,Complete,Complete
636,107336400015,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,34,34,12may2010,12,5,2010,20sep2010,20,9,2010,30,30,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,No,No,Complete,Complete
618,107336400020,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,Yes,Dwelling found but respondent refused,34,34,14may2010,14,5,2010,20sep2010,20,9,2010,30,38,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,21,10dec2010,10,12,2010,03feb2011,3,2,2011,No,Yes,No,No,No,Complete,Complete
610,107336400031,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,32,32,13may2010,13,5,2010,19sep2010,19,9,2010,30,30,15may2010,15,5,2010,20sep2010,20,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,Yes,No,Complete,Complete
614,107336400036,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,33,33,13may2010,13,5,2010,20sep2010,20,9,2010,30,30,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,24sep2010,24,9,2010,10,7,10dec2010,10,12,2010,01feb2011,1,2,2011,No,No,No,No,No,Complete,Complete
626,107336400041,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,Yes,Dwelling found but respondent refused,33,33,02jun2010,2,6,2010,20sep2010,20,9,2010,30,30,03jun2010,3,6,2010,21sep2010,21,9,2010,39,391,14jun2010,14,6,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
632,107336400047,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,33,33,13may2010,13,5,2010,21sep2010,21,9,2010,30,30,17may2010,17,5,2010,22sep2010,22,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,01feb2011,1,2,2011,No,Yes,No,No,No,Complete,Complete
620,107336400056,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,34,34,13may2010,13,5,2010,20sep2010,20,9,2010,30,38,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,Yes,No,No,Complete,Complete
624,107336400067,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,33,33,12may2010,12,5,2010,20sep2010,20,9,2010,30,30,17may2010,17,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,01feb2011,1,2,2011,No,Yes,No,No,No,Complete,Complete
628,107336400072,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,34,34,12may2010,12,5,2010,20sep2010,20,9,2010,30,38,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,21,10dec2010,10,12,2010,03feb2011,3,2,2011,No,Yes,No,No,No,Complete,Complete
630,107336400077,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,31,31,13may2010,13,5,2010,19sep2010,19,9,2010,30,30,16may2010,16,5,2010,20sep2010,20,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,No,No,Complete,Complete
606,107336400087,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,31,31,13may2010,13,5,2010,20sep2010,20,9,2010,30,30,16may2010,16,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,28sep2010,28,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,Yes,Yes,No,No,No,Complete,Complete
608,107336400092,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,32,32,13may2010,13,5,2010,20sep2010,20,9,2010,30,38,15may2010,15,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,No,No,Complete,Complete
616,107336400097,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,32,32,14may2010,14,5,2010,19sep2010,19,9,2010,30,38,15may2010,15,5,2010,20sep2010,20,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,No,No,Complete,Complete
634,107336400107,10733640,urban,North - Urban,93.022598,Panel B,Mzuzu City,33,Zolozolo,No,,31,31,14may2010,14,5,2010,20sep2010,20,9,2010,30,38,16may2010,16,5,2010,21sep2010,21,9,2010,39,391,20may2010,20,5,2010,27sep2010,27,9,2010,10,7,10dec2010,10,12,2010,02feb2011,2,2,2011,No,Yes,No,No,No,Complete,Complete
642,107343700017,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,34,34,22jun2010,22,6,2010,05oct2010,5,10,2010,30,38,26jun2010,26,6,2010,05oct2010,5,10,2010,391,391,27aug2010,27,8,2010,07oct2010,7,10,2010,12,11,27aug2010,27,8,2010,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete
654,107343700036,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,32,32,22jun2010,22,6,2010,06oct2010,6,10,2010,30,38,25jun2010,25,6,2010,06oct2010,6,10,2010,391,391,,0,0,0,08oct2010,8,10,2010,12,11,11dec2010,11,12,2010,09mar2011,9,3,2011,No,No,No,No,No,Complete,Complete
652,107343700075,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,33,33,22jun2010,22,6,2010,05oct2010,5,10,2010,30,38,24jun2010,24,6,2010,05oct2010,5,10,2010,391,391,,0,0,0,08oct2010,8,10,2010,12,11,11dec2010,11,12,2010,09mar2011,9,3,2011,No,No,No,No,No,Complete,Complete
668,107343700094,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,33,33,22jun2010,22,6,2010,05oct2010,5,10,2010,30,38,24jun2010,24,6,2010,05oct2010,5,10,2010,391,391,,0,0,0,08oct2010,8,10,2010,12,11,11dec2010,11,12,2010,09mar2011,9,3,2011,No,No,No,No,No,Complete,Complete
658,107343700114,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,34,34,22jun2010,22,6,2010,05oct2010,5,10,2010,30,38,26jun2010,26,6,2010,05oct2010,5,10,2010,391,391,27jun2010,27,6,2010,07oct2010,7,10,2010,12,11,10dec2010,10,12,2010,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete
662,107343700152,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,31,31,21jun2010,21,6,2010,06oct2010,6,10,2010,30,38,25jun2010,25,6,2010,06oct2010,6,10,2010,391,391,28jun2010,28,6,2010,07oct2010,7,10,2010,12,11,10dec2010,10,12,2010,08mar2011,8,3,2011,No,Yes,No,Yes,No,Complete,Complete
656,107343700172,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,33,33,22jun2010,22,6,2010,06oct2010,6,10,2010,30,38,25jun2010,25,6,2010,06oct2010,6,10,2010,391,391,,0,0,0,08oct2010,8,10,2010,12,11,11dec2010,11,12,2010,09mar2011,9,3,2011,No,No,No,No,No,Complete,Complete
644,107343700191,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,33,33,21jun2010,21,6,2010,06oct2010,6,10,2010,30,38,24jun2010,24,6,2010,06oct2010,6,10,2010,391,391,,0,0,0,08oct2010,8,10,2010,12,11,11dec2010,11,12,2010,09mar2011,9,3,2011,No,No,No,No,No,Complete,Complete
638,107343700230,10734370,urban,North - Urban,155.2321,Panel B,Mzuzu City,34,Chiputula Ward,No,,34,34,22jun2010,22,6,2010,06oct2010,6,10,2010,30,38,24jun2010,24,6,2010,06oct2010,6,10,2010,391,391,27jun2010,27,6,2010,07oct2010,7,10,2010,12,11,10dec2010,10,12,2010,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete
