PID,eligible_tracking,status,whynotfound,specialcase
184604,0,"Not Found, Tracking Ineligible",,
184605,0,"Not Found, Tracking Ineligible",,
184606,0,"Not Found, Tracking Ineligible",,
184607,1,"Not Found, Tracking Eligible",,
184701,1,Found,,
184702,1,Found,,
184703,1,Found,,
184801,1,Found,,
184802,1,Found,,
184803,0,Found,,
184804,0,Found,,
184805,0,Found,,
184806,0,Found,,
184901,1,Found,,
184902,1,Found,,
184903,1,Found,,
184904,1,Found,,
184905,0,Found,,
184906,0,Found,,
184907,0,Found,,
184908,0,Found,,
184909,1,Found,,
184910,0,Found,,
185001,1,Found,,
185002,1,Individual Dead,,
185003,0,"Not Found, Tracking Ineligible",,
185004,0,"Not Found, Tracking Ineligible",,
185005,0,Individual Dead,,
185101,1,Found,,
185102,1,Found,,
185103,1,Found,,
185104,0,Found,,
185105,1,Found,,
185106,0,Found,,
185107,0,Found,,
185201,1,"Not Found, Tracking Eligible",,
185301,1,Found,,
185302,1,Found,,
185303,1,Found,,
185304,1,Found,,
185305,1,Found,,
185306,0,Found,,
185307,0,Found,,
185401,1,Found,,
185402,1,Found,,
185403,0,Found,,
185404,0,Found,,
185405,0,Found,,
185501,1,Found,,
185502,1,Found,,
185503,1,Found,,
185601,1,Found,,
185602,1,Found,,
185603,1,Found,,
185604,0,Found,,
185605,1,Found,,
185701,1,Found,,
185702,1,Found,,
185703,0,Found,,
185801,1,Found,,
185802,1,Found,,
185803,0,Found,,
185804,0,Found,,
185805,0,Found,,
185806,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
185807,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
185901,1,Found,,
185902,1,Found,,
185903,1,Found,,
185904,1,Found,,
185905,1,Found,,
185906,1,Found,,
185907,1,Found,,
185908,1,Found,,
185909,0,Found,,
186001,1,Found,,
186002,1,Found,,
186003,1,Found,,
186004,1,Found,,
186005,1,Found,,
186006,0,Found,,
186007,0,Found,,
186101,1,Found,,
186102,1,Found,,
186103,0,Found,,
186104,0,Found,,
186105,0,Found,,
186201,1,Found,,
186202,1,Found,,
186203,0,Found,,
186301,1,Found,,
186302,1,Found,,
186303,0,Found,,
186304,0,Found,,
186401,1,Found,,
186402,1,Found,,
186501,1,Found,,
186601,1,Found,,
186602,1,Found,,
186701,1,Found,,
186702,1,Found,,
186703,0,Found,,
186704,0,Found,,
186705,1,Found,,
186706,0,Found,,
186801,1,Found,,
186802,1,Found,,
186803,1,Found,,
186804,1,Found,,
186805,1,Found,,
186901,1,Found,,
186902,1,Found,,
186903,0,Found,,
187001,1,Found,,
187002,1,Found,,
187003,0,Found,,
187004,0,Found,,
187101,1,Found,,
187102,0,Found,,
187103,0,Found,,
187104,0,Found,,
187201,1,Found,,
187202,1,Found,,
187203,0,Found,,
187204,0,Found,,
187205,0,Found,,
187206,0,"Not Found, Tracking Ineligible",,
187207,0,Found,,
187301,1,Found,,
187302,1,Found,,
187303,1,Found,,
187304,0,Found,,
187305,0,Found,,
187306,0,Found,,
187401,1,"Not Found, Tracking Eligible",,
187402,1,Found,,
187403,0,"Not Found, Tracking Ineligible",,
187404,0,Found,,
187501,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
187601,1,Found,,
187602,1,Found,,
187603,1,Found,,
187604,1,Found,,
187605,1,Found,,
187606,1,Individual Dead,,
187701,1,Found,,
187702,1,Found,,
187703,1,Found,,
187704,0,Found,,
187705,0,Found,,
187706,1,Found,,
187801,1,"Not Found, Tracking Eligible",,
187802,1,"Not Found, Tracking Eligible",,
187803,1,"Not Found, Tracking Eligible",,
187804,0,"Not Found, Tracking Ineligible",,
187805,0,"Not Found, Tracking Ineligible",,
187901,1,Found,,
187902,1,Found,,
187903,1,Found,,
187904,1,Found,,
187905,0,Found,,
187906,0,Found,,
187907,0,Found,,
188001,1,Found,,
188004,1,Found,,
188005,0,Found,,
188006,0,Found,,
188101,1,Found,,
188102,1,Found,,
188103,0,Found,,
188104,0,Found,,
188201,1,Found,,
188202,1,Found,,
188203,0,Found,,
188301,1,Found,,
188302,1,Found,,
188303,0,Found,,
188304,0,Found,,
188401,1,Found,,
188402,1,Found,,
188403,0,Found,,
188501,1,Found,,
188502,1,Found,,
188503,0,Found,,
188601,1,Found,,
188602,1,Found,,
188603,1,Found,,
188604,0,Found,,
188605,0,Found,,
188606,0,Found,,
188701,1,Found,,
188702,1,Found,,
188703,1,Found,,
188704,1,Found,,
188705,1,Found,,
188706,0,Found,,
188707,0,"Not Found, Tracking Ineligible",,
188708,0,Found,,
188801,1,Found,,
188802,1,Found,,
188803,0,Found,,
188804,0,Found,,
188805,0,Found,,
188901,1,Found,,
188902,1,Found,,
188903,1,Found,,
188904,1,Found,,
188905,0,Found,,
188906,0,Found,,
188907,1,Found,,
188908,1,Found,,
188909,1,Found,,
189001,1,Found,,
189002,1,Found,,
189003,1,Found,,
189004,1,Found,,
189005,1,Found,,
189006,0,Found,,
189008,0,"Not Found, Tracking Ineligible",,
189101,1,"Not Found, Tracking Eligible",,
189102,1,"Not Found, Tracking Eligible",,
189103,1,"Not Found, Tracking Eligible",,
189104,1,"Not Found, Tracking Eligible",,
189105,1,"Not Found, Tracking Eligible",,
189106,1,"Not Found, Tracking Eligible",,
189107,1,"Not Found, Tracking Eligible",,
189108,0,"Not Found, Tracking Ineligible",,
189201,1,Found,,
189202,1,Found,,
189301,1,Found,,
189302,1,Found,,
189303,1,Found,,
189304,1,Found,,
189305,1,Found,,
189306,0,Found,,
189307,0,Found,,
189308,1,Found,,
189401,1,Individual Dead,,
189403,1,Found,,
189501,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
189502,1,Individual Dead,,
189503,0,"Not Found, Tracking Ineligible",,
189601,1,Found,,
189602,1,Found,,
189603,1,Found,,
189604,0,Found,,
189605,0,Individual Dead,,
189701,1,Found,,
189801,1,Found,,
189802,1,Found,,
189803,1,Found,,
189804,1,Found,,
189805,1,Found,,
189806,1,Found,,
189807,0,Found,,
189901,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
189902,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
189903,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
189904,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
190001,1,"Not Found, Tracking Eligible",,
190002,1,"Not Found, Tracking Eligible",,
190003,0,"Not Found, Tracking Ineligible",,
190004,0,"Not Found, Tracking Ineligible",,
190005,0,"Not Found, Tracking Ineligible",,
190006,1,"Not Found, Tracking Eligible",,
190101,1,Found,,
190102,1,Found,,
190103,1,Found,,
190104,1,Found,,
190105,1,Found,,
190106,0,Found,,
190107,0,Found,,
190201,1,Found,,
190202,1,Found,,
190203,1,Found,,
190204,0,Found,,
190205,0,Found,,
190301,1,Found,,
190302,1,Found,,
190303,1,Found,,
190304,1,Found,,
190305,1,Found,,
190306,1,Found,,
190401,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
190402,1,Found,,
190403,0,Found,,
190501,1,Found,,
190502,1,Found,,
190503,1,Found,,
190504,1,Found,,
190505,0,Found,,
190506,0,Found,,
190507,1,"Not Found, Tracking Eligible",Special Case,Person not known to household
190601,1,Individual Dead,,
190602,1,Found,,
190603,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
190604,1,Found,,
190605,0,Found,,
190606,0,Found,,
190607,0,Found,,
190608,0,Found,,
190701,1,Individual Dead,,
190702,1,Found,,
190703,0,Found,,
190704,0,Found,,
190705,1,Found,,
190801,1,Found,,
190802,1,Found,,
190803,1,Found,,
190804,1,Found,,
190901,1,Found,,
190902,1,Found,,
190903,1,Found,,
190904,1,Found,,
190905,1,Found,,
190906,1,Found,,
190907,1,Found,,
190908,1,Found,,
190909,1,Found,,
190910,1,Found,,
190911,1,Found,,
190912,0,Found,,
190913,0,Found,,
190914,1,Found,,
190915,0,"Not Found, Tracking Ineligible",,
191001,1,Found,,
191002,1,Found,,
191101,1,"Not Found, Tracking Eligible",,
191102,0,"Not Found, Tracking Ineligible",,
191103,0,"Not Found, Tracking Ineligible",,
191201,1,Individual Dead,,
191202,1,"Not Found, Tracking Eligible",,
191203,1,Found,,
191301,1,Found,,
191302,1,Found,,
191303,1,Found,,
191304,1,Found,,
191305,1,Found,,
191306,0,Found,,
191401,1,Individual Dead,,
191402,1,Found,,
191403,1,Found,,
191404,1,Found,,
191405,0,Found,,
191406,0,Found,,
191407,0,Found,,
191408,0,Found,,
191409,1,Found,,
191501,1,Found,,
191502,1,Found,,
191503,1,Found,,
191504,1,Found,,
191505,1,Found,,
191506,1,Found,,
191507,1,Found,,
191508,1,Found,,
191509,0,Found,,
191510,1,Found,,
191601,1,Found,,
191602,1,Found,,
191701,1,Found,,
191702,1,Found,,
191703,0,Found,,
191704,0,Individual Dead,,
191705,0,Found,,
191801,1,Individual Dead,,
191802,1,Found,,
191803,1,Found,,
191804,1,Found,,
191805,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
191806,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
191807,0,Found,,
191901,1,Found,,
191902,1,Found,,
191903,1,Found,,
191904,1,Found,,
191905,1,Found,,
191906,0,Found,,
191907,0,Found,,
191908,0,Found,,
191909,0,Found,,
191910,1,Found,,
192001,1,Found,,
192002,1,Found,,
192003,1,Found,,
192004,1,Found,,
192005,0,Found,,
192006,0,Found,,
192007,0,Found,,
192101,1,Found,,
192102,1,Found,,
192103,1,Found,,
192104,0,Found,,
192105,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
192201,1,Found,,
192202,1,Found,,
192203,0,Found,,
192301,1,Found,,
192302,1,Found,,
192303,0,Found,,
192304,0,Found,,
192305,0,Found,,
192401,1,Found,,
192402,1,Found,,
192403,1,Found,,
192404,1,Found,,
192405,1,Found,,
192406,1,Found,,
192407,1,Found,,
192501,1,Found,,
192502,1,Found,,
192601,1,Found,,
192602,1,Found,,
192603,1,Found,,
192604,0,Found,,
192605,0,Found,,
192701,1,Found,,
192702,1,Found,,
192703,1,Found,,
192704,1,Found,,
192705,1,Found,,
192706,0,Found,,
192707,0,Found,,
192708,0,Found,,
192801,1,Found,,
192802,1,Found,,
192803,1,Found,,
192804,1,Found,,
192805,0,Found,,
192806,1,Found,,
192807,0,Found,,
192808,0,Found,,
192901,1,Found,,
192902,1,Found,,
192903,1,Found,,
192904,0,Found,,
192905,0,Found,,
193001,1,Found,,
193002,1,Found,,
193003,1,Found,,
193004,0,Found,,
193005,0,Found,,
193006,0,Found,,
193101,1,Found,,
193102,1,Found,,
193103,1,Found,,
193104,0,Found,,
193105,0,Found,,
193106,0,Found,,
193201,1,Found,,
193301,1,Found,,
193302,1,Found,,
193303,0,Found,,
193304,1,Found,,
193401,1,Found,,
193402,1,Found,,
193403,1,Found,,
193404,1,Found,,
193405,1,Found,,
193406,0,Found,,
193407,0,Individual Dead,,
193501,1,Found,,
193502,1,Found,,
193503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193504,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193505,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193506,1,Found,,
193507,1,Found,,
193508,0,"Not Found, Tracking Ineligible",,
193509,1,Found,,
193510,0,Found,,
193511,1,Found,,
193512,0,Found,,
193601,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
193602,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
193603,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
193604,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
193701,1,Found,,
193702,1,Found,,
193703,1,Found,,
193704,1,Found,,
193705,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193706,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193707,1,Found,,
193708,1,Found,,
193709,0,Found,,
193710,0,Found,,
193711,0,Found,,
193712,0,Found,,
193801,1,Found,,
193802,1,Found,,
193803,0,Found,,
193804,0,Found,,
193901,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
193902,1,Found,,
193903,0,Found,,
193904,0,Found,,
194001,1,Found,,
194002,0,"Not Found, Tracking Ineligible",,
194101,1,Found,,
194102,1,Found,,
194201,1,Found,,
194202,1,Found,,
194203,1,Found,,
194204,1,"Not Found, Tracking Eligible",,
194205,1,Found,,
194301,1,Found,,
194302,1,Found,,
194401,1,Found,,
194402,1,Found,,
194403,0,Found,,
194404,0,Found,,
194405,0,Found,,
194501,1,Found,,
194502,1,Found,,
194503,0,Found,,
194504,0,Found,,
194601,1,Found,,
194602,1,Individual Dead,,
194603,1,Found,,
194604,1,Found,,
194701,1,Found,,
194702,1,Found,,
194703,0,Found,,
194801,1,Found,,
194802,0,Found,,
194901,1,Found,,
194902,1,Found,,
194903,1,Found,,
194904,0,Found,,
194905,0,Found,,
194906,1,Found,,
195001,1,Found,,
195002,1,Found,,
195003,1,Found,,
195101,1,Found,,
195102,1,Found,,
195103,1,Found,,
195104,0,Found,,
195201,1,Found,,
195202,1,Found,,
195301,1,Found,,
195302,1,Found,,
195401,1,Found,,
195402,1,Found,,
195403,1,Found,,
195404,1,Found,,
195405,1,Found,,
195406,1,Found,,
195407,0,Found,,
195501,1,Found,,
195502,0,"Not Found, Tracking Ineligible",,
195601,1,Found,,
195602,1,Found,,
195603,0,Found,,
195701,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
195702,1,Found,,
195703,0,Found,,
195704,0,Found,,
195801,1,Individual Dead,,
195802,1,Found,,
195803,1,Found,,
195804,0,Found,,
195805,0,Found,,
195806,0,Found,,
195901,1,Found,,
195902,1,Found,,
195903,0,"Not Found, Tracking Ineligible",,
195904,0,Found,,
196001,1,Found,,
196002,1,Found,,
196003,1,Found,,
196004,1,Found,,
196005,0,Found,,
196006,0,Found,,
196007,0,Found,,
196101,1,Found,,
196102,1,Found,,
196103,0,Found,,
196104,0,Found,,
196201,1,Found,,
196202,1,Found,,
196203,0,Found,,
196204,0,Found,,
196301,1,Found,,
196302,1,Found,,
196303,1,Found,,
196304,0,Found,,
196305,0,Found,,
196306,0,Found,,
196401,1,Found,,
196402,1,Found,,
196403,1,Found,,
196404,1,Found,,
196405,0,Found,,
196501,1,Found,,
196502,1,Individual Dead,,
196503,1,Found,,
196504,1,Found,,
196505,0,Found,,
196506,0,Found,,
196507,1,Found,,
196601,1,Individual Dead,,
196602,1,Found,,
196603,1,Found,,
196604,1,Found,,
196605,1,Found,,
196606,1,Found,,
196607,1,Found,,
196608,1,Found,,
196609,0,Found,,
196701,1,Found,,
196702,1,Found,,
196703,0,Found,,
196801,1,Found,,
196802,1,Found,,
196803,0,Found,,
196804,0,Found,,
196805,1,Found,,
196806,0,Found,,
196901,1,Found,,
196902,1,Found,,
196903,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
196904,1,Found,,
196905,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
196906,0,Found,,
196907,0,Found,,
197001,1,Found,,
197002,1,Found,,
197003,1,Found,,
197004,0,Found,,
197005,0,Found,,
197101,1,Found,,
197102,1,Found,,
197103,0,Found,,
197104,1,Found,,
197201,1,Found,,
197202,0,Found,,
197203,0,Found,,
197301,1,Found,,
197302,1,Found,,
197303,1,Found,,
197304,1,Found,,
197305,1,Found,,
197306,0,Found,,
197307,0,Individual Dead,,
197401,1,Found,,
197402,1,Found,,
197403,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
197404,1,Found,,
197405,1,Found,,
197406,0,Found,,
197407,0,Found,,
197408,0,Found,,
197409,0,Found,,
197501,1,Found,,
197502,1,Found,,
197503,0,Found,,
197504,0,Found,,
197601,1,Found,,
197602,1,Found,,
197603,0,Found,,
197604,0,Found,,
197701,1,Found,,
197702,1,Found,,
197801,1,Found,,
197802,1,Found,,
197901,1,Found,,
197902,1,Found,,
198001,1,Found,,
198002,1,Found,,
198003,1,Found,,
198004,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
198101,1,Found,,
198102,1,Found,,
198201,1,Found,,
198301,1,Found,,
198302,1,Found,,
198303,1,Found,,
198402,1,Found,,
198403,0,Found,,
198404,0,Found,,
198501,1,Found,,
198502,1,Found,,
198503,0,Found,,
198504,0,Found,,
198601,1,Found,,
198602,1,Found,,
198603,1,Found,,
198604,0,Found,,
198605,0,Found,,
198701,1,Found,,
198702,1,Found,,
198703,0,Found,,
198704,0,Found,,
198705,0,Found,,
198801,1,Found,,
198802,1,Found,,
198803,0,Found,,
198901,1,Found,,
198902,1,Found,,
198903,1,Found,,
199001,1,Found,,
199002,1,Found,,
199003,1,Found,,
199101,1,Found,,
199102,1,Found,,
199103,1,Found,,
199104,0,Found,,
199105,0,Found,,
199106,0,Found,,
199201,1,Found,,
199202,1,Found,,
199203,0,Found,,
199301,1,Found,,
199302,1,Found,,
199303,1,Found,,
199304,0,Found,,
199305,0,Found,,
199306,0,Found,,
199401,1,Found,,
199402,1,Found,,
199403,1,Found,,
199404,0,Found,,
199405,0,Found,,
199406,0,Found,,
199501,1,Found,,
199502,1,Found,,
199503,1,Found,,
199504,1,Found,,
199505,1,Found,,
199506,0,Found,,
199507,0,Found,,
199508,0,Found,,
199601,1,Found,,
199602,1,Found,,
199603,1,Found,,
199604,1,Found,,
199605,1,Found,,
199606,0,Found,,
199607,0,Found,,
199701,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
199702,1,Found,,
199703,0,Found,,
199704,0,Found,,
199801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
199802,1,Found,,
199804,1,Individual Dead,,
199901,1,Found,,
199902,1,Found,,
199903,1,Found,,
199904,1,Found,,
199905,0,Found,,
199906,0,Found,,
200001,1,Found,,
200002,1,Found,,
200003,1,Found,,
200004,1,Found,,
200005,1,Found,,
200006,0,Found,,
200007,0,Found,,
200008,0,Found,,
200101,1,Found,,
200102,1,Individual Dead,,
200103,0,Found,,
200201,1,Found,,
200202,1,Found,,
200203,1,Found,,
200204,1,Found,,
200205,0,Found,,
200206,0,Found,,
200301,1,Found,,
200302,1,Found,,
200303,1,Found,,
200304,1,Found,,
200305,1,Found,,
200306,0,Found,,
200307,0,Found,,
200401,1,Found,,
200402,1,Found,,
200405,1,Found,,
200406,0,Found,,
200407,0,Found,,
200408,0,Found,,
200409,0,Found,,
200501,1,Found,,
200502,1,Found,,
200503,0,Found,,
200504,0,Found,,
200505,0,Found,,
200601,1,Found,,
200602,1,Found,,
200701,1,Found,,
200702,1,Found,,
200801,1,Found,,
200802,1,Found,,
200803,1,Found,,
200901,1,Found,,
200902,0,Found,,
200903,0,Found,,
200904,0,Found,,
201001,1,Found,,
201002,1,Found,,
201003,0,Found,,
201004,0,Found,,
201005,0,Found,,
201101,1,Found,,
201102,1,Found,,
201103,1,Found,,
201104,1,Found,,
201105,1,Found,,
201106,1,Found,,
201107,1,Found,,
201201,1,Found,,
201202,0,Found,,
201203,1,Found,,
201301,1,Found,,
201302,1,Found,,
201303,0,Found,,
201304,0,Found,,
201305,0,Found,,
201401,1,Found,,
201402,1,Found,,
201403,0,Found,,
201501,1,Found,,
201502,1,Found,,
201503,0,Found,,
201504,0,Found,,
201601,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
201602,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
201603,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
201604,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
201605,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
201606,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
201701,1,Found,,
201702,1,Found,,
201801,1,Found,,
201802,1,Found,,
201803,0,Found,,
201804,0,Found,,
201901,1,Found,,
202001,1,Found,,
202002,1,Found,,
202003,1,Found,,
202004,1,Found,,
202005,0,Found,,
202006,0,Found,,
202007,0,Found,,
202101,1,Found,,
202102,1,Found,,
202103,1,Found,,
202104,1,Found,,
202105,1,Found,,
202106,0,Found,,
202107,0,Found,,
202108,0,Found,,
202201,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
202202,1,Found,,
202301,1,Found,,
202302,1,Found,,
202303,1,Found,,
202304,0,Found,,
202305,0,Found,,
202306,0,Found,,
202401,1,Found,,
202402,1,Found,,
202403,0,Found,,
202404,0,Found,,
202501,1,Found,,
202502,1,Found,,
202503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
202504,1,Found,,
202505,0,Found,,
202601,1,Found,,
202602,0,Found,,
202603,0,Found,,
202701,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
202702,1,Found,,
202703,1,Found,,
202704,1,Found,,
202705,0,Found,,
202801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
202802,1,Found,,
202803,0,Found,,
202804,0,Found,,
202805,0,Individual Dead,,
202901,1,Found,,
202902,1,Found,,
202903,1,Found,,
202904,1,Found,,
202905,1,Found,,
202906,1,Found,,
202907,1,Found,,
203001,1,Found,,
203002,1,Found,,
203003,1,Found,,
203004,1,Found,,
203005,1,Found,,
203006,0,Found,,
203007,0,Found,,
203008,0,Found,,
203101,1,Found,,
203102,1,Found,,
203103,0,Found,,
203104,1,Found,,
203105,1,Found,,
203106,0,"Not Found, Tracking Ineligible",,
203107,0,"Not Found, Tracking Ineligible",,
203201,1,Found,,
203202,1,Found,,
203203,0,Found,,
203301,1,Found,,
203302,0,Found,,
203401,1,Found,,
203402,0,"Not Found, Tracking Ineligible",,
203403,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
203501,1,Found,,
203502,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
203503,1,Found,,
203601,1,Found,,
203602,1,Found,,
203603,0,Found,,
203604,0,Found,,
203605,0,Found,,
203606,0,Found,,
203701,1,Individual Dead,,
203702,1,Found,,
203703,0,Individual Dead,,
203801,1,Individual Dead,,
203802,1,Found,,
203901,1,Found,,
203902,1,Found,,
203903,1,Found,,
203904,0,Found,,
203905,0,Found,,
203906,0,Found,,
203907,0,Found,,
203908,0,Found,,
204001,1,Found,,
204002,1,Found,,
204003,1,Found,,
204004,0,Found,,
204005,0,Found,,
204101,1,Found,,
204102,1,Found,,
204103,1,Found,,
204104,0,Found,,
