ea_id,module_cb_startdate,module_cb_startHr,module_cb_startMin,module_cb_endHr,module_cb_endMin,module_cc_startdate,module_cc_startHr,module_cc_startMin,module_cc_endHr,module_cc_endMin,module_ce_startdate,module_ce_startHr,module_ce_startMin,module_ce_endHr,module_ce_endMin,module_cf_startdate,module_cf_startHr,module_cf_startMin,module_cf_endHr,module_cf_endMin,module_cg_startdate,module_cg_startHr,module_cg_startMin,module_cg_endHr,module_cg_endMin,module_ch_startdate,module_ch_startHr,module_ch_startMin,module_ch_endHr,module_ch_endMin,module_ci_startdate,module_ci_startHr,module_ci_startMin,module_ci_endHr,module_ci_endMin,module_cj_startdate,module_cj_startHr,module_cj_startMin,module_cj_endHr,module_cj_endMin
10101100,2016-04-23,9,48,10,1,2016-04-23,10,3,10,32,2016-04-23,10,53,11,0,2016-04-23,11,0,11,17,2016-04-23,11,17,11,25,2016-04-23,11,26,11,40,2016-04-23,11,36,11,45,2016-04-23,11,45,11,57
10101101,2017-02-07,10,16,10,27,2017-02-07,10,27,10,33,2017-02-07,10,52,10,56,2017-02-07,10,57,11,8,2017-02-07,11,9,11,14,2017-02-07,11,14,11,17,2017-02-07,11,17,11,21,2017-02-07,11,22,11,34
10101102,2016-10-13,15,39,15,46,2016-10-13,15,47,14,52,2016-10-14,15,5,15,9,2016-10-14,15,9,15,14,2016-10-14,15,14,15,19,2016-10-14,15,19,15,27,2016-10-14,15,28,15,33,2016-10-14,15,33,15,59
10101103,2017-04-23,16,15,16,26,2017-04-23,16,26,16,30,2017-04-23,16,42,16,45,2017-04-23,16,46,16,50,2017-04-23,16,51,16,54,2017-04-23,16,54,16,59,2017-04-23,16,59,17,0,2017-04-23,17,0,17,5
10101104,2016-05-23,10,53,11,11,2016-05-22,11,11,11,20,2016-05-22,11,40,11,52,2016-05-22,11,52,12,10,2016-05-22,12,11,12,16,2016-05-22,12,16,12,39,2016-05-22,12,39,12,48,2016-05-22,12,48,13,5
10101105,2017-02-25,16,17,16,24,2017-02-25,16,24,16,29,2017-02-25,16,38,16,40,2017-02-25,16,40,16,43,2017-02-25,16,43,16,46,2017-02-25,16,46,16,49,2017-02-25,16,49,16,49,2017-02-25,16,50,16,54
10101106,2016-12-21,12,29,12,36,2016-12-21,12,36,12,43,2016-12-21,12,56,13,9,2016-12-21,13,9,13,15,2016-12-21,13,17,13,25,2016-12-21,13,26,13,39,2016-12-21,13,39,13,50,2016-12-21,13,50,14,23
10101107,2017-04-28,15,29,15,37,2017-04-28,15,37,15,44,2017-04-28,15,52,15,53,2017-04-28,15,54,15,56,2017-04-28,15,56,15,59,2017-04-28,15,59,16,3,2017-04-28,16,4,16,4,2017-04-28,16,4,16,7
10101108,2016-06-28,9,12,9,37,2016-06-28,9,37,9,58,2016-06-28,10,12,10,34,2016-06-28,10,34,10,47,2016-06-28,10,48,10,55,2016-06-28,10,55,11,14,2016-06-28,11,14,11,28,2016-06-28,11,28,11,46
10102109,2017-03-14,16,10,16,19,2017-03-14,16,19,16,24,2017-03-14,16,35,16,36,2017-03-14,16,37,16,40,2017-03-14,16,40,16,43,2017-03-14,16,43,16,47,2017-03-14,16,48,16,48,2017-03-14,16,48,16,53
10102110,2016-10-15,9,2,9,12,2016-10-15,9,12,9,16,2016-10-15,9,34,9,39,2016-10-15,9,40,9,49,2016-10-15,9,50,10,1,2016-10-15,10,1,10,22,2016-10-15,10,22,10,27,2016-10-15,10,28,10,46
10102111,2017-04-04,16,17,16,24,2017-04-04,16,25,16,29,2017-04-04,16,41,16,43,2017-04-04,16,43,16,48,2017-04-04,16,48,16,52,2017-04-04,16,53,17,0,2017-04-04,17,0,17,1,2017-04-04,17,1,17,6
10102112,2016-04-30,8,20,8,24,2016-04-30,8,33,8,41,2016-04-30,8,57,9,10,2016-04-30,9,11,9,25,2016-04-30,9,29,9,46,2016-04-30,9,46,10,14,2016-04-30,10,47,10,32,2016-04-30,10,33,11,3
10103114,2016-10-04,8,4,8,10,2016-10-04,8,11,8,20,2016-10-04,8,32,8,38,2016-10-04,8,40,8,54,2016-10-04,8,55,9,4,2016-10-04,9,6,9,24,2016-10-04,9,25,9,49,2016-10-04,9,50,10,9
10104116,2016-05-28,10,52,10,59,2016-05-28,10,59,11,22,2016-05-28,11,41,11,53,2016-05-28,11,53,12,14,2016-05-28,12,14,12,23,2016-05-28,12,23,12,42,2016-05-28,12,42,12,47,2016-05-28,12,47,12,58
10104117,2017-02-21,16,18,16,26,2017-02-21,16,26,16,29,2017-02-21,16,38,16,39,2017-02-21,16,39,16,42,2017-02-21,16,43,16,47,2017-02-21,16,47,16,50,2017-02-21,16,51,16,54,2017-02-21,16,54,16,56
10104118,2016-12-23,9,11,9,29,2016-12-23,9,29,9,37,2016-12-23,14,8,14,12,2016-12-23,14,13,14,27,2016-12-23,14,27,14,35,2016-12-23,14,36,14,50,2016-12-23,14,50,15,2,2016-12-23,15,3,15,28
10105119,2017-04-25,15,53,15,58,2017-04-25,15,58,16,3,2017-04-25,16,12,16,13,2017-04-25,16,13,16,16,2017-04-25,16,17,16,19,2017-04-25,16,19,16,24,2017-04-25,16,25,16,25,2017-04-25,16,25,16,32
10105120,2016-06-16,12,34,12,49,2016-06-16,12,50,13,4,2016-06-16,13,12,13,22,2016-06-16,13,23,13,44,2016-06-16,13,44,13,55,2016-06-16,13,55,14,21,2016-06-16,14,22,14,35,2016-06-16,14,35,14,51
10105121,2017-03-11,16,51,17,3,2017-03-11,17,3,17,8,2017-03-11,17,19,17,20,2017-03-11,17,20,17,24,2017-03-11,17,25,17,30,2017-03-11,17,30,17,33,2017-03-11,17,33,17,34,2017-03-11,17,34,17,42
10120122,2017-02-04,8,57,9,8,2017-02-04,9,8,9,18,2017-02-04,9,42,9,49,2017-02-04,9,50,10,5,2017-02-04,10,5,10,12,2017-02-04,10,12,10,15,2017-02-04,10,15,10,17,2017-02-04,10,17,10,34
10120123,2017-04-03,16,9,16,18,2017-04-03,16,18,16,22,2017-04-03,16,32,16,33,2017-04-03,16,34,16,38,2017-04-03,16,38,16,40,2017-04-03,16,41,16,45,2017-04-03,16,45,16,45,2017-04-03,16,45,16,50
10201124,2017-02-01,16,22,16,34,2017-02-01,16,34,16,37,2017-02-01,16,52,16,55,2017-02-01,16,55,17,0,2017-02-01,17,0,17,3,2017-02-01,17,4,17,14,2017-02-01,17,14,17,14,2017-02-01,17,14,17,17
10201125,2016-11-12,8,21,8,33,2016-11-12,8,33,8,49,2016-11-12,9,2,9,22,2016-11-12,9,23,9,37,2016-11-12,9,38,9,46,2016-11-12,9,47,9,52,2016-11-12,9,58,10,2,2016-11-12,10,3,10,22
10201126,2017-04-08,16,4,16,10,2017-04-08,16,10,16,14,2017-04-08,16,30,16,32,2017-04-08,16,32,16,40,2017-04-08,16,40,16,41,2017-04-08,16,42,16,45,2017-04-08,16,45,16,46,2017-04-08,16,46,16,49
10201127,2016-06-01,13,36,13,55,2016-06-01,13,55,14,8,2016-06-01,14,27,14,35,2016-06-01,14,35,14,42,2016-06-01,14,42,14,52,2016-06-01,14,52,15,16,2016-06-01,15,16,15,25,2016-06-01,15,25,15,46
10201128,2017-02-16,16,22,16,33,2017-02-16,16,33,16,38,2017-02-16,16,51,16,53,2017-02-16,16,53,16,55,2017-02-16,16,55,16,57,2017-02-16,16,57,17,2,2017-02-16,17,2,17,2,2017-02-16,17,2,16,7
10201129,2016-12-19,8,23,8,46,2016-12-19,8,46,9,6,2016-12-19,9,27,9,41,2016-12-19,9,41,9,58,2016-12-19,9,58,10,13,2016-12-19,10,13,10,27,2016-12-19,10,27,10,33,2016-12-19,10,33,11,4
10202131,2016-07-04,14,49,14,58,2016-07-04,14,58,15,12,2016-07-04,15,27,15,44,2016-07-04,15,44,16,2,2016-07-04,16,5,16,15,2016-07-04,16,15,16,37,2016-07-04,16,37,16,43,2016-07-04,16,44,17,13
10203132,2017-02-28,16,32,16,43,2017-02-28,16,43,16,49,2017-02-28,16,58,16,59,2017-02-28,16,59,17,2,2017-02-28,17,2,17,5,2017-02-28,17,5,17,8,2017-02-28,17,9,17,9,2017-02-28,17,9,17,14
10203133,2016-09-07,8,38,8,55,2016-09-07,8,55,9,22,2016-09-07,9,9,9,13,2016-09-07,9,13,9,18,2016-09-07,9,18,9,25,2016-09-07,9,25,9,40,2016-09-07,9,40,9,44,2016-09-07,9,45,10,18
10203134,2017-03-31,15,50,15,56,2017-03-31,15,56,16,1,2017-03-31,16,10,16,12,2017-03-31,16,12,16,16,2017-03-31,16,16,16,17,2017-03-31,16,18,16,22,2017-03-31,16,22,16,22,2017-03-31,16,23,16,26
10203135,2016-05-05,9,9,9,36,2016-05-05,9,36,9,39,2016-05-05,9,55,10,0,2016-05-05,10,2,10,17,2016-05-05,10,17,10,23,2016-05-05,10,25,10,30,2016-05-05,10,32,10,52,2016-05-05,10,53,10,59
10203136,2017-01-31,7,41,8,2,2017-01-31,8,2,8,9,2017-01-31,8,22,8,27,2017-01-31,8,27,8,36,2017-01-31,8,36,8,49,2017-01-31,8,49,8,58,2017-01-31,8,58,8,59,2017-01-31,9,0,9,32
10203137,2016-12-17,13,10,13,25,2016-12-17,13,25,13,39,2016-12-17,13,52,13,58,2016-12-17,13,59,14,9,2016-12-17,14,9,14,14,2016-12-17,14,14,14,21,2016-12-17,14,22,14,17,2016-12-17,14,17,14,52
10204138,2017-04-11,16,16,16,29,2017-04-11,16,30,16,38,2017-04-11,16,48,16,50,2017-04-11,16,50,16,57,2017-04-11,16,57,16,59,2017-04-11,16,59,17,4,2017-04-11,17,4,17,5,2017-04-11,17,5,17,11
10204139,2016-06-09,9,12,9,19,2016-06-09,9,19,9,31,2016-06-09,10,2,10,9,2016-06-09,10,9,10,16,2016-06-09,10,16,10,24,2016-06-09,10,24,10,38,2016-06-09,10,38,10,41,2016-06-09,10,41,11,19
10204140,2017-02-14,16,2,16,11,2017-02-14,16,11,16,16,2017-02-14,16,25,16,27,2017-02-14,16,27,16,31,2017-02-14,16,31,16,34,2017-02-14,16,35,16,38,2017-02-14,16,38,16,38,2017-02-14,16,38,16,43
10204141,2016-12-30,9,25,9,45,2016-12-30,9,45,9,52,2016-12-30,10,6,10,9,2016-12-30,10,14,10,21,2016-12-30,10,21,10,29,2016-12-30,10,29,10,45,2016-12-30,10,46,10,55,2016-12-30,10,56,11,26
10205142,2017-04-20,16,4,16,11,2017-04-20,16,11,16,14,2017-04-20,16,25,16,30,2017-04-20,16,30,16,36,2017-04-20,16,36,16,38,2017-04-20,16,38,16,44,2017-04-20,16,39,16,40,2017-04-20,16,40,16,46
10205143,2016-07-09,15,2,15,8,2016-07-09,15,9,15,14,2016-07-09,15,32,15,53,2016-07-09,15,53,16,5,2016-07-09,16,5,16,12,2016-07-09,16,12,16,26,2016-07-09,16,26,16,30,2016-07-09,16,30,16,47
10205144,2017-03-20,16,6,16,18,2017-03-20,16,18,16,25,2017-03-20,16,36,16,39,2017-03-20,16,40,16,45,2017-03-20,16,45,16,49,2017-03-20,16,49,16,54,2017-03-20,16,55,16,56,2017-03-20,16,56,17,3
10220145,2016-09-09,8,40,9,6,2016-09-09,9,6,9,34,2016-09-09,9,54,9,59,2016-09-09,10,2,10,9,2016-09-09,10,10,10,14,2016-09-09,10,15,10,19,2016-09-09,10,21,10,24,2016-09-09,10,24,-999999999,-999999999
10220146,2017-03-22,16,6,16,12,2017-03-22,16,13,16,17,2017-03-22,16,40,16,42,2017-03-22,16,42,16,44,2017-03-22,16,44,16,46,2017-03-22,16,46,16,50,2017-03-22,16,50,16,51,2017-03-22,16,51,16,55
10220147,2016-05-13,13,7,13,36,2016-05-13,13,36,13,43,2016-05-13,13,49,13,53,2016-05-13,13,53,13,58,2016-05-13,13,59,14,11,2016-05-13,14,11,14,20,2016-05-13,14,20,14,24,2016-05-13,14,25,14,30
10301148,2016-05-10,15,56,16,36,2016-05-10,16,36,17,6,2016-05-10,17,28,17,34,2016-05-10,17,34,17,54,2016-05-10,17,54,18,0,2016-05-10,18,0,18,5,2016-05-10,18,5,18,6,2016-05-10,18,7,18,16
10301149,2017-01-21,10,10,10,50,2017-01-21,10,50,11,5,2017-01-21,11,5,11,20,2017-01-21,11,20,11,25,2017-01-21,11,25,11,35,2017-01-21,11,35,12,0,2017-01-21,12,0,12,5,2017-01-21,12,5,12,30
10301150,2016-10-19,9,16,9,34,2016-10-19,9,34,10,1,2016-10-19,10,26,10,33,2016-10-19,10,33,11,0,2016-10-19,11,1,11,25,2016-10-19,11,25,11,55,2016-10-19,11,56,12,0,2016-10-19,12,0,12,30
10301151,2017-04-18,10,19,10,37,2017-04-18,10,38,11,31,2017-04-18,12,0,12,12,2017-04-18,12,12,12,53,2017-04-18,12,53,13,27,2017-04-18,13,27,13,55,2017-04-18,13,55,14,3,2017-04-18,14,4,14,35
10302152,2016-06-09,8,46,9,13,2016-06-09,9,13,9,42,2016-06-09,10,7,10,16,2016-06-09,10,17,10,32,2016-06-09,10,32,11,9,2016-06-09,11,9,11,14,2016-06-09,11,14,11,21,2016-06-09,11,21,11,45
10302153,2017-03-01,9,52,10,18,2017-03-01,10,18,10,50,2017-03-01,11,10,11,17,2017-03-01,11,17,11,40,2017-03-01,11,40,12,15,2017-03-01,12,15,12,33,2017-03-01,12,33,12,38,2017-03-01,12,38,12,58
10303154,2017-01-07,9,17,9,43,2017-01-07,9,43,10,25,2017-01-07,10,53,11,5,2017-01-07,11,5,11,29,2017-01-07,11,30,11,57,2017-01-07,11,57,12,29,2017-01-07,12,29,12,32,2017-01-07,12,32,12,48
10304155,2017-04-15,8,0,8,30,2017-04-15,8,31,8,44,2017-04-15,8,51,8,58,2017-04-15,8,58,9,1,2017-04-15,9,1,9,4,2017-04-15,9,5,9,18,2017-04-15,9,18,9,23,2017-04-15,9,24,9,17
10304156,2016-07-11,8,51,9,16,2016-07-11,9,16,9,54,2016-07-11,10,23,10,30,2016-07-11,10,30,10,45,2016-07-11,10,45,11,6,2016-07-11,11,6,11,31,2016-07-11,11,32,11,38,2016-07-11,11,39,11,50
10305157,2017-03-21,8,26,8,46,2017-03-21,8,46,9,23,2017-03-21,9,44,9,52,2017-03-21,9,52,10,10,2017-03-21,10,10,10,32,2017-03-21,10,33,10,59,2017-03-21,10,59,11,13,2017-03-21,11,14,11,37
10305158,2016-09-22,9,4,9,35,2016-09-22,9,39,10,1,2016-09-22,10,25,10,33,2016-09-22,10,33,10,53,2016-09-22,10,53,11,16,2016-09-22,11,16,11,47,2016-09-22,11,50,11,56,2016-09-22,11,56,12,23
10306159,2017-03-31,9,5,9,28,2017-03-31,9,29,10,19,2017-03-31,10,54,11,11,2017-03-31,11,12,11,52,2017-03-31,11,53,12,20,2017-03-31,12,21,12,51,2017-03-31,12,51,13,11,2017-03-31,13,11,13,37
10306160,2016-05-13,11,30,11,41,2016-05-13,11,42,12,19,2016-05-13,12,53,13,3,2016-05-13,13,3,13,36,2016-05-13,13,36,14,16,2016-05-13,14,17,14,39,2016-05-13,14,40,14,42,2016-05-13,14,42,15,9
10307161,2017-01-24,15,30,15,55,2017-01-24,15,55,16,7,2017-01-24,16,20,16,27,2017-01-24,16,27,16,35,2017-01-24,16,35,16,42,2017-01-24,16,46,16,54,2017-01-24,16,54,16,56,2017-01-24,16,57,17,14
10308162,2016-10-24,9,12,9,34,2016-10-24,9,35,10,7,2016-10-24,10,23,10,30,2016-10-24,10,30,10,45,2016-10-24,10,45,11,9,2016-10-24,11,9,11,38,2016-10-24,11,38,11,46,2016-10-24,11,46,12,10
10309163,2017-04-21,10,5,10,28,2017-04-21,10,29,11,28,2017-04-21,11,54,12,1,2017-04-21,12,1,12,23,2017-04-21,12,23,12,53,2017-04-21,12,54,13,15,2017-04-21,13,15,13,16,2017-04-21,13,17,13,35
10309164,2016-06-13,10,22,10,47,2016-06-13,10,47,11,32,2016-06-13,12,3,12,9,2016-06-13,12,9,12,36,2016-06-13,12,37,12,57,2016-06-13,12,57,13,19,2016-06-13,13,20,13,32,2016-06-13,13,33,13,39
10310165,2017-02-23,9,4,9,26,2017-02-23,9,27,10,22,2017-02-23,10,48,10,54,2017-02-23,10,54,11,20,2017-02-23,11,21,11,42,2017-02-23,11,42,12,27,2017-02-23,12,27,12,29,2017-02-23,12,29,13,1
10312166,2016-12-24,8,42,9,4,2016-12-24,9,4,9,36,2016-12-24,10,4,10,11,2016-12-24,10,11,10,24,2016-12-24,10,24,10,49,2016-12-24,10,49,11,19,2016-12-24,11,19,11,21,2016-12-24,11,21,11,50
10312167,2017-04-19,14,30,15,13,2017-04-19,15,13,15,25,2017-04-19,15,35,15,38,2017-04-19,15,39,15,42,2017-04-19,15,43,15,40,2017-04-19,15,40,16,5,2017-04-19,16,5,16,18,2017-04-19,16,18,16,30
10312168,2016-07-18,9,18,9,30,2016-07-18,9,26,10,8,2016-07-18,10,27,10,37,2016-07-18,10,37,10,57,2016-07-18,10,57,11,14,2016-07-18,11,14,11,35,2016-07-18,11,35,11,42,2016-07-18,11,42,12,2
10312169,2017-03-13,9,33,9,55,2017-03-13,9,55,10,39,2017-03-13,11,7,11,13,2017-03-13,11,13,11,35,2017-03-13,11,35,11,59,2017-03-13,11,59,12,25,2017-03-13,12,25,12,26,2017-03-13,12,27,12,55
10320170,2016-09-16,9,32,10,24,2016-09-16,10,25,10,52,2016-09-16,11,7,11,15,2016-09-16,11,15,11,36,2016-09-16,11,36,11,58,2016-09-16,12,2,12,28,2016-09-16,12,28,12,41,2016-09-16,12,41,13,4
10320171,2017-03-29,9,25,9,46,2017-03-29,9,46,10,17,2017-03-29,10,40,10,47,2017-03-29,10,47,11,21,2017-03-29,11,21,11,34,2017-03-29,11,34,11,55,2017-03-29,11,55,11,56,2017-03-29,11,56,12,30
10401172,2017-01-27,10,7,10,27,2017-01-27,10,28,11,3,2017-01-27,11,30,11,46,2017-01-27,11,47,12,4,2017-01-27,12,4,12,38,2017-01-27,12,38,13,10,2017-01-27,13,10,13,12,2017-01-27,13,12,13,48
10401173,2016-09-28,9,10,9,39,2016-09-28,9,40,10,19,2016-09-28,10,44,10,50,2016-09-28,10,51,11,13,2016-09-28,11,14,11,39,2016-09-28,11,39,12,19,2016-09-28,12,19,12,20,2016-09-28,12,20,12,47
10401174,2017-04-27,9,10,9,35,2017-04-27,9,35,10,21,2017-04-27,10,51,10,59,2017-04-27,10,59,11,19,2017-04-27,11,20,11,39,2017-04-27,11,39,12,11,2017-04-27,12,11,12,13,2017-04-27,12,14,12,40
10401175,2016-05-18,9,19,9,32,2016-05-18,9,33,10,0,2016-05-18,10,36,10,42,2016-05-18,10,42,11,5,2016-05-18,11,5,11,27,2016-05-18,11,27,12,11,2016-05-18,12,12,12,21,2016-05-18,12,21,12,39
10401176,2017-03-06,9,52,10,4,2017-03-06,10,4,11,10,2017-03-06,11,40,11,46,2017-03-06,11,46,11,57,2017-03-06,11,57,12,18,2017-03-06,12,19,12,55,2017-03-06,12,55,12,58,2017-03-06,12,58,13,29
10401177,2016-10-29,9,37,10,0,2016-10-29,10,1,10,27,2016-10-29,10,48,11,0,2016-10-29,11,1,11,23,2016-10-29,11,23,11,52,2016-10-29,11,52,12,40,2016-10-29,12,40,12,45,2016-10-29,12,45,13,12
10401178,2017-04-29,8,43,9,9,2017-04-29,9,18,10,20,2017-04-29,10,53,11,0,2017-04-29,11,1,11,38,2017-04-29,11,38,12,2,2017-04-29,12,3,12,41,2017-04-29,12,41,12,44,2017-04-29,12,45,13,24
10401179,2016-06-19,14,33,14,49,2016-06-19,14,49,15,24,2016-06-19,15,42,15,45,2016-06-19,15,45,16,2,2016-06-19,16,2,16,14,2016-06-19,16,14,16,35,2016-06-19,16,36,16,41,2016-06-19,16,41,17,15
10401180,2017-03-09,16,13,16,21,2017-03-09,16,21,16,26,2017-03-09,16,42,16,45,2017-03-09,16,46,16,48,2017-03-09,16,49,16,54,2017-03-09,16,54,16,59,2017-03-09,16,59,16,59,2017-03-09,16,59,17,8
10402181,2016-09-02,8,43,8,56,2016-09-02,8,56,9,7,2016-09-02,9,20,9,29,2016-09-02,9,29,9,51,2016-09-02,9,51,9,58,2016-09-02,9,58,10,6,2016-09-02,10,7,10,9,2016-09-02,10,9,10,28
10403182,2017-03-25,9,30,9,58,2017-03-25,9,58,10,34,2017-03-25,10,59,11,5,2017-03-25,11,6,11,36,2017-03-25,11,36,12,5,2017-03-25,12,6,12,40,2017-03-25,12,40,12,42,2017-03-25,12,42,13,8
10403183,2016-04-18,10,55,11,14,2016-04-18,11,14,11,50,2016-04-18,12,10,12,24,2016-04-18,12,24,12,47,2016-04-18,12,48,12,59,2016-04-18,12,59,13,8,2016-04-18,13,9,13,16,2016-04-18,13,16,13,42
10404184,2017-01-31,9,12,9,30,2017-01-31,9,30,10,16,2017-01-31,10,43,10,49,2017-01-31,10,49,11,9,2017-01-31,11,9,11,37,2017-01-31,11,37,12,17,2017-01-31,12,17,12,24,2017-01-31,12,24,12,48
10404185,2016-10-25,8,8,8,17,2016-10-25,8,18,8,29,2016-10-25,8,52,9,5,2016-10-25,9,6,9,17,2016-10-25,9,17,9,24,2016-10-25,9,25,9,46,2016-10-25,9,47,9,56,2016-10-25,9,57,10,53
10404186,2017-04-29,9,0,9,10,2017-04-29,9,10,9,19,2017-04-29,9,26,9,29,2017-04-29,9,29,9,33,2017-04-29,9,34,9,35,2017-04-29,9,36,9,40,2017-04-29,9,40,9,42,2017-04-29,9,42,10,5
10405187,2016-06-11,13,55,14,2,2016-06-11,14,2,14,10,2016-06-11,14,25,14,38,2016-06-11,14,39,14,56,2016-06-11,14,56,15,8,2016-06-11,15,9,15,27,2016-06-11,15,28,15,37,2016-06-11,15,37,15,53
10407188,2017-03-08,9,25,9,53,2017-03-08,9,56,10,33,2017-03-08,10,54,11,1,2017-03-08,11,1,11,31,2017-03-08,11,31,11,51,2017-03-08,11,51,12,16,2017-03-08,12,16,12,23,2017-03-08,12,25,12,46
10407189,2016-11-02,8,48,9,4,2016-11-02,9,4,9,48,2016-11-02,10,4,10,7,2016-11-02,10,8,10,26,2016-11-02,10,26,10,46,2016-11-02,10,46,11,11,2016-11-02,11,12,11,18,2016-11-02,11,18,11,50
10407190,2017-04-30,9,30,9,57,2017-04-30,9,58,10,10,2017-04-30,10,19,10,30,2017-04-30,10,30,10,50,2017-04-30,10,50,11,0,2017-04-30,11,0,11,20,2017-04-30,11,20,11,30,2017-04-30,11,30,11,50
10408191,2016-06-16,9,1,9,34,2016-06-16,9,34,10,15,2016-06-16,10,37,10,43,2016-06-16,10,43,11,3,2016-06-16,11,3,11,14,2016-06-16,11,14,11,46,2016-06-16,11,47,11,48,2016-06-16,11,49,12,16
10408192,2017-03-17,9,31,9,55,2017-03-17,9,55,10,44,2017-03-17,11,16,11,30,2017-03-17,11,31,11,41,2017-03-17,11,42,11,48,2017-03-17,11,48,12,6,2017-03-17,12,6,12,10,2017-03-17,12,10,12,35
10420193,2016-09-01,8,42,9,12,2016-09-01,9,12,9,50,2016-09-01,10,10,10,24,2016-09-01,10,25,10,44,2016-09-01,10,44,11,9,2016-09-01,11,9,12,25,2016-09-01,12,25,12,26,2016-09-01,12,27,12,55
10420194,2017-03-25,16,0,16,7,2017-03-25,16,7,16,10,2017-03-25,16,18,16,19,2017-03-25,16,19,16,22,2017-03-25,16,22,16,24,2017-03-25,16,24,16,27,2017-03-25,16,28,16,28,2017-03-25,16,28,16,34
10420195,2016-04-20,9,26,9,53,2016-04-20,9,54,10,10,2016-04-20,10,45,10,54,2016-04-20,10,55,11,15,2016-04-20,11,15,11,27,2016-04-20,11,28,11,59,2016-04-20,11,59,12,0,2016-04-20,12,0,12,17
10501196,2017-03-28,14,22,14,50,2017-03-28,14,53,15,14,2017-03-28,15,32,15,35,2017-03-28,15,36,15,43,2017-03-28,15,44,15,51,2017-03-28,15,51,16,4,2017-03-28,16,5,16,5,2017-03-28,16,5,16,25
10501197,2016-05-24,10,33,11,0,2016-05-24,11,0,11,29,2016-05-24,11,55,12,3,2016-05-24,12,5,12,18,2016-05-24,12,18,12,47,2016-05-24,12,47,12,15,2016-05-24,12,25,12,59,2016-05-24,13,0,13,25
10501198,2017-02-06,10,6,10,24,2017-02-06,10,24,10,46,2017-02-06,11,8,11,15,2017-02-06,11,15,11,32,2017-02-06,11,32,11,39,2017-02-06,11,39,11,54,2017-02-06,11,54,11,57,2017-02-06,11,57,12,27
10501199,2016-10-21,9,3,9,35,2016-10-21,9,36,10,2,2016-10-21,10,29,10,37,2016-10-21,10,37,11,1,2016-10-21,11,1,11,11,2016-10-21,11,11,11,30,2016-10-21,11,30,11,31,2016-10-21,11,32,12,2
10502200,2017-04-11,14,4,14,15,2017-04-11,14,15,14,24,2017-04-11,14,38,14,42,2017-04-11,14,12,14,45,2017-04-11,14,45,14,49,2017-04-11,14,49,14,54,2017-04-11,14,54,14,57,2017-04-11,14,57,15,13
10502201,2016-06-22,8,26,8,59,2016-06-22,8,59,9,29,2016-06-22,9,52,9,58,2016-06-22,9,58,10,12,2016-06-22,10,12,10,20,2016-06-22,10,20,10,41,2016-06-22,10,41,10,47,2016-06-22,10,47,11,7
10502202,2017-02-11,9,52,9,52,2017-02-11,9,52,10,17,2017-02-11,10,39,10,47,2017-02-11,10,48,10,58,2017-02-11,10,58,11,7,2017-02-11,11,7,11,17,2017-02-11,11,17,11,19,2017-02-11,11,19,11,34
10502203,2016-11-09,8,31,8,54,2016-11-09,8,55,9,25,2016-11-09,10,2,10,9,2016-11-09,10,9,10,37,2016-11-09,10,37,10,45,2016-11-09,10,45,11,9,2016-11-09,11,10,11,10,2016-11-09,11,11,11,38
10503204,2017-04-23,14,23,14,35,2017-04-23,14,35,15,0,2017-04-23,15,22,15,30,2017-04-23,15,30,15,39,2017-04-23,15,39,15,47,2017-04-23,15,48,15,55,2017-04-23,15,55,15,57,2017-04-23,15,58,16,16
10503205,2016-09-19,8,51,9,33,2016-09-19,9,33,9,54,2016-09-19,10,17,10,26,2016-09-19,10,26,10,37,2016-09-19,10,37,10,44,2016-09-19,10,44,11,13,2016-09-19,11,13,11,18,2016-09-19,11,18,11,35
10503206,2016-07-22,10,28,10,43,2016-07-22,10,44,11,6,2016-07-22,11,26,11,33,2016-07-22,11,33,11,47,2016-07-22,11,47,11,54,2016-07-22,11,55,12,3,2016-07-22,12,3,12,15,2016-07-22,12,15,12,30
10504207,2017-03-01,9,25,9,37,2017-03-01,9,37,9,54,2017-03-01,10,11,10,19,2017-03-01,19,19,10,30,2017-03-01,10,30,10,39,2017-03-01,10,39,10,46,2017-03-01,10,46,10,51,2017-03-01,10,51,11,7
10505208,2017-03-30,10,50,11,1,2017-03-30,11,2,11,16,2017-03-30,11,30,11,43,2017-03-30,11,43,11,56,2017-03-30,11,56,12,4,2017-03-30,12,4,12,16,2017-03-30,12,16,12,22,2017-03-30,12,22,12,39
10505209,2016-05-17,9,35,10,27,2016-05-17,10,42,11,28,2016-05-17,12,1,12,9,2016-05-17,12,10,12,24,2016-05-17,12,24,12,40,2016-05-17,12,40,13,6,2016-05-17,13,6,13,12,2016-05-17,13,13,13,41
10505210,2017-02-04,11,17,11,32,2017-02-04,11,32,11,54,2017-02-04,12,21,12,29,2017-02-04,12,29,12,41,2017-02-04,12,42,12,49,2017-02-04,12,49,13,1,2017-02-04,13,1,13,6,2017-02-04,13,6,13,26
10506211,2016-10-18,8,56,9,14,2016-10-18,9,14,9,52,2016-10-18,10,19,10,31,2016-10-18,10,32,11,9,2016-10-18,11,9,11,19,2016-10-18,11,12,11,40,2016-10-18,11,41,11,48,2016-10-18,11,48,12,25
