case_id,hhid,ag_e27a,ag_e27b,ag_e27c,ag_e27d,ag_e27e,ag_e27f,ag_e27g,ag_e27h,ag_e28,ag_e29a,ag_e29b,ag_e29c,ag_e29d,ag_e29e,ag_e29f,ag_e29g,ag_e29h,ag_e29i,ag_e29j,ag_e29k,ag_e29l
208034430373,eb689cb4ffa84d6d83850caf57dfbb33,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208034430402,9be6365993794092b508df2eca3f21f4,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034430459,867bbf26a3b447b9a687e8b1c9229206,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no
208034440023,8b09ebf6b9d54d1dbb93baa93ab75517,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440034,9fb5a6426660422998a459a1452bb644,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440058,b859efc800f9487bb0798d8c094fe4f3,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440069,e6d144fb0eca4a2f99bab14f5465208c,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440081,ad9aae60a3d7449e92273310aa6c1524,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440093,0b40b5c064dc41778c7982e829c9a754,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440104,75effe68f44449efb337dc5b5893b99a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no
208034440127,d4b5748e2fa743d5b0e2e9363af82dda,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,no
208034440139,59b7d1b53b8843769d55bcf7aa19aa27,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208034440150,d7e572358aa6411ca4b709d351b08539,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
208034440162,c600381d578f44c7a0ec09cb3043a503,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,no
208034440173,1c30e180cdf84baa9f6571d69c77423a,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034440196,cddaa01b9a26409d801909d2f762b9d3,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208034440207,74b6bc1f3ff9462f9345e197a135908b,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208034440230,251768daaa424387bf62faa85328e3cd,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450018,487e97322b1f408a8ba81139a46ddd3a,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450035,3a3b60bb9a5447f181ab5509566c6900,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208034450053,92c14036b9fa4f2eaaa94d2633096efa,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450071,59c2f5f589404350b192748757f19e5f,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034450088,1db51d6dc4f24babbaba825b802ae1e3,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450141,4094c74af50440cd8106a2699e580bc0,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034450159,8e35e1b0916e48759005286fd36ba8a5,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no
208034450177,4f57e35750fe4e899439219cbcee4f19,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208034450195,edd9617144ba458b8720063e77bdb9bd,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208034450212,7c600fb29055413aac4ed80ef2ea2bac,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034450230,b256a720672f4754a657c470d2b989c3,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450248,8bf387d8271e41c79954abb0c878a593,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208034450265,ca0165c7db8247a586935737afe2b818,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034450283,b549e608e9aa436f8cf3de40cc41f477,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034460019,12c457deabf74855b045f2be8a4d9729,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460038,e0a87947d9d44caf969dd001d57aa526,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460057,dc9f089c7f274883812b4da26777add4,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,no
208034460077,d92b296946514442ac0284a57e484f10,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208034460134,9dbcf84afbce4c669f7021e814d10f05,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208034460173,aeaeb5956c8d4dc59ea2ce1e58ae78fd,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460192,2009882a9f80455c9c06658bf5b05c9a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460211,95d7a1d61b1b4bc7a99898eaa01d9af5,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460250,3ada2ab894fe4b40bb6a6ea956703008,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460269,934e936adf6a49dc93d4bfcf7db9a96e,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460288,1f3904d09a9d4c3fbea3541d64f0e3ca,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208034460326,1a34f793e66f4ba5b8c59633f887e54f,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460345,c733f8493a3440c08c466a99c8449464,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460364,aee69060098c4eb69e4e9e2579cc38f9,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208034460402,fe3591802c834d2880196a633a757870,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044470005,744dda58024c4352baac64d35134c26f,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470018,75a88fb5eccf4bb7ad5bc8f7e346b708,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044470032,12fd09cf552c4b349c409fabfc32588b,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044470045,031f9ffeba7849c2b74df1b0e9a2d5cb,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470059,61e8ec8b579b4887ae35e54b3cbba5fc,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470072,c63e9662562840468e759ce6cd8319d6,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044470099,2f1fd45930674878baa5e804d5a94733,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470113,044a4aca3b1848909253d0443a0c4c66,no,no,no,yes,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470126,69795a5ce7274e1ba22ea3cdc9d2a9eb,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044470140,c129cccf85044f838f66ec1e49620d06,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044470167,a928fe356b7b4411851a5666ead882f1,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208044470180,ba33b88aefa34e57bc08f568fc79b11f,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044470194,c6e207ad3dec4179a96276d9cd679ee7,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
208044470207,833c098798834062812bd1e788a54634,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208044480013,4feb66ef580c482e83104d561cc356c0,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480026,fcc298d6a4c44d33ac233766c6ef67e8,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
208044480039,249e4ade949f41d4811578f22bda1e61,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,no
208044480065,2b73239b24084a858e80189d563ad6af,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480078,dbcecac779f3496c8e552db407fec03c,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no
208044480091,9958e82a28bf4ec594b9eb073334f4d9,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480117,2a61627daaff4f95857d6c3d5d52731b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480130,94442c64d0d24347859baa0b075223fb,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480142,b6103a499df843008f69df985ebdb618,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
208044480169,626a21aa0a754cef83974bac353ef9f4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480182,0d8c73dd2c064e538fada74ed30641c2,no,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480194,47919615e8174662ac70e1f09447e7cb,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480220,885f150b631345ca846c956ee503b988,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
208044480233,586472b64ac3491a88c108198495f777,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480246,8e755b64d70e41baa35bc3ec7c12d4f5,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044480272,4b9e4a4c14684d93a63822b90669c7e7,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044490010,5c45d7708d3e4c3a9f3b16b1d4df85a6,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
208044490036,0b6ee9a98b5c4f83bbdccfcd62078e5b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208044490062,b50abc827a19433780b62b6a6508426c,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044490088,f96f1a3a6dd946faa7653e6aa302d8ce,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044490114,a2981d12245244139228c077d8bd87be,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208044490140,1468aa4c073240aea30747a408229cc2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208044490167,52797d69243445278aa2fe6f059626ca,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208044490193,c3e744853ec648ff95b9f9cbf25fcff0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208044490219,894bd4f086dd427b9bf2c058959cade1,yes,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044490245,9e6779018c154e1da78785741841fe8e,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208044490271,15eaa843557142558ede6f8cd89e5d42,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208044490297,267992972a254003a1cfff8ee063188f,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044490323,cd103b7d25de4fc38bc4e82913eb6f1d,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
208044490375,a98b5cd2d6e149ee97c820d88ae08429,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208044490401,a944e349a7b248b484b289b2484dc636,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208054500017,44a8cc7384a04c359b426828f0fc1688,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500033,24d5f5c6d4464138affa6dcd615eb584,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500050,b8f48b57882e47eab45dcffb8d6c3eaa,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,yes
208054500083,130a1185ffa94d47b67e2ce67190ffd1,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500100,0ad5573703224d8b8ebc65e81b04c13b,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500116,e78051599ad54c7a88008325fd76b4c7,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500150,6f9391b7f2484f209928839fd3a8e146,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500166,ee056239a4044f36b3d3ca8f0c10aaa3,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no
208054500183,91bbe4a8c3a341b887f9bcbc2fdaba2d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500216,7c2f9666b6b043f7a4cf3b0a9a0a288e,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500233,ca4b0ceaa5d14694a640e747f08f9c35,yes,yes,no,no,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no
208054500249,d36bb962af26464984c4b9a0284d8ef8,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208054500283,7c85d3e0635c44e195bd658b30fd9eae,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208054500299,124b73a6d27d41f2bba7677b27495abd,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500316,050541caa5b84561ae2c363a77770948,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208054500349,bf37d17a2d634a7e93f37817f137c15e,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064510006,1e7b874ea84d40038c7393d2451db7fb,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208064510017,e88035732f5f4d798ac107c946746176,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208064510029,b288ce3955bd48ba8b0ce7c60c3b2004,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208064510041,6cf881808ef5402eb6c48dae054397df,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208064510064,fb7bb3a502974d7ba70faf4715acab45,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
208064510075,924c32eae28f4e45ade41d10091bbd55,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208064510087,5dd282319b7749b299308a61cfebf2ef,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208064510110,d9db02a423564400ae4c0d9b51de36f6,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208064510122,a2dd571c20a84060bccccd9eaf095095,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208064510134,d7c7c1ac1b21495b8c6eb24ebcaca988,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208064510145,580016b325fa42af911dbe81d227fb3c,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no
208064510157,2cf7fe8721fa465e9cc19c9a7cf4f112,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208064510168,0d7403dbe922469bbf27a829be6c6b57,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208064510180,95e13fbc7ed743469b6748c904e2ae87,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208064520026,4e8bd83e14f84c13ba571fc2fc7eff17,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520052,49b4f892dbd5445fb81318a333855a7a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520077,aaa6d4b3a2694c379466682e306fa869,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520129,cdae0151db46489bb3891fece5b4e7f9,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520155,121b1243547949fcb1c018ff853a8c70,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520181,0183ad575999484a9aad60016c4e1e1e,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520233,25c46f31c4b34ff6abf6f9d5a126afc5,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520259,ede8399fd4694027afb2f43617b51a2c,yes,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520285,75c8b8f1a7574193aece9d0032acdc8a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520337,33454fc596eb4ef98b42565f7f3476c2,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520363,99bb2e967bc94c9d84ed6bc75d5fb187,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520388,15758b0cca104d29a76f55612ab8933b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520440,ceffef8f228641c8bdfac9fe09a3e905,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520466,2231bfd78d5d4b10b586cb003cdcb692,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520492,e29541337e9e4a25a9c63638b772daac,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208064520543,cc1ba0eef1cf4c5f88d2f6140dda29aa,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074530011,09420d85e6394416af450d473dfdfec0,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074530031,ee80bd7cb5af46b7a9eb40636c95532a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074530050,8b8c9f6353f341449dd509b887444461,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208074530070,ec4b48328f9a4abc982e3a8daedf3697,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208074530089,fc5b51fa5a0b4ae596338c59681e387c,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074530109,b930fbd9fa6c4ff0a6c529c39456deb1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208074530128,070d641e01fc44ea91ad07ecb6e46f99,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208074530147,bdab829ca1ef40a380dc5757bbbac756,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208074530167,d8ef86646db94d7d924fdd1d4aa0e763,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,no
208074530186,18bb528b850645399660a3e1616f99e1,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no
208074540013,2b2e3003d08c4d76a7693db4b3651b31,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
208074540026,95ce677c04464f38850876d787a55291,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074540038,e9980386c8b844f688b37506955fcd55,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
208074540065,f19c167a16f345eda4d7f2d0356ece50,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074540078,50f0125d1df544aba855b2fa1d882b52,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no
208074540091,032e5c5753aa4bd8b99286409e30b7ab,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074540118,19277772985041f08088c2870d659e35,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
208074540130,ffe9e824c41f45c4aa5efb80d3ee9603,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074540143,47e34a56df674eb6a5145be02aa8ff5c,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208074540170,35414a0bd1ff4b5390f21f20be30c48c,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074540183,b96dd71e5882445e97b48f5be9f3f124,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
208074540196,a4d4750b932b4e65b4d821e034f277c0,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074540221,f5b76b9526d140b192375f46b2f7af1f,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
208074540234,ce5af697fe2b463c91b9273d7de5239d,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074540247,790aed923c8846e2a55161e979a79d80,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
208074540272,b76f54ef0bee42978f7001e6abd63786,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
208074550001,cbc66987d57c42ffacb16d2d7f04a69b,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208074550011,7f904274698640799412560ce0366a3a,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
208074550020,f11a7ceefe5647469a49df13b96dddd8,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
208074550030,344b769fdeab41939c4dccad758804a4,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
