case_id,hhid,ea_id,region,district,reside,interviewDate,hh_wgt,hh_a02a,hh_a03,hh_a06,hh_a11,hh_a13,hh_a22,hh_a23,hh_g09,hh_m00,hh_o0a,hh_s01,hh_w01
106012240200,03c1a395a79f4011b839e79b25c35d13,10601224,North,Likoma,rural,2017-04-08,12.3494,1,224,0200,no,,20,13,no,yes,no,no,no
105052090052,03c8684355474505ba5f7e4c0e15f93b,10505209,North,Mzimba,rural,2016-05-18,134.3121,5,209,0052,no,,30,10,no,yes,no,no,no
303065840234,03d88048e3304c4db2e4328e6d622ae4,30306584,Southern,Zomba Non-City,rural,2017-04-12,337.25439,6,584,0234,no,,200,44,no,no,no,no,no
302225660402,03e7f9118e7d4046b46007ef93a7d836,30222566,Southern,Machinga,urban,2016-09-08,840.31329,22,566,0402,no,,200,50,yes,yes,yes,yes,no
310037490059,03e8dc1bbd6f49808ad9b2904d59f9b6,31003749,Southern,Chikwawa,rural,2017-01-26,332.87671,3,749,0059,no,,800,90,no,yes,yes,yes,no
206144050223,03ef5c89e05d45749d360a31bd83ca39,20614405,Central,Lilongwe,rural,2016-05-26,486.37589,14,405,0223,no,,70,33,no,yes,no,yes,no
309017190088,03f3bbb87e094767b783a5e0c949296b,30901719,Southern,Phalombe,rural,2016-12-19,206.4156,1,719,0088,no,,600,67,no,yes,no,no,no
202032870120,03f69513b3b64ba0b4d4f6c815393892,20203287,Central,Nkhotakota,rural,2016-06-18,278.07639,3,287,0120,no,,50,20,yes,yes,no,yes,no
205073670126,03f7546b75a74a27bbc29c930fb30f51,20507367,Central,Salima,rural,2016-06-27,301.11981,7,367,0126,no,,50,20,no,yes,no,no,no
306026600092,03f93aeca4af4b94a05425063aaec898,30602660,Southern,Mwanza,rural,2017-03-10,27.301201,2,660,0092,no,,700,88,no,no,no,no,no
307096800171,040aee0676fc41aaa08ae749fb605945,30709680,Southern,Thyolo,rural,2017-04-08,416.5307,9,680,0171,no,,400,86,no,yes,yes,no,no
206013750128,04111a4caf9541409427a1b50bbb64a1,20601375,Central,Lilongwe,rural,2016-09-08,1711.4403,1,375,0128,no,,60,25,no,yes,no,no,no
202012830284,0411cb316e704bbab15419065cd7e7c6,20201283,Central,Nkhotakota,rural,2016-05-25,178.47141,1,283,0284,no,,50,21,yes,yes,no,yes,no
210875160204,041986dcf16b40d89f98a29b2336752f,21087516,Central,Lilongwe City,urban,2017-04-17,268.95929,87,516,0204,no,,80,82,no,yes,yes,yes,no
210665010543,041b2ab4e0bb4b20851ca918079c22b6,21066501,Central,Lilongwe City,urban,2016-06-22,316.65781,66,501,0543,no,,70,32,no,no,no,yes,yes
305026200078,041f07a62d444f95a5d4495ffb153e48,30502620,Southern,Blantyre,rural,2017-04-03,137.39999,2,620,0078,no,,500,62,no,yes,no,no,no
104071900117,0423af3e66c14335844a3e52bd63b6a3,10407190,North,Rumphi,rural,2017-05-01,161.24741,7,190,0117,no,,900,81,no,yes,yes,no,no
104071880090,042c98370f3d4709b1f77e0399ee17b4,10407188,North,Rumphi,rural,2017-03-07,129.0473,7,188,0090,no,,20,20,yes,yes,no,yes,no
304036050131,0430ed9a25db4fdf8a1fea9513bc0efa,30403605,Southern,Chiradzulu,rural,2017-02-01,393.09,3,605,0131,no,,400,86,no,yes,no,no,no
301045300413,0432445ce230436b8ffb2b00d9effd09,30104530,Southern,Mangochi,rural,2016-09-01,924.73682,4,530,0413,no,,100,22,no,yes,yes,no,no
310017410059,0442162a1ae446a7bc3d95cc5dcac6d2,31001741,Southern,Chikwawa,rural,2017-01-28,275.7428,1,741,0059,no,,800,90,no,yes,yes,yes,no
208034430431,044628636bac4c65be0433b5db2b7a57,20803443,Central,Dedza,rural,2017-04-06,437.70569,3,443,0431,no,,90,40,no,yes,yes,yes,no
304206140234,04476e47cdef4c5faeb3515b5f150a82,30420614,Southern,Chiradzulu,urban,2016-09-05,663.31677,20,614,0234,no,,400,58,no,yes,no,no,no
208044470113,044a4aca3b1848909253d0443a0c4c66,20804447,Central,Dedza,rural,2017-03-22,408.25439,4,447,0113,no,,90,40,no,yes,no,no,no
207034180236,044e36aeb2cd4a1fb3521e1e79eaee84,20703418,Central,Mchinji,rural,2016-12-20,336.40039,3,418,0236,no,,70,33,yes,yes,yes,no,no
312017850077,0456014d972645beb1743e49c85d080e,31201785,Southern,Balaka,rural,2016-10-04,142.16499,1,785,0077,no,,200,49,no,yes,yes,yes,no
309017110103,04579a2c4523493db918637d25e3d15d,30901711,Southern,Phalombe,rural,2016-09-18,192.1573,1,711,0103,no,,600,68,no,yes,no,no,no
205053620032,045cc9d80f6e42afaa3f625756942595,20505362,Central,Salima,rural,2017-03-27,122.5632,5,362,0032,no,,600,27,no,yes,yes,no,no
304015940124,045cf534543843e895fd2ff335a6aa96,30401594,Southern,Chiradzulu,rural,2016-09-30,389.49731,1,594,0124,no,,400,60,no,yes,no,no,no
314418480065,045ed456687e4872839b34233df93231,31441848,Southern,Zomba City,urban,2017-04-08,72.621597,41,848,0065,no,,300,55,yes,yes,yes,yes,no
304046080189,04643977a33b422a956b1aae2849148f,30404608,Southern,Chiradzulu,rural,2016-06-06,351.42609,4,608,0189,no,,400,86,no,yes,yes,no,no
203063250552,0475122cc8b8415397a6508d6ed1155a,20306325,Central,Ntchisi,rural,2017-02-14,352.8046,6,325,0552,no,,900,5,no,yes,yes,no,no
106012220346,0480490180ae492bab38520e1a2d9a52,10601222,North,Likoma,rural,2017-02-09,9.8964005,1,222,0346,no,,20,91,no,yes,no,no,no
201082640374,04835155fd0f4d359e9a509ab739385f,20108264,Central,Kasungu,rural,2017-03-18,363.2988,8,264,0374,no,,40,16,no,yes,yes,no,no
203013040020,049a2e311dc142bcae63b5c4db9c286a,20301304,Central,Ntchisi,rural,2016-05-18,183.15491,1,304,0020,no,,50,23,no,yes,yes,no,no
106012250157,04a0e3b5b49a427c8b782738771d49f8,10601225,North,Likoma,rural,2017-02-16,9.4735003,1,225,0157,no,,20,20,no,yes,no,yes,no
107312310126,04a56b95743c4dadabb3d50780a828d7,10731231,North,Mzuzu City,urban,2016-09-09,109.8491,31,231,0126,no,,20,91,no,yes,no,no,no
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,10101105,North,Chitipa,rural,2017-02-25,120.6041,1,105,0125,no,,10,83,no,yes,no,no,no
313018070043,04aa9a4da14e4f5cb895b668f5b1ebfc,31301807,Southern,Neno,rural,2016-08-31,77.031403,1,807,0043,no,,700,5,no,yes,yes,no,no
303015680053,04b23607313749c8a1df4047fbf82d85,30301568,Southern,Zomba Non-City,rural,2017-03-27,195.6842,1,568,0053,no,,300,55,yes,yes,yes,no,no
314358390211,04ba5e099ea241bc8e765c77b4c86ab1,31435839,Southern,Zomba City,urban,2016-10-27,106.2985,35,839,0211,no,,300,85,yes,yes,yes,no,no
106012270200,04c38d53d62b482bbfc3a109067bb1bd,10601227,North,Likoma,rural,2017-04-06,16.804199,1,227,0200,no,,20,20,no,yes,no,no,no
303065870036,04c56bad0cda4d9ab1bbad23ad4a7ae0,30306587,Southern,Zomba Non-City,rural,2016-12-23,129.6911,6,587,0036,no,,300,54,yes,yes,no,no,no
315318560214,04c96146c1ed4911b0783bbb0c9bd29a,31531856,Southern,Blantyre City,urban,2017-03-20,292.7951,31,856,0214,no,,500,64,no,yes,no,no,no
311017600051,04cbb240ee1740eab4d1c4b0e380a1a3,31101760,Southern,Nsanje,rural,2017-02-01,165.95551,1,760,0051,no,,800,75,yes,yes,yes,yes,no
308057020147,04ccaf43718943f892f7566df44fcb1e,30805702,Southern,Mulanje,rural,2016-09-27,246.2524,5,702,0147,no,,600,67,yes,yes,no,yes,no
305026210106,04d00a98a38c434fac67762d9d301dcf,30502621,Southern,Blantyre,rural,2016-06-11,265.7225,2,621,0106,no,,400,86,no,yes,yes,no,no
210364830050,04d2697bfb28410f95d4ca3b426753d6,21036483,Central,Lilongwe City,urban,2016-09-07,211.9127,36,483,0050,no,,80,82,yes,yes,no,no,no
206063940061,04d510ea0cd04d9c84b6d21ddc578807,20606394,Central,Lilongwe,rural,2017-02-09,492.04031,6,394,0061,no,,100,65,no,yes,no,no,no
307106840077,04d562a8f0b34f128063a2066aa9da98,30710684,Southern,Thyolo,rural,2017-04-20,459.1998,10,684,0077,no,,400,5,no,yes,yes,no,no
310027430088,04d9e9a5a0b34ee89649a5fe0031472f,31002743,Southern,Chikwawa,rural,2017-04-25,502.2323,2,743,0088,no,,800,75,yes,yes,no,no,no
313038180116,04e6f34bd1aa459f8e5d81f732923383,31303818,Southern,Neno,rural,2017-03-06,49.927299,3,818,0116,no,,700,72,no,yes,no,no,no
315478710312,04efc66a9c8c47cd87d0494154bc21a4,31547871,Southern,Blantyre City,urban,2016-09-30,602.79431,47,871,0312,no,,500,62,no,yes,no,no,no
103201710212,04f1543eb44f45c2a04f30e067c5d87a,10320171,North,Nkhatabay,urban,2017-03-28,204.4881,20,171,0212,no,,20,13,no,yes,no,yes,no
315348590807,04f803a910d247828ff12f1b89013e5a,31534859,Southern,Blantyre City,urban,2016-10-12,676.63879,34,859,0807,no,,500,65,no,yes,yes,no,no
106012200125,04f8354be3c24e0abd03b3f381277285,10601220,North,Likoma,rural,2016-05-24,9.5298996,1,220,0125,no,,20,6,no,yes,yes,no,no
313028170045,04f98f5f70b647d5b3c81e0783eb4daa,31302817,Southern,Neno,rural,2016-06-16,143.4185,2,817,0045,no,,700,72,yes,yes,no,no,no
312048020309,04f9e91fa62840a79fc222e578942b2b,31204802,Southern,Balaka,rural,2017-04-14,243.9581,4,802,0309,no,,60,24,yes,yes,no,no,no
205063640022,04fcc4fccf9744a0a7f7adad933932ad,20506364,Central,Salima,rural,2017-01-27,315.98331,6,364,0022,no,,600,25,no,yes,no,no,no
103061590163,04ffc3ef8f7241dc902a6b98bd4d604d,10306159,North,Nkhatabay,rural,2017-03-30,65.752296,6,159,0163,no,,20,91,no,yes,yes,no,no
210374850084,0501bbb47b5149cca03fe0d16534ae54,21037485,Central,Lilongwe City,urban,2016-04-21,265.03271,37,485,0084,no,,80,36,no,no,no,no,no
104051870088,0504e3ffc69549bf89493306680a5139,10405187,North,Rumphi,rural,2016-06-11,112.5812,5,187,0088,yes,Dwelling found but no HH member could be found,10,4,yes,yes,yes,no,no
208054500316,050541caa5b84561ae2c363a77770948,20805450,Central,Dedza,rural,2016-10-11,456.32999,5,450,0316,no,,60,28,yes,yes,no,yes,no
305016170215,0516be73b8c246a98c954963f4bde6cc,30501617,Southern,Blantyre,rural,2016-05-05,215.1559,1,617,0215,no,,400,58,no,yes,no,no,no
302025470232,0518e9c59d0c493ab99d944bb3937232,30202547,Southern,Machinga,rural,2017-03-29,318.82819,2,547,0232,no,,200,50,no,yes,no,no,no
209084780176,051d451e93f1433aac55ff163fcf0899,20908478,Central,Ntcheu,rural,2017-01-30,275.7186,8,478,0176,no,,90,95,no,yes,yes,no,no
209084770373,05208e21b94f4681b39f3540e13d4de1,20908477,Central,Ntcheu,rural,2016-06-10,372.57599,8,477,0373,yes,Dwelling found but no HH member could be found,90,41,no,yes,no,no,no
302015440396,0522e6a1da604088a9bf331d76514916,30201544,Southern,Machinga,rural,2016-04-28,345.83069,1,544,0396,yes,Dwelling found but not a residential building,200,50,yes,yes,yes,yes,yes
302065580006,052504a85a714269a12fd5905ab7eb76,30206558,Southern,Machinga,rural,2016-09-23,352.4043,6,558,0006,no,,200,51,no,yes,no,no,no
203043150058,05287b8a9b02420aab61f38e7735a661,20304315,Central,Ntchisi,rural,2017-03-31,160.3719,4,315,0058,no,,50,21,no,yes,no,no,no
103021520069,052f583cb7c34f52b126dff439ba19b1,10302152,North,Nkhatabay,rural,2016-06-07,149.5558,2,152,0069,no,,20,13,no,yes,no,yes,yes
307106840032,052fb4d0cd154285b55784b1e75b774d,30710684,Southern,Thyolo,rural,2017-04-20,459.1998,10,684,0032,yes,Dwelling found but no HH member could be found,400,86,no,no,no,no,no
210835100491,053b44c55f124778b47f1fc92332a9be,21083510,Central,Lilongwe City,urban,2017-02-06,495.95981,83,510,0491,no,,80,82,no,no,no,no,no
306026500051,0544c6cbef864ab6a03aee9f4575e8e2,30602650,Southern,Mwanza,rural,2017-03-25,44.1661,2,650,0051,no,,700,71,yes,yes,no,no,no
210865130517,054a79225bb64b5a94e4c6fb8052360f,21086513,Central,Lilongwe City,urban,2016-06-02,462.19141,86,513,0517,no,,80,35,yes,yes,yes,yes,yes
308016920114,054fda4fc60548e59a29ca59acc96e08,30801692,Southern,Mulanje,rural,2016-05-31,269.0795,1,692,0114,no,,600,67,no,yes,no,yes,no
306016460141,055bf2266e694fbf97cb52f5b319762b,30601646,Southern,Mwanza,rural,2017-04-16,68.916397,1,646,0141,no,,700,73,yes,yes,no,no,no
103061590009,057021408bb04e70b49ed96838691188,10306159,North,Nkhatabay,rural,2017-03-31,65.752296,6,159,0009,no,,20,20,yes,yes,yes,no,no
204023320163,057a3080ee4b48258fc569372c6c7164,20402332,Central,Dowa,rural,2016-06-12,470.82031,2,332,0163,no,,40,17,no,yes,no,no,no
209064720410,057d17de5e424bbba95055458736f0ac,20906472,Central,Ntcheu,rural,2017-03-26,521.03528,6,472,0410,no,,90,95,no,yes,no,no,no
307016630063,05803d182a39497199b725318208ad45,30701663,Southern,Thyolo,rural,2016-09-28,772.0636,1,663,0063,no,,800,76,yes,yes,no,yes,yes
210514890107,0581b3c72592454988fd0097214ffb9a,21051489,Central,Lilongwe City,urban,2016-05-31,510.0867,51,489,0107,yes,Dwelling found but respondent refused,900,81,yes,yes,no,no,no
203053160133,0597a8db0e504085b5eb5177033da0d7,20305316,Central,Ntchisi,rural,2016-05-22,152.91161,5,316,0133,no,,50,20,yes,yes,yes,no,yes
205063640270,059c1d44ad5d4fe880611dec3bdffa8e,20506364,Central,Salima,rural,2017-01-27,315.98331,6,364,0270,no,,600,25,no,yes,no,no,no
208204580015,05a48214051d4deaa115c2f64a23f239,20820458,Central,Dedza,urban,2016-09-24,954.21753,20,458,0015,no,,90,95,no,yes,yes,no,no
101011000130,05ac171b7d6c4910aecace2f6bddb3d1,10101100,North,Chitipa,rural,2016-04-23,138.5986,1,100,0130,yes,Dwelling not found,10,4,no,yes,no,no,no
203043100065,05bb082bc1a6417c90566e506d502189,20304310,Central,Ntchisi,rural,2017-01-13,130.80099,4,310,0065,no,,900,89,yes,yes,yes,no,no
311027610349,05bc5da998934299b892229c76bc1de4,31102761,Southern,Nsanje,rural,2016-10-20,223.7515,2,761,0349,no,,800,76,no,yes,yes,yes,no
102011280244,05c74812472a4aa69e4ee1688dd283dd,10201128,North,Karonga,rural,2017-02-15,210.5867,1,128,0244,no,,10,83,no,yes,no,no,no
205033580111,05e42f51ad0a4fae9510029fea30a69a,20503358,Central,Salima,rural,2017-04-20,325.24091,3,358,0111,no,,600,28,yes,yes,yes,no,no
310017390010,05ecc36baac24e098eec56ba3a72a6f7,31001739,Southern,Chikwawa,rural,2017-03-28,259.37021,1,739,0010,no,,800,76,yes,yes,yes,no,no
307106840025,05f56e19b3da461eadaa3f56864af86c,30710684,Southern,Thyolo,rural,2017-04-20,459.1998,10,684,0025,no,,400,60,no,yes,no,no,no
209094820195,05f8d88bff61486abadd5ae2a9ad2636,20909482,Central,Ntcheu,rural,2017-02-12,312.31921,9,482,0195,no,,90,41,no,yes,no,no,no
206013750154,05fa7556b9f84a319a414a6f16f72bd1,20601375,Central,Lilongwe,rural,2016-09-06,1711.4403,1,375,0154,no,,60,27,no,yes,yes,no,yes
209024620131,05fda3c71ba1475f9ed268ff7c157c5e,20902462,Central,Ntcheu,rural,2017-01-21,423.1532,2,462,0131,no,,90,41,no,yes,no,no,no
105011960110,05ff0c2feff24c95949b7944ba0e37f0,10501196,North,Mzimba,rural,2017-03-28,131.20911,1,196,0110,no,,30,8,no,yes,no,yes,no
307036660139,0612a173764742e5870d240b330027a6,30703666,Southern,Thyolo,rural,2017-01-23,363.6293,3,666,0139,no,,400,58,no,yes,yes,no,no
105022000233,061ea661a2b149da87b7b455f5ff9fa4,10502200,North,Mzimba,rural,2017-04-10,88.309601,2,200,0233,no,,30,12,no,yes,no,no,no
313028150082,06200a1bb3364c0fb65cf4eb8959d57e,31302815,Southern,Neno,rural,2016-10-26,62.566898,2,815,0082,no,,700,73,yes,yes,no,no,no
201112700112,062e7a6778cf43e884426d3a9bfbe1f2,20111270,Central,Kasungu,rural,2017-04-06,314.01929,11,270,0112,no,,40,16,yes,yes,no,no,no
208074550048,063271133fbf4ff4bc876c37eae35d70,20807455,Central,Dedza,rural,2017-04-07,532.203,7,455,0048,no,,90,40,no,yes,no,no,no
101021110086,06329ecc71e5430fadb9d1b4b752806d,10102111,North,Chitipa,rural,2017-04-05,140.60091,2,111,0086,no,,10,2,no,yes,no,no,no
313038200100,06446a5c870945da9fa7b0ce121ee409,31303820,Southern,Neno,rural,2017-03-30,87.962799,3,820,0100,no,,700,88,no,yes,no,no,no
206144060124,06482fbbee2e4a8c893f45ccc34aa03e,20614406,Central,Lilongwe,rural,2017-02-08,534.54529,14,406,0124,no,,100,31,no,yes,no,no,no
312017840224,064bf1baa0ce4397bba4aff0db0a002b,31201784,Southern,Balaka,rural,2017-02-01,320.08401,1,784,0224,no,,200,49,no,yes,no,yes,no
201112700065,06676fbca8a1443890607437856b14cc,20111270,Central,Kasungu,rural,2017-04-06,314.01929,11,270,0065,no,,40,39,yes,yes,no,no,no
301035250239,066ea1424de8488991193f2789004d6e,30103525,Southern,Mangochi,rural,2017-03-07,737.45612,3,525,0239,no,,60,46,yes,yes,no,no,no
102021310051,0677398c1de14edba4d1207e694ff9d0,10202131,North,Karonga,rural,2016-06-30,188.27921,2,131,0051,no,,10,2,no,yes,no,yes,no
303055810076,067e4340b0b1432ca7d3ea5217377bfe,30305581,Southern,Zomba Non-City,rural,2016-05-17,262.20209,5,581,0076,no,,300,55,yes,yes,no,yes,no
104201950092,067e996fcfd442538a5b6cd0bc2bc275,10420195,North,Rumphi,urban,2016-04-16,117.9264,20,195,0092,no,,20,6,no,yes,no,no,no
205203720321,067f403acb724decbda6334a1a1e41ee,20520372,Central,Salima,urban,2016-09-23,201.2668,20,372,0321,no,,60,27,no,no,no,yes,no
313038230082,0683a979e559409aa2228812b4b83aeb,31303823,Southern,Neno,rural,2016-09-28,66.1343,3,823,0082,yes,Dwelling found but no HH member could be found,700,73,no,yes,no,no,no
314448540050,06856726d5744a73aed96879902e513c,31444854,Southern,Zomba City,urban,2017-03-16,136.77409,44,854,0050,no,,300,94,no,yes,yes,no,no
301055310232,0698c7214166436e880f1f06567656d1,30105531,Southern,Mangochi,rural,2017-03-27,432.62201,5,531,0232,no,,60,46,yes,yes,no,no,no
309027300089,069b3ef803374131a8ca2ba6fc13ad02,30902730,Southern,Phalombe,rural,2017-02-13,186.7307,2,730,0089,no,,70,67,no,yes,yes,no,no
208024410213,069c954ca66648589c828146aa19dbda,20802441,Central,Dedza,rural,2017-02-03,459.0101,2,441,0213,no,,90,95,no,yes,yes,no,no
205033580039,06a40302c1574b79b4d8db68ad51c461,20503358,Central,Salima,rural,2017-04-20,325.24091,3,358,0039,yes,Dwelling found but no HH member could be found,600,77,yes,yes,yes,no,yes
209084800055,06a51d1fa36c4b06a9f3e49c3001bd0d,20908480,Central,Ntcheu,rural,2017-04-13,416.9343,8,480,0055,no,,90,42,no,yes,no,no,yes
205053630026,06a59a23c0d44918aa6841b6f45d36da,20505363,Central,Salima,rural,2016-05-18,355.8287,5,363,0026,no,,900,89,no,yes,no,no,no
107332340445,06a9d83644984388903fb41eaa580ce9,10733234,North,Mzuzu City,urban,2017-01-20,267.52771,33,234,0445,no,,30,12,no,yes,yes,no,no
205043590050,06af7adfa3f94c2f9051d2ee32cdc752,20504359,Central,Salima,rural,2016-07-15,201.3949,4,359,0050,no,,60,28,yes,no,no,yes,no
301035260160,06b177546cc04ccabd775c6a7afe14f8,30103526,Southern,Mangochi,rural,2016-12-16,1004.4458,3,526,0160,no,,100,22,no,yes,no,no,no
305016180006,06b3d3589d9b440c9e12f461b627ece5,30501618,Southern,Blantyre,rural,2017-01-26,209.3571,1,618,0006,no,,500,32,no,no,no,no,no
304036060105,06b3fa593191495f803bdb9899298ada,30403606,Southern,Chiradzulu,rural,2016-09-28,362.4953,3,606,0105,no,,400,58,no,yes,no,no,no
315488730457,06b55436e6a448e5afc266a29bfd654b,31548873,Southern,Blantyre City,urban,2016-05-25,679.44708,48,873,0457,no,,500,65,yes,yes,no,yes,no
204063470234,06ba5489039f4190bc8337f12064f8ff,20406347,Central,Dowa,rural,2017-04-19,361.9895,6,347,0234,no,,40,16,no,yes,no,no,no
308067070036,06c06df4613346ffa1392f804ce48a0b,30806707,Southern,Mulanje,rural,2017-04-13,176.209,6,707,0036,no,,70,36,no,yes,yes,no,no
306016400213,06c4b71551d6447690cab5edfd5af868,30601640,Southern,Mwanza,rural,2017-01-29,81.710297,1,640,0213,no,,700,88,no,yes,yes,no,no
304206140289,06c7367dea2d4266bd1e278ac8323560,30420614,Southern,Chiradzulu,urban,2016-09-03,663.31677,20,614,0289,no,,400,58,no,yes,yes,no,no
103201700170,06cd9a308c6d4a309d1f2ee191d511e8,10320170,North,Nkhatabay,urban,2016-09-14,146.2119,20,170,0170,no,,20,7,no,yes,yes,no,no
308016880140,06d649d2e6a34f368ed5bd40bd7adb47,30801688,Southern,Mulanje,rural,2016-05-09,358.21579,1,688,0140,no,,600,87,no,yes,yes,no,no
203053170161,06d979f1cdf5494b88dc3c61ac222811,20305317,Central,Ntchisi,rural,2017-02-07,91.515503,5,317,0161,no,,50,19,no,yes,yes,no,no
103021530104,06e8ac6840734b32808fae4de34bd639,10302153,North,Nkhatabay,rural,2017-02-28,140.24451,2,153,0104,no,,20,7,no,yes,no,no,no
205203720056,06ec7a2bce81443f8e600176a2ceb24a,20520372,Central,Salima,urban,2016-09-22,201.2668,20,372,0056,no,,60,25,no,no,yes,no,no
310017350034,06ed3d450eb44d39be3963ceeacf29d5,31001735,Southern,Chikwawa,rural,2017-03-22,465.45081,1,735,0034,no,,800,90,no,yes,yes,no,no
302035520044,06f807c1b62745cb8a6e238fe9a65ddf,30203552,Southern,Machinga,rural,2016-06-24,261.68521,3,552,0044,no,,200,50,yes,yes,no,yes,no
306026560072,070480495a5d4169a7246ce9d7efa1e3,30602656,Southern,Mwanza,rural,2017-02-13,65.211403,2,656,0072,no,,700,71,no,yes,no,yes,no
203043150176,070b01ce99044abf809772d5d71db207,20304315,Central,Ntchisi,rural,2017-03-30,160.3719,4,315,0176,no,,50,19,yes,yes,no,no,no
311077770278,070cae7539b2453eb2ff74f53aff6e22,31107777,Southern,Nsanje,rural,2016-12-19,173.397,7,777,0278,no,,800,75,no,yes,no,yes,no
208074530128,070d641e01fc44ea91ad07ecb6e46f99,20807453,Central,Dedza,rural,2017-02-06,517.66052,7,453,0128,no,,90,42,no,yes,no,no,no
314328330220,07110db43a124d8da6d98bffe3d35d1d,31432833,Southern,Zomba City,urban,2016-05-05,230.2556,32,833,0220,no,,300,56,yes,yes,no,no,no
310037480174,07167f436739415ba189123207707a3a,31003748,Southern,Chikwawa,rural,2016-04-23,447.27899,3,748,0174,no,,800,77,no,yes,no,no,no
314318320013,071b913e9e6742cba4583cd448a9d703,31431832,Southern,Zomba City,urban,2017-03-21,132.4911,31,832,0013,no,,300,55,yes,yes,no,no,no
315358610113,071cba4bf4b4419daee278f91863a70e,31535861,Southern,Blantyre City,urban,2016-06-02,643.9635,35,861,0113,no,,500,62,no,yes,no,yes,yes
210745040459,071d4335277b42e9b66c4dcae2dab120,21074504,Central,Lilongwe City,urban,2017-04-12,735.60602,74,504,0459,no,,80,35,no,no,no,no,no
312208060365,071df8ce124a4daeb1d91911fe647b83,31220806,Southern,Balaka,urban,2017-03-28,364.2103,20,806,0365,no,,60,52,yes,yes,no,no,no
210554970207,0721c3c2c9344594a8ee6a7670ae13b5,21055497,Central,Lilongwe City,urban,2016-05-06,672.72241,55,497,0207,no,,80,35,yes,yes,no,no,no
314378420114,07244ae605e74d82ab2aae4b7ac29da7,31437842,Southern,Zomba City,urban,2017-02-23,37.709801,37,842,0114,no,,300,85,yes,yes,yes,yes,no
314358370176,07289fb295aa4dcf945325f12296752d,31435837,Southern,Zomba City,urban,2016-06-19,138.1842,35,837,0176,yes,Dwelling found but no HH member could be found,200,52,no,yes,no,no,no
205093710152,0728a3a61db34c41a2cb7349239ddf41,20509371,Central,Salima,rural,2016-07-19,233.76289,9,371,0152,yes,Dwelling not found,60,77,no,no,no,yes,no
314388430113,0736151105d04025bbbb854bdc570ebc,31438843,Southern,Zomba City,urban,2016-09-02,93.8069,38,843,0113,no,,300,55,yes,yes,no,yes,no
306016430108,0747e9bcc4ac4dd8a96f9293e46d3cd1,30601643,Southern,Mwanza,rural,2016-06-06,50.300999,1,643,0108,no,,700,73,no,yes,yes,no,no
207034220156,074ce2055c0142908edf1fcb26209e9e,20703422,Central,Mchinji,rural,2016-09-20,174.06641,3,422,0156,no,,70,29,yes,yes,no,yes,no
