adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,localUnit_area,plot_area_measured_ha,gps_meas,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
1066,140117,1,2,.13339999,PLOTS,.11929,1,100,2015,6,,,,,2,SOUTH EAST,ENUGU,NKANU EAST,CASSAVA OLD,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,2,2,.13339999,PLOTS,,0,100,2015,2,2015,12,2015,12,2,SOUTH EAST,ENUGU,NKANU EAST,YAM,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,2,2,.13339999,PLOTS,,0,100,2015,6,,,,,2,SOUTH EAST,ENUGU,NKANU EAST,CASSAVA OLD,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,.27986005,,,2016,3,2016,3,2,SOUTH EAST,ENUGU,NKANU EAST,BANANA,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,1.1994003,,,2016,2,,,2,SOUTH EAST,ENUGU,NKANU EAST,OIL PALM TREE,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,.079960018,,,,,,,2,SOUTH EAST,ENUGU,NKANU EAST,GUAVA,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,.039980009,,,,,,,2,SOUTH EAST,ENUGU,NKANU EAST,ORANGE,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,.039980009,,,,,,,2,SOUTH EAST,ENUGU,NKANU EAST,PEAR,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140117,3,1.5,.10004999,PLOTS,,0,.3598201,,,2016,2,2016,2,2,SOUTH EAST,ENUGU,NKANU EAST,PAWPAW,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140119,1,2,.13339999,PLOTS,,0,100,2015,5,2015,12,,,3,SOUTH EAST,ENUGU,NKANU EAST,CASSAVA OLD,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140119,1,2,.13339999,PLOTS,,0,100,2015,3,2015,7,2015,8,3,SOUTH EAST,ENUGU,NKANU EAST,MAIZE,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140119,2,1.5,.10004999,PLOTS,,0,100,2015,3,2015,10,2015,11,3,SOUTH EAST,ENUGU,NKANU EAST,YAM,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140119,2,1.5,.10004999,PLOTS,,0,.79960024,,,2016,2,,,3,SOUTH EAST,ENUGU,NKANU EAST,OIL PALM TREE,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140119,2,1.5,.10004999,PLOTS,,0,100,2015,4,,,,,3,SOUTH EAST,ENUGU,NKANU EAST,GREEN VEGETABLE,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140120,1,40,.0076000001,HEAPS,,0,100,2015,6,2016,2,,,3,SOUTH EAST,ENUGU,NKANU EAST,CASSAVA OLD,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1066,140120,1,40,.0076000001,HEAPS,,0,100,2015,2,2015,10,2015,12,3,SOUTH EAST,ENUGU,NKANU EAST,YAM,main season,6.24318997534,7.61718158261,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,1,4,.26679999,PLOTS,.091871999,1,100,2015,4,2015,10,2015,11,3,SOUTH EAST,ENUGU,UDI,OKRO,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,1,4,.26679999,PLOTS,.091871999,1,100,2015,4,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,1,4,.26679999,PLOTS,.091871999,1,100,2015,4,2015,9,2015,10,3,SOUTH EAST,ENUGU,UDI,YAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,1,4,.26679999,PLOTS,.091871999,1,100,2015,4,2015,7,2015,8,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,1,4,.26679999,PLOTS,.091871999,1,100,2015,4,2015,9,2015,10,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,2,5,.33349997,PLOTS,,0,100,2015,3,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140121,2,5,.33349997,PLOTS,,0,100,2015,3,2015,10,2015,11,3,SOUTH EAST,ENUGU,UDI,GREEN VEGETABLE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,1,1,.066699997,PLOTS,.074717,1,89.270172,2014,6,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,2,1,.066699997,PLOTS,,0,4.7976012,2015,5,2015,8,2015,10,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,2,1,.066699997,PLOTS,,0,22.788607,2015,5,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,2,1,.066699997,PLOTS,,0,100,2015,5,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,3,21,.00083999999,STANDS,,0,76.190475,,,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,3,21,.00083999999,STANDS,,0,4.7619047,,,,,,,3,SOUTH EAST,ENUGU,UDI,AVOCADO PEAR,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140122,3,21,.00083999999,STANDS,,0,19.047619,,,,,,,3,SOUTH EAST,ENUGU,UDI,ORANGE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,1,.5,.033349998,PLOTS,.017144,1,100,2015,4,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,1,.5,.033349998,PLOTS,.017144,1,.69995332,,,2015,12,,,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,1,.5,.033349998,PLOTS,.017144,1,100,2015,4,,,,,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,100,2015,3,2015,9,2015,9,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,.73126137,,,,,,,3,SOUTH EAST,ENUGU,UDI,AVOCADO PEAR,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,100,2015,3,2015,9,2015,10,3,SOUTH EAST,ENUGU,UDI,PUMPKIN SEED,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,1.9500304,,,2015,12,,,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,100,2015,5,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,100,2015,5,,,,,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,.48750761,,,,,,,3,SOUTH EAST,ENUGU,UDI,KOLANUT,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140123,2,.5,.033349998,PLOTS,.016410001,1,1.7062764,,,2016,1,2016,2,3,SOUTH EAST,ENUGU,UDI,PLANTAIN,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,1,2,.13339999,PLOTS,.01463,1,100,2015,3,2015,12,2015,12,2,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,1,2,.13339999,PLOTS,.01463,1,100,2015,3,,,,,2,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,1,2,.13339999,PLOTS,.01463,1,100,2015,4,2015,9,2015,10,2,SOUTH EAST,ENUGU,UDI,PUMPKIN,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,1,2,.13339999,PLOTS,.01463,1,100,2015,4,2015,9,2015,10,2,SOUTH EAST,ENUGU,UDI,OKRO,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,2,3.5,.23345,PLOTS,,0,.30841723,,,2015,12,,,2,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,2,3.5,.23345,PLOTS,,0,.34268579,,,2016,2,,,2,SOUTH EAST,ENUGU,UDI,PLANTAIN,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,2,3.5,.23345,PLOTS,,0,.03426858,,,2016,1,2016,2,2,SOUTH EAST,ENUGU,UDI,PAWPAW,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140125,2,3.5,.23345,PLOTS,,0,.068537161,,,2016,1,,,2,SOUTH EAST,ENUGU,UDI,COCONUT,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,1,80,.0152,HEAPS,.036403,1,41.754799,2015,3,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,1,80,.0152,HEAPS,.036403,1,31.316101,2015,3,2015,9,2015,10,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,1,80,.0152,HEAPS,.036403,1,.32964313,,,,,,,3,SOUTH EAST,ENUGU,UDI,ORANGE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,1,80,.0152,HEAPS,.036403,1,26.096752,2015,3,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,2,50,.115,RIDGES,.031125,1,100,2015,3,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,2,50,.115,RIDGES,.031125,1,100,2015,3,2015,9,2015,10,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,2,50,.115,RIDGES,.031125,1,.77108431,,,2016,2,2016,2,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140126,2,50,.115,RIDGES,.031125,1,73.895584,2015,5,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,YAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140127,1,50,.0095000006,HEAPS,.015892999,1,11.954949,2015,3,2015,12,2016,2,3,SOUTH EAST,ENUGU,UDI,YAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140127,1,50,.0095000006,HEAPS,.015892999,1,11.954949,2015,3,2015,12,2016,1,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140127,1,50,.0095000006,HEAPS,.015892999,1,1.5100988,,,,,,,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140127,1,50,.0095000006,HEAPS,.015892999,1,59.77475,2015,3,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,1,1,.066699997,PLOTS,,0,100,2015,6,,,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,2,1,.066699997,PLOTS,.0416,1,2.8846152,2015,4,2015,8,2015,10,3,SOUTH EAST,ENUGU,UDI,PUMPKIN,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,2,1,.066699997,PLOTS,.0416,1,100,2015,4,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,COCOYAM,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,2,1,.066699997,PLOTS,.0416,1,4.8076921,2015,4,2015,8,2015,9,3,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,2,1,.066699997,PLOTS,.0416,1,100,2015,6,2015,4,,,3,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140128,4,1.5,.10004999,PLOTS,,0,100,,,2015,12,2015,12,3,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,1,4,.26679999,PLOTS,,0,100,2015,4,2015,10,2015,10,1,SOUTH EAST,ENUGU,UDI,MELON,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,1,4,.26679999,PLOTS,,0,100,2015,4,,,,,1,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,1,4,.26679999,PLOTS,,0,100,2015,4,2015,7,2015,10,1,SOUTH EAST,ENUGU,UDI,PUMPKIN,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,1,4,.26679999,PLOTS,,0,100,2015,4,,,,,1,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,2,5,.33349997,PLOTS,,0,100,2015,5,,,,,1,SOUTH EAST,ENUGU,UDI,MELON,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,2,5,.33349997,PLOTS,,0,100,2015,5,,,,,1,SOUTH EAST,ENUGU,UDI,MAIZE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,2,5,.33349997,PLOTS,,0,100,2015,5,,,,,1,SOUTH EAST,ENUGU,UDI,CASSAVA OLD,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,2,5,.33349997,PLOTS,,0,100,2015,5,,,,,1,SOUTH EAST,ENUGU,UDI,PUMPKIN FRUIT,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
2314,140130,2,5,.33349997,PLOTS,,0,.23988008,,,2015,12,2015,12,1,SOUTH EAST,ENUGU,UDI,OIL PALM TREE,main season,6.28524505144,7.31597545017,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150002,1,245,.98000002,RIDGES,,0,91.836739,2015,5,2015,12,2015,12,1,NORTH EAST,GOMBE,GOMBE,MILLET/MAIWA,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150002,1,245,.98000002,RIDGES,,0,91.836739,2015,7,2015,12,2015,12,1,NORTH EAST,GOMBE,GOMBE,BEANS/COWPEA,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150007,1,150,.60000002,RIDGES,,0,33.333332,2015,7,2015,11,2015,12,1,NORTH EAST,GOMBE,GOMBE,BEANS/COWPEA,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150007,1,150,.60000002,RIDGES,,0,33.333332,2015,6,2015,11,2015,12,1,NORTH EAST,GOMBE,GOMBE,MAIZE,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150007,1,150,.60000002,RIDGES,,0,66.666664,2015,7,2015,11,2015,12,1,NORTH EAST,GOMBE,GOMBE,BEENI-SEED/SESAME,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150008,1,20,.080000006,RIDGES,.011932,1,100,2015,6,,,,,1,NORTH EAST,GOMBE,GOMBE,MAIZE,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,150008,1,20,.080000006,RIDGES,.011932,1,100,2015,6,2016,1,2016,1,1,NORTH EAST,GOMBE,GOMBE,GUINEA COURN/SORGHUM,main season,10.2960624391,11.1851232783,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150011,1,98,.39200002,RIDGES,.29284999,1,100,2015,7,2015,11,2015,12,1,NORTH EAST,GOMBE,KWAMI,BEANS/COWPEA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150011,1,98,.39200002,RIDGES,.29284999,1,100,2015,5,2015,9,2015,9,1,NORTH EAST,GOMBE,KWAMI,MILLET/MAIWA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150011,2,146,.58400005,RIDGES,.3008,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,GOMBE,KWAMI,MAIZE,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150011,2,146,.58400005,RIDGES,.3008,1,100,2015,6,2015,9,2015,10,1,NORTH EAST,GOMBE,KWAMI,GROUND NUT/PEANUTS,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150012,1,250,1,RIDGES,2.6891,1,37.18716,2015,5,2015,10,2015,11,1,NORTH EAST,GOMBE,KWAMI,GUINEA COURN/SORGHUM,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150012,1,250,1,RIDGES,2.6891,1,37.18716,2015,6,2015,11,2015,12,1,NORTH EAST,GOMBE,KWAMI,BEANS/COWPEA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150012,1,250,1,RIDGES,2.6891,1,37.18716,2015,5,2015,10,2015,11,1,NORTH EAST,GOMBE,KWAMI,MILLET/MAIWA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150012,2,300,1.2,RIDGES,.47240001,1,100,2015,5,2015,11,2015,12,1,NORTH EAST,GOMBE,KWAMI,RICE,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150012,2,300,1.2,RIDGES,.47240001,1,100,2015,5,2015,11,2016,1,1,NORTH EAST,GOMBE,KWAMI,GROUND NUT/PEANUTS,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150013,1,380,1.5200001,RIDGES,1.0993,1,100,2015,7,2015,11,2015,11,1,NORTH EAST,GOMBE,KWAMI,BEANS/COWPEA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150013,1,380,1.5200001,RIDGES,1.0993,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,GOMBE,KWAMI,MAIZE,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150013,2,250,1,RIDGES,.44879001,1,100,2015,5,2015,9,2015,9,1,NORTH EAST,GOMBE,KWAMI,MILLET/MAIWA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150013,2,250,1,RIDGES,.44879001,1,100,2015,7,2015,11,2015,11,1,NORTH EAST,GOMBE,KWAMI,BEANS/COWPEA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1682,150014,1,273.6,1.0944,RIDGES,.65736002,1,100,2015,7,2015,12,2015,12,1,NORTH EAST,GOMBE,KWAMI,BEANS/COWPEA,main season,10.4839449376,11.3966333392,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
