adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
530,290003,1,400,0.17289,0.004,RIDGES,1,0.5,2018,2,,,,,1,South West,Osun,ATAKUNMOSA WEST,SWEET POTATO,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290003,2,200,0.14366,0.002,RIDGES,1,0.5,2018,1,9,2018,,,1,South West,Osun,ATAKUNMOSA WEST,CASSAVA,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290003,2,200,0.14366,0.002,RIDGES,1,0.5,2018,1,,,,,1,South West,Osun,ATAKUNMOSA WEST,SWEET POTATO,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290003,3,200,0.13634,0.002,RIDGES,1,0.5,2018,1,11,2018,,,1,South West,Osun,ATAKUNMOSA WEST,SWEET POTATO,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290003,3,200,0.13634,0.002,RIDGES,1,0.5,2018,1,11,2018,2018,11,1,South West,Osun,ATAKUNMOSA WEST,CASSAVA,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,1,3000,,0.36000001,HEAPS,0,0.5,2018,2,4,2018,2018,5,1,South West,Osun,ATAKUNMOSA WEST,"PEPPER, SWEET/BELL (TATASHE)",main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,1,3000,,0.36000001,HEAPS,0,0.5,2018,3,,,,,1,South West,Osun,ATAKUNMOSA WEST,CASSAVA,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,2,2000,,0.23999999,HEAPS,0,0.25,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,KOLANUT,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,2,2000,,0.23999999,HEAPS,0,0.25,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,COCOA,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,2,2000,,0.23999999,HEAPS,0,0.25,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,ORANGE,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,2,2000,,0.23999999,HEAPS,0,0.25,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,BANANA,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,3,2000,,0.23999999,HEAPS,0,0.5,2018,3,,,,,1,South West,Osun,ATAKUNMOSA WEST,COCOYAM,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
530,290007,3,2000,,0.23999999,HEAPS,0,0.5,2018,5,5,2018,2018,6,1,South West,Osun,ATAKUNMOSA WEST,TOMATO,main season,7.756345694,4.549481695,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290009,1,450,0.043193,0.045000002,SQUARE METERS,1,0.44295302,2018,6,9,2018,2018,9,3,South West,Osun,ATAKUNMOSA WEST,MAIZE,main season,7.826473505,4.603201238,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290009,1,450,0.043193,0.045000002,SQUARE METERS,1,0.16778523,2018,3,10,2018,2018,10,3,South West,Osun,ATAKUNMOSA WEST,OKRO,main season,7.826473505,4.603201238,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290009,1,450,0.043193,0.045000002,SQUARE METERS,1,0.22147651,2018,1,10,2018,2018,10,3,South West,Osun,ATAKUNMOSA WEST,CASSAVA,main season,7.826473505,4.603201238,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290009,1,450,0.043193,0.045000002,SQUARE METERS,1,0.16778523,2018,5,9,2018,2018,9,3,South West,Osun,ATAKUNMOSA WEST,GREEN VEGETABLE,main season,7.826473505,4.603201238,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290031,1,1,,0.404686,ACRES,0,0.5,2018,2,10,2018,2018,10,1,South West,Osun,ATAKUNMOSA WEST,MAIZE,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290031,1,1,,0.404686,ACRES,0,0.5,2018,6,11,2018,2018,11,1,South West,Osun,ATAKUNMOSA WEST,TOMATO,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,1,800,0.0636,0.096000001,HEAPS,1,0.5,2018,6,9,2018,2018,9,1,South West,Osun,ATAKUNMOSA WEST,MAIZE,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,1,800,0.0636,0.096000001,HEAPS,1,0.5,2018,6,,,,,1,South West,Osun,ATAKUNMOSA WEST,CASSAVA,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,2,4,,1.618744,ACRES,0,0.2,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,WALNUT,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,2,4,,1.618744,ACRES,0,0.2,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,KOLANUT,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,2,4,,1.618744,ACRES,0,0.2,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,ORANGE,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,2,4,,1.618744,ACRES,0,0.2,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,COCOA,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290034,2,4,,1.618744,ACRES,0,0.2,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,BANANA,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290035,1,1.5,,0.60702902,ACRES,0,0.5,2018,4,8,2018,2018,10,1,South West,Osun,ATAKUNMOSA WEST,"PEPPER, SWEET/BELL (TATASHE)",main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290035,1,1.5,,0.60702902,ACRES,0,,,,,,,,1,South West,Osun,ATAKUNMOSA WEST,BANANA,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,290035,1,1.5,,0.60702902,ACRES,0,0.5,2018,3,6,2018,2018,6,1,South West,Osun,ATAKUNMOSA WEST,MAIZE,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290039,1,300,0.042002,0.003,RIDGES,1,0.5,2018,7,,,,,1,South West,Osun,ATAKUNMOSA WEST,GREEN VEGETABLE,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1300,290039,1,300,0.042002,0.003,RIDGES,1,0.5,2018,6,11,2018,2018,11,1,South West,Osun,ATAKUNMOSA WEST,SWEET POTATO,main season,7.752683349389999,4.554025176159999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290042,1,0.4,,0.1618744,ACRES,0,0.60000002,,,,,,,1,South West,Osun,EJIGBO,BANANA,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290042,1,0.4,,0.1618744,ACRES,0,0.40000001,2018,3,9,2018,,,1,South West,Osun,EJIGBO,COCOYAM,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290042,2,0.4,,0.1618744,ACRES,0,0.30000001,,,,,,,1,South West,Osun,EJIGBO,BANANA,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290042,2,0.4,,0.1618744,ACRES,0,0.69999999,2018,3,10,2018,,,1,South West,Osun,EJIGBO,COCOYAM,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290043,2,2,,0.80937201,ACRES,0,0.5,2018,4,6,2018,2018,6,1,South West,Osun,EJIGBO,MAIZE,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290043,2,2,,0.80937201,ACRES,0,0.5,2017,3,,,,,1,South West,Osun,EJIGBO,CASSAVA,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290045,1,4,,1.618744,ACRES,0,0.25,,,,,,,2,South West,Osun,EJIGBO,CASHEW,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290045,1,4,,1.618744,ACRES,0,0.25,,,,,,,2,South West,Osun,EJIGBO,ORANGE,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290045,1,4,,1.618744,ACRES,0,0.25,,,,,,,2,South West,Osun,EJIGBO,KOLANUT,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290045,1,4,,1.618744,ACRES,0,0.25,2017,3,,,,,2,South West,Osun,EJIGBO,CASSAVA,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290046,1,900,0.086036,0.090000004,SQUARE METERS,1,0.5,,,,,,,1,South West,Osun,EJIGBO,COCOA,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
220,290046,1,900,0.086036,0.090000004,SQUARE METERS,1,0.5,,,,,,,1,South West,Osun,EJIGBO,KOLANUT,main season,7.846303008529999,4.522266168,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,1,1,0.16942,0.404686,ACRES,1,1,2018,2,,,,,3,South West,Osun,BORIPE,CASSAVA,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,2,1.5,0.055735,0.60702902,ACRES,1,1,,,,,,,1,South West,Osun,BORIPE,COCOA,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,3,0.5,0.19113,0.202343,ACRES,1,1,2017,7,7,2018,,,3,South West,Osun,BORIPE,CASSAVA,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,4,8,,3.237488,ACRES,0,0.33333334,,,,,,,3,South West,Osun,BORIPE,BANANA,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,4,8,,3.237488,ACRES,0,0.33333334,2018,3,11,2018,,,3,South West,Osun,BORIPE,COCOYAM,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,4,8,,3.237488,ACRES,0,,,,,,,,3,South West,Osun,BORIPE,OIL PALM TREE,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1096,290080,4,8,,3.237488,ACRES,0,0.33333334,,,,,,,3,South West,Osun,BORIPE,COCOA,main season,7.908579255699999,4.687354344,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290083,1,400,0.099767,0.004,RIDGES,1,1,2017,11,10,2018,2018,12,1,South West,Osun,IFE CENTRAL,"YAM, WHITE",main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290083,2,1000,0.19739,0.01,RIDGES,1,1,2017,4,9,2018,,,1,South West,Osun,IFE CENTRAL,CASSAVA,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,1,3,,1.214058,ACRES,0,0.33333334,,,,,,,1,South West,Osun,IFE CENTRAL,KOLANUT,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,1,3,,1.214058,ACRES,0,0.33333334,,,,,,,1,South West,Osun,IFE CENTRAL,BANANA,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,1,3,,1.214058,ACRES,0,0.33333334,,,,,,,1,South West,Osun,IFE CENTRAL,COCOA,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,2,2,,0.80937201,ACRES,0,0.25,,,,,,,1,South West,Osun,IFE CENTRAL,COCOA,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,2,2,,0.80937201,ACRES,0,0.25,,,,,,,1,South West,Osun,IFE CENTRAL,ORANGE,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,2,2,,0.80937201,ACRES,0,0.25,,,,,,,1,South West,Osun,IFE CENTRAL,BANANA,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
350,290090,2,2,,0.80937201,ACRES,0,0.25,,,,,,,1,South West,Osun,IFE CENTRAL,KOLANUT,main season,7.497393727179999,4.537697349,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,1,4,0.47354,1.618744,ACRES,1,0.25,2018,4,10,2018,,,3,South West,Osun,IREWOLE,COCOYAM,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,1,4,0.47354,1.618744,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,1,4,0.47354,1.618744,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,1,4,0.47354,1.618744,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,2,5,0.34911,2.0234301,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,2,5,0.34911,2.0234301,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,2,5,0.34911,2.0234301,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,2,5,0.34911,2.0234301,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,KOLANUT,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,3,4,,1.618744,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,3,4,,1.618744,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,AGBONO (ORO SEED),main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,3,4,,1.618744,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,ORANGE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,3,4,,1.618744,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,KOLANUT,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,4,2000,,0.23999999,HEAPS,0,0.5,2018,3,8,2018,,,3,South West,Osun,IREWOLE,CASSAVA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,4,2000,,0.23999999,HEAPS,0,0.5,2018,3,7,2018,2018,8,3,South West,Osun,IREWOLE,MAIZE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290173,5,0.5,0.25098,0.202343,ACRES,1,1,2018,4,10,2018,2018,11,1,South West,Osun,IREWOLE,"PEPPER, SWEET/BELL (TATASHE)",main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,1,3,1.1331,1.214058,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,1,3,1.1331,1.214058,ACRES,1,0.25,2017,3,4,2018,,,3,South West,Osun,IREWOLE,CASSAVA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,1,3,1.1331,1.214058,ACRES,1,0.25,2018,4,7,2018,,,3,South West,Osun,IREWOLE,COCOYAM,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,1,3,1.1331,1.214058,ACRES,1,0.25,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,2,3,,1.214058,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,AGBONO (ORO SEED),main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,2,3,,1.214058,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,2,3,,1.214058,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,2,3,,1.214058,ACRES,0,0.25,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,3,2.5,.5079199999999999,1.0117151,ACRES,1,0.2,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,3,2.5,.5079199999999999,1.0117151,ACRES,1,0.2,,,,,,,3,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,3,2.5,.5079199999999999,1.0117151,ACRES,1,0.2,,,,,,,3,South West,Osun,IREWOLE,AGBONO (ORO SEED),main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,3,2.5,.5079199999999999,1.0117151,ACRES,1,0.2,,,,,,,3,South West,Osun,IREWOLE,KOLANUT,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,3,2.5,.5079199999999999,1.0117151,ACRES,1,0.2,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290176,4,4000,0.18128,0.47999999,HEAPS,1,1,2018,3,4,2018,2018,6,3,South West,Osun,IREWOLE,MAIZE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,1,3,0.70955,1.214058,ACRES,1,,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,1,3,0.70955,1.214058,ACRES,1,1,,,,,,,3,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,2,1,0.29456,0.404686,ACRES,1,1,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,3,3,,1.214058,ACRES,0,1,2018,2,6,2018,2018,8,3,South West,Osun,IREWOLE,MAIZE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,3,3,,1.214058,ACRES,0,,,,,,,,3,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,4,1,,0.404686,ACRES,0,0.5,2017,2,5,2018,,,3,South West,Osun,IREWOLE,CASSAVA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290177,4,1,,0.404686,ACRES,0,0.5,2018,2,6,2018,2018,8,3,South West,Osun,IREWOLE,MAIZE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,KOLANUT,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,OIL PALM TREE,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,0.5,,,,,,,1,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,0.5,2018,3,12,2018,,,1,South West,Osun,IREWOLE,COCOYAM,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,BANANA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,1,1,,0.404686,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,AGBONO (ORO SEED),main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,2,1.5,,0.60702902,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,COCOA,main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1628,290178,2,1.5,,0.60702902,ACRES,0,,,,,,,,1,South West,Osun,IREWOLE,AGBONO (ORO SEED),main season,7.358931819,4.395022499,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
