hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,fieldID,plot_area_reported_ha,localUnit_area,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,lat,lon,GPS_level,plot_area_measured_ha,harvest_month,harvest_year,adm4,dataset_name,country,dataset_doi
H4210401,1,1,10,NA,2001,1,0.4046944556859571,acres,Banana sweet,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.75,95,9,2014,1,0.3035208417644678,acres,Cassava,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.75,2,NA,2001,1,0.3035208417644678,acres,Jackfruit,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.75,3,NA,2001,1,0.3035208417644678,acres,Avocado,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,3,0.25,NA,8,2015,1,0.10117361392148928,acres,Sweet potatoes,12,2014,14,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,4,1,NA,8,2015,1,0.4046944556859571,acres,Irish potatoes,12,2014,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,5,0.5,60,8,2015,1,0.20234722784297857,acres,Beans,12,2014,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,5,0.5,60,8,2015,1,0.20234722784297857,acres,Beans,13,2015,14,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,5,0.5,40,8,2015,1,0.20234722784297857,acres,Maize,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,6,0.5,NA,8,2015,1,0.20234722784297857,acres,Groundnuts,12,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,1,1,60,NA,2001,1,0.4046944556859571,acres,Banana food,18,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,1,1,10,NA,2001,1,0.4046944556859571,acres,Banana sweet,19,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.5,2,NA,2001,1,0.20234722784297857,acres,Avocado,19,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.5,96,NA,2015,1,0.20234722784297857,acres,Cassava,19,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,2,0.5,2,NA,2001,1,0.20234722784297857,acres,Jackfruit,19,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,3,0.25,100,8,2016,1,0.10117361392148928,acres,Beans,24,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,4,1,40,9,2016,1,0.4046944556859571,acres,Groundnuts,24,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,4,1,60,9,2016,1,0.4046944556859571,acres,Maize,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,5,0.5,100,9,2016,1,0.20234722784297857,acres,Irish potatoes,23,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,6,0.25,100,9,2016,1,0.10117361392148928,acres,Sweet potatoes,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210401,1,NA,NA,NA,NA,1,NA,NA,Coffee all,21,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,1,0.200000002980232,NA,10,2006,1,0.08093889234327478,acres,Banana beer,6,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,2,0.300000011920929,NA,6,2014,1,0.121408341530121,acres,Cassava,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,3,0.699999988079071,NA,9,2015,1,0.2832861141558361,acres,Irish potatoes,12,2014,14,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,4,0.5,60,8,2015,1,0.20234722784297857,acres,Beans,7,2014,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,4,0.5,40,8,2015,1,0.20234722784297857,acres,Maize,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,5,0.300000011920929,NA,4,2015,1,0.121408341530121,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,6,0.150000005960464,NA,9,2015,1,0.0607041707650603,acres,Sweet potatoes,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,7,4,NA,8,2015,2,1.6187778227438283,acres,Maize,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,1,0.200000002980232,100,10,2006,1,0.08093889234327478,acres,Banana beer,13,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,2,0.300000011920929,100,4,2015,1,0.121408341530121,acres,Cassava,13,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,3,0.5,40,2,2016,1,0.20234722784297857,acres,Maize,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,3,0.5,40,2,2016,1,0.20234722784297857,acres,Maize,17,2015,17,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,3,0.5,60,2,2016,1,0.20234722784297857,acres,Beans,17,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,3,0.5,60,2,2016,1,0.20234722784297857,acres,Beans,17,2015,17,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,4,0.25,100,2,2016,1,0.10117361392148928,acres,Groundnuts,17,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,5,0.25,100,2,2016,1,0.10117361392148928,acres,Irish potatoes,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210501,7,3,100,2,2016,2,1.2140833670578712,acres,Maize,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,1,0.5,30,8,2015,1,0.20234722784297857,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,1,0.5,70,8,2015,1,0.20234722784297857,acres,Maize,10,2014,11,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,1,0.5,70,8,2015,1,0.20234722784297857,acres,Maize,11,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,2,0.150000005960464,30,1,2001,1,0.0607041707650603,acres,Banana food,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,3,0.150000005960464,NA,10,2015,1,0.0607041707650603,acres,Sweet potatoes,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,2,0.25,50,3,2016,1,0.10117361392148928,acres,Beans,19,2015,19,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,2,0.25,50,3,2016,1,0.10117361392148928,acres,Beans,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,2,0.25,50,3,2016,1,0.10117361392148928,acres,Cassava,22,2015,24,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210601,1,NA,NA,NA,NA,1,NA,NA,Coffee all,13,2015,19,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.5,NA,6,2015,1,0.20234722784297857,acres,Maize,11,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.5,NA,6,2015,1,0.20234722784297857,acres,Maize,10,2014,10,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,2,0.150000005960464,60,7,2015,1,0.0607041707650603,acres,Irish potatoes,9,2014,10,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,2,0.150000005960464,40,7,2015,1,0.0607041707650603,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,3,0.150000005960464,NA,10,2015,1,0.0607041707650603,acres,Sweet potatoes,11,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,4,0.150000005960464,NA,7,2015,1,0.0607041707650603,acres,Beans,9,2014,10,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,4,0.150000005960464,NA,7,2015,1,0.0607041707650603,acres,Beans,10,2014,10,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.25,70,3,2016,1,0.10117361392148928,acres,Maize,19,2015,19,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.25,70,3,2016,1,0.10117361392148928,acres,Maize,19,2015,19,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.25,30,3,2016,1,0.10117361392148928,acres,Beans,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,1,0.25,30,3,2016,1,0.10117361392148928,acres,Beans,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,2,0.150000005960464,40,3,2016,1,0.0607041707650603,acres,Cassava,24,2015,26,2016,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,2,0.150000005960464,60,3,2016,1,0.0607041707650603,acres,Irish potatoes,19,2015,21,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210701,3,0.150000005960464,100,3,2016,1,0.0607041707650603,acres,Sweet potatoes,20,2015,22,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,1,0.25,40,8,2015,1,0.10117361392148928,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,1,0.25,60,8,2015,1,0.10117361392148928,acres,Maize,11,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,1,0.25,60,8,2015,1,0.10117361392148928,acres,Maize,13,2015,14,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,2,0.150000005960464,NA,8,2015,1,0.0607041707650603,acres,Irish potatoes,11,2014,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.150000005960464,40,8,2015,1,0.0607041707650603,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.150000005960464,60,8,2015,1,0.0607041707650603,acres,Beans,11,2014,11,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.150000005960464,60,8,2015,1,0.0607041707650603,acres,Beans,10,2014,11,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,4,1,NA,1,2001,1,0.4046944556859571,acres,Banana beer,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,1,0.100000001490116,70,3,2016,1,0.04046944617163739,acres,Irish potatoes,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,1,0.100000001490116,30,3,2016,1,0.04046944617163739,acres,Cassava,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,2,0.150000005960464,50,3,2016,1,0.0607041707650603,acres,Beans,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,2,0.150000005960464,50,3,2016,1,0.0607041707650603,acres,Beans,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,2,0.150000005960464,50,3,2016,1,0.0607041707650603,acres,Maize,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.0500000007450581,60,3,2016,1,0.02023472308581873,acres,Groundnuts,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.0500000007450581,40,3,2016,1,0.02023472308581873,acres,Maize,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210801,3,0.0500000007450581,40,3,2016,1,0.02023472308581873,acres,Maize,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,1,0.200000002980232,90,2,2013,1,0.08093889234327478,acres,Banana food,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,1,0.200000002980232,10,10,2014,1,0.08093889234327478,acres,Banana sweet,9,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,2,0.200000002980232,NA,8,2014,1,0.08093889234327478,acres,Cassava,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,70,8,2015,1,0.08093889234327478,acres,Beans,7,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,70,8,2015,1,0.08093889234327478,acres,Beans,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,30,8,2015,1,0.08093889234327478,acres,Maize,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,30,8,2015,1,0.08093889234327478,acres,Maize,12,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,4,0.200000002980232,NA,9,2015,1,0.08093889234327478,acres,Irish potatoes,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,5,0.100000001490116,NA,11,2015,1,0.04046944617163739,acres,Sweet potatoes,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,6,0.100000001490116,NA,9,2015,1,0.04046944617163739,acres,Finger millet,13,2015,13,2015,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,1,0.200000002980232,100,2,2013,1,0.08093889234327478,acres,Banana food,13,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,2,0.200000002980232,60,3,2016,1,0.08093889234327478,acres,Cassava,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,2,0.200000002980232,40,3,2016,1,0.08093889234327478,acres,Irish potatoes,17,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,40,3,2016,1,0.08093889234327478,acres,Maize,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,3,0.200000002980232,60,3,2016,1,0.08093889234327478,acres,Beans,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,4,0.200000002980232,100,3,2016,1,0.08093889234327478,acres,Beans,NA,NA,NA,NA,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4210901,5,0.200000002980232,100,3,2016,1,0.08093889234327478,acres,Groundnuts,18,2015,18,2015,second,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4211001,1,0.150000005960464,70,8,2015,1,0.0607041707650603,acres,Irish potatoes,12,2014,12,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4211001,1,0.150000005960464,30,9,2015,1,0.0607041707650603,acres,Cassava,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4211001,2,0.150000005960464,NA,11,2015,1,0.0607041707650603,acres,Sweet potatoes,NA,NA,NA,NA,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4211001,3,1,50,8,2015,2,0.4046944556859571,acres,Maize,10,2014,11,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H4211001,3,1,50,8,2015,2,0.4046944556859571,acres,Beans,10,2014,11,2014,first,Kyenjojo,Kisojo,Kitongole,NA,NA,NA,NA,NA,NA,Kitongole,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
