hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,crop,plot_area_reported_ha,localUnit_area,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,plot_area_measured,harvest_month,harvest_year,source,dataset_doi,country
40040401,2,0.5,20,4,2013,Cassava,0.20234722784297854,acres,NA,NA,NA,NA,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,40,3,2013,Maize,0.20234722784297854,acres,6,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,40,3,2013,Maize,0.20234722784297854,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,40,3,2013,Beans,0.20234722784297854,acres,5,2013,5,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,40,3,2013,Beans,0.20234722784297854,acres,6,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,3,0.5,100,4,2013,Sweet Potatoes,0.20234722784297854,acres,6,2013,8,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,4,0.25,100,4,2013,Beans,0.10117361392148927,acres,5,2013,5,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,1,0.5,25,1,2013,Coffee (Robusta),0.20234722784297854,acres,10,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,1,0.5,75,1,2000,Banana Food,0.20234722784297854,acres,8,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,45,8,2013,Maize,0.20234722784297854,acres,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,20,4,2013,Cassava,0.20234722784297854,acres,11,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,35,8,2013,Beans,0.20234722784297854,acres,11,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,2,0.5,35,8,2013,Beans,0.20234722784297854,acres,11,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40040401,3,0.25,NA,8,2013,Maize,0.10117361392148927,acres,12,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,1,0.5,60,12,2000,Coffee (Robusta),0.20234722784297854,acres,4,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.25,45,3,2013,Beans,0.10117361392148927,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.25,45,3,2013,Beans,0.10117361392148927,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.25,55,3,2013,Maize,0.10117361392148927,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.25,55,3,2013,Maize,0.10117361392148927,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,3,0.125,40,3,2013,Groundnuts,0.050586806960744635,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,4,0.125,100,3,2013,Sweet Potatoes,0.050586806960744635,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,5,0.25,100,3,2013,Sweet Potatoes,0.10117361392148927,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,1,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,3,NA,NA,NA,NA,Cassava,NA,NA,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.400000005960464,NA,8,2013,Maize,0.16187778468654956,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,2,0.400000005960464,NA,8,2013,Maize,0.16187778468654956,acres,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,3,0.400000005960464,45,8,2013,Beans,0.16187778468654956,acres,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,3,0.400000005960464,45,8,2013,Beans,0.16187778468654956,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,4,0.125,NA,8,2013,Sweet Potatoes,0.050586806960744635,acres,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,5,0.5,NA,8,2013,Sweet Potatoes,0.20234722784297854,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40050401,1,NA,NA,NA,NA,Coffee (Robusta),NA,NA,10,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,0.5,60,1,2000,Banana Food,0.20234722784297854,acres,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,0.5,60,1,2000,Banana Food,0.20234722784297854,acres,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.400000005960464,50,3,2013,Maize,0.16187778468654956,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.400000005960464,50,3,2013,Maize,0.16187778468654956,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.400000005960464,20,3,2013,Groundnuts,0.16187778468654956,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.400000005960464,30,3,2013,Beans,0.16187778468654956,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.400000005960464,30,3,2013,Beans,0.16187778468654956,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,3,0.100000001490116,100,3,2013,Sweet Potatoes,0.04046944617163739,acres,5,2013,7,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,NA,NA,NA,NA,Coffee (Robusta),NA,NA,4,2013,5,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.5,20,8,2013,Groundnuts,0.20234722784297854,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.5,50,8,2013,Maize,0.20234722784297854,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.5,50,8,2013,Maize,0.20234722784297854,acres,10,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.5,30,8,2013,Beans,0.20234722784297854,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,2,0.5,30,8,2013,Beans,0.20234722784297854,acres,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,3,0.5,NA,8,2013,Sweet Potatoes,0.20234722784297854,acres,10,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,NA,NA,NA,NA,Coffee (Robusta),NA,NA,11,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40070401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,5,1,2005,Pineapples,0.4046944556859571,acres,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,30,3,2010,Banana Food,0.4046944556859571,acres,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,50,4,2004,Coffee (Robusta),0.4046944556859571,acres,4,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,10,8,2012,Cassava,0.4046944556859571,acres,4,2013,7,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,5,3,2012,Coco Yam,0.4046944556859571,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,50,3,2013,Beans,0.6070416835289356,acres,5,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,20,3,2013,Cassava,0.6070416835289356,acres,NA,NA,NA,NA,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,30,3,2013,Maize,0.6070416835289356,acres,6,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,3,1,70,3,2008,Coffee (Robusta),0.4046944556859571,acres,4,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,3,1,30,8,2005,Banana Beer,0.4046944556859571,acres,1,2013,6,2013,first,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,10,9,2013,Cassava,0.4046944556859571,acres,NA,NA,NA,NA,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,30,3,2010,Banana Food,0.4046944556859571,acres,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,30,3,2010,Banana Food,0.4046944556859571,acres,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,50,3,2004,Coffee (Robusta),0.4046944556859571,acres,8,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,5,1,2003,Pineapples,0.4046944556859571,acres,1,2014,2,2014,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,1,1,5,3,2013,Coco Yam,0.4046944556859571,acres,12,2013,1,2014,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,70,9,2013,Maize,0.6070416835289356,acres,12,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,70,9,2013,Maize,0.6070416835289356,acres,11,2013,11,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,2,1.5,30,3,2013,Cassava,0.6070416835289356,acres,12,2013,1,2014,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,3,1,30,8,2005,Banana Beer,0.4046944556859571,acres,7,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40100401,3,1,70,3,2008,Coffee (Robusta),0.4046944556859571,acres,9,2013,12,2013,second,Central,Luwero,Zirobwe,Kakakala,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,1,0.25,100,2,2011,Banana Food,0.10117361392148927,acres,1,2013,6,2013,first,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,2,0.5,100,4,2013,Sweet Potatoes,0.20234722784297854,acres,NA,NA,NA,NA,first,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,3,0.5,100,6,2013,Yam,0.20234722784297854,acres,NA,NA,NA,NA,first,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,4,0.25,100,4,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,first,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,1,0.25,NA,2,2011,Banana Food,0.10117361392148927,acres,10,2013,1,2014,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,2,0.5,NA,4,2013,Sweet Potatoes,0.20234722784297854,acres,8,2013,11,2013,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,3,0.5,NA,6,2013,Yam,0.20234722784297854,acres,1,2014,2,2014,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,4,0.25,40,7,2013,Maize,0.10117361392148927,acres,12,2013,12,2013,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,4,0.25,20,4,2013,Cassava,0.10117361392148927,acres,10,2013,12,2013,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,4,0.25,50,7,2013,Beans,0.10117361392148927,acres,11,2013,12,2013,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
40110401,4,0.25,50,7,2013,Beans,0.10117361392148927,acres,10,2013,11,2013,second,Central,Wakiso,Busukuma,Kiwenda,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,1,0.75,100,3,2013,Maize,0.3035208417644678,acres,7,2013,7,2013,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,2,0.25,100,3,2013,Sweet Potatoes,0.10117361392148927,acres,NA,NA,NA,NA,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,2,20,4,2012,Banana Food,0.8093889113719142,acres,NA,NA,NA,NA,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,2,10,4,2013,Cassava,0.8093889113719142,acres,NA,NA,NA,NA,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,4,0.5,100,5,2012,Sweet Potatoes,0.20234722784297854,acres,NA,NA,NA,NA,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,NA,NA,NA,NA,Coffee (Robusta),NA,NA,9,2013,9,2013,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,6,NA,NA,NA,NA,Banana Food,NA,NA,3,2013,5,2013,first,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,1,0.5,60,8,2013,Beans,0.20234722784297854,acres,10,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,1,0.5,60,8,2013,Beans,0.20234722784297854,acres,11,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,1,0.5,40,8,2013,Maize,0.20234722784297854,acres,10,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,2,0.25,NA,8,2013,Sweet Potatoes,0.10117361392148927,acres,10,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,1,30,4,2013,Cassava,0.4046944556859571,acres,8,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,4,0.375,NA,7,2013,Sweet Potatoes,0.1517604208822339,acres,11,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,6,0.125,NA,8,2013,Beans,0.050586806960744635,acres,10,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,6,0.125,NA,8,2013,Beans,0.050586806960744635,acres,11,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,NA,NA,NA,NA,Coffee (Robusta),NA,NA,10,2013,11,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,3,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,7,NA,NA,NA,NA,Coffee (Robusta),NA,NA,10,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42010401,7,NA,NA,NA,NA,Banana Food,NA,NA,9,2013,12,2013,second,Central,Nakaseke,Kapeeka,Namusale,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42020401,1,0.125,25,3,2013,Maize,0.050586806960744635,acres,6,2013,7,2013,first,Central,Nakaseke,Kapeeka,Kapeeka,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
42020401,1,0.125,25,3,2013,Maize,0.050586806960744635,acres,7,2013,7,2013,first,Central,Nakaseke,Kapeeka,Kapeeka,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
