case_id,gardenid,plotid,plot_twi,plot_srtm,plot_srtmslp,dist_household
303025340081,RG02,R02,15,778,4,.2
303025340082,RG04,R01,14,781,2,0
303025340093,RG03,R01,13,770,2,.5
303025340106,RG02,R02,13,762,4,.2
303025340138,RG02,R01,13,768,3,0
303025340143,RG01,R02,16,768,2,0
303025340156,TG01,T01,13,759,3,0
303025340165,RG02,D01,22,763,3,.30000001
303025340186,RG01,D01,14,781,2,0
303025340196,RG02,R02,14,769,3,.1
303025350063,RG05,R01,36,630,2,.30000001
303025350064,RG02,R02,36,631,1,.5
303025350085,RG03,R01,36,629,1,2.2
303025350103,RG02,R01,36,627,2,.40000001
303025350157,TG01,T01,36,630,2,0
303025350174,RG02,R02,36,630,2,.69999999
303025350187,RG01,R01,36,628,2,0
303025350212,RG02,R01,36,630,1,.30000001
303025350228,RG03,R01,36,630,1,1
303025350234,RG05,R01,36,631,1,.1
303025350249,RG02,R01,36,630,2,1
303025350250,DG02,D01,36,630,1,1
303025350277,RG04,R01,36,627,1,4
303025350279,RG03,R01,36,629,3,.1
303025350413,RG02,R01,36,631,3,0
303025350433,RG03,R01,36,632,3,.5
303025360003,RG02,R01,13,684,2,.60000002
303025360010,RG02,R02,14,684,1,.30000001
303025360033,RG01,R03,14,687,2,.1
303025360046,RG02,R01,16,689,1,1.2
303025360048,RG02,R02,16,686,3,.2
303025360069,RG03,R01,19,681,4,0
303025360092,RG02,R01,13,685,2,.40000001
303025360096,RG03,R01,14,681,1,.40000001
303025360107,RG03,R01,13,677,3,.60000002
303025360110,RG03,R01,15,680,1,1.2
303025360118,RG01,R01,17,682,1,0
303025360124,RG03,R01,15,674,2,5
303025360133,RG01,R01,13,681,1,0
303025360135,RG03,R01,20,684,3,0
303025360136,RG02,R01,16,694,2,.69999999
303045370005,RG06,R01,16,961,2,.60000002
303045370016,RG02,R01,15,1002,2,.2
303045370043,RG02,R01,12,1007,5,.80000001
303045370064,RG03,R01,15,990,4,.5
303045370079,RG02,R01,14,994,3,.1
303045370164,DG04,D01,18,976,3,1
303045370189,RG02,R02,10,1019,32,.1
303045370231,RG01,R01,14,981,4,0
303045370248,RG02,D02,12,987,4,.30000001
303045370295,RG03,R01,14,982,4,.5
303045370345,RG04,D03,14,986,2,.30000001
303045370368,RG02,R01,13,944,5,3.0999999
303045370390,RG03,R01,11,1044,27,.30000001
303045370414,RG02,R01,12,985,4,2.0999999
303045370439,RG01,T01,12,1004,5,0
303045380002,RG03,R01,12,855,3,.30000001
303045380012,RG01,R01,13,812,5,0
303045380047,RG01,R01,13,843,4,0
303045380057,RG02,R01,14,850,4,.1
303045380094,RG03,R01,14,811,3,.30000001
303045380104,RG02,T01,13,856,3,0
303045380126,RG02,R01,13,837,4,.80000001
303045380134,RG02,R01,13,845,3,0
303045380166,RG01,T01,14,864,4,0
303045380178,TG01,T01,14,826,3,0
303045380183,TG01,T01,13,830,3,0
303045380185,RG01,R01,13,831,2,0
303045380194,RG02,R01,14,830,1,.1
303045380213,RG01,R01,13,859,4,0
303045380223,TG02,T01,14,829,2,.2
303045380243,RG02,R01,12,822,2,.60000002
303055390011,RG03,R01,12,843,4,.1
303055390016,RG02,R01,13,836,3,.2
303055390035,RG01,R01,13,830,4,0
303055390038,RG02,T01,14,837,5,0
303055390046,RG02,R01,12,836,3,.80000001
303055390047,TG03,T01,17,827,3,.60000002
303055390064,RG01,R01,13,818,3,.1
303055390069,RG01,R01,14,848,3,0
303055390079,RG02,R01,13,851,4,0
303055390097,RG02,R01,14,827,4,.69999999
303055390157,RG02,R01,13,821,3,.89999998
303055390183,RG04,R01,19,812,2,.40000001
303055390201,RG02,R01,14,807,2,1
303055390208,RG01,R01,15,827,3,0
303055390219,RG01,R01,15,823,2,.80000001
303055400004,RG01,R01,14,796,5,.1
303055400012,RG02,R01,13,784,2,5.5999999
303055400013,RG02,R01,18,737,1,4.9000001
303055400033,RG02,T01,16,790,2,.1
303055400042,RG02,R01,14,792,2,1.8
303055400046,RG03,R01,14,799,2,.30000001
303055400049,RG02,R01,15,795,2,0
303055400091,RG03,R01,14,795,2,0
303055400129,RG01,R01,14,795,1,.1
303055400153,RG02,R01,14,793,2,0
303055400176,RG02,R01,15,785,5,1.1
303055400181,RG01,R01,15,794,1,0
303055400216,RG02,R01,14,790,1,1.1
303055400222,RG02,R01,16,783,1,2
303055400223,RG02,R01,13,796,2,0
303055400245,RG01,R02,14,797,1,0
303065410014,RG02,R01,13,733,2,3.4000001
303065410023,RG01,R01,12,780,6,0
303065410031,DG04,D02,18,727,8,.60000002
303065410036,RG02,R01,14,718,5,.30000001
303065410039,RG02,R01,12,784,4,0
303065410043,RG03,R02,13,769,5,.1
303065410056,RG02,R01,12,901,35,2.2
303065410060,RG03,R01,21,708,3,4.5999999
303065410064,TG01,T01,13,768,4,0
303065410068,RG05,R01,13,702,3,2.4000001
303065410072,RG02,R02,14,704,3,.69999999
303065410080,RG01,R01,13,783,3,0
303065410089,RG03,R01,14,709,1,.89999998
303065410093,RG02,R01,15,729,3,.2
303065410099,RG02,R01,13,767,4,0
303065410103,RG01,T01,12,725,9,0
303065420045,RG02,R01,13,787,8,1
303065420079,RG02,T01,12,784,3,.40000001
303065420084,RG02,R02,13,776,8,0
303065420089,RG02,R01,13,794,8,.1
303065420098,RG01,R01,12,778,10,0
303065420154,RG02,R01,13,781,6,.30000001
303065420189,RG01,T01,13,782,6,0
303065420196,RG02,T01,16,767,5,.89999998
303065420223,RG02,R01,13,792,3,0
303065420234,RG03,R01,13,799,3,.1
303065420237,RG01,R01,14,798,2,0
303065420249,RG03,T01,14,798,3,.1
303065420270,RG02,R01,14,798,1,.1
303065420293,RG02,R01,12,785,5,.2
303065420311,RG02,R01,14,783,8,.30000001
303065420331,RG02,R01,13,770,6,.5
303075430005,RG02,R01,14,482,1,33.599998
303075430013,RG04,R01,14,482,1,.80000001
303075430020,RG03,R01,14,484,1,0
303075430037,RG02,R01,17,484,0,.1
303075430052,RG04,R01,36,470,0,3.8
303075430059,RG04,D03,16,470,1,3.7
303075430066,RG01,R01,15,480,1,0
303075430073,RG02,D01,36,470,0,2.0999999
303075430080,DG03,D01,15,469,1,1.2
303075430087,DG03,D02,15,469,1,1.2
303075430095,RG02,R01,15,484,0,1.6
303075430102,RG02,R01,14,477,2,.30000001
303075430109,RG03,R01,36,479,0,.2
303075430116,RG01,R01,15,473,1,.1
303075430123,RG02,R01,14,475,2,.1
303075440020,RG03,R02,13,594,1,.1
303075440034,RG02,R01,13,595,3,.60000002
303075440056,RG01,R01,13,597,3,.1
303075440067,TG08,T02,13,594,2,.1
303075440070,RG01,R01,14,597,3,.1
303075440071,RG02,R01,19,605,1,.40000001
303075440073,RG01,R01,13,594,1,0
303075440097,RG02,R01,13,597,2,22.9
303075440106,RG01,R01,15,603,1,.1
303075440123,RG01,R01,14,590,2,.69999999
303075440134,TG01,T03,13,606,2,.1
303075440166,RG02,R01,14,606,4,1.3
303075440171,RG02,R01,13,602,2,.69999999
303075440173,TG01,T01,13,607,2,0
303075440199,TG01,T01,14,603,1,0
303075450001,RG03,R01,14,596,4,0
303075450011,RG02,R02,13,555,4,.2
303075450014,RG01,R06,12,572,7,0
303075450016,RG02,R01,14,562,1,.5
303075450019,RG03,R01,14,598,3,.1
303075450021,RG02,R01,12,562,5,.1
303075450030,RG01,R01,12,557,1,.40000001
303075450033,RG02,R01,17,545,1,.69999999
303075450041,RG01,R02,12,581,5,0
303075450058,RG03,R01,13,589,9,.1
303075450067,RG02,T01,15,553,1,0
303075450079,RG01,R02,15,553,1,.1
303075450080,DG03,D01,15,553,1,.1
303075450091,RG02,R01,13,558,2,.1
303075450094,RG06,R01,12,572,6,.30000001
303075450101,RG03,R02,12,589,10,0
303075460001,RG02,R01,18,989,5,.1
303075460027,RG02,R01,13,995,9,.1
303075460041,RG02,R01,13,1020,7,1.4
303075460047,RG02,R01,12,1001,11,.1
303075460069,TG01,T01,14,1012,4,0
303075460091,RG04,R01,14,1002,5,.30000001
303075460178,TG04,T01,12,978,6,0
303075460179,TG02,T02,18,975,6,.1
303075460225,DG05,D01,14,981,4,.30000001
303075460272,RG04,R01,13,995,6,.1
303075460293,RG03,R01,19,1022,6,1.3
303075460381,RG03,R01,13,1005,4,.1
303075460401,TG01,T01,13,977,4,.1
303075460403,RG04,R01,12,994,4,.40000001
303075460414,RG05,R01,15,980,6,.30000001
303075470005,RG02,R01,13,846,3,9.1000004
303075470054,RG02,R01,15,1024,7,.89999998
303075470103,RG03,R01,13,1062,4,2.3
303075470106,RG02,R01,18,1016,5,1.1
303075470116,RG02,R01,12,987,8,1.6
303075470125,RG02,R01,13,596,4,13
303075470127,RG02,R01,16,927,5,4.0999999
303075470129,RG03,R01,14,1016,6,6.6999998
303085480036,RG03,R01,13,791,4,10.6
303085480061,RG04,D01,13,801,3,.69999999
303085480062,RG01,R02,15,818,4,.1
303085480072,RG03,R01,14,792,2,2.4000001
303085480133,DG04,D01,14,793,3,2.0999999
303085480143,RG02,R01,16,692,3,21.200001
303085480149,RG02,R01,13,800,4,1.5
303085480171,RG03,R01,17,700,4,9.3999996
303085480174,RG02,R01,12,803,5,.30000001
303085480225,TG01,T01,15,822,3,0
303095490009,RG02,R01,12,856,6,.1
303095490034,RG02,D01,14,843,6,.5
303095490040,RG01,R01,14,872,4,.1
303095490047,RG01,R01,13,883,4,.1
303095490077,RG01,R01,13,872,5,.2
303095490079,RG04,R01,14,874,2,.89999998
303095490098,RG01,T01,14,874,3,0
303095490161,DG03,D01,14,871,2,.40000001
303095490172,RG02,R01,12,866,3,.1
303095490197,RG02,R01,15,878,4,.2
303095490199,TG01,T01,13,885,3,0
303095490224,RG01,T01,12,862,4,0
303095490234,RG01,R01,13,848,6,.40000001
303095490239,RG02,R01,14,882,7,.40000001
303095490257,RG02,R01,14,870,5,.40000001
303095490264,DG03,D01,18,851,3,.1
303095500017,RG02,R01,15,925,4,.1
303095500063,RG02,R01,15,923,3,.1
303095500077,RG03,R01,13,913,5,.30000001
303095500115,RG03,R01,13,854,8,3.8
303095500124,RG02,R01,13,914,5,.2
303095500130,RG03,D01,13,921,4,.1
303095500156,RG02,R01,12,931,8,.5
303095500166,RG02,R01,15,911,3,.40000001
303095500169,DG03,D01,17,909,2,.30000001
303095500221,RG03,R01,12,921,4,.5
303095500225,RG01,R01,12,927,4,0
303095500258,RG03,R01,11,982,18,.5
303095500261,DG03,D01,14,936,3,.2
303095500288,RG02,R01,13,892,3,2.7
303095500309,RG01,R01,15,930,2,0
303095500320,RG02,R01,14,930,2,.2
303115510010,RG03,R01,14,667,3,.30000001
303115510029,RG02,R01,12,686,4,.30000001
303115510040,RG03,R02,13,667,4,.60000002
303115510047,RG01,R01,14,681,3,0
303115510104,RG02,R01,15,608,3,.30000001
303115510106,RG03,R01,13,624,3,.1
303115510109,TG04,T01,13,608,2,.1
303115510126,RG01,T01,16,617,2,.30000001
303115510183,RG02,R03,15,599,3,.60000002
303115510186,RG01,R01,20,601,3,0
303115510194,RG03,R01,13,681,3,.2
303115510202,RG01,R02,14,678,2,0
303115510203,RG02,R01,13,612,3,.2
303115510210,RG02,R01,12,614,2,0
303115510228,RG02,R02,13,638,3,.5
303115520005,RG02,R01,13,671,11,0
303115520016,RG02,R01,11,776,9,.69999999
303115520019,RG0,T02,12,725,9,.40000001
303115520041,RG02,R01,11,795,11,0
303115520053,RG03,R04,12,630,3,.1
303115520062,RG02,R02,13,795,9,1
303115520089,RG02,R01,15,632,6,0
303115520098,RG01,R01,14,723,10,0
303115520107,TG01,T01,12,837,14,0
303115520117,RG02,R01,17,627,3,.2
303115520127,RG08,R01,11,729,13,.2
303115520136,RG06,R01,17,748,9,2.3
303115520165,RG01,R02,11,719,11,0
303115520185,RG03,D01,13,721,9,.2
303115520209,TG01,T01,12,744,10,0
303115520247,RG02,R01,11,714,10,.1
304015530003,RG03,R01,11,1007,19,7.6999998
304015530009,RG01,R01,15,1002,2,.1
304015530028,RG03,R01,14,990,2,2
304015530081,RG02,R01,16,989,4,1.5
304015530092,RG02,R01,14,994,2,.69999999
304015530119,RG02,R01,17,992,3,.60000002
304015530120,RG01,R01,14,1006,3,0
304015530123,RG02,R01,13,993,2,1
304015530146,RG02,R01,11,1049,10,.1
304015530153,RG02,R01,12,1008,4,.60000002
304015530176,RG02,R01,19,1000,0,1.2
304015530221,TG01,T01,17,1008,1,.60000002
304015530231,RG01,R01,14,1022,2,.1
304015530260,RG02,R01,16,1008,1,.69999999
304015530294,RG02,R01,16,1018,1,.60000002
304015530303,RG02,R01,19,999,1,2.0999999
304015540007,RG02,R01,13,1103,6,.40000001
304015540019,RG02,R01,12,1106,7,.1
304015540031,RG02,R01,12,1110,8,0
304015540041,RG04,R01,12,1072,5,.2
304015540059,TG01,T01,12,1086,3,0
304015540068,RG02,R01,15,1071,8,.30000001
304015540077,RG02,R01,14,1086,4,.2
304015540095,RG03,R01,13,1103,4,0
304015540105,TG01,T01,13,1102,4,0
304015540114,TG01,T01,13,1101,7,.2
304015540124,DG03,D01,13,1082,2,.69999999
304015540133,RG02,R01,14,1100,3,.1
304015540142,RG01,R01,12,1102,3,0
304015540151,RG02,R02,12,1051,6,1
304015540160,RG03,R01,12,1066,6,.5
304015550014,RG02,R01,12,1053,6,.1
304015550079,RG02,R01,13,1040,5,.60000002
304015550122,RG02,R01,13,1047,4,1.1
304015550158,DG03,D01,20,1044,3,1
304015550182,RG01,R01,12,1053,7,0
304015550219,RG01,R01,12,1060,5,0
304015550246,TG01,T01,13,1051,4,0
304015550253,RG01,R01,13,1042,6,0
304015550262,RG01,R01,13,1057,4,0
304015550263,RG02,R01,13,1065,3,.40000001
304015550265,RG01,R01,14,1040,5,0
304015550290,RG01,R01,13,1068,5,0
304015550314,RG03,R01,14,1044,6,1
304015550360,RG03,R01,21,1021,4,.30000001
304015560039,RG01,R01,13,668,1,75.699997
304015560045,RG02,R01,12,1004,5,1.8
304015560055,RG02,R01,12,1044,6,5.5999999
304015560129,RG03,R01,14,1077,9,.69999999
304015560215,RG03,R01,12,1085,5,.69999999
304015560275,RG02,R01,11,959,12,6.5999999
304015560353,RG02,R01,14,1110,6,1.1
304015560433,RG01,R01,12,1091,7,0
304015560440,RG04,R01,13,934,4,7.0999999
304025570012,TG01,T01,13,1013,14,0
304025570129,RG03,T01,12,909,5,5.9000001
304025570132,RG02,T02,11,1016,26,.1
304025570186,RG02,R01,12,1011,23,.40000001
304025570200,TG01,T04,13,1008,8,0
304025570222,RG01,R01,13,983,7,.1
304025570223,RG02,R01,12,989,6,.30000001
304025570224,RG02,R01,13,982,6,0
304025570226,RG02,D02,17,978,4,.2
304025570231,RG02,T01,12,1007,24,.5
304025570255,RG02,R01,13,1025,6,.30000001
304025570303,RG02,R01,14,990,6,1.1
304025570313,RG02,T01,14,1016,9,.5
304025570379,RG02,R02,12,975,6,.1
304025570386,RG02,R01,12,1035,4,.2
304025580005,RG03,R01,13,981,6,.5
304025580018,RG01,R01,13,989,4,0
304025580029,RG02,T01,13,981,6,.30000001
304025580040,RG03,T01,14,970,5,.40000001
304025580063,RG02,R01,13,986,4,.60000002
304025580074,RG01,R02,13,997,6,0
304025580085,RG01,R01,13,997,3,.1
304025580107,RG02,R01,11,1026,15,.1
304025580118,RG01,R01,17,1018,13,0
304025580140,RG03,T02,12,998,4,1.1
304025580164,RG02,T02,12,1010,4,.30000001
304025580177,TG01,T01,12,1010,5,0
304025580189,RG02,R01,12,973,7,.60000002
304025580193,RG01,R01,11,995,7,0
304025580200,RG02,R01,18,971,8,.2
304025580211,RG04,T01,12,998,9,.80000001
304025590068,RG02,T01,14,966,12,.30000001
304025590105,RG02,R03,13,885,5,8.8000002
304025590111,RG02,R01,12,953,10,1.5
304025590115,RG02,R01,12,1008,12,3.0999999
304025590117,RG03,R01,12,966,12,.1
304025590121,TG01,T01,12,935,8,0
304025590151,RG02,R01,12,956,11,0
304025590166,RG03,R01,18,919,5,.1
304025590194,RG02,R01,12,929,6,1.6
304025590250,RG01,R01,12,937,6,.1
304025590331,RG04,R01,13,915,6,.30000001
304025590340,RG02,R01,14,947,6,.30000001
304025590341,RG01,R02,13,921,5,0
304025600015,TG01,T01,13,1061,9,0
304025600023,RG01,R01,13,1021,10,.1
304025600035,TG01,T01,11,1011,10,0
304025600051,RG02,R01,12,1028,9,.1
304025600055,RG02,R01,12,1055,4,0
304025600082,RG04,T04,16,1041,5,.1
304025600154,RG02,R02,13,1045,9,.1
304025600201,RG01,R01,16,1040,4,0
304025600207,RG02,R01,12,1020,6,0
304025600229,RG03,R02,11,1039,24,13.9
304035610053,TG01,T01,12,1021,7,0
304035610056,RG03,R01,12,1027,3,.30000001
304035610059,RG02,R01,13,1020,5,.89999998
304035610092,RG02,R01,13,1024,6,.1
304035610128,RG02,R01,13,1039,7,.1
304035610161,RG02,R01,12,1002,7,.40000001
304035610178,RG02,R01,13,944,9,1.4
304035610183,RG02,R01,13,1023,8,0
304035610188,RG02,R01,14,1008,4,.30000001
304035610200,RG02,R01,13,1011,8,.2
304035610215,RG02,R02,11,1007,12,.2
304035610219,RG02,R01,13,1019,7,.1
304035610233,RG02,R01,12,979,17,1.8
304035610253,RG02,R01,19,989,3,.30000001
304035610260,RG02,R01,11,983,5,.30000001
304035620011,TG01,T01,14,895,3,0
304035620020,RG01,R01,13,888,4,0
304035620023,RG02,T01,12,863,4,.60000002
304035620025,RG01,R01,14,892,4,0
304035620041,TG01,T01,13,871,3,0
304035620067,RG03,R01,13,884,3,.60000002
304035620099,RG03,R01,15,884,4,.30000001
304035620157,RG01,R01,13,888,4,0
304035620164,RG02,R01,12,912,5,.1
304035620169,RG03,R01,12,910,6,.60000002
304035620186,RG01,R01,12,884,4,.1
304035620197,RG02,R01,13,875,4,.69999999
304035620218,RG01,R02,13,865,5,0
304035620228,RG02,R01,13,863,4,.60000002
304035620230,RG02,R01,14,853,4,1.1
304035620235,RG01,R01,13,863,3,0
304035630045,RG01,R01,13,786,2,0
304035630085,RG02,R02,14,800,1,0
304035630102,DG04,D03,15,791,2,.30000001
304035630109,RG03,R02,14,788,1,1.6
304035630111,RG02,R01,14,785,3,.40000001
304035630120,RG03,R01,16,789,1,.2
304035630122,RG03,R01,15,782,2,1.4
304035630142,RG02,R01,13,786,2,.69999999
304035630156,RG01,R01,13,796,2,0
304035630162,RG01,R02,14,788,1,0
304035630189,RG02,R01,16,778,1,1.6
304035630194,RG01,R01,15,800,2,0
304035630196,RG02,R01,12,804,3,2.3
304035630212,DG04,D01,15,790,1,1.8
304045640033,RG02,R01,14,777,2,.1
304045640045,RG02,R01,14,809,5,2.2
304045640051,RG02,T02,14,777,3,1.2
304045640053,DG03,D01,16,764,1,.60000002
304045640054,RG01,R01,13,771,3,.2
304045640056,RG02,R01,13,766,3,.40000001
304045640065,RG02,R01,13,764,2,.89999998
304045640067,RG01,R01,15,772,2,.40000001
304045640188,RG02,R01,16,775,2,1.4
304045640247,RG02,R01,12,796,4,.30000001
304045640266,RG01,R01,14,789,3,.69999999
304045640277,RG02,R01,16,777,1,1
304045640280,RG01,D01,16,779,1,.40000001
304045640294,RG02,T01,14,786,4,0
304045640316,RG03,R01,13,788,1,.1
304045650005,RG02,T01,13,740,3,4
304045650018,RG02,R02,14,744,2,1
304045650029,RG03,R01,13,749,2,.40000001
304045650040,RG02,R01,18,752,2,1.2
304045650062,RG03,R01,18,753,2,1.7
304045650073,RG02,T01,16,760,2,.2
304045650084,RG02,R01,13,753,2,1.4
304045650095,RG04,R01,16,754,1,.60000002
304045650106,RG01,R01,14,744,2,0
304045650117,RG02,R01,15,746,2,.1
304045650128,RG02,R01,13,748,3,0
304045650139,RG02,R01,14,760,2,2.7
304045650172,RG01,R01,17,745,1,0
304045650183,RG03,R01,14,767,2,3.3
304045650194,RG03,R01,13,753,2,.1
304045650205,RG02,R01,16,756,3,.60000002
304045660063,RG01,R01,14,729,1,0
304045660068,RG02,R01,17,726,1,.30000001
304045660069,RG01,R02,13,724,2,0
304045660079,RG02,R01,15,724,1,.2
304045660082,TG01,T01,14,727,2,.1
304045660122,RG01,R01,14,730,1,0
304045660150,RG02,R01,17,731,1,.1
304045660229,RG02,D01,16,719,2,.40000001
304045660233,RG02,T02,18,717,2,.69999999
304045660276,RG01,T01,15,715,2,0
304045660295,RG02,R01,18,735,2,.2
304045660308,RG02,T01,13,736,2,.2
304045660317,TG01,T01,14,733,2,0
304045660328,RG01,R01,14,733,1,0
304045660336,RG02,R02,16,724,1,.60000002
304045670013,TG01,T01,12,691,4,0
304045670098,RG02,T02,13,688,4,.1
304045670104,RG02,R01,13,706,2,.5
304045670113,RG01,D01,12,685,3,0
304045670119,RG02,R01,13,694,7,.40000001
304045670125,RG03,R02,12,694,5,.1
304045670130,RG04,T04,12,722,4,2
304045670179,RG02,R01,13,691,7,.1
304045670181,RG02,R01,14,676,5,.1
304045670192,RG02,R01,13,709,1,.40000001
304045670213,RG02,R01,15,693,2,.40000001
304045670246,RG02,R02,13,690,4,1.3
304045670281,RG02,R01,13,702,2,.1
304045670294,RG04,R01,13,683,3,.30000001
304045670298,RG02,T01,15,700,3,.60000002
304055680032,RG02,R01,12,1016,5,.2
304055680043,RG01,R01,11,931,12,0
304055680089,RG01,R01,11,794,17,.1
304055680092,RG02,R02,12,847,17,.1
304055680117,TG01,T01,12,966,3,0
304055680126,RG02,R01,12,946,9,.2
304055680127,RG04,R01,12,964,4,.1
304055680151,RG01,R01,14,1014,2,0
304055680155,RG01,R01,15,1011,5,0
304055680185,DG03,D01,17,925,5,.1
304055680194,RG01,R01,11,831,18,0
304055680203,TG01,T01,11,903,12,.1
304055680256,RG03,R01,13,997,5,.30000001
304055680266,RG02,R01,15,999,9,.30000001
304065690013,RG01,R02,12,972,7,0
304065690028,DG05,D01,13,948,4,.1
304065690047,TG01,T01,12,957,12,0
304065690060,RG02,R01,13,964,7,.1
304065690069,RG03,R02,13,936,4,.80000001
304065690093,RG01,R04,13,1017,5,11.7
304065690146,RG03,R01,14,953,8,.1
304065690169,TG01,T01,13,944,5,0
304065690185,DG03,D01,12,945,3,.5
304065690216,TG01,T01,12,962,10,0
304065690237,RG02,R01,14,953,8,.2
304065690278,RG03,R01,14,949,3,.2
304065690279,RG02,R01,12,969,5,.1
304065690282,RG03,R01,12,981,7,.30000001
304075700009,RG02,R01,13,927,11,0
304075700028,RG02,R01,13,928,7,.1
304075700089,RG02,T01,12,910,8,.2
304075700161,RG02,R01,19,860,4,.80000001
304075700183,TG01,T01,14,874,6,0
304075700192,RG02,R01,12,871,6,.69999999
304075700194,RG02,R01,13,899,11,.40000001
304075700206,RG02,R01,12,862,4,.89999998
304075700207,RG01,R01,12,901,10,0
304075700211,RG01,R01,14,882,7,.1
304075700249,RG01,R02,14,887,6,0
304075700261,RG02,R01,19,861,2,1.8
304075700289,RG01,R01,13,889,11,.1
304075700293,RG01,R02,13,901,7,0
304075700297,RG02,T01,15,927,6,.1
304075710002,RG05,R01,11,928,15,.40000001
304075710031,RG02,T01,12,872,5,.5
304075710032,RG01,R02,15,890,9,0
304075710041,RG02,T02,13,877,5,.30000001
304075710061,RG01,R01,13,893,6,0
304075710066,TG03,T02,13,884,2,.60000002
304075710072,RG01,R01,13,910,5,0
304075710088,TG02,T02,13,865,4,.1
304075710093,RG02,R01,13,900,6,1.2
304075710118,RG04,R01,12,939,36,.60000002
304075710141,RG04,R01,13,903,10,.2
304075710181,RG04,R02,13,827,4,1.9
304075710189,RG04,R01,13,909,6,.1
304075710197,RG02,R01,14,887,4,1.8
304075710200,DG04,D02,12,852,4,.89999998
304075710204,RG02,R01,13,900,11,.60000002
304075720005,RG02,R01,12,845,4,.5
304075720022,RG02,R01,13,850,6,.5
304075720026,RG02,R01,14,842,4,.5
304075720040,RG05,T02,14,869,8,3.3
304075720060,TG01,T01,12,853,3,1
304075720068,RG02,T01,13,845,4,.2
304075720071,RG03,T01,13,891,4,2.3
304075720073,TG02,T01,13,50,5,85.699997
304075720076,RG02,R01,13,858,5,1.1
304075720092,RG02,R01,13,853,5,0
304075720106,RG01,T01,12,845,5,0
304075720144,RG02,R01,13,844,4,.40000001
304075720219,RG02,R01,13,839,4,.2
304085730019,RG02,R01,13,798,1,0
304085730045,RG01,R02,13,799,2,0
304085730058,RG02,R01,14,796,1,.60000002
304085730070,RG02,R01,14,791,1,.5
304085730074,TG01,T01,13,798,3,0
304085730088,RG02,R01,18,801,2,.69999999
304085730115,RG02,R01,17,796,1,.40000001
304085730125,RG02,R02,14,790,1,.1
304085730142,RG01,R01,15,803,1,0
304085730145,RG02,T01,21,793,2,.30000001
304085730148,RG02,R01,19,793,1,.2
304085730183,RG02,R01,13,785,4,.40000001
304085730193,RG02,R01,13,785,5,.40000001
304085730205,RG02,R01,14,792,2,.5
304085730216,RG02,R01,15,782,2,.2
304095740023,RG02,R01,13,881,3,.80000001
304095740032,RG04,R01,13,889,2,.80000001
304095740033,DG02,D02,14,871,4,.1
304095740087,RG01,R01,14,893,1,0
304095740096,RG03,R01,13,875,6,.1
304095740112,RG03,R01,12,860,5,2.3
304095740143,RG03,R01,13,880,2,1.7
304095740157,RG01,R01,13,889,3,0
304095740167,TG01,T01,13,891,3,0
304095740177,RG02,R01,13,873,2,.80000001
304095740189,RG01,R01,13,887,2,0
304095740205,DG03,D01,14,871,1,1.1
304095740206,RG03,R01,13,889,4,.1
304095740212,RG01,R01,13,889,3,0
304095740226,RG01,R01,14,889,3,.1
305015750026,RG03,R01,13,712,7,.2
305015750042,RG02,R01,13,705,5,.69999999
305015750062,RG02,R01,13,697,4,0
305015750063,RG01,R01,13,693,3,0
305015750104,RG01,R01,12,677,3,0
305015750131,RG02,R01,13,665,5,.2
305015750132,RG01,R01,12,677,3,.1
