region,item_name,item_code,unit_name,Otherunit,unit_code,factor,source
Central,FRESH FISH LARGE VARIETY,5031,PIECE LARGE,,9C,.3824999928474426,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,PIECE LARGE,,9C,.1965000033378601,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,HEAP SMALL,,10A,.1979999989271164,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,HEAP SMALL,,10A,.124499998986721,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,HEAP SMALL,,10A,.1959999948740005,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,HEAP MEDIUM,,10B,.3550000190734863,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,HEAP MEDIUM,,10B,.1850000023841858,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,HEAP MEDIUM,,10B,.3120000064373016,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,HEAP LARGE,,10C,.5550000071525574,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,HEAP LARGE,,10C,.2800000011920929,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,HEAP LARGE,,10C,.4894999861717224,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,PIECE SMALL,,9A,.0789999961853027,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,PIECE SMALL,,9A,.0304999984800816,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,PIECE SMALL,,9A,.0320000015199184,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,PIECE MEDIUM,,9B,.1239999979734421,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,PIECE MEDIUM,,9B,.0450000017881393,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,PIECE MEDIUM,,9B,.046000000089407,Collected from the Field
North,FRESH FISH MEDIUM VARIETY,5032,PIECE LARGE,,9C,.1400000005960464,Collected from the Field
Central,FRESH FISH MEDIUM VARIETY,5032,PIECE LARGE,,9C,.0750000029802322,Collected from the Field
South,FRESH FISH MEDIUM VARIETY,5032,PIECE LARGE,,9C,.0549999997019768,Collected from the Field
North,FRESH FISH SMALL VARIETY,5033,HEAP SMALL,,10A,.1419999897480011,Collected from the Field
Central,FRESH FISH SMALL VARIETY,5033,HEAP SMALL,,10A,.0954999998211861,Collected from the Field
South,FRESH FISH SMALL VARIETY,5033,HEAP SMALL,,10A,.1124999970197678,Collected from the Field
North,FRESH FISH SMALL VARIETY,5033,HEAP MEDIUM,,10B,.2440000027418137,Collected from the Field
Central,FRESH FISH SMALL VARIETY,5033,HEAP MEDIUM,,10B,.1580000072717667,Collected from the Field
South,FRESH FISH SMALL VARIETY,5033,HEAP MEDIUM,,10B,.2099999934434891,Collected from the Field
North,FRESH FISH SMALL VARIETY,5033,HEAP LARGE,,10C,.4519999921321869,Collected from the Field
Central,FRESH FISH SMALL VARIETY,5033,HEAP LARGE,,10C,.2425000071525574,Collected from the Field
South,FRESH FISH SMALL VARIETY,5033,HEAP LARGE,,10C,.3440000116825104,Collected from the Field
North,FRESH FISH (SMALL VARIETY),5033,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,FRESH FISH (SMALL VARIETY),5033,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,FRESH FISH (SMALL VARIETY),5033,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,SMOKED FISH LARGE VARIETY,5121,HEAP SMALL,,10A,.0445000007748604,Collected from the Field
Central,SMOKED FISH LARGE VARIETY,5121,HEAP MEDIUM,,10B,.1712727248668671,Collected from the Field
South,SMOKED FISH LARGE VARIETY,5121,HEAP MEDIUM,,10B,.1172000020742416,Collected from the Field
Central,SMOKED FISH LARGE VARIETY,5121,HEAP LARGE,,10C,.1509000062942505,Collected from the Field
South,SMOKED FISH LARGE VARIETY,5121,HEAP LARGE,,10C,.1059999987483025,Collected from the Field
North,SMOKED FISH LARGE VARIETY,5121,PIECE SMALL,,9A,.0929999947547913,Collected from the Field
Central,SMOKED FISH LARGE VARIETY,5121,PIECE SMALL,,9A,.0599999986588955,Collected from the Field
South,SMOKED FISH LARGE VARIETY,5121,PIECE SMALL,,9A,.0520000010728836,Collected from the Field
North,SMOKED FISH LARGE VARIETY,5121,PIECE MEDIUM,,9B,.1514999866485596,Collected from the Field
Central,SMOKED FISH LARGE VARIETY,5121,PIECE MEDIUM,,9B,.0850000008940697,Collected from the Field
South,SMOKED FISH LARGE VARIETY,5121,PIECE MEDIUM,,9B,.0780000016093254,Collected from the Field
North,SMOKED FISH LARGE VARIETY,5121,PIECE LARGE,,9C,.2329999953508377,Collected from the Field
Central,SMOKED FISH LARGE VARIETY,5121,PIECE LARGE,,9C,.135000005364418,Collected from the Field
South,SMOKED FISH LARGE VARIETY,5121,PIECE LARGE,,9C,.119999997317791,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,HEAP SMALL,,10A,.0640000030398369,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,HEAP SMALL,,10A,.0399999991059303,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,HEAP SMALL,,10A,.0599999986588955,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,HEAP MEDIUM,,10B,.1099999994039536,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,HEAP MEDIUM,,10B,.0649999976158142,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,HEAP MEDIUM,,10B,.1099999994039536,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,HEAP LARGE,,10C,.2039999961853027,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,HEAP LARGE,,10C,.0900000035762787,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,HEAP LARGE,,10C,.1700000017881393,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,PIECE SMALL,,9A,.0219999998807907,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,PIECE SMALL,,9A,.0099999997764826,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,PIECE SMALL,,9A,.0080000003799796,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,PIECE MEDIUM,,9B,.0419999994337559,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,PIECE MEDIUM,,9B,.0149999996647239,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,PIECE MEDIUM,,9B,.0120000001043081,Collected from the Field
North,SMOKED FISH MEDIUM VARIETY,5122,PIECE LARGE,,9C,.0520000010728836,Collected from the Field
Central,SMOKED FISH MEDIUM VARIETY,5122,PIECE LARGE,,9C,.0199999995529652,Collected from the Field
South,SMOKED FISH MEDIUM VARIETY,5122,PIECE LARGE,,9C,.0160000007599592,Collected from the Field
North,SMOKED FISH SMALL VARIETY,5123,HEAP SMALL,,10A,.0560000017285347,Collected from the Field
Central,SMOKED FISH SMALL VARIETY,5123,HEAP SMALL,,10A,.0399999991059303,Collected from the Field
South,SMOKED FISH SMALL VARIETY,5123,HEAP SMALL,,10A,.0540000014007092,Collected from the Field
North,SMOKED FISH SMALL VARIETY,5123,HEAP MEDIUM,,10B,.1050000041723251,Collected from the Field
Central,SMOKED FISH SMALL VARIETY,5123,HEAP MEDIUM,,10B,.0649999976158142,Collected from the Field
South,SMOKED FISH SMALL VARIETY,5123,HEAP MEDIUM,,10B,.1040000021457672,Collected from the Field
North,SMOKED FISH SMALL VARIETY,5123,HEAP LARGE,,10C,.2419999986886978,Collected from the Field
Central,SMOKED FISH SMALL VARIETY,5123,HEAP LARGE,,10C,.0949999988079071,Collected from the Field
South,SMOKED FISH SMALL VARIETY,5123,HEAP LARGE,,10C,.1550000011920929,Collected from the Field
North,SMOKED FISH (SMALL VARIETY),5123,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,SMOKED FISH (SMALL VARIETY),5123,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,SMOKED FISH (SMALL VARIETY),5123,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
