case_id,HHID,crop_code,ag_n01a,ag_n01b,ag_n01b_oth,ag_n02,ag_n03,ag_n04,ag_n06a,ag_n06b,ag_n07a,ag_n07b,ag_n07b_oth,ag_n07_1a,ag_n07_1b,ag_n08,ag_n08_oth,ag_n09,ag_n10,ag_n11,ag_n12,ag_n13,ag_n14a,ag_n14b,ag_n37,ag_n38a,ag_n38b,ag_n38b_oth,ag_n39a,ag_n39b,ag_n39_1,ag_n39_1_oth,ag_n40,ag_n41,ag_n42a,ag_n42b,ag_n42b_oth,ag_n43,ag_n43_oth
206163790432,31f65e1fbbab499ab89e6225aac1994b,TANAPOSI,3,OTHER SPECIFY,PACKET,"YES, THE FIGURES MATCHED",NO,YES,5,,3,OTHER (SPECIFY),PACKETS,3,.a,On Foot,,0,2250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),IT WAS THE ONLY SEED WITHIN HER BUDGE RANGE
206163790432,31f65e1fbbab499ab89e6225aac1994b,TOMATO,3,OTHER SPECIFY,PACKET,"YES, THE FIGURES MATCHED",NO,YES,5,,3,OTHER (SPECIFY),PACKETS,3,.a,On Foot,,0,2250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),IT WAS THE SEED SHE COULD AFFORD
206173820011,bffd2e41fcb34ff6b038ebd9b1d0cfd4,SWEET POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,1,50 KG BAG,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
206173820042,b3db65f3ea8c4ce6a4f9d27202f18100,SWEET POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,50,KILOGRAM,,1,,On Foot,,0,NO,,,,Preference for traditional variety,
206173820060,c257aaae0bd740aba4de0c8f6f440381,TANAPOSI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,100,GRAM,,1,.a,On Foot,,0,700,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
206173820066,6c5fe7426e3a4a5e84ef769f8c38e334,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Preference for traditional variety,
206173820074,8397914e3eaf4580879f1533501e9cad,SWEET POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,1,,1,50 KG BAG,,1,2,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
206173820080,fb1f077d9b9844108fc15b68ab745586,TANAPOSI,150,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,150,GRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
206173820099,b24f2d134fe24c17b2a4aed3b926f9d9,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Preference for traditional variety,
206173830079,bc1ae93e3f2f446aaf32de0e1bab525e,TANAPOSI,250,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,250,GRAM,,1,.a,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
206173830079,bc1ae93e3f2f446aaf32de0e1bab525e,TOMATO,150,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,150,GRAM,,2,.a,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
206173830080,69b4b88f146345bea2d3744ef5cf22e7,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
206173830080,69b4b88f146345bea2d3744ef5cf22e7,NKHWANI,1,OTHER SPECIFY,TINA,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),TINA,Preference for traditional variety,
206173830142,c9e2549562604aad9b32995e13b14390,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,KILOGRAM,,3,,On Foot,,0,NO,,,,Improved variety is too expensive,
206173830204,6b34a00155f24ddea97cc40055c33028,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,KILOGRAM,,2,,On Foot,,0,NO,,,,Improved variety is too expensive,
206173840065,a352ab19ec924dec99139d9e8939c681,TOMATO,10,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,GRAM,,1,2,On Foot,,0,350,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
206173840094,57ce27836dba4a4f83f6eb2c1eeceb30,MAIZE HYBRID,7,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,7,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,11500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
206173840094,57ce27836dba4a4f83f6eb2c1eeceb30,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,5,KILOGRAM,,1,.a,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
206173840094,57ce27836dba4a4f83f6eb2c1eeceb30,NKHWANI,50,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,50,RAM,,Improved variety is too expensive,
206173840207,2e9b6f9bef284b71b0aaa0e0ce30f7b7,IRISH [MALAWI] POTATO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,,10,KILOGRAM,,1,.a,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
207013850009,e6999f48a7c9491fbb319549d1aa2f0c,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,150,KILOGRAM,,Advice from fellow farmer,
207013850011,9f029ded154c425e9aecfdbc2b0cd34e,IRISH [MALAWI] POTATO,300,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,300,KILOGRAM,,Improved variety is too expensive,
207013850011,9f029ded154c425e9aecfdbc2b0cd34e,ONION,500,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,500,GRAM,,5,,Own Bicycle or Oxcart,,0,NO,,,,Improved variety is too expensive,
207013850012,d38d668fdec3468d8b7397a6fd5df213,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,150,KILOGRAM,,Improved variety is too expensive,
207013850012,d38d668fdec3468d8b7397a6fd5df213,BEANS,6,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,KILOGRAM,,Improved variety is too expensive,
207013850012,d38d668fdec3468d8b7397a6fd5df213,ONION,10,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,10,RAM,,Advice from input supplier,
207013850043,0c089d64dfd34728ad159dce2f75b3c2,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,150,KILOGRAM,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
207013850060,74995085622b40aebf88f2849cffee3b,IRISH [MALAWI] POTATO,6,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,50 KG BAG,,Advice from input supplier,
207013850060,74995085622b40aebf88f2849cffee3b,ONION,400,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,400,GRAM,,1,.a,Own Bicycle or Oxcart,,0,14000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013850095,ff43fe13b903486697ccddf1aa0e0f46,IRISH [MALAWI] POTATO,30,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,30,KILOGRAM,,Improved variety is too expensive,
207013850132,1f50f52f28f24ecdaac29878aa85b557,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,PAIL LARGE,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,1,OTHER (SPECIFY),PAIL,3,,On Foot,,0,NO,,,,Improved variety is too expensive,
207013850132,1f50f52f28f24ecdaac29878aa85b557,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207013850132,1f50f52f28f24ecdaac29878aa85b557,TOMATO,10,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,GRAM,,2,.a,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013850135,f2662f39c803419c8ff51dbd4c5f1c07,IRISH [MALAWI] POTATO,600,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013850149,27cdd67cfead4df5801ddaa9016a4acb,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Preference for traditional variety,
207013850149,27cdd67cfead4df5801ddaa9016a4acb,ONION,1,OTHER SPECIFY,TINA,"YES, THE FIGURES MATCHED",NO,YES,3,,1,OTHER (SPECIFY),TIN,1,2,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
207013850194,20f7e1a99b6d40408388c45f04fc7419,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,150,KILOGRAM,,Improved variety is too expensive,
207013850194,20f7e1a99b6d40408388c45f04fc7419,ONION,200,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,200,GRAM,,1,.a,Own Bicycle or Oxcart,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013850196,4ffc9d7d89c143b1ad03b9474b534d01,IRISH [MALAWI] POTATO,6,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,50 KG BAG,,Improved variety is too expensive,
207013850235,bbf7633c12ca4815a5de96eeaa39d168,SWEET POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,100,KILOGRAM,,3,,On Foot,,0,NO,,,,Improved variety is too expensive,
207013850235,bbf7633c12ca4815a5de96eeaa39d168,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,5,KILOGRAM,,1,.a,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013850252,c48c6aa0cc02493cb984a9c9fb9ffb05,IRISH [MALAWI] POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,50,KILOGRAM,,1,2,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013860009,3ed7093890734dfe897a30d1f04cd06b,MAIZE LOCAL,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Improved variety is too expensive,
207013860028,7ccd447165044433ad7aefa432288055,SWEET POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,50,KILOGRAM,,Preference for traditional variety,
207013860028,7ccd447165044433ad7aefa432288055,ONION,30,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,30,GRAM,,2,.a,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,IRISH [MALAWI] POTATO,3,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,1,,3,50 KG BAG,,1,.a,On Foot,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860065,fc8b43e24e59469fb65433f6baf046ca,MAIZE HYBRID,6,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,KILOGRAM,,Advice from fellow farmer,
207013860160,9a3e850716184563ac276da309290119,TOMATO,25,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,25,GRAM,,1,.a,On Foot,,0,1800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860179,187750696444415cb7bf8d1bc63c54b6,CABBAGE,10,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,GRAM,,1,.a,Bicycle Taxi,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860179,187750696444415cb7bf8d1bc63c54b6,TOMATO,10,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,GRAM,,1,.a,Bicycle Taxi,,0,1800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
207013860197,cace885bc63742278b377efe6ba4842c,TOMATO,20,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,20,GRAM,,1,.a,On Foot,,0,1800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860217,eea6700bc16346969a5e49451046d8d3,MAIZE LOCAL,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013860255,2112346850084830800c6cc68ee2785b,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207013860255,2112346850084830800c6cc68ee2785b,TANAPOSI,50,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,50,GRAM,,1,.a,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,LARGE PAIL,"YES, THE FIGURES MATCHED",NO,YES,4,,1,OTHER (SPECIFY),LARGE PAIL,1,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860309,f6e511fb560e4d67bf3979d5d167f853,BEANS,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,10,KILOGRAM,,1,.a,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207013860328,8944991b63a3459f82895a91af4f4ccf,MAIZE LOCAL,11,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,11,KILOGRAM,,Improved variety is too expensive,
207013860328,8944991b63a3459f82895a91af4f4ccf,SWEET POTATO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,10,KILOGRAM,,Improved variety is too expensive,
207013860328,8944991b63a3459f82895a91af4f4ccf,IRISH [MALAWI] POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,100,KILOGRAM,,Improved variety is too expensive,
207013870024,74410dda9f5340929d2212d82b95928a,MAIZE HYBRID,6,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,6,KILOGRAM,,1,.a,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),N/A
207013870079,54e60a3efac54c5dbc7c0ef16ec9835a,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Other (Specify),N/A
207013870079,54e60a3efac54c5dbc7c0ef16ec9835a,BEANS,2,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Other (Specify),N/A
207013870114,17dc7293c38d4c799d3821b480941a3d,SWEET POTATO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,10,KILOGRAM,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
207013870114,17dc7293c38d4c799d3821b480941a3d,TANAPOSI,1,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013870114,17dc7293c38d4c799d3821b480941a3d,TOMATO,1,GRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,YES,1,GRAM,,2,,On Foot,,0,NO,,,,Improved variety is too expensive,
207013870118,bb8202ca265048f2b64a738a33899825,MAIZE HYBRID RECYCLED,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013870142,a46cee85ca694f1590dbc3b0b6eb4985,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013870168,cc2db8c346dc4f25bc020eefa50760b7,MAIZE HYBRID,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,4,KILOGRAM,,Improved variety is too expensive,
207013870189,038c3a60a6ab4613bd8b95f4c5688be3,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207013870197,1aa1ae5b0a954383b8b6e0161fe748cb,MAIZE HYBRID,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,1,KILOGRAM,,1,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from extension officer,
207013870197,1aa1ae5b0a954383b8b6e0161fe748cb,NKHWANI,20,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,20,GRAM,,1,,On Foot,,0,NO,,,,Preference for traditional variety,
207013870221,9823e8f17c2f489d95d6bdf5b91d4842,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Advice from fellow farmer,
207013870243,7cfe075753444684b5a76b7c1affc24c,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,5,KILOGRAM,,1,2,On Foot,,0,2400,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013870280,e5e71885d8ae4693927083a3e4caa8e7,BEANS,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207013870284,4b004c50fe98479cbe445f633cd84e73,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207023880051,92e0075a05b14e05bd35806c65cab070,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207023880067,ce11e00e8b65430b9d022b78b14f4649,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,5,KILOGRAM,,1,.a,On Foot,,0,1250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207023880067,ce11e00e8b65430b9d022b78b14f4649,NKHWANI,50,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,MAIZE HYBRID,7,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,7,KILOGRAM,,Improved variety is too expensive,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,IRISH [MALAWI] POTATO,26,OTHER SPECIFY,PAIL LARGE,"YES, THE FIGURES MATCHED",NO,YES,4,,26,OTHER (SPECIFY),PAIL LARGE,1,.a,Own Bicycle or Oxcart,,0,80000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from extension officer,
207023880081,953605e41ad04563af2440b672461bf8,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207023880137,5e871f0d67b34de4944b7ba690a91001,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,PAIL,"YES, THE FIGURES MATCHED",NO,YES,3,,1,OTHER (SPECIFY),PAIL,1,.a,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207023880137,5e871f0d67b34de4944b7ba690a91001,BEANS,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Advice from fellow farmer,
207023880152,b57a78dfc191466398eccaed895ed4dc,MAIZE HYBRID,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Improved variety is too expensive,
207023880152,b57a78dfc191466398eccaed895ed4dc,NKHWANI,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,250,KILOGRAM,,Improved variety is too expensive,
207023880179,f332d71f3f3b457f957e988f4c16bb6c,MAIZE HYBRID,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,10,KILOGRAM,,Advice from fellow farmer,
207023880230,eea2a60f8df4496589efab7054ef469c,MAIZE LOCAL,8,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,8,KILOGRAM,,5,,On Foot,,0,NO,,,,Preference for traditional variety,
207023880245,db2433e49cac46838d2888f63862936b,MAIZE HYBRID,6,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,KILOGRAM,,Improved variety is too expensive,
207023880280,a3124ca63b7e43babfcf4d4af3b171fe,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,2.5,KILOGRAM,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
207023880317,00d91bf747164e848958d711bcca04fe,IRISH [MALAWI] POTATO,2,OTHER SPECIFY,PAIL LARGE,"YES, THE FIGURES MATCHED",NO,YES,2,,2,OTHER (SPECIFY),PAIL LARGE,2,.a,On Foot,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207023890082,0aac152c806a42838dda9846113bce0a,MAIZE HYBRID,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,20,KILOGRAM,,Preference for traditional variety,
207023890200,9e44309522e94691845bf0f2f15041d3,MAIZE HYBRID RECYCLED,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,KILOGRAM,,1,2,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
207023890200,9e44309522e94691845bf0f2f15041d3,TANAPOSI,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,RAM,,Improved variety is too expensive,
207023890215,90e75924a939441b8c11aefe64eb57b1,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Preference for traditional variety,
207023890333,bfd10b7733df448194933bce890c22aa,MAIZE HYBRID,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Improved variety is too expensive,
207023890348,125ac80c02544255b086f8eb23c84039,MAIZE HYBRID RECYCLED,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Improved variety is too expensive,
207023890348,125ac80c02544255b086f8eb23c84039,SWEET POTATO,200,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,YES,200,KILOGRAM,,4,,Bicycle Taxi,,0,NO,,,,Improved variety is too expensive,
207023890400,85b419e9ce4b4cd3876016cff136216d,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
207023890409,e3c3d09a903c480fadf079f4d1c2137e,MAIZE HYBRID,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
207023890409,e3c3d09a903c480fadf079f4d1c2137e,TANAPOSI,2,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,2,GRAM,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
207023900126,c0100ecc51ce447a8617e642f8f5f181,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
