adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,plot_area_measured_ha,gps_meas,localUnit_area,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,dm_gender,adm1,adm2,adm3,crop,season,latitude,longitude,dataset_name,dataset_doi,wave,country,GPS_level
1162,59048,3,170,0.68000001,0.66965997,1,RIDGES,0.2,2023,5,10,2023,12,2023,1,North East,Bauchi,DAMBAM,GROUND NUT/PEANUTS,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1162,59048,3,170,0.68000001,0.66965997,1,RIDGES,0.60000002,2023,5,11,2023,12,2023,1,North East,Bauchi,DAMBAM,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59049,1,250,1,2.2721,1,RIDGES,0.1,2023,6,11,2023,11,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59049,1,250,1,2.2721,1,RIDGES,0.1,2023,5,11,2023,11,2023,1,North East,Bauchi,DARAZO,GROUND NUT/PEANUTS,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59049,1,250,1,2.2721,1,RIDGES,0.2,2023,5,11,2023,11,2023,1,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59049,1,250,1,2.2721,1,RIDGES,0.60000002,2023,5,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,2,300,1.2,0.47611001,1,RIDGES,0.30000001,2023,6,11,2023,12,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,2,300,1.2,0.47611001,1,RIDGES,0.69999999,2023,6,9,2023,10,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,3,400,1.6,3.5139999,1,RIDGES,0.2,2023,6,11,2023,12,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,3,400,1.6,3.5139999,1,RIDGES,0.2,2023,6,10,2023,11,2023,1,North East,Bauchi,DARAZO,GROUND NUT/PEANUTS,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,3,400,1.6,3.5139999,1,RIDGES,0.30000001,2023,6,11,2023,12,2023,1,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59050,3,400,1.6,3.5139999,1,RIDGES,0.30000001,2023,6,9,2023,10,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59052,2,300,1.2,0.28602001,1,RIDGES,0.30000001,2023,6,10,2023,10,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59052,2,300,1.2,0.28602001,1,RIDGES,0.69999999,2023,6,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,2,197,0.78799999,1.0883,1,RIDGES,0.2016129,2023,7,11,2023,11,2023,3,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,2,197,0.78799999,1.0883,1,RIDGES,0.26612905,2023,6,11,2023,11,2023,3,North East,Bauchi,DARAZO,GROUND NUT/PEANUTS,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,2,197,0.78799999,1.0883,1,RIDGES,0.53225809,2023,6,10,2023,10,2023,3,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,3,100,0.40000001,0.55278999,1,RIDGES,0.2016129,2023,7,11,2023,11,2023,3,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,3,100,0.40000001,0.55278999,1,RIDGES,0.53225809,2023,6,9,2023,10,2023,3,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59053,3,100,0.40000001,0.55278999,1,RIDGES,0.26612905,2023,6,10,2023,10,2023,3,North East,Bauchi,DARAZO,BEENI-SEED/SESAME,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59054,1,300,1.2,1.3764,1,RIDGES,0.2,2023,5,10,2023,11,2023,1,North East,Bauchi,DARAZO,GROUND NUT/PEANUTS,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59054,1,300,1.2,1.3764,1,RIDGES,0.2,2023,5,11,2023,12,2023,1,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59054,1,300,1.2,1.3764,1,RIDGES,0.60000002,2023,5,9,2023,10,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59054,2,80,0.31999999,0.10477,1,RIDGES,1,2023,5,11,2023,12,2023,1,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59056,2,200,0.80000001,1.3595001,1,RIDGES,0.2,2023,6,11,2023,12,2023,2,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59056,2,200,0.80000001,1.3595001,1,RIDGES,0.30000001,2023,6,11,2023,12,2023,2,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59056,2,200,0.80000001,1.3595001,1,RIDGES,0.5,2023,6,9,2023,10,2023,2,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59057,2,100,0.40000001,0.35910001,1,RIDGES,0.25,2023,7,10,2023,10,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59057,2,100,0.40000001,0.35910001,1,RIDGES,0.75,2023,6,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59057,3,300,1.2,0.10937,1,RIDGES,0.33000001,2023,7,10,2023,10,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59057,3,300,1.2,0.10937,1,RIDGES,0.66000003,2023,6,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59058,2,60,0.23999999,0.37081999,1,RIDGES,0.40000001,2023,6,10,2023,10,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59058,2,60,0.23999999,0.37081999,1,RIDGES,0.60000002,2023,6,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59058,3,180,0.72000003,1.5529,1,RIDGES,0.30000001,2023,6,10,2023,10,2023,1,North East,Bauchi,DARAZO,BEANS/COWPEA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59058,3,180,0.72000003,1.5529,1,RIDGES,0.69999999,2023,6,9,2023,9,2023,1,North East,Bauchi,DARAZO,MILLET/MAIWA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59059,2,250,1,1.2479,1,RIDGES,0.53225809,2023,6,11,2023,12,2023,1,North East,Bauchi,DARAZO,GUINEA CORN (SORGHUM),main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1292,59059,2,250,1,1.2479,1,RIDGES,0.2016129,2023,6,10,2023,11,2023,1,North East,Bauchi,DARAZO,RICE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
