"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q06","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q11","AS01QB","AS01Q01_02","AS01Q03_02","AS01Q12","AS01Q13","AS01Q14","AS01Q15","AS01Q16","AS01Q17A","AS01Q17B","AS01Q18","AS01QC","AS01Q01_03","AS01Q03_03","AS01Q19","AS01Q20","AS01Q21","AS01Q22","AS01Q23","AS01Q24","AS01Q25","AS01Q26","AS01Q27","AS01QD","AS01Q01_04","AS01Q03_04","AS01Q28","AS01Q29","AS01Q30","AS01Q31","AS01Q32","AS01Q33A","AS01Q33B","AS01Q34","AS01Q35","AS01QE","AS01Q01_05","AS01Q03_05","AS01Q36","AS01Q37","AS01Q38","AS01Q39","AS01Q40","AS01Q41","AS01Q42","AS01Q43","AS01QF","AS01Q01_06","AS01Q03_06","AS01Q44","AS01Q45","AS01Q46","AS01Q47","AS01Q48","PrimaryLast"
1,101,1,0,2,2,1,10000,13483,0,1,5,1,2,2,1,,98,1,5,,,,2,2,2,1,1,1200000,20000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,101,1,0,3,3,1,5000,4524,1,1,20,1,3,3,1,,98,1,5,,,,2,3,3,1,1,300000,10000,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,101,1,0,4,4,1,5000,2142,1,1,20,1,4,4,1,,98,1,5,,,,2,4,4,1,1,300000,10000,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,101,1,0,5,5,1,10000,5583,1,1,20,1,5,5,1,,98,1,5,,,,3,5,5,1,2,800000,20000,,1,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,7,2,0,2,1
1,101,1,0,6,6,1,10000,9100,1,1,20,1,6,6,1,,98,1,5,,,,3,6,6,1,2,800000,20000,,1,2,2,,2,6,6,1,2,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,2,2,0,2,1
1,101,1,0,7,7,1,10000,9182,1,1,20,1,7,7,1,,98,1,5,,,,3,7,7,1,2,700000,15000,,1,2,2,,2,7,7,1,2,2,2,5,,,,,2,7,7,1,,,1,,,,,,7,7,1,,7,2,0,2,1
1,101,1,0,8,8,1,10000,7015,1,1,20,1,8,8,1,,98,1,5,,,,3,8,8,1,2,700000,15000,,1,2,2,,2,8,8,1,2,2,2,5,,,,,2,8,8,1,,,1,,,,,,8,8,1,,2,2,0,2,1
1,101,1,0,9,9,1,15000,18282,1,1,15,1,9,9,1,,98,1,5,,,,2,9,9,1,1,1000000,20000,,2,2,2,,2,9,9,1,2,2,2,5,,,,,2,9,9,1,,,1,,,,,,9,9,1,,1,2,0,2,1
1,101,2,0,1,1,1,15000,13758,1,1,1,1,1,1,1,,15,1,5,,,,2,1,1,1,1,300000,100000,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,2,0,2,2,1,20000,15623,1,1,1,1,2,2,1,,17,1,5,,,,2,2,2,1,1,400000,150000,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,2,0,3,3,1,10000,10606,1,1,1,1,3,3,1,,13,1,5,,,,2,3,3,1,1,300000,100000,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,3,0,1,1,1,20000,9043,0,1,1,1,1,1,1,,98,1,5,,,,2,1,1,1,1,250000,40000,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,101,3,0,2,2,1,25000,17522,0,1,3,1,2,2,1,,98,1,5,,,,5,2,2,1,1,350000,60000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,101,3,0,3,3,1,30000,18055,1,1,5,1,3,3,1,,98,1,5,,,,5,3,3,1,1,400000,100000,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,101,3,0,4,4,1,15000,7030,2,1,30,1,4,4,1,,98,1,5,,,,1,4,4,1,1,150000,50000,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,101,4,0,1,1,1,15000,10521,1,1,1,1,1,1,1,,98,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,4,0,2,2,1,10000,12271,1,1,1,1,2,2,1,,98,5,,,,,,2,2,1,,,,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,4,0,3,3,1,20000,7218,1,1,1,1,3,3,1,,98,5,,,,,,3,3,1,,,,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,5,0,1,1,1,15000,6725,0,1,10,1,1,1,1,,3,1,5,,,,2,1,1,1,1,500000,15000,,1,2,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,101,5,0,2,2,1,20000,19328,0,1,7,1,2,2,1,,3,1,5,,,,2,2,2,1,1,600000,20000,,1,3,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,101,5,0,3,3,1,10000,19328,0,1,8,1,3,3,1,,3,1,5,,,,2,3,3,1,1,300000,10000,,1,2,1,4,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,3,2,0,1,1
1,101,6,0,1,1,1,10000,36172,1,1,15,1,1,1,1,,25,1,5,,,,2,1,1,1,1,1000000,50000,,1,2,2,,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,101,6,0,2,2,1,15000,0,2,1,30,2,2,2,1,4,25,1,5,,,,2,2,2,1,1,1500000,80000,,1,2,2,,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,2,3,,,,,2,2,1,,,,,,1
1,101,6,0,3,3,1,10000,21130,2,1,30,1,3,3,1,,25,1,5,,,,2,3,3,1,1,500000,35000,,1,2,2,,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,101,6,0,4,4,1,5000,94346,2,1,30,1,4,4,1,,25,1,5,,,,2,4,4,1,1,150000,25000,,1,2,2,,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,6,2,0,2,1
1,101,7,0,1,1,1,15000,10676,0,1,2,1,1,1,1,,20,1,5,,,,2,1,1,1,1,400000,30000,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,7,0,2,2,1,5000,13403,1,1,15,1,2,2,1,,20,1,5,,,,2,2,2,1,1,200000,15000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,101,8,0,1,1,1,15000,2915,2,1,30,1,1,1,1,,15,1,5,,,,2,1,1,1,1,200000,20000,,1,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,8,2,1,1,1,40000,45694,0,1,0,1,1,1,1,,98,1,5,,,,2,1,1,1,2,200000,10000,,1,2,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,101,9,0,1,1,1,10000,8587,1,1,30,1,1,1,1,,10,1,5,,,,2,1,1,1,1,150000,25000,,1,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,9,0,2,2,1,10000,7565,1,1,30,1,2,2,1,,10,1,5,,,,2,2,2,1,1,100000,20000,,4,2,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,101,9,0,3,3,1,10000,11762,1,1,30,1,3,3,1,,10,1,5,,,,2,3,3,1,1,100000,20000,,1,2,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,101,10,0,1,1,1,20000,19203,1,1,1,1,1,1,1,,98,1,5,,,,2,1,1,1,1,150000,100000,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,10,0,2,2,1,20000,15955,1,1,1,1,2,2,1,,98,1,5,,,,2,2,2,1,1,200000,150000,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,10,0,3,3,1,15000,15129,1,1,1,1,3,3,1,,98,1,5,,,,2,3,3,1,1,200000,60000,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,10,0,4,4,1,20000,8680,1,1,1,1,4,4,1,,98,1,5,,,,2,4,4,1,1,100000,50000,,1,3,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,98,2,0,2,1
1,101,11,0,1,1,1,20000,8147,1,1,1,1,1,1,1,,30,1,5,,,,1,1,1,1,1,200000,100000,,4,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,11,0,2,2,1,20000,27433,1,1,1,1,2,2,1,,30,1,5,,,,1,2,2,1,1,200000,20000,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,11,0,3,3,1,15000,23449,1,1,1,1,3,3,1,,30,1,5,,,,1,3,3,1,1,500000,300000,,4,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,11,0,4,4,1,40000,13929,1,1,1,1,4,4,1,,25,1,5,,,,1,4,4,1,1,500000,300000,,1,3,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,98,2,0,2,1
1,101,11,0,5,5,1,60000,47858,1,1,1,1,5,5,1,,25,1,5,,,,2,5,5,1,1,1000000,500000,,1,3,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,98,2,0,2,1
1,101,11,0,6,6,1,20000,11169,1,1,1,1,6,6,1,,30,1,5,,,,2,6,6,1,1,300000,20000,,1,3,2,,2,6,6,1,2,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,98,2,0,2,1
1,101,11,0,7,7,1,20000,0,1,1,1,2,7,7,1,4,40,1,5,,,,2,7,7,1,1,200000,30000,,1,3,2,,2,7,7,1,2,2,2,5,,,,,2,7,7,1,,,1,,,,,,7,7,1,,98,2,0,2,1
1,101,12,0,1,1,1,15000,38207,1,5,15,1,1,1,1,,15,1,5,,,,2,1,1,1,1,1000000,500000,,1,2,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,12,0,2,2,1,10000,25744,1,5,20,1,2,2,1,,15,1,5,,,,2,2,2,1,1,7000000,300000,,4,2,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,101,13,0,1,1,1,10000,20508,1,1,15,1,1,1,1,,30,1,5,,,,2,1,1,1,1,300000,70000,,4,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,13,0,2,2,1,15000,26239,1,1,15,1,2,2,1,,30,1,5,,,,2,2,2,1,1,400000,35000,,4,2,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,101,13,0,3,3,1,5000,8075,0,1,10,1,3,3,1,,20,1,5,,,,2,3,3,1,1,100000,15000,,4,2,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,101,13,0,4,4,1,15000,15338,1,1,20,1,4,4,1,,30,1,5,,,,2,4,4,1,1,200000,10000,,4,2,1,3,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,101,14,0,1,1,1,20000,13723,1,1,1,1,1,1,1,,98,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,14,0,2,2,1,20000,26523,1,1,1,1,2,2,1,,98,5,,,,,,2,2,1,,,,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,14,0,3,3,1,20000,28571,1,1,1,1,3,3,1,,98,5,,,,,,3,3,1,,,,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,15,0,1,1,1,10000,0,0,1,2,2,1,1,1,3,20,1,5,,,,2,1,1,1,1,200000,25000,,1,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,2,2,0,2,1
1,101,15,0,2,2,1,10000,0,1,1,15,2,2,2,1,3,20,1,5,,,,2,2,2,1,1,100000,15000,,4,2,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,101,15,0,3,3,1,10000,0,1,1,15,2,3,3,1,3,20,1,5,,,,2,3,3,1,1,100000,15000,,4,2,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,101,15,0,4,4,1,10000,0,1,1,15,2,4,4,1,3,20,1,5,,,,2,4,4,1,1,100000,15000,,4,2,1,3,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,2,2,0,2,1
1,101,15,0,5,5,1,10000,0,1,1,15,2,5,5,1,3,20,1,5,,,,2,5,5,1,1,100000,15000,,4,2,1,3,2,5,5,1,1,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,2,2,0,2,1
1,101,16,0,1,1,1,30000,15909,1,1,1,1,1,1,1,,98,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,101,16,0,2,2,1,30000,0,1,1,1,2,2,2,1,4,98,5,,,,,,2,2,1,,,,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,101,16,0,3,3,1,20000,10052,1,1,1,1,3,3,1,,98,5,,,,,,3,3,1,,,,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,101,17,0,1,1,1,15000,20204,2,1,30,1,1,1,1,,20,1,5,,,,2,1,1,1,1,500000,65000,,4,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,17,0,2,2,1,10000,4991,0,1,5,1,2,2,1,,10,1,5,,,,2,2,2,1,1,300000,40000,,1,2,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,101,17,0,3,3,1,10000,6552,1,1,15,1,3,3,1,,10,1,5,,,,2,3,3,1,1,150000,20000,,1,3,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,101,17,0,4,4,1,10000,6384,1,1,15,1,4,4,1,,15,1,5,,,,2,4,4,1,1,150000,20000,,1,2,1,3,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,11,2,0,2,1
1,101,17,0,5,5,1,10000,9875,0,1,10,1,5,5,1,,15,1,5,,,,2,5,5,1,1,100000,15000,,4,2,1,3,2,5,5,1,1,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,1,2,0,2,1
1,101,17,0,6,6,1,10000,22440,2,1,30,1,6,6,1,,20,1,5,,,,2,6,6,1,1,200000,35000,,4,2,1,3,2,6,6,1,1,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,1,2,0,2,1
1,101,17,0,7,7,1,10000,3960,2,1,30,1,7,7,1,,20,1,5,,,,2,7,7,1,1,200000,35000,,4,2,1,3,2,7,7,1,1,2,2,5,,,,,2,7,7,1,,,1,,,,,,7,7,1,,6,2,0,2,1
1,101,18,0,1,1,1,15000,6236,0,1,3,1,1,1,1,,30,1,5,,,,2,1,1,1,1,300000,40000,,1,3,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,101,18,0,2,2,1,20000,0,12,1,120,2,2,2,1,2,15,1,5,,,,2,2,2,1,1,250000,20000,,4,3,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,101,18,0,3,3,1,10000,12428,0,1,4,1,3,3,1,,25,1,5,,,,2,3,3,1,1,250000,25000,,1,3,1,4,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,101,18,0,4,4,1,10000,14470,0,1,10,1,4,4,1,,25,1,5,,,,2,4,4,1,1,200000,15000,,4,3,1,4,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,2,2,0,2,1
1,101,18,0,5,5,1,15000,9048,1,1,20,1,5,5,1,,25,1,5,,,,2,5,5,1,1,240000,25000,,4,3,1,4,2,5,5,1,1,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,5,2,0,2,1
1,102,1,0,1,1,1,70000,61491,1,3,30,1,1,1,1,,8,1,5,,,,2,1,1,1,1,400000,100000,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,1,0,2,1
1,102,1,0,2,2,1,80000,66408,1,1,30,1,2,2,1,,10,1,5,,,,2,2,2,1,1,300000,100000,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,1,0,2,1
1,102,1,0,3,3,1,30000,4653,1,1,30,1,3,3,1,,10,1,5,,,,2,3,3,1,1,150000,60000,,1,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,1,0,2,1
1,102,2,0,1,1,1,40000,34478,1,1,25,1,1,1,1,,5,1,5,,,,2,1,1,1,2,300000,40000,,4,3,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,2,0,2,2,1,15000,14072,2,1,30,1,2,2,1,,10,1,5,,,,2,2,2,1,2,100000,10000,,4,3,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,102,2,0,3,3,1,15000,14327,2,1,30,1,3,3,1,,4,1,5,,,,2,3,3,1,2,100000,20000,,4,3,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,6,2,0,2,1
1,102,2,0,4,4,1,20000,9370,2,1,30,1,4,4,1,,5,1,5,,,,2,4,4,1,2,100000,10000,,4,3,1,3,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,2,2,0,2,1
1,102,3,0,1,1,1,10000,0,1,1,15,2,1,1,1,2,1,1,5,,,,2,1,1,1,1,300000,40000,,1,2,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,3,0,2,2,1,20000,22152,1,1,15,1,2,2,1,,1,1,5,,,,2,2,2,1,1,500000,50000,,1,2,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,102,3,0,3,3,1,30000,43803,1,1,15,1,3,3,1,,1,1,5,,,,2,3,3,1,1,500000,50000,,1,2,1,4,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,102,3,0,4,4,1,40000,0,1,1,15,2,4,4,1,2,1,1,5,,,,2,4,4,1,1,200000,20000,,4,2,1,4,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,102,4,0,1,1,1,15000,14368,1,1,25,1,1,1,1,,15,1,5,,,,2,1,1,1,1,300000,15000,,1,2,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,9,2,0,1,1
1,102,4,0,2,2,1,10000,0,1,1,10,2,2,2,1,1,15,1,5,,,,2,2,2,1,1,200000,10000,,4,2,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,102,4,0,3,3,1,10000,44482,2,1,30,1,3,3,1,,15,1,5,,,,2,3,3,1,1,200000,10000,,4,3,1,4,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,5,2,0,1,1
1,102,5,0,1,1,1,50000,0,1,1,1,2,1,1,1,2,18,1,5,,,,1,1,1,1,1,5000000,100000,,4,2,1,4,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,5,0,2,2,1,40000,24457,0,1,10,1,2,2,1,,30,1,5,,,,2,2,2,1,1,6000000,200000,,4,2,1,4,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,8,2,0,2,1
1,102,5,0,3,3,1,50000,32590,1,1,20,1,3,3,1,,5,1,5,,,,4,3,3,1,1,10000000,300000,,4,2,1,4,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,102,5,0,4,4,1,50000,31705,1,1,20,1,4,4,1,,20,1,5,,,,1,4,4,1,1,8000000,400000,,4,2,1,4,2,4,4,1,1,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,13,2,0,2,1
1,102,5,0,5,5,1,20000,0,1,1,20,2,5,5,1,2,20,1,5,,,,1,5,5,1,1,5000000,100000,,4,2,1,4,2,5,5,1,1,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,2,2,0,2,1
1,102,6,0,1,1,1,35000,26975,1,1,1,1,1,1,1,,15,1,5,,,,2,1,1,1,1,100000,20000,,4,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,102,7,0,1,1,1,20000,24911,1,1,20,1,1,1,1,,98,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,1,1
1,102,7,0,2,2,1,10000,38870,1,1,30,1,2,2,1,,98,5,,,,,,2,2,1,,,,,1,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,102,8,0,1,1,1,20000,22520,1,1,15,1,1,1,1,,98,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,102,8,0,2,2,1,15000,5045,1,1,40,1,2,2,1,,98,5,,,,,,2,2,1,,,,,4,4,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,102,9,0,1,1,1,30000,10649,1,1,10,1,1,1,1,,5,1,5,,,,2,1,1,1,2,200000,20000,,1,2,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,2,2,0,1,1
1,102,10,0,1,1,1,30000,0,1,1,1,1,1,1,1,,98,5,,,,,,1,1,1,,,,,4,3,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,102,10,0,2,2,1,30000,0,1,1,1,1,2,2,1,,98,5,,,,,,2,2,1,,,,,4,3,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,102,10,0,3,3,1,20000,0,1,1,1,1,3,3,1,,98,5,,,,,,3,3,1,,,,,4,3,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,102,11,0,1,1,1,120000,11936,1,1,1,1,1,1,1,,98,1,5,,,,2,1,1,1,1,2000000,120000,,1,2,2,,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,102,11,0,2,2,1,25000,13352,1,1,1,1,2,2,1,,4,1,5,,,,2,2,2,1,1,400000,40000,,1,2,2,,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,2010,2,1
1,102,12,0,1,1,1,20000,30842,1,1,17,1,1,1,1,,4,1,5,,,,2,1,1,1,1,200000,20000,,4,3,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,12,0,2,2,1,20000,12068,1,1,25,1,2,2,1,,4,1,5,,,,2,2,2,1,1,150000,15000,,4,3,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,102,12,0,3,3,1,10000,6998,1,1,25,1,3,3,1,,3,1,5,,,,2,3,3,1,1,120000,10000,,4,3,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,2,2,0,2,1
1,102,13,0,1,1,1,15000,10920,0,1,10,1,1,1,1,,5,1,5,,,,2,1,1,1,1,200000,10000,,1,3,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,13,0,2,2,1,70000,36126,0,1,12,1,2,2,1,,10,1,5,,,,2,2,2,1,1,700000,50000,,1,3,1,3,2,2,2,1,1,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,102,13,0,3,3,1,20000,15411,0,1,0,1,3,3,1,,10,1,5,,,,2,3,3,1,1,200000,20000,,1,3,1,3,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,102,14,0,1,1,1,50000,35450,1,1,15,1,1,1,1,,20,1,5,,,,2,1,1,1,1,400000,50000,,1,3,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,102,14,0,2,2,1,50000,66882,0,1,10,1,2,2,1,,20,1,5,,,,2,2,2,1,1,500000,60000,,1,3,1,3,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,102,15,0,1,1,1,20000,21225,1,1,30,1,1,1,1,,20,1,5,,,,2,1,1,1,1,300000,30000,,4,3,1,3,2,1,1,1,1,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
