"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01BQ00","AS01Q01","AS01Q03","AS02BQ04","AS02BQ05","AS02BQ06","AS02BQ07","AS02BQ08","AS02BQ09","AS02BQ10","AS02BQ11","AS02BQ12","AS02BQ13A","AS02BQ13B","AS02BQ14","AS02BQ15A","AS02BQ15B","PrimaryLast","PrimaryLast1"
1,164,9,0,5,2,1,1,"NIEBE",8,2,0,1,6,5,2,,,2,,,1,1
1,165,2,0,1,1,1,1,"MIL",1,2,80000,2,3,7,1,1,1,2,,,1,1
1,165,2,0,2,1,1,1,"SORGHO",2,2,80000,2,3,7,2,,,2,,,1,1
1,165,2,0,3,1,1,1,"NIEBE",8,2,80000,2,3,7,2,,,2,,,1,1
1,165,3,0,1,1,1,1,"MIL",1,2,16243,1,6,6,2,,,2,,,1,1
1,165,3,0,2,1,1,1,"SORGHO",2,2,16243,1,6,6,2,,,2,,,1,1
1,165,3,0,4,1,1,1,"NIEBE",8,2,16243,2,3,6,2,,,2,,,1,1
1,165,3,0,3,1,1,1,"ARACHIDE",10,2,16243,2,3,6,2,,,2,,,1,1
1,165,3,0,5,2,1,1,"MIL",1,2,39866,1,6,6,2,,,2,,,1,1
1,165,3,0,6,2,1,1,"SORGHO",2,2,39866,1,6,6,1,40,1,2,,,1,1
1,165,3,0,7,2,1,1,"NIEBE",8,2,39866,2,3,6,2,,,2,,,1,1
1,165,3,0,8,2,1,1,"ARACHIDE",10,2,39866,2,3,6,2,,,2,,,1,1
1,165,3,0,9,3,1,1,"MIL",1,2,25925,1,6,6,2,,,2,,,1,1
1,165,3,0,10,3,1,1,"SORGHO",2,2,25924,1,6,6,2,,,2,,,1,1
1,165,3,0,11,3,1,1,"NIEBE",8,2,25924,2,3,6,2,,,2,,,1,1
1,165,3,0,12,3,1,1,"ARACHIDE",10,2,25924,2,3,6,2,,,2,,,1,1
1,165,6,0,1,1,1,1,"MIL",1,2,0,1,6,6,1,3,2,2,,,1,1
1,165,6,0,2,1,1,1,"SORGHO",2,2,0,1,6,6,1,3,2,2,,,1,1
1,165,6,0,3,1,1,1,"NIEBE",8,2,0,1,6,6,1,3,2,2,,,1,1
1,165,6,0,4,1,1,1,"ARACHIDE",10,2,0,1,6,6,1,3,2,2,,,1,1
1,165,6,0,6,1,1,1,"OSEILLE",12,2,0,1,6,6,1,3,2,2,,,1,1
1,165,6,0,5,1,1,1,"SESAME",13,2,0,1,6,6,1,3,2,2,,,1,1
1,165,7,0,1,1,1,1,"MIL",1,2,79967,1,6,5,2,,,2,,,1,1
1,165,7,0,2,1,1,1,"SORGHO",2,2,79967,1,6,5,2,,,2,,,1,1
1,165,7,0,3,1,1,1,"NIEBE",8,2,79967,1,6,5,2,,,2,,,1,1
1,165,7,0,4,1,1,1,"ARACHIDE",10,2,79967,1,6,5,2,,,2,,,1,1
1,165,7,0,5,1,1,1,"SESAME",13,2,79967,1,6,5,2,,,2,,,1,1
1,165,7,0,6,2,1,1,"MIL",1,2,20729,1,6,5,2,,,2,,,1,1
1,165,7,0,7,2,1,1,"SORGHO",2,2,20729,1,6,5,2,,,2,,,1,1
1,165,7,0,8,2,1,1,"NIEBE",8,2,20729,1,6,5,2,,,2,,,1,1
1,165,7,0,9,2,1,1,"ARACHIDE",10,2,20729,1,6,5,2,,,2,,,1,1
1,165,8,0,1,1,1,1,"MIL",1,2,0,1,6,6,1,3,2,2,,,1,1
1,165,8,0,2,1,1,1,"SORGHO",2,2,0,1,6,6,1,3,2,2,,,1,1
1,165,8,0,3,1,1,1,"NIEBE",8,2,0,1,6,6,1,3,2,2,,,1,1
1,165,11,1,1,1,1,1,"MIL",1,2,0,1,6,6,1,2,1,2,,,1,1
1,165,11,1,2,1,1,1,"SORGHO",2,2,0,1,6,6,1,1,1,2,,,1,1
1,165,11,1,3,1,1,1,"NIEBE",8,2,0,1,6,6,1,1,1,2,,,1,1
1,165,11,1,4,1,1,1,"ARACHIDE",10,2,0,1,6,6,1,1,1,2,,,1,1
1,165,11,1,5,1,1,1,"SESAME",13,2,0,1,6,6,1,2,1,2,,,1,1
1,166,6,0,1,1,1,1,"MIL",1,2,9767,1,3,6,2,,,1,"ARACHIDE",10,1,1
1,166,6,0,2,1,1,1,"SORGHO",2,2,9767,1,3,6,2,,,1,"GOMBO",11,1,1
1,166,6,0,3,1,1,1,"NIEBE",8,2,9767,1,3,6,2,,,1,"MIL",1,1,1
1,166,6,0,4,1,1,1,"VOANDZOU",9,2,9767,1,3,6,2,,,1,"GOMBO",11,1,1
1,166,7,1,1,1,1,1,"MIL",1,2,0,1,6,6,1,3,2,2,,,1,1
1,166,7,1,2,1,1,1,"SORGHO",2,2,0,1,6,6,1,3,2,2,,,1,1
1,166,7,1,3,1,1,1,"NIEBE",8,2,0,1,6,6,1,3,2,2,,,1,1
1,166,7,1,4,1,1,1,"ARACHIDE",10,2,0,1,6,6,1,3,2,2,,,1,1
1,166,7,1,5,1,1,1,"GOMBO",11,2,0,1,6,6,1,3,2,2,,,1,1
1,168,2,0,1,1,1,1,"MIL",1,2,4350,1,6,7,2,,,2,,,1,1
1,168,2,0,2,1,1,1,"SORGHO",2,2,4350,1,6,7,2,,,2,,,1,1
1,168,2,0,3,1,1,1,"NIEBE",8,2,4350,1,6,7,2,,,2,,,1,1
1,168,2,0,4,2,1,1,"MIL",1,2,5231,1,6,7,2,,,2,,,1,1
1,168,2,0,5,2,1,1,"SORGHO",2,2,5231,1,6,7,2,,,2,,,1,1
1,168,2,0,6,2,1,1,"NIEBE",8,2,5231,1,6,7,2,,,2,,,1,1
1,168,2,0,7,3,1,1,"MIL",1,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,8,3,1,1,"SORGHO",2,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,9,3,1,1,"NIEBE",8,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,10,3,1,1,"ARACHIDE",10,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,11,4,1,1,"MIL",1,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,12,4,1,1,"SORGHO",2,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,13,4,1,1,"NIEBE",8,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,14,5,1,1,"MIL",1,2,8611,1,6,7,2,,,2,,,1,1
1,168,2,0,15,5,1,1,"SORGHO",2,2,8611,1,6,7,2,,,2,,,1,1
1,168,2,0,16,5,1,1,"NIEBE",8,2,8611,1,6,7,2,,,2,,,1,1
1,168,2,0,17,6,1,1,"MIL",1,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,18,6,1,1,"SORGHO",2,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,19,6,1,1,"NIEBE",8,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,20,6,1,1,"ARACHIDE",10,2,0,1,6,7,2,,,2,,,1,1
1,168,2,0,21,7,1,1,"MIL",1,2,6532,1,6,7,2,,,2,,,1,1
1,168,2,0,22,7,1,1,"SORGHO",2,2,6532,1,6,7,2,,,2,,,1,1
1,168,2,0,23,7,1,1,"NIEBE",8,2,6532,1,6,7,2,,,2,,,1,1
1,168,3,0,27,0,1,1,"MIL",1,2,14653,1,6,6,2,,,2,,,1,1
1,168,3,0,28,0,1,1,"SORGHO",2,2,14653,1,6,6,2,,,2,,,1,1
1,168,3,0,29,0,1,1,"NIEBE",8,2,14653,1,6,6,2,,,2,,,1,1
1,168,3,0,1,1,1,1,"MIL",1,2,2531,1,6,6,1,20,1,2,,,0,1
1,168,3,0,2,1,1,1,"SORGHO",2,2,2531,1,6,6,1,20,1,2,,,1,1
1,168,3,0,3,1,1,1,"NIEBE",8,2,2531,1,6,6,1,20,1,2,,,1,1
1,168,3,0,4,1,1,1,"ARACHIDE",10,2,2531,1,6,6,1,20,1,2,,,1,1
1,168,3,0,30,1,11,1,"MIL",1,2,1938,1,6,6,2,,,2,,,1,1
1,168,3,0,5,2,1,1,"MIL",1,2,1876,1,6,6,1,20,1,2,,,1,1
1,168,3,0,6,2,1,1,"NIEBE",8,2,1876,1,6,6,1,20,1,2,,,1,1
1,168,3,0,7,2,1,1,"ARACHIDE",10,2,1876,1,6,6,1,20,1,2,,,1,1
1,168,3,0,8,3,1,1,"MIL",1,2,2434,1,6,6,1,20,1,2,,,1,1
1,168,3,0,9,3,1,1,"SORGHO",2,2,2434,1,6,6,1,20,1,2,,,1,1
1,168,3,0,10,3,1,1,"NIEBE",8,2,2434,1,6,6,1,20,1,2,,,1,1
1,168,3,0,11,4,1,1,"MIL",1,2,7898,1,6,6,1,20,1,2,,,1,1
1,168,3,0,12,4,1,1,"NIEBE",8,2,7898,1,6,6,1,20,1,2,,,1,1
1,168,3,0,13,5,1,1,"MIL",1,2,1782,1,6,6,1,20,1,2,,,1,1
1,168,3,0,15,5,1,1,"SORGHO",2,2,1782,1,6,6,1,20,1,2,,,1,1
1,168,3,0,14,5,1,1,"NIEBE",8,2,1782,1,6,6,1,20,1,2,,,1,1
1,168,3,0,16,6,1,1,"MIL",1,2,4522,1,6,6,1,20,1,2,,,1,1
1,168,3,0,17,6,1,1,"NIEBE",8,2,4522,1,6,6,1,20,1,2,,,1,1
1,168,3,0,20,7,1,1,"MIL",1,2,2784,1,6,6,1,20,1,2,,,1,1
1,168,3,0,19,7,1,1,"SORGHO",2,2,2784,1,6,6,1,20,1,2,,,1,1
1,168,3,0,18,7,1,1,"NIEBE",8,2,2784,1,6,6,1,20,1,2,,,1,1
1,168,3,0,21,8,1,1,"MIL",1,2,10478,1,6,6,1,20,1,2,,,1,1
1,168,3,0,22,8,1,1,"NIEBE",8,2,10478,1,6,6,1,20,1,2,,,1,1
1,168,3,0,23,8,1,1,"ARACHIDE",10,2,10478,1,6,6,1,20,1,2,,,1,1
1,168,3,0,24,9,1,1,"MIL",1,2,10746,1,6,6,1,20,1,2,,,1,1
1,168,3,0,25,9,1,1,"NIEBE",8,2,10746,1,6,6,1,20,1,2,,,1,1
1,168,3,0,26,9,1,1,"ARACHIDE",10,2,10746,1,6,6,1,20,1,2,,,1,1
1,168,4,0,1,1,1,1,"MIL",1,2,11385,1,6,7,2,,,2,,,1,1
1,168,4,0,2,1,1,1,"SORGHO",2,2,11385,1,6,7,2,,,2,,,1,1
1,168,4,0,3,1,1,1,"NIEBE",8,2,11385,1,6,7,2,,,2,,,1,1
1,168,4,0,4,2,1,1,"MIL",1,2,17546,1,6,7,2,,,2,,,1,1
1,168,4,0,5,2,1,1,"SORGHO",2,2,17546,1,6,7,2,,,2,,,1,1
1,168,4,0,6,2,1,1,"NIEBE",8,2,17546,1,6,7,2,,,2,,,1,1
1,168,4,0,7,2,1,1,"ARACHIDE",10,2,17546,1,6,7,2,,,2,,,1,1
1,168,4,0,8,3,1,1,"MIL",1,2,9302,1,6,7,2,,,2,,,1,1
1,168,4,0,9,3,1,1,"SORGHO",2,2,9302,1,6,7,2,,,2,,,1,1
1,168,4,0,10,3,1,1,"NIEBE",8,2,9302,1,6,7,2,,,2,,,1,1
1,168,5,0,1,1,1,1,"MIL",1,2,11385,1,6,7,2,,,2,,,1,1
1,168,5,0,2,1,1,1,"SORGHO",2,2,11385,1,6,7,2,,,2,,,1,1
1,168,5,0,3,1,1,1,"NIEBE",8,2,11385,1,6,7,2,,,2,,,1,1
1,168,5,0,4,2,1,1,"MIL",1,2,17546,1,6,7,2,,,2,,,1,1
1,168,5,0,5,2,1,1,"SORGHO",2,2,17546,1,6,7,2,,,2,,,1,1
1,168,5,0,6,2,1,1,"NIEBE",8,2,17546,1,6,7,2,,,2,,,1,1
1,168,5,0,7,2,1,1,"ARACHIDE",10,2,17546,1,6,7,2,,,2,,,1,1
1,168,5,0,8,3,1,1,"MIL",1,2,9302,1,6,7,2,,,2,,,1,1
1,168,5,0,9,3,1,1,"SORGHO",2,2,9302,1,6,7,2,,,2,,,1,1
1,168,5,0,10,3,1,1,"NIEBE",8,2,9302,1,6,7,2,,,2,,,1,1
1,168,6,0,1,1,1,1,"MIL",1,2,17178,1,6,6,2,,,2,,,1,1
1,168,6,0,2,1,1,1,"SORGHO",2,2,17178,1,6,6,2,,,2,,,1,1
1,168,6,0,3,1,1,1,"NIEBE",8,2,17178,1,6,6,2,,,2,,,1,1
1,168,6,0,4,2,1,1,"MIL",1,2,5154,1,6,6,1,3,1,2,,,1,1
1,168,6,0,5,2,1,1,"SORGHO",2,2,5154,1,6,6,1,3,1,2,,,1,1
1,168,6,0,6,2,1,1,"NIEBE",8,2,5154,1,6,6,1,3,1,2,,,1,1
1,168,6,0,7,2,1,1,"ARACHIDE",10,2,5154,1,6,6,2,,,2,,,1,1
1,168,6,0,8,3,1,1,"MIL",1,2,5924,1,6,6,2,,,2,,,1,1
1,168,6,0,9,3,1,1,"SORGHO",2,2,5924,1,6,6,2,,,2,,,1,1
1,168,6,0,10,3,1,1,"NIEBE",8,2,5924,1,6,6,2,,,2,,,1,1
1,168,6,0,11,4,1,1,"MIL",1,2,26230,1,6,6,1,3,1,2,,,1,1
1,168,6,0,12,4,1,1,"SORGHO",2,2,26230,1,6,6,1,3,1,2,,,1,1
1,168,6,0,13,4,1,1,"NIEBE",8,2,26230,1,6,6,2,,,2,,,1,1
1,168,7,0,1,1,1,1,"MIL",1,2,8385,1,6,7,1,30,1,2,,,1,1
1,168,7,0,2,1,1,1,"NIEBE",8,2,8385,1,6,7,1,30,1,2,,,1,1
1,168,8,0,1,1,1,1,"MIL",1,2,27661,1,6,7,1,7,1,2,,,1,1
1,168,8,0,2,1,1,1,"SORGHO",2,2,27661,1,6,7,1,7,1,2,,,1,1
1,168,9,0,1,1,1,1,"MIL",1,2,9646,2,3,6,1,1,1,2,,,1,1
1,168,9,0,2,1,1,1,"SORGHO",2,2,9646,2,3,6,1,1,1,2,,,1,1
1,168,9,0,3,1,1,1,"NIEBE",8,2,9646,2,3,6,1,1,1,2,,,1,1
1,168,9,0,4,2,1,1,"MIL",1,2,4655,2,3,6,1,3,2,2,,,1,1
1,168,9,0,5,2,1,1,"SORGHO",2,2,4655,2,3,6,1,3,2,2,,,1,1
1,168,9,0,6,2,1,1,"NIEBE",8,2,4655,2,3,6,1,3,2,2,,,1,1
1,168,11,0,1,1,1,1,"MIL",1,2,13280,1,6,6,1,2,2,2,,,1,1
1,168,11,0,2,1,1,1,"SORGHO",2,2,13280,1,6,6,1,2,2,2,,,1,1
1,168,11,0,3,1,1,1,"NIEBE",8,2,13280,1,6,6,1,2,2,2,,,1,1
1,168,11,0,4,2,1,1,"MIL",1,2,11516,1,6,6,1,2,1,2,,,1,1
1,168,11,0,5,2,1,1,"SORGHO",2,2,11516,1,6,6,1,2,1,2,,,1,1
1,168,11,0,6,2,1,1,"NIEBE",8,2,11516,1,6,6,1,2,1,2,,,1,1
1,168,11,0,7,3,1,1,"MIL",1,2,14607,1,6,6,1,2,2,2,,,1,1
1,168,11,0,8,3,1,1,"SORGHO",2,2,14607,1,6,6,1,2,2,2,,,1,1
1,168,11,0,9,3,1,1,"NIEBE",8,2,14607,1,6,6,1,2,2,2,,,1,1
1,168,11,0,10,3,1,1,"ARACHIDE",10,2,14607,2,3,6,2,,,2,,,1,1
1,168,12,0,1,1,1,1,"MIL",1,2,8575,1,6,6,2,,,2,,,1,1
1,168,12,0,2,1,1,1,"SORGHO",2,2,8575,1,6,6,2,,,2,,,1,1
1,168,12,0,3,1,1,1,"NIEBE",8,2,8575,1,6,6,2,,,2,,,1,1
1,168,12,0,4,2,1,1,"MIL",1,1,6997,1,6,6,2,,,2,,,1,1
1,168,12,0,5,2,1,1,"SORGHO",2,2,6997,1,6,6,2,,,2,,,1,1
1,168,12,0,6,2,1,1,"NIEBE",8,2,6997,1,6,6,2,,,2,,,1,1
1,169,3,0,1,1,1,1,"MIL",1,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,2,1,1,1,"SORGHO",2,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,3,1,1,1,"NIEBE",8,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,4,2,1,1,"MIL",1,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,5,2,1,1,"SORGHO",2,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,6,2,1,1,"NIEBE",8,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,7,3,1,1,"MIL",1,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,8,3,1,1,"NIEBE",8,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,9,4,1,1,"MIL",1,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,10,4,1,1,"SORGHO",2,2,0,1,6,6,1,40,1,2,,,1,1
1,169,3,0,11,4,1,1,"NIEBE",8,2,0,1,6,6,1,40,1,2,,,1,1
1,169,4,0,1,1,1,1,"MIL",1,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,2,1,1,1,"NIEBE",8,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,3,2,1,1,"MIL",1,2,0,2,3,6,2,,,1,"ARACHIDE",10,1,1
1,169,4,0,4,2,1,1,"NIEBE",8,2,0,2,3,6,2,,,1,"ARACHIDE",10,1,1
1,169,4,0,5,3,1,1,"MIL",1,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,6,3,1,1,"SORGHO",2,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,7,3,1,1,"NIEBE",8,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,8,4,1,1,"MIL",1,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,9,4,1,1,"SORGHO",2,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,10,4,1,1,"NIEBE",8,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,11,5,1,1,"MIL",1,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,12,5,1,1,"SORGHO",2,2,0,2,3,6,2,,,2,,,1,1
1,169,4,0,13,5,1,1,"NIEBE",8,2,0,2,3,6,2,,,2,,,1,1
1,169,5,0,1,1,1,1,"MIL",1,2,39645,2,3,6,1,2,2,2,,,1,1
1,169,5,0,2,1,1,1,"SORGHO",2,2,39645,2,3,6,1,2,2,2,,,1,1
1,169,5,0,3,1,1,1,"NIEBE",8,2,39645,2,3,6,1,2,2,2,,,1,1
1,169,5,0,4,1,1,1,"ARACHIDE",10,2,39645,2,3,6,1,2,2,2,,,1,1
1,169,5,0,5,2,1,1,"MIL",1,2,58620,2,3,7,2,,,2,,,1,1
1,169,5,0,6,2,1,1,"SORGHO",2,2,58620,2,3,7,2,,,2,,,1,1
1,169,5,0,7,2,1,1,"NIEBE",8,2,58620,2,3,7,2,,,2,,,1,1
1,169,5,0,8,3,1,1,"MIL",1,2,42392,1,3,7,2,,,2,,,1,1
1,169,5,0,9,3,1,1,"NIEBE",8,2,42392,2,3,7,2,,,2,,,1,1
1,169,5,0,10,3,1,1,"ARACHIDE",10,2,42392,2,3,7,2,,,2,,,1,1
1,169,7,0,1,1,1,1,"MIL",1,2,5348,1,6,6,1,3,2,2,,,1,1
1,169,7,0,2,1,1,1,"SORGHO",2,2,5348,1,6,6,1,3,2,2,,,1,1
1,169,7,0,3,1,1,1,"NIEBE",8,2,5348,1,3,6,1,3,2,2,,,1,1
1,169,10,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,169,10,0,3,1,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,169,10,0,2,1,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,1,1,1,1,"MIL",1,2,5503,1,6,6,2,,,2,,,1,1
1,169,11,0,2,1,1,1,"NIEBE",8,2,5503,1,6,6,2,,,2,,,1,1
1,169,11,0,3,2,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,5,2,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,4,2,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,6,3,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,8,3,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,169,11,0,7,3,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,2,1,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,3,1,1,1,"ARACHIDE",10,2,0,1,6,6,2,,,1,"NIEBE",8,1,1
1,170,1,0,4,1,1,1,"SESAME",13,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,5,2,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,7,2,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,6,2,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,1,0,8,2,1,1,"GOMBO",11,2,0,1,6,6,2,,,2,,,1,1
1,170,2,0,1,1,1,1,"MIL",1,2,0,1,3,6,1,20,1,2,,,1,1
1,170,2,0,3,1,1,1,"SORGHO",2,2,0,1,3,6,1,20,1,2,,,1,1
1,170,2,0,2,1,1,1,"NIEBE",8,2,0,1,3,6,1,20,1,2,,,1,1
1,170,4,0,1,1,1,1,"MIL",1,2,14729,1,3,6,1,2,2,2,,,1,1
1,170,4,0,2,1,1,1,"SORGHO",2,2,14729,1,3,6,1,2,2,2,,,1,1
1,170,4,0,3,1,1,1,"NIEBE",8,2,14729,1,3,6,1,2,2,2,,,1,1
1,170,5,0,1,1,1,1,"MIL",1,2,14961,2,3,5,1,3,2,2,,,1,1
1,170,5,0,2,1,1,1,"SORGHO",2,2,14961,2,3,5,1,3,2,2,,,1,1
1,170,5,0,3,1,1,1,"NIEBE",8,2,14961,2,3,5,1,3,2,2,,,1,1
1,170,5,0,4,2,1,1,"MIL",1,2,10000,2,3,5,1,40,1,2,,,1,1
1,170,5,0,5,2,1,1,"SORGHO",2,2,10000,2,3,5,1,40,1,2,,,0,1
1,170,5,0,6,2,1,1,"NIEBE",8,2,10000,2,3,5,1,40,1,2,,,1,1
1,170,5,0,8,2,2,1,"SORGHO",2,2,6000,2,3,5,1,40,1,2,,,1,1
1,170,5,0,7,2,2,1,"ARACHIDE",10,2,10000,2,3,5,1,40,1,2,,,1,1
1,170,5,0,9,3,1,2,,,,,,,,,,,,,,1,1
1,170,6,0,1,1,1,1,"MIL",1,2,4463,2,3,5,1,1,2,2,,,1,1
1,170,6,0,2,1,1,1,"SORGHO",2,2,4463,2,3,5,1,1,2,2,,,1,1
1,170,6,0,3,1,1,1,"NIEBE",8,2,4463,2,3,5,1,1,1,2,,,1,1
1,170,6,0,4,2,1,1,"MIL",1,2,4355,2,3,5,1,1,1,2,,,1,1
1,170,6,0,5,2,1,1,"SORGHO",2,2,4355,2,3,5,1,1,1,2,,,1,1
1,170,6,0,6,2,1,1,"NIEBE",8,2,4355,2,3,5,1,1,1,2,,,1,1
1,170,8,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,2,1,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,3,1,1,1,"ARACHIDE",10,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,4,2,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,5,2,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,6,3,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,170,8,0,7,3,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,170,9,0,1,1,1,1,"MIL",1,2,38574,1,6,7,1,20,1,1,"SORGHO",2,1,1
1,170,9,0,2,1,1,1,"SORGHO",2,2,38574,1,6,7,1,20,1,1,"MIL",1,1,1
1,170,9,0,3,1,1,1,"NIEBE",8,2,38574,1,6,7,1,20,1,1,"MIL",1,1,1
1,170,12,0,1,1,1,1,"MIL",1,2,0,1,3,6,1,14,1,2,,,1,1
1,170,12,0,3,1,1,1,"SORGHO",2,2,0,1,3,6,1,14,1,2,,,1,1
1,170,12,0,2,1,1,1,"NIEBE",8,2,0,1,3,6,1,14,1,2,,,1,1
1,171,2,0,1,1,1,1,"MIL",1,2,9458,1,6,4,1,53,1,2,,,1,1
1,171,2,0,2,1,1,1,"SORGHO",2,2,9458,1,6,4,1,53,1,2,,,1,1
1,171,2,0,3,1,1,1,"NIEBE",8,2,9458,1,6,4,1,53,1,2,,,1,1
1,171,2,0,4,1,1,1,"SESAME",13,2,9458,1,5,4,1,53,1,2,,,1,1
1,171,3,0,1,1,1,1,"MIL",1,2,15056,1,3,7,1,4,2,1,"SORGHO",2,1,1
1,171,3,0,2,1,1,1,"SORGHO",2,2,15056,1,3,7,1,4,2,1,"NIEBE",8,1,1
1,171,3,0,3,1,1,1,"NIEBE",8,2,15056,1,3,7,1,4,2,1,"ARACHIDE",10,1,1
1,171,3,0,4,1,1,1,"SESAME",13,2,15056,1,3,7,1,4,2,1,"MIL",1,1,1
1,171,4,0,1,1,1,1,"MIL",1,2,7789,1,6,4,1,21,1,2,,,1,1
1,171,4,0,2,1,1,1,"SORGHO",2,2,7789,1,6,4,1,21,1,2,,,1,1
1,171,4,0,3,1,1,1,"NIEBE",8,2,7789,1,6,4,1,21,1,2,,,1,1
1,171,4,0,4,2,1,1,"MIL",1,2,15257,1,6,4,1,21,1,2,,,1,1
1,171,4,0,5,2,1,1,"SORGHO",2,2,15257,1,6,4,1,21,1,2,,,1,1
1,171,4,0,6,2,1,1,"NIEBE",8,2,15257,1,6,4,1,21,1,2,,,1,1
1,171,4,0,7,2,1,1,"SESAME",13,2,15257,2,3,4,2,,,2,,,1,1
1,171,6,0,1,1,1,1,"MIL",1,2,20620,1,3,5,1,7,2,2,,,1,1
1,171,6,0,3,1,1,1,"SORGHO",2,2,20620,1,3,5,1,7,2,2,,,1,1
1,171,6,0,2,1,1,1,"NIEBE",8,2,20620,1,3,5,1,7,2,2,,,1,1
1,171,7,0,1,1,1,1,"MIL",1,2,61455,1,6,5,1,37,1,2,,,1,1
1,171,7,0,2,1,1,1,"SORGHO",2,2,61455,1,6,5,1,37,1,2,,,1,1
1,171,7,0,3,1,1,1,"NIEBE",8,2,61455,1,6,5,1,37,1,2,,,1,1
1,171,8,0,4,1,1,1,"MIL",1,2,7291,1,6,6,1,25,1,1,"SORGHO",2,1,1
1,171,8,0,1,1,1,1,"SORGHO",2,2,7291,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,8,0,2,1,1,1,"NIEBE",8,2,7291,1,6,6,1,25,1,1,"SORGHO",2,1,1
1,171,8,0,3,1,1,1,"SESAME",13,2,7291,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,8,0,6,2,1,1,"MIL",1,2,11332,1,6,6,1,25,1,1,"SORGHO",2,1,1
1,171,8,0,7,2,1,1,"SORGHO",2,2,11332,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,8,0,5,2,1,1,"NIEBE",8,2,11332,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,8,0,8,2,1,1,"SESAME",13,2,11332,1,6,6,1,25,1,1,"NIEBE",8,1,1
1,171,8,0,10,3,1,1,"MIL",1,2,665,1,6,6,1,25,1,1,"SORGHO",2,1,1
1,171,8,0,9,3,1,1,"SORGHO",2,2,665,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,8,0,11,3,1,1,"SESAME",13,2,665,1,6,6,1,25,1,1,"MIL",1,1,1
1,171,9,0,1,1,1,1,"MIL",1,2,15439,1,1,4,1,35,1,2,,,1,1
