"PASSAGE","GRAPPE","MENAGE","EXTENSION","MS00Q01","MS00Q02","MS00Q03A","MS00Q03B","MS00Q04A","MS00Q04B","MS00Q05","MS00Q06","MS00Q07","MS00Q08","MS00Q09","MS00Q10","MS00Q11","MS00Q12","MS00Q14","MS00Q15","MS00Q16","MS00Q17","MS00Q22","MS00Q23","MS00Q24","MS00Q25","MS00Q26","MS00Q59","MS00Q60","MS00Q61"
1,49,13,0,3,2,26102014,1203,26102014,1410,1,1,26102014,3,26102014,2,23,2350,9,3,21,2,5,1,2,1,1,2,2,2
1,49,14,0,3,2,26102014,723,26102014,941,1,1,26102014,3,26102014,2,23,2350,9,3,73,2,4,0,0,1,1,2,2,2
1,49,15,0,3,2,26102014,1004,26102014,1154,1,1,26102014,3,26102014,2,23,2350,9,3,82,2,4,1,0,1,1,2,2,2
1,49,16,0,3,3,26102014,804,26102014,1013,1,1,26102014,3,26102014,2,23,2350,9,3,177,2,8,2,1,1,1,2,2,2
1,49,17,0,1,3,25102014,1612,25102014,1749,1,1,26102014,3,26102014,2,23,2350,9,3,9,2,7,1,1,1,1,2,2,2
1,49,18,0,3,3,25102014,1015,25102014,1148,1,1,26102014,3,26102014,2,23,2350,9,3,0,2,2,1,0,1,1,2,2,2
1,50,2,0,3,2,8102014,1216,8102014,1402,1,1,14102014,3,14102014,2,23,2350,12,3,10,2,7,2,3,1,1,2,2,2
1,50,3,0,3,3,8102014,1430,8102014,1547,1,1,14102014,3,14102014,2,23,2350,12,3,101,2,6,1,2,1,1,2,2,2
1,50,4,0,3,2,8102014,922,8102014,1107,1,1,14102014,3,14102014,2,23,2350,12,3,106,2,7,1,2,1,1,2,2,2
1,50,5,0,3,1,9102014,812,9102014,1038,1,1,13102014,3,13102014,2,23,2350,12,3,151,2,7,2,1,1,1,2,2,2
1,50,6,0,3,2,9102014,1623,9102014,1840,1,1,15102014,3,15102014,2,23,2350,12,3,178,2,4,0,0,1,1,2,2,2
1,50,7,0,3,3,8102014,710,8102014,914,1,1,14102014,3,14102014,2,23,2350,12,3,190,2,10,3,3,1,1,2,2,2
1,50,8,0,3,1,10102014,1209,10102014,1451,1,1,14102014,3,14102014,2,23,2350,12,3,206,2,5,1,0,1,1,2,2,2
1,50,9,0,3,3,9102014,815,9102014,1000,1,1,15102014,3,15102014,2,23,2350,12,3,213,2,10,2,0,1,1,2,2,2
1,50,10,0,3,1,9102014,1212,9102014,1443,1,1,14102014,3,14102014,2,23,2350,12,3,222,2,8,0,2,1,1,2,2,2
1,50,11,0,3,2,9102014,1227,9102014,1423,1,1,15102014,3,15102014,2,23,2350,12,3,230,2,7,1,2,1,1,2,2,2
1,50,12,0,3,3,9102014,938,9102014,1117,1,1,15102014,3,15102014,2,23,2350,12,3,247,2,4,2,1,1,1,2,2,2
1,50,13,0,3,1,9102014,830,9102014,1105,1,1,14102014,3,14102014,2,23,2350,12,3,258,2,6,2,0,1,1,2,2,2
1,50,14,0,3,2,9102014,842,9102014,1021,1,1,15102014,3,15102014,2,23,2350,12,3,280,2,12,3,2,1,1,2,2,2
1,50,15,0,3,1,10102014,1012,10102014,1229,1,1,15102014,3,15102014,2,23,2350,12,3,292,2,10,2,2,1,1,2,2,2
1,50,16,0,3,2,9102014,1510,9102014,1658,1,1,14102014,3,14102014,2,23,2350,12,3,299,2,4,0,0,1,1,2,2,2
1,50,17,0,3,1,10102014,729,10102014,1012,1,1,14102014,3,14102014,2,23,2350,12,3,307,2,6,1,0,1,1,2,2,2
1,50,18,0,3,3,9102014,1406,9102014,1510,1,1,15102014,3,15102014,2,23,2350,12,3,326,2,5,0,0,1,1,2,2,2
1,51,2,0,6,6,29102014,1052,29102014,1243,1,1,29102014,60,29102014,3,31,3190,6,2,2,1,6,2,0,1,1,2,1,1
1,51,3,0,6,6,29102014,1243,29102014,1402,1,1,29102014,60,29102014,3,31,3190,6,2,3,1,3,1,1,1,1,1,2,1
1,51,4,0,6,6,29102014,901,29102014,1112,1,1,29102014,60,29102014,3,31,3190,6,2,4,1,10,4,0,1,1,1,2,1
1,51,6,0,6,6,29102014,1045,29102014,1203,1,1,29102014,60,29102014,3,31,3190,6,2,6,1,8,2,0,1,1,2,2,2
1,51,7,0,6,6,28102014,1638,28102014,1815,1,1,28102014,60,28102014,3,31,3190,6,2,7,1,7,4,1,1,1,2,2,2
1,51,8,0,6,6,28102014,1630,28102014,1819,1,1,29102014,60,29102014,3,31,3190,6,2,8,1,14,4,1,1,1,1,2,1
1,51,9,0,6,6,28102014,1801,28102014,2159,1,1,28102014,60,28102014,3,31,3190,6,2,9,1,8,1,2,1,1,1,2,1
1,51,10,0,6,6,28102014,1819,28102014,2027,1,1,28102014,60,28102014,3,31,3190,6,2,10,1,11,3,1,1,1,1,2,1
1,51,12,0,6,6,29102014,841,29102014,1022,1,1,29102014,60,29102014,3,31,3190,6,2,12,1,12,4,2,1,1,2,2,2
1,52,1,0,12,0,6112014,1745,6112014,1845,1,1,6112014,12,6112014,3,31,3190,19,2,0,1,3,1,1,1,1,2,2,2
1,52,2,0,12,1,6112014,802,6112014,930,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,9,2,1,1,1,1,2,1
1,52,3,0,12,0,6112014,1615,6112014,1715,1,1,6112014,12,6112014,3,31,3190,19,2,0,1,5,1,0,1,1,1,2,1
1,52,4,0,12,2,7112014,1507,7112014,1813,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,11,2,2,1,1,1,2,1
1,52,5,0,12,0,7112014,1138,7112014,1247,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,4,1,0,1,1,2,2,2
1,52,6,0,12,1,7112014,1325,7112014,1520,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,6,2,0,1,1,2,2,2
1,52,7,0,12,0,7112014,1006,7112014,1126,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,5,1,0,1,1,2,2,2
1,52,8,0,12,2,6112014,1605,6112014,1930,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,9,2,1,1,1,2,2,2
1,52,9,0,12,1,7112014,1001,7112014,1123,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,11,2,0,1,1,1,1,1
1,52,10,0,12,1,7112014,801,7112014,932,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,4,1,1,1,1,2,2,2
1,52,11,0,12,2,7112014,807,7112014,1015,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,8,1,0,1,1,2,2,2
1,52,12,0,12,2,7112014,1030,7112014,1450,1,1,7112014,12,7112014,3,31,3190,19,2,0,1,8,2,0,1,1,2,2,2
1,53,1,0,12,3,29102014,1030,29102014,1204,1,1,29102014,12,29102014,3,32,3295,3,2,0,1,8,1,0,1,1,1,2,1
1,53,2,0,12,2,29102014,1000,29102014,1230,1,1,29102014,12,29102014,3,32,3295,3,2,0,1,8,1,2,1,1,1,2,1
1,53,3,0,12,3,29102014,1659,29102014,1815,1,1,29102014,12,29102014,3,32,3295,3,2,0,1,3,1,1,1,1,1,2,1
1,53,5,0,12,2,30102014,805,30102014,1030,1,1,30102014,12,30102014,3,32,3295,3,2,0,1,8,1,2,1,1,2,1,1
1,53,9,0,12,2,30102014,1104,30102014,1300,1,1,30102014,12,30102014,3,32,3295,3,2,65,1,3,1,1,1,1,2,2,2
1,53,10,0,12,2,29102014,1608,29102014,1930,1,1,29102014,12,29102014,3,32,3295,3,2,0,1,12,2,2,1,1,1,2,1
1,53,11,0,12,3,29102014,1652,29102014,1919,1,1,29102014,12,29102014,3,32,3295,3,2,0,1,11,3,1,1,1,2,2,2
1,53,12,0,12,3,30102014,927,30102014,1047,1,1,30102014,12,30102014,3,32,3295,3,2,107,1,6,3,0,1,1,1,2,1
1,54,2,0,6,6,11102014,1030,11102014,1200,1,1,11102014,60,11102014,3,33,3395,8,2,2,1,7,2,0,1,1,2,2,2
1,54,3,0,6,6,11102014,1326,11102014,1519,1,1,11102014,60,11102014,3,33,3395,8,2,3,1,13,2,1,1,1,1,2,1
1,54,4,0,6,6,11102014,1520,11102014,1700,1,1,11102014,60,11102014,3,33,3395,8,2,4,1,5,1,2,1,1,2,2,2
1,54,5,0,6,6,11102014,950,11102014,1125,1,1,11102014,60,11102014,3,33,3395,8,2,5,1,3,1,1,1,1,2,1,1
1,54,6,1,6,6,11102014,1602,11102014,1653,1,1,11102014,60,11112014,3,33,3395,8,2,6,1,3,1,1,1,1,2,2,2
1,54,7,0,6,6,11102014,1132,11102014,1301,1,1,11102014,60,11102014,3,33,3395,8,2,7,1,7,2,0,1,1,2,1,1
1,54,9,0,6,6,11102014,1213,11102014,1340,1,1,11102014,60,11102014,3,33,3395,8,2,9,1,7,4,0,1,1,2,2,2
1,54,10,0,6,6,11102014,1029,11102014,1201,1,1,11102014,60,11102014,3,33,3395,8,2,10,1,4,1,0,1,1,2,1,1
1,55,1,0,6,6,19092014,1802,19092014,1955,1,1,20092014,60,20092014,3,34,3495,2,2,1,1,3,1,1,1,1,2,2,2
1,55,2,0,6,6,17092014,1830,18092014,1145,1,1,19092014,60,19092014,3,34,3495,2,2,2,1,9,2,1,1,1,2,2,2
1,55,3,0,6,6,18092014,1801,18092014,2030,1,1,20092014,60,20092014,3,34,3495,2,2,3,1,1,0,0,1,1,1,2,1
1,55,4,0,6,6,18092014,1004,18092014,1300,1,1,19092014,60,19092014,3,34,3495,2,2,4,1,5,1,2,1,1,2,2,2
1,55,5,0,6,6,18092014,1822,19092014,1115,1,1,20092014,60,20092014,3,34,3495,2,2,5,1,7,2,2,1,1,1,2,1
1,55,6,0,6,6,18092014,1200,18092014,1400,1,1,20092014,60,20092014,3,34,3495,2,2,6,1,4,1,2,1,1,2,2,2
1,55,7,0,6,6,18092014,1446,18092014,1754,1,1,20092014,60,20092014,3,34,3495,2,2,7,1,12,3,3,1,1,2,1,1
1,55,8,0,6,6,18092014,932,18092014,1113,1,1,19092014,60,19092014,3,34,3495,2,2,8,1,3,1,1,1,1,1,2,1
1,55,9,0,6,6,19092014,1145,19092014,1508,1,1,20092014,60,20092014,3,34,3495,2,2,9,1,6,1,1,1,1,1,2,1
1,55,11,0,6,6,18092014,910,18092014,1430,1,1,20092014,60,20092014,3,34,3495,2,2,11,1,8,2,0,1,1,2,2,2
1,55,12,0,6,6,19092014,845,19092014,1100,1,1,20092014,60,20092014,3,34,3495,2,2,12,1,6,1,2,1,1,2,2,2
1,56,1,0,6,1,13092014,1005,14092014,1235,1,1,14092014,60,14092014,3,34,3495,11,2,47,1,5,1,1,1,1,1,2,1
1,56,2,0,6,6,13092014,1700,14092014,1900,1,1,14092014,60,15092014,3,34,3495,11,2,2,1,3,1,1,1,1,1,2,1
1,56,3,0,6,6,16092014,1322,16092014,1630,1,1,16092014,60,16092014,3,34,3495,11,2,3,1,4,1,0,1,1,1,2,1
1,56,4,0,6,6,14092014,1751,15092014,1110,1,1,15092014,60,15092014,3,34,3495,11,2,4,1,7,2,3,1,1,1,2,1
1,56,5,0,6,6,14092014,1050,14092014,1600,1,1,14092014,60,14092014,3,34,3495,11,2,5,1,13,3,1,1,1,1,2,1
1,56,6,0,6,6,13092014,1010,13092014,1400,1,1,13092014,60,13092014,3,34,3495,11,2,154,1,5,1,1,1,1,1,2,1
1,56,7,0,6,6,13092014,1545,13092014,1840,1,1,14092014,60,14092014,3,34,3495,11,2,7,1,7,1,2,1,1,2,1,1
1,56,8,0,2,6,17092014,1046,17092014,1213,1,1,17092014,60,17092014,3,34,3495,11,2,8,1,1,0,0,1,1,2,2,2
1,56,9,0,6,6,13092014,1000,13092014,1415,1,1,14092014,60,13092014,3,34,3495,11,2,9,1,3,0,0,1,1,2,2,2
1,56,10,0,6,6,14092014,1500,14092014,1914,1,1,15092014,60,15092014,3,34,3495,11,2,10,1,6,1,2,1,1,2,2,2
1,56,11,0,6,6,15092014,1130,16092014,1900,1,1,16092014,60,16092014,3,34,3495,11,2,11,1,20,7,0,2,2,1,1,1
1,56,12,0,6,2,13092014,1610,14092014,1020,1,1,14092014,60,14092014,3,34,3495,11,2,12,1,4,1,0,1,1,2,2,2
1,57,1,0,12,2,2112014,1215,2112014,1430,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,15,2,4,1,1,1,1,1
1,57,2,0,12,1,2112014,910,2112014,1102,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,10,1,2,1,1,1,2,1
1,57,3,0,12,3,2112014,1115,2112014,1305,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,10,2,3,1,1,1,2,1
1,57,5,0,12,2,3112014,900,3112014,1135,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,9,2,3,1,1,1,1,1
1,57,6,0,12,2,3112014,1305,3112014,1510,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,11,1,0,1,1,1,2,1
1,57,7,0,12,3,3112014,1050,3112014,1220,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,11,1,0,1,1,1,2,1
1,57,8,0,12,2,3112014,1615,3112014,1820,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,6,1,1,1,1,1,2,1
1,57,10,0,12,1,3112014,821,3112014,1010,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,7,1,1,1,1,1,2,1
1,57,11,0,12,3,3112014,920,3112014,1045,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,8,1,1,1,1,1,2,1
1,57,12,0,12,3,3112014,1230,3112014,1340,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,7,2,1,1,1,1,2,1
1,57,13,1,12,1,3112014,1120,3112014,1222,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,8,1,2,1,1,1,2,1
1,57,14,0,12,1,3112014,1225,3112014,1235,1,1,4112014,12,4112014,3,31,3110,27,3,0,1,7,1,2,1,1,1,2,1
1,57,16,0,12,2,2112014,1530,2112014,1835,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,14,4,4,1,1,1,2,1
1,57,17,0,12,1,2112014,1301,2112014,1445,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,9,2,1,1,1,1,2,1
1,57,18,0,12,3,2112014,1630,2112014,1745,1,1,3112014,12,3112014,3,31,3110,27,3,0,1,6,1,2,1,1,1,2,1
1,58,1,0,12,1,31102014,821,31102014,1002,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,5,1,2,1,1,1,2,1
1,58,2,0,12,2,31102014,1130,31102014,1415,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,13,3,2,1,1,1,1,1
1,58,4,0,12,3,31102014,1715,1112014,930,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,12,2,0,1,1,1,2,1
1,58,5,0,12,2,1112014,1015,1112014,1258,1,1,1112014,12,1112014,3,31,3110,106,3,39,1,7,1,1,1,1,1,2,1
1,58,6,0,12,1,31102014,1420,31102014,1540,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,5,1,1,1,1,1,2,1
1,58,7,0,12,1,31102014,1140,31102014,1243,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,9,2,1,1,1,1,2,1
1,58,8,0,12,3,31102014,915,31102014,1105,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,11,3,2,1,1,1,2,1
1,58,9,0,12,2,31102014,830,31102014,1037,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,15,1,2,1,1,1,2,1
1,58,10,0,12,2,31102014,1350,31102014,1515,1,1,1112014,12,1112014,3,31,3110,106,3,81,1,7,2,0,1,1,1,2,1
1,58,11,0,12,2,31102014,1600,31102014,1825,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,1,0,0,1,1,1,2,1
1,58,12,0,12,1,1112014,1140,1112014,1320,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,15,2,0,1,1,1,2,1
1,58,13,0,12,3,1112014,1118,1112014,1215,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,11,2,1,1,1,1,2,1
1,58,14,0,12,1,1112014,810,1112014,1010,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,9,2,2,1,1,1,2,1
1,58,15,0,12,3,31102014,1127,31102014,1340,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,5,1,2,1,1,1,2,1
1,58,16,0,12,3,31102014,1253,31102014,1410,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,7,1,1,1,1,1,2,1
1,58,17,0,12,0,1112014,940,1112014,1055,1,1,1112014,12,1112014,3,31,3110,106,3,0,1,8,1,2,1,1,1,2,1
1,58,18,0,12,0,31102014,1030,31102014,1205,1,1,31102014,12,31102014,3,31,3110,106,3,0,1,10,2,3,1,1,1,2,1
1,59,1,0,12,3,5112014,1833,5112014,2015,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,6,1,1,1,1,1,2,1
1,59,2,0,12,2,5112014,1030,5112014,1200,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,6,2,1,1,1,1,2,1
1,59,3,0,12,3,5112014,930,5112014,1118,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,10,2,0,1,1,1,2,1
1,59,4,0,12,2,5112014,730,5112014,1000,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,10,2,1,1,1,1,2,1
1,59,5,0,12,1,4112014,1301,4112014,1415,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,5,1,0,1,1,1,2,1
1,59,6,0,12,1,4112014,1525,4112014,1721,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,12,2,3,1,1,1,2,1
1,59,7,0,12,3,5112014,1220,5112014,1325,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,1,1,1,1,1,2,1
1,59,8,0,12,1,4112014,803,4112014,905,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,2,0,1,1,1,2,1
1,59,9,0,12,2,5112014,1530,5112014,1812,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,9,2,2,1,1,1,1,1
1,59,10,0,12,2,5112014,1200,5112014,1415,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,4,1,1,1,1,1,2,1
1,59,11,0,12,3,5112014,1450,5112014,1543,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,1,0,1,1,1,2,1
1,59,12,0,12,1,4112014,1030,4112014,1132,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,6,1,1,1,1,1,2,1
1,59,14,0,12,1,4112014,1540,4112014,1745,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,11,0,0,1,1,1,2,1
1,59,15,0,12,2,4112014,1700,4112014,1945,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,12,3,3,1,1,1,1,1
1,59,16,0,12,2,4112014,1410,4112014,1640,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,1,2,1,1,1,1,1
1,59,17,0,12,3,4112014,1310,4112014,1425,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,1,1,1,1,1,2,1
1,59,18,0,12,1,4112014,1302,4112014,1422,1,1,5112014,12,5112014,3,31,3110,189,3,0,1,7,1,2,1,1,1,2,1
1,60,1,0,12,1,27102014,1501,27102014,1702,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,7,1,2,1,1,1,2,1
1,60,2,0,12,1,28102014,810,28102014,1010,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,4,1,1,1,1,1,1,1
1,60,3,0,12,3,27102014,1640,27102014,1752,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,3,0,0,1,1,1,2,1
1,60,4,0,12,1,27102014,1145,27102014,1305,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,8,1,1,1,1,1,2,1
1,60,5,0,12,1,27102014,1130,27102014,1315,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,7,2,2,1,1,1,2,1
1,60,6,0,12,3,27102014,1142,27102014,1330,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,8,1,0,1,1,1,2,1
1,60,7,0,12,2,28102014,1130,28102014,1345,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,4,0,0,1,1,1,1,1
1,60,7,2,12,0,28102014,1330,28102014,1430,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,4,3,0,1,1,1,1,1
1,60,8,0,12,2,27102014,1830,27102014,1900,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,2,0,0,1,1,1,2,1
1,60,9,0,12,2,28102014,800,28102014,1108,1,1,29102014,12,29102014,3,32,3210,3,3,0,1,8,2,0,1,1,1,1,1
1,60,10,0,12,1,27102014,821,27102014,1049,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,5,1,1,1,1,1,2,1
1,60,11,0,12,3,28102014,830,28102014,1003,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,8,3,0,1,1,1,2,1
1,60,11,2,12,3,28102014,1130,28102014,1315,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,9,2,2,1,1,1,1,1
1,60,12,0,12,2,27102014,1230,27102014,1440,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,6,1,1,1,1,1,1,1
1,60,13,0,12,2,27102014,830,27102014,1130,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,14,2,2,1,1,1,1,1
1,60,14,0,12,3,27102014,840,27102014,1047,1,1,27102014,12,27102014,3,32,3210,3,3,0,1,9,2,0,1,1,1,1,1
1,60,15,0,12,2,28102014,1609,28102014,1930,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,13,2,3,1,1,1,2,1
1,60,16,0,12,1,28102014,1605,28102014,1805,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,5,0,1,1,1,1,2,1
1,60,17,0,12,3,28102014,1615,28102014,1806,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,7,1,1,1,1,1,2,1
1,60,18,0,12,3,28102014,1030,28102014,1150,1,1,28102014,12,28102014,3,32,3210,3,3,0,1,7,1,0,1,1,1,2,1
1,61,1,0,12,1,24102014,810,24102014,930,1,1,24102014,12,24102014,3,32,3210,121,3,75,1,4,2,0,1,1,1,2,1
1,61,2,0,12,3,24102014,903,24102014,1150,1,1,24102014,12,24102014,3,32,3210,121,3,0,1,9,1,2,1,1,1,2,1
1,61,3,0,12,1,23102014,1229,23102014,1332,1,1,24102014,12,24102014,3,32,3210,121,3,97,1,6,3,0,1,1,1,2,1
1,61,5,0,12,2,24102014,1222,24102014,1900,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,10,1,1,1,1,1,1,1
1,61,6,0,12,2,24102014,850,24102014,1100,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,8,1,1,1,1,1,1,1
1,61,7,0,12,3,24102014,1730,24102014,1910,1,1,24102014,12,24102014,3,32,3210,121,3,0,1,12,3,0,1,1,1,2,1
1,61,8,0,12,1,24102014,1506,24102014,1621,1,1,24102014,12,24102014,3,32,3210,121,3,248,1,6,3,0,1,1,1,2,1
1,61,9,0,12,1,26102014,900,26102014,1032,1,1,26102014,12,26102014,3,32,3210,121,3,256,1,3,1,0,1,1,1,2,1
1,61,10,0,12,2,26102014,905,26102014,1215,1,1,26102014,12,26102014,3,32,3210,121,3,0,1,11,1,2,1,1,1,1,1
1,61,11,0,12,1,25102014,810,25102014,916,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,6,2,0,1,1,1,2,1
1,61,12,0,12,3,25102014,1038,25102014,1209,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,6,1,1,1,1,1,1,1
1,61,13,0,12,2,25102014,915,25102014,1230,1,1,26102014,12,26102014,3,32,3210,121,3,0,1,4,2,0,1,1,1,2,1
1,61,14,0,12,1,25102014,1102,25102014,1207,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,16,4,1,1,1,1,2,1
1,61,15,0,12,2,25102014,1400,25102014,1620,1,1,26102014,12,26102014,3,32,3210,121,3,0,1,8,1,1,1,1,1,1,1
1,61,17,0,12,3,26102014,854,26102014,956,1,1,26102014,12,26102014,3,32,3210,121,3,0,1,5,0,0,1,1,1,2,1
1,61,18,0,12,3,25102014,1350,25102014,1520,1,1,25102014,12,25102014,3,32,3210,121,3,0,1,9,2,2,1,1,1,2,1
1,62,1,0,12,1,22102014,1606,22102014,1742,1,1,22102014,12,22102014,3,32,3212,29,3,17,1,12,3,0,1,1,1,2,1
1,62,2,0,12,1,21102014,1301,21102014,1411,1,1,22102014,12,22102014,3,32,3212,29,3,0,1,9,2,3,1,1,1,2,1
1,62,3,0,12,1,22102014,1101,22102014,1210,1,1,22102014,12,22102014,3,32,3212,29,3,49,1,1,1,0,1,1,2,2,2
1,62,4,0,12,1,21102014,806,21102014,1005,1,1,21102014,12,21102014,3,32,3212,29,3,58,1,11,4,1,1,1,1,2,1
1,62,5,0,12,1,21102014,1125,21102014,1312,1,1,21102014,12,21102014,3,32,3212,29,3,36,1,8,2,2,1,1,1,2,1
1,62,6,0,12,1,22102014,1402,22102014,1509,1,1,22102014,12,22102014,3,32,3212,29,3,73,1,5,1,2,1,1,1,2,1
1,62,7,0,12,1,22102014,805,22102014,909,1,1,22102014,12,22102014,3,32,3212,29,3,74,1,4,2,0,1,1,1,2,1
1,62,8,0,12,0,21102014,915,21102014,1100,1,1,21102014,12,21102014,3,32,3212,29,3,0,1,10,1,3,1,1,1,1,1
1,62,9,0,12,0,21102014,1130,21102014,1320,1,1,21102014,12,21102014,3,32,3212,29,3,0,1,17,5,3,2,1,1,1,1
1,62,10,0,12,3,22102014,1630,22102014,1804,1,1,22102014,12,22102014,3,32,3212,29,3,139,1,6,1,2,1,1,1,2,1
1,62,11,0,12,1,22102014,841,22102014,1034,1,1,22102014,12,22102014,3,32,3212,29,3,152,1,3,1,0,1,1,1,2,1
1,62,13,0,12,3,22102014,1110,22102014,1230,1,1,22102014,12,22102014,3,32,3212,29,3,0,1,5,1,1,1,1,1,1,1
1,62,14,0,12,0,21102014,1808,22102014,1348,1,1,22102014,12,22102014,3,32,3212,29,3,0,1,8,2,2,1,1,1,1,1
1,62,15,0,12,0,22102014,1015,22102014,1220,1,1,22102014,12,22102014,3,32,3212,29,3,0,1,13,2,2,1,1,1,1,1
1,62,16,0,12,0,22102014,803,22102014,940,1,1,22102014,12,22102014,3,32,3212,29,3,0,1,8,1,1,1,1,1,1,1
1,62,17,0,12,3,21102014,1730,21102014,1907,1,1,21102014,12,21102014,3,32,3212,29,3,0,1,3,1,0,1,1,2,2,2
1,62,18,0,12,3,21102014,1136,21102014,1314,1,1,21102014,12,21102014,3,32,3212,29,3,0,1,6,1,2,1,1,1,2,1
1,63,1,0,6,6,9102014,1320,9102014,1424,1,1,9102014,60,9102014,3,33,3310,63,3,1,1,4,0,0,1,1,1,2,1
1,63,3,0,6,6,9102014,801,9102014,959,1,1,9102014,60,9102014,3,33,3310,63,3,3,1,8,1,0,1,1,1,2,1
1,63,5,0,6,6,7102014,1608,7102014,1811,1,1,7102014,60,7102014,3,33,3310,63,3,5,1,6,1,0,1,1,1,2,1
1,63,6,0,6,6,8102014,1250,8102014,1514,1,1,8102014,60,8102014,3,33,3310,63,3,6,1,13,4,2,1,1,1,2,1
1,63,7,0,6,6,8102014,1131,8102014,1236,1,1,8102014,60,8102014,3,33,3310,63,3,7,1,6,1,0,1,1,1,2,1
1,63,8,0,6,6,8102014,1309,8102014,1519,1,1,8102014,60,8102014,3,33,3310,63,3,8,1,6,2,0,1,1,1,2,1
1,63,11,1,6,6,8102014,830,8102014,1000,1,1,8102014,60,8102014,3,33,3310,63,3,11,1,5,1,2,1,1,2,2,2
1,63,13,0,6,6,7102014,1301,7102014,1501,1,1,7102014,60,7102014,3,33,3310,63,3,13,1,2,0,0,1,1,1,2,1
1,63,17,0,6,6,9102014,852,9102014,1015,1,1,9102014,60,9102014,3,33,3310,63,3,17,1,7,2,1,1,1,1,2,1
1,64,1,0,6,6,4102014,1056,4102014,1257,1,1,4102014,60,4102014,3,33,3310,124,3,1,1,7,2,1,1,1,1,2,1
