"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS02AQ01","AS02AQ03","AS02AQ04","AS02AQ28A","AS02AQ28B","AS02AQ29A","AS02AQ29B","AS02AQ30A","AS02AQ30B","AS02AQ31A","AS02AQ31B","AS02AQ32A","AS02AQ32B","AS02AQ33A","AS02AQ33B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ34A","AS02AQ34B","AS02AQ34C","AS02AQ34D","AS02AQ34E","AS02AQ35A","AS02AQ35B","AS02AQ35C","AS02AQ35D","AS02AQ35E","AS02AQF","AS02AQ01_06","AS02AQ03_06","AS02AQ36A","AS02AQ36B","AS02AQ37A","AS02AQ37B","AS02AQ38A","AS02AQ38B","AS02AQ39A","AS02AQ39B","AS02AQ40A","AS02AQ40B","AS02AQ41A","AS02AQ41B","AS02AQG","AS02AQ01_07","AS02AQ03_07","AS02AQ42A","AS02AQ42B","AS02AQ42C","AS02AQ42D","AS02AQ42E","AS02AQ43A","AS02AQ43B","AS02AQ43C","AS02AQ43D","AS02AQ43E","PrimaryLast"
2,124,3,0,2,2,1,1,5,8,6,1,9,1,90,,,,,,2,2,1,2,,,,,1,14,0,0,35000,2,2,1,1,7,5,7,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,3,0,1,1,1,1,5,7,6,1,7,1,9,1,90,,,,1,1,1,2,,,,,1,36,0,0,82500,1,1,1,1,14,5,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,4,0,2,2,1,1,2,17,90,,,,,,,,,,2,2,1,2,,,,,1,70,0,0,149000,2,2,1,2,4,90,,,,,,,,,,2,2,1,2,,,,,1,40,0,0,60000,1
2,124,4,0,1,1,1,1,2,15,90,,,,,,,,,,1,1,1,2,,,,,1,140,0,0,219000,1,1,1,2,4,90,,,,,,,,,,1,1,1,2,,,,,1,40,0,0,60000,1
2,124,5,0,1,1,1,1,1,6,9,1,5,1,6,1,90,,,,1,1,1,2,,,,,1,4,0,0,6000,1,1,1,1,7,9,4,5,1,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,5,0,2,2,1,1,1,10,9,2,5,2,6,2,90,,,,2,2,1,2,,,,,1,4,0,0,6000,2,2,1,1,7,9,5,5,5,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,6,0,3,3,1,1,6,5,7,5,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,6,2,7,2,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,124,6,0,5,5,1,1,6,5,7,6,90,,,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,6,4,7,4,90,,,,,,,,5,5,1,2,,,,,2,,,,,1
2,124,6,0,6,6,1,1,6,7,7,7,90,,,,,,,,6,6,1,2,,,,,2,,,,,6,6,1,6,3,7,3,90,,,,,,,,6,6,1,2,,,,,2,,,,,1
2,124,6,0,1,1,1,1,6,11,7,11,90,,,,,,,,1,1,1,2,,,,,1,18,0,0,31500,1,1,1,8,2,90,,,,,,,,,,1,1,1,2,,,,,1,9,0,0,13500,1
2,124,6,0,4,4,1,1,6,6,7,6,90,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,6,7,7,7,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,124,6,0,2,2,1,1,6,12,7,12,90,,,,,,,,2,2,1,2,,,,,1,21,0,0,50000,2,2,1,8,2,90,,,,,,,,,,2,2,1,2,,,,,1,12,0,0,18000,1
2,124,7,0,1,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,1,21,0,0,47250,1,1,1,2,7,90,,,,,,,,,,1,1,1,1,0,7,0,8000,2,,,,,1
2,124,7,0,2,2,1,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,1,25,0,0,92500,2,2,1,2,5,90,,,,,,,,,,2,2,1,1,14,0,0,10300,1,8,0,0,7000,1
2,124,8,0,1,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,1,12,0,12,35000,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,0,9000,1
2,124,8,0,2,2,1,1,1,4,90,,,,,,,,,,2,2,1,2,,,,,1,14,0,4,25000,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,1,8,0,0,12000,1
2,124,9,0,2,2,1,1,1,8,90,,,,,,,,,,2,2,1,2,,,,,1,48,0,0,120000,2,2,1,1,8,2,8,6,8,7,8,90,,,,2,2,1,2,,,,,1,32,0,0,25000,1
2,124,9,0,1,1,1,1,1,20,90,,,,,,,,,,1,1,1,2,,,,,1,104,0,0,220000,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,1,50,49,0,84100,1
2,124,10,0,1,1,1,1,1,20,9,20,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,9,10,90,,,,,,,,1,1,1,2,,,,,1,6,0,0,9000,1
2,124,10,0,2,2,1,1,1,24,9,24,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,9,7,90,,,,,,,,2,2,1,2,,,,,1,15,0,0,22500,1
2,124,11,0,1,1,1,1,1,8,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,11,0,2,2,1,1,1,8,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,11,0,3,3,1,1,1,7,90,,,,,,,,,,3,3,1,1,12,0,0,10000,2,,,,,3,3,1,1,6,90,,,,,,,,,,3,3,1,1,4,0,0,3000,2,,,,,1
2,124,12,0,2,2,1,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,1,3,0,0,6000,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,1,4,0,0,6000,1
2,124,12,0,3,3,1,1,1,4,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,2,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,124,12,0,1,1,1,1,1,9,90,,,,,,,,,,1,1,1,2,,,,,1,8,0,0,16000,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,0,9000,1
2,124,14,0,2,2,1,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,14,0,1,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,1,12,0,0,20000,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,15,0,1,1,1,1,1,5,2,1,4,1,5,1,90,,,,1,1,1,2,,,,,1,9,0,0,30000,1,1,1,1,10,2,7,4,7,5,7,90,,,,1,1,1,2,,,,,1,4,0,0,7000,1
2,124,16,0,1,1,1,1,1,15,90,,,,,,,,,,1,1,1,1,10,0,0,1500,2,,,,,1,1,1,1,10,2,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,17,0,3,3,1,1,21,8,5,8,6,8,90,,,,,,3,3,1,2,,,,,1,4,0,0,8000,3,3,1,5,7,6,7,90,,,,,,,,3,3,1,2,,,,,1,2,0,0,3000,1
2,124,17,0,1,1,1,1,21,8,5,8,6,8,90,,,,,,1,1,1,2,,,,,1,25,0,0,50000,1,1,1,5,10,6,10,90,,,,,,,,1,1,1,2,,,,,1,3,0,0,4000,1
2,124,17,0,2,2,1,1,21,4,5,4,6,4,90,,,,,,2,2,1,2,,,,,1,10,0,0,10000,2,2,1,5,3,6,3,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,18,0,2,2,1,1,1,7,2,2,4,2,6,2,5,2,90,,2,2,1,2,,,,,1,15,0,0,50000,2,2,1,1,10,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,124,18,0,4,4,1,1,1,7,2,3,4,3,6,3,5,3,90,,4,4,1,2,,,,,1,20,0,0,20000,4,4,1,1,30,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,124,18,0,1,1,1,1,1,30,2,4,4,4,6,4,5,4,90,,1,1,1,2,,,,,1,50,0,0,100000,1,1,1,1,20,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,124,18,0,3,3,1,1,1,5,2,2,4,2,6,2,5,2,90,,3,3,1,2,,,,,1,24,0,0,48000,3,3,1,1,20,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,1,0,1,1,1,1,1,22,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,2,0,2,2,1,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,2,0,3,3,1,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,2,0,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,4,0,2,2,1,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,4,0,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,5,0,3,3,1,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,5,0,4,3,2,1,1,1,90,,,,,,,,,,4,3,2,2,,,,,2,,,,,4,3,2,1,1,90,,,,,,,,,,4,3,2,2,,,,,2,,,,,1
2,125,5,0,2,2,1,1,1,8,4,8,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,8,4,8,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,5,0,5,4,1,1,1,6,4,6,90,,,,,,,,5,4,1,2,,,,,2,,,,,5,4,1,1,6,4,6,90,,,,,,,,5,4,1,2,,,,,2,,,,,1
2,125,5,0,1,1,1,1,1,10,4,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,4,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,6,0,2,2,1,1,1,7,6,3,7,3,90,,,,,,2,2,1,2,,,,,1,6,0,0,10500,2,2,1,1,3,6,3,7,3,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,6,0,4,4,1,1,1,2,6,2,7,2,90,,,,,,4,4,1,2,,,,,1,2,0,0,14000,4,4,1,1,2,6,2,7,2,90,,,,,,4,4,1,2,,,,,2,,,,,1
2,125,6,0,1,1,1,1,1,2,6,2,7,2,90,,,,,,1,1,1,2,,,,,1,10,0,0,20000,1,1,1,1,1,6,1,7,1,90,,,,,,1,1,1,2,,,,,1,8,0,0,25000,1
2,125,6,0,5,5,1,1,1,2,6,2,7,2,90,,,,,,5,5,1,2,,,,,1,30,0,0,60000,5,5,1,1,1,6,1,7,1,90,,,,,,5,5,1,2,,,,,1,6,0,0,24000,1
2,125,6,0,3,3,1,1,1,2,6,2,7,2,90,,,,,,3,3,1,2,,,,,1,2,0,0,14000,3,3,1,1,3,6,3,7,3,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,7,0,1,1,1,1,1,14,5,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,5,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,7,0,2,2,1,1,1,21,4,21,5,21,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,21,4,21,5,21,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,7,0,3,3,1,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,8,0,1,1,1,1,1,40,6,40,7,40,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,40,6,40,7,40,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,8,0,5,5,1,1,1,1,6,1,7,1,90,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,1,0,6,0,7,0,90,,,,,,5,5,1,2,,,,,2,,,,,1
2,125,8,0,4,4,1,1,1,15,6,15,7,15,90,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,15,6,15,7,15,90,,,,,,4,4,1,2,,,,,2,,,,,1
2,125,8,0,2,2,1,1,1,20,6,20,7,20,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,20,6,20,4,20,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,8,0,3,3,1,1,1,30,6,30,7,30,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,30,6,30,7,30,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,9,0,2,5,1,1,5,10,90,,,,,,,,,,2,5,1,2,,,,,2,,,,,2,5,1,5,2,3,8,90,,,,,,,,2,5,1,2,,,,,2,,,,,1
2,125,9,0,1,3,1,1,5,25,90,,,,,,,,,,1,3,1,2,,,,,2,,,,,1,3,1,5,7,3,5,2,5,90,,,,,,1,3,1,2,,,,,2,,,,,1
2,125,10,0,1,1,1,1,1,7,5,7,90,,,,,,,,1,1,1,1,5,0,0,3000,2,,,,,1,1,1,1,10,5,10,90,,,,,,,,1,1,1,1,4,0,0,2500,2,,,,,1
2,125,10,0,3,3,1,1,1,8,5,8,90,,,,,,,,3,3,1,1,15,0,0,5000,2,,,,,3,3,1,1,20,5,20,90,,,,,,,,3,3,1,1,5,0,0,3500,2,,,,,1
2,125,10,0,2,2,1,1,1,4,5,4,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,5,5,5,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,11,0,5,5,1,1,1,15,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,1,20,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,1
2,125,11,0,4,4,1,1,1,15,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,15,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,125,11,0,3,3,1,1,1,20,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,15,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,11,0,2,2,1,1,1,15,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,14,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,11,0,1,1,1,1,1,20,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,12,0,2,2,1,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,1,5,0,0,15000,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,1,4,0,0,8000,1
2,125,12,0,1,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,1,4,0,0,12000,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,1,4,0,0,8000,1
2,125,13,0,1,1,1,1,2,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,2,8,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,13,0,2,2,1,1,2,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,2,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,14,0,1,1,1,1,1,5,2,5,3,4,90,,,,,,1,1,1,1,105,0,0,0,2,,,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,1,14,12,0,0,2,,,,,1
2,125,16,0,1,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,17,0,3,3,1,1,7,7,6,7,90,,,,,,,,3,3,1,2,,,,,1,4,0,0,4500,3,3,1,7,3,6,3,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,125,17,0,2,2,1,1,7,6,6,6,90,,,,,,,,2,2,1,1,21,0,0,7000,2,,,,,2,2,1,7,2,6,2,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,125,17,0,1,1,1,1,7,5,6,5,90,,,,,,,,1,1,1,2,,,,,1,3,0,0,4500,1,1,1,7,2,6,2,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,125,17,0,4,4,1,1,7,5,6,5,90,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,7,1,6,1,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,126,1,0,1,1,1,1,3,32,4,32,6,32,7,3,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,4,7,8,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,126,2,0,1,1,1,1,1,31,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,126,3,0,3,1,1,1,1,18,4,18,90,,,,,,,,3,1,1,2,,,,,1,20,0,0,30000,3,1,1,1,10,4,10,90,,,,,,,,3,1,1,2,,,,,1,0,8,0,8000,1
2,126,7,0,3,1,1,1,1,72,2,72,4,72,3,1,6,72,9,72,3,1,1,2,,,,,2,,,,,3,1,1,1,22,2,22,4,22,6,22,9,22,90,,3,1,1,2,,,,,2,,,,,1
2,126,7,0,2,1,1,1,1,74,2,74,4,74,3,3,6,74,9,74,2,1,1,2,,,,,2,,,,,2,1,1,1,7,2,7,4,7,6,7,9,7,90,,2,1,1,2,,,,,2,,,,,1
2,126,7,0,1,1,1,1,1,77,2,77,4,77,3,7,6,77,9,77,1,1,1,2,,,,,2,,,,,1,1,1,1,14,2,14,4,14,6,14,9,14,90,,1,1,1,2,,,,,2,,,,,1
2,126,8,0,3,1,1,1,1,34,4,34,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,18,4,18,90,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,126,8,0,5,2,1,1,1,14,4,14,90,,,,,,,,5,2,1,2,,,,,2,,,,,5,2,1,1,14,4,14,90,,,,,,,,5,2,1,2,,,,,2,,,,,1
2,126,9,0,2,1,1,1,2,2,4,2,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,2,2,90,,,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,126,9,0,4,2,1,1,2,2,4,2,90,,,,,,,,4,2,1,2,,,,,1,0,4,0,0,4,2,1,2,7,4,7,90,,,,,,,,4,2,1,2,,,,,2,,,,,1
2,126,9,0,3,2,1,1,2,2,4,2,90,,,,,,,,3,2,1,2,,,,,1,0,4,0,0,3,2,1,2,2,90,,,,,,,,,,3,2,1,2,,,,,1,0,2,0,0,1
2,126,9,0,1,1,1,1,2,4,4,4,90,,,,,,,,1,1,1,2,,,,,1,0,8,0,0,1,1,1,2,8,90,,,,,,,,,,1,1,1,2,,,,,1,0,8,0,0,1
2,126,10,0,2,1,1,1,1,23,3,23,2,23,90,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,14,3,14,2,14,90,,,,,,2,1,1,2,,,,,2,,,,,1
2,126,10,2,2,1,1,1,1,63,4,63,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,14,4,14,6,14,90,,,,,,2,1,1,2,,,,,2,,,,,1
2,126,11,0,1,1,1,1,1,21,2,15,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,8,2,8,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,126,12,0,2,1,1,1,1,29,2,22,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,3,2,3,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,126,14,0,3,1,1,1,1,18,2,18,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,8,2,8,90,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,126,15,0,1,1,1,1,1,43,5,43,10,43,11,43,8,43,9,43,1,1,1,1,1,0,0,6550,2,,,,,1,1,1,1,14,5,14,10,14,11,14,8,14,9,14,1,1,1,2,,,,,2,,,,,1
2,126,15,0,4,2,1,1,1,60,5,60,10,60,11,60,8,60,9,60,4,2,1,1,1,0,0,6550,2,,,,,4,2,1,1,21,5,21,10,21,11,21,8,21,9,21,4,2,1,2,,,,,2,,,,,1
2,126,16,0,1,1,1,1,1,24,6,24,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,3,6,3,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,126,17,0,2,1,1,1,1,23,2,1,4,1,9,1,13,23,90,,2,1,1,2,,,,,2,,,,,2,1,1,1,1,2,1,4,1,9,1,90,,,,2,1,1,2,,,,,2,,,,,1
2,126,17,0,4,2,1,1,1,15,2,2,4,2,9,2,13,15,90,,4,2,1,2,,,,,2,,,,,4,2,1,1,0,90,,,,,,,,,,4,2,1,2,,,,,2,,,,,1
2,126,17,0,3,2,1,1,1,15,2,2,4,2,9,2,13,15,90,,3,2,1,2,,,,,2,,,,,3,2,1,1,3,2,3,4,3,9,3,90,,,,3,2,1,2,,,,,2,,,,,1
2,126,17,0,1,1,1,1,1,24,2,3,4,3,9,3,13,24,90,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,7,4,7,9,7,90,,,,1,1,1,2,,,,,2,,,,,1
2,126,18,0,3,2,1,1,2,16,3,16,6,16,7,16,90,,,,3,2,1,2,,,,,2,,,,,3,2,1,2,0,90,,,,,,,,,,3,2,1,2,,,,,2,,,,,1
2,126,18,0,2,2,1,1,2,17,3,17,6,17,7,17,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,2,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,126,18,0,1,2,1,1,2,17,3,17,6,17,7,17,90,,,,1,2,1,2,,,,,2,,,,,1,2,1,2,3,3,3,6,3,7,3,90,,,,1,2,1,2,,,,,2,,,,,1
2,127,1,0,1,1,1,1,1,39,2,39,3,39,90,,,,,,1,1,1,2,,,,,1,0,4,0,6000,1,1,1,2,7,3,7,90,,,,,,,,1,1,1,2,,,,,1,0,4,0,0,1
2,127,1,0,2,1,1,1,1,35,2,35,3,35,90,,,,,,2,1,1,2,,,,,1,0,4,0,6000,2,1,1,1,2,90,,,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,1,0,3,1,1,1,1,35,2,35,3,35,90,,,,,,3,1,1,2,,,,,1,0,4,0,6000,3,1,1,2,20,3,20,90,,,,,,,,3,1,1,2,,,,,1,0,4,0,0,1
2,127,4,1,1,1,1,1,1,16,2,16,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,6,2,6,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,127,4,1,2,1,1,1,1,16,2,16,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,2,2,2,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,5,1,3,1,1,1,1,23,90,,,,,,,,,,3,1,1,2,,,,,1,14,0,0,3500,3,1,1,2,9,90,,,,,,,,,,3,1,1,2,,,,,1,6,0,0,2500,1
2,127,6,0,2,1,1,1,1,27,2,27,90,,,,,,,,2,1,1,2,,,,,1,0,0,8,2200,2,1,1,1,4,2,4,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,6,0,1,1,1,1,1,27,2,27,90,,,,,,,,1,1,1,2,,,,,1,0,0,8,2200,1,1,1,1,7,2,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,127,7,1,3,1,1,1,2,33,5,3,90,,,,,,,,3,1,1,2,,,,,1,0,3,0,1500,3,1,1,2,7,90,,,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,8,0,3,1,1,1,1,84,4,84,5,84,90,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,2,21,2,21,2,21,90,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,8,0,2,1,1,1,1,84,4,84,5,84,90,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,21,4,21,5,21,90,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,9,0,3,1,1,1,1,38,2,1,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,5,90,,,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,9,0,1,1,1,1,1,38,2,3,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,5,2,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,127,9,0,2,1,1,1,1,38,2,1,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,1,2,1,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,10,0,3,2,1,1,4,35,2,35,6,35,3,35,90,,,,3,2,1,2,,,,,1,50,0,0,100000,3,2,1,4,28,2,22,6,22,3,23,90,,,,3,2,1,2,,,,,2,,,,,1
2,127,10,0,2,1,1,1,4,13,2,13,6,13,3,13,90,,,,2,1,1,2,,,,,1,30,0,0,60000,2,1,1,4,9,2,9,6,9,3,9,90,,,,2,1,1,2,,,,,2,,,,,1
2,127,10,0,5,2,1,1,4,35,2,35,6,35,3,35,90,,,,5,2,1,2,,,,,1,50,0,0,100000,5,2,1,4,22,2,22,6,22,3,22,90,,,,5,2,1,2,,,,,2,,,,,1
2,127,11,0,4,2,1,1,2,4,90,,,,,,,,,,4,2,1,2,,,,,2,,,,,4,2,1,2,16,90,,,,,,,,,,4,2,1,2,,,,,2,,,,,1
2,127,11,0,2,1,1,1,2,4,90,,,,,,,,,,2,1,1,1,1,0,0,20000,2,,,,,2,1,1,2,16,90,,,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,127,12,0,2,1,1,1,1,13,2,13,3,13,5,13,90,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,10,2,10,3,10,5,10,90,,,,2,1,1,2,,,,,2,,,,,1
2,127,13,0,3,1,1,1,1,14,4,14,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,10,2,10,4,10,90,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,14,0,7,2,1,1,1,26,7,26,8,26,4,26,90,,,,7,2,1,2,,,,,2,,,,,7,2,1,1,26,7,26,8,26,4,26,90,,,,7,2,1,2,,,,,2,,,,,1
2,127,14,0,4,1,1,1,1,37,7,37,8,37,4,37,90,,,,4,1,1,2,,,,,2,,,,,4,1,1,1,14,7,14,8,14,4,14,90,,,,4,1,1,2,,,,,2,,,,,1
2,127,14,0,6,2,1,1,1,26,7,26,8,26,4,26,90,,,,6,2,1,2,,,,,2,,,,,6,2,1,1,9,7,9,8,9,4,9,90,,,,6,2,1,2,,,,,2,,,,,1
2,127,15,1,3,1,1,1,1,49,5,49,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,0,5,0,90,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,15,1,1,1,1,1,1,51,5,51,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,5,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,127,16,1,3,1,1,1,1,42,2,42,4,42,90,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,2,21,2,21,4,21,90,,,,,,3,1,1,2,,,,,2,,,,,1
2,127,16,1,1,1,1,1,1,42,2,42,4,42,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,21,2,21,4,21,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,127,17,1,3,1,1,1,1,46,2,46,4,46,5,46,7,46,90,,3,1,1,2,,,,,2,,,,,3,1,1,1,16,2,16,4,16,5,16,7,16,90,,3,1,1,2,,,,,2,,,,,1
