"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q10A","AS01Q10B"
2,133,13,0,6,6,1,5588,1,1,15,1,2
2,133,13,0,4,4,1,5381,0,1,10,1,2
2,133,13,0,5,5,1,6574,1,1,15,1,2
2,133,16,0,1,1,1,4460,0,1,10,1,1
2,133,17,0,5,5,1,1952,0,1,10,1,1
2,133,17,0,4,4,1,2018,0,1,10,1,1
2,133,17,0,1,1,1,4624,0,1,10,1,1
2,133,17,0,3,3,1,55030,0,1,10,1,1
2,133,17,0,6,6,1,0,2,1,30,2,1
2,133,17,0,2,2,1,4488,0,1,10,1,1
2,133,18,0,1,1,1,3875,4,1,60,1,1
2,134,1,0,1,1,1,14619,3,1,15,1,1
2,134,1,0,6,6,1,15987,3,1,20,1,1
2,134,1,0,5,5,1,1310,3,1,20,1,2
2,134,1,0,3,3,1,18522,4,1,30,1,1
2,134,1,0,4,4,1,6673,4,1,40,1,2
2,134,1,0,2,2,1,22421,2,1,10,1,1
2,134,3,0,1,1,1,5594,1,1,15,1,1
2,134,3,0,4,4,1,12387,4,1,70,1,1
2,134,3,0,3,3,1,10637,3,1,40,1,1
2,134,3,0,2,2,1,4893,0,1,10,1,1
2,134,4,0,1,1,1,10667,4,1,60,1,1
2,134,4,0,2,2,1,9086,2,1,30,1,1
2,134,5,0,2,2,1,3488,5,1,60,1,1
2,134,5,0,1,1,1,10575,5,1,60,1,2
2,134,6,0,2,2,1,7288,4,1,60,1,1
2,134,6,0,1,1,1,9684,2,1,30,1,1
2,134,6,2,1,1,1,80486,2,1,20,1,1
2,134,7,0,1,1,1,11638,4,1,40,1,1
2,134,8,0,4,4,1,0,6,7,50,2,2
2,134,8,0,3,3,1,0,6,7,60,2,2
2,134,8,0,5,5,1,6735,4,7,30,1,2
2,134,8,0,6,6,1,33410,4,7,30,1,1
2,134,8,0,1,1,1,24784,4,7,30,1,1
2,134,8,0,2,2,1,18677,4,7,30,1,1
2,134,10,0,3,3,1,26015,6,1,20,1,1
2,134,10,0,2,2,1,7758,8,1,120,1,1
2,134,10,0,1,1,1,12782,6,1,90,1,1
2,134,11,0,2,2,1,8586,2,1,30,1,1
2,134,11,0,1,1,1,3803,1,1,15,1,1
2,134,12,0,1,1,1,10035,3,1,30,1,1
2,134,12,0,2,2,1,12735,5,1,60,1,1
2,134,12,0,3,3,1,9086,4,1,40,1,1
2,134,13,0,2,2,1,5660,3,1,30,1,1
2,134,13,0,1,1,1,9779,2,1,20,1,1
2,134,14,0,3,3,1,6465,3,1,45,1,1
2,134,14,0,1,1,1,5145,2,1,30,1,1
2,134,14,0,2,2,1,5386,1,1,15,1,1
2,134,16,0,2,2,1,2190,2,1,15,1,1
2,134,16,0,4,4,1,70638,2,1,15,1,1
2,134,16,0,3,3,1,80377,2,1,15,1,1
2,134,16,0,1,1,1,7886,2,1,20,1,1
2,134,17,0,3,3,1,4077,1,1,15,1,1
2,134,17,0,2,2,1,2035,2,1,30,1,1
2,134,17,0,1,1,1,9336,2,1,30,1,1
2,134,17,0,4,4,1,4988,1,1,15,1,1
2,134,18,0,2,2,1,0,3,1,45,2,1
2,134,18,0,3,3,1,11129,6,1,90,1,1
2,134,18,0,1,1,1,12886,1,1,15,1,1
2,135,1,0,1,1,1,1381,2,3,3,1,1
2,135,1,0,2,1,2,7250,2,3,3,1,1
2,135,2,0,1,1,1,18249,10,5,1,1,2
2,135,4,0,1,1,1,14601,2,6,30,1,1
2,135,5,0,2,2,1,11521,3,6,45,1,2
2,135,5,0,1,1,1,8334,3,6,45,1,1
2,135,6,0,1,1,1,10900,1,1,15,1,1
2,135,6,0,2,2,1,10990,1,1,15,1,1
2,135,7,0,1,1,1,21072,1,1,20,1,1
2,135,9,0,2,2,1,18324,1,1,20,1,1
2,135,9,0,1,1,1,4721,5,1,1,1,1
2,135,10,0,1,1,1,11292,7,1,45,1,1
2,135,11,0,3,3,1,34425,4,6,20,1,1
2,135,11,0,2,2,1,0,6,6,30,1,2
2,135,11,0,1,1,1,0,6,6,30,1,2
2,135,12,0,1,1,1,0,7,1,45,2,1
2,135,12,0,2,2,1,4159,5,1,30,1,1
2,135,13,0,1,1,1,0,3,1,40,2,2
2,135,13,0,2,2,1,122765,1,1,20,1,1
2,135,14,0,1,1,1,0,5,3,5,2,2
2,135,14,0,2,2,1,122765,2,3,3,1,1
2,135,16,0,2,2,1,39569,3,1,20,1,1
2,135,16,0,1,1,1,922812,6,1,30,1,1
2,135,16,0,3,3,1,0,6,1,30,2,2
2,135,18,0,1,1,1,50,4,6,45,2,1
2,136,7,0,2,2,1,0,20,4,30,1,1
2,136,7,0,1,1,1,0,20,4,30,1,1
2,136,9,0,1,1,1,0,10,1,120,1,2
2,136,9,0,2,2,1,0,10,1,120,1,2
2,137,1,0,1,1,1,0,5,1,60,1,1
2,137,1,0,4,3,1,0,5,1,60,1,1
2,137,1,0,3,2,1,0,20,1,180,1,2
2,137,1,0,2,1,2,0,5,1,60,1,1
2,137,3,0,2,1,2,154205,6,1,2,1,1
2,137,3,0,1,1,1,123414,6,1,2,1,1
2,137,5,0,1,1,1,264963,4,5,30,2,1
2,137,7,0,1,1,1,0,3,1,2,1,1
2,137,8,0,2,1,2,426982,4,1,1,2,1
2,137,8,0,1,1,1,388380,4,1,1,2,1
2,137,9,0,1,1,1,28147,6,5,30,1,1
2,137,11,0,1,1,1,56715,6,1,120,1,1
2,138,1,0,2,1,2,0,10,5,65,1,1
2,138,1,0,1,1,1,0,10,5,65,1,1
2,138,2,0,1,1,1,209604,4,3,10,1,1
2,138,3,0,2,2,1,0,15,3,45,1,2
2,138,3,0,1,1,1,0,12,3,35,1,1
2,138,4,0,1,1,1,0,7,1,10,1,2
2,138,4,0,2,2,1,0,4,1,10,1,2
2,138,4,0,3,3,1,16921,3,1,10,1,1
2,138,6,0,1,1,1,251617,11,1,120,2,1
2,138,6,0,2,1,2,848357,11,1,120,2,1
2,138,7,0,1,1,1,0,7,1,90,1,1
2,138,10,0,1,1,1,7008,2,1,30,1,1
2,138,10,0,2,2,1,7391,12,1,120,1,1
2,138,11,0,1,1,1,0,5,1,60,1,1
2,138,11,0,2,2,1,0,7,1,90,1,1
2,139,1,0,2,2,1,432,0,1,1,1,1
2,139,1,0,1,1,1,45600,4,1,60,1,1
2,139,2,0,1,1,1,14830,0,1,2,1,1
2,139,4,0,1,1,1,38512,10,1,15,1,1
2,139,4,0,2,2,1,40317,10,1,15,1,1
2,139,5,0,2,2,1,34667,6,3,10,1,2
2,139,5,0,1,1,1,30834,3,3,5,1,1
2,139,6,0,1,1,1,34489,1,1,15,1,1
2,139,6,0,2,2,1,0,6,1,60,1,1
2,139,7,0,2,2,1,15813,5,1,60,2,1
2,139,7,0,1,1,1,58217,3,5,35,1,1
2,139,8,0,1,1,1,15539,1,1,15,1,1
2,139,9,0,1,1,1,23712,1,1,100,1,1
2,139,9,0,2,2,1,9830,7,1,100,1,1
2,139,10,0,1,1,1,31670,7,1,1,1,1
2,139,11,0,1,1,1,10074,1,1,10,1,1
2,140,1,0,4,4,1,0,0,1,10,1,1
2,140,1,0,2,2,1,0,8,1,120,1,1
2,140,1,0,1,1,1,0,8,1,120,1,1
2,140,1,0,5,5,1,0,2,1,30,1,1
2,140,1,0,3,3,1,0,0,1,10,1,1
2,140,3,0,6,6,1,0,7,1,90,1,1
2,140,3,0,5,5,1,0,5,1,60,1,1
2,140,3,0,4,4,1,0,4,1,35,1,1
2,140,3,0,9,9,1,0,5,1,80,2,1
2,140,3,0,3,3,1,0,8,1,90,1,1
2,140,3,0,7,7,1,0,4,1,35,1,1
2,140,3,0,2,2,1,0,5,1,60,1,1
2,140,3,0,1,1,1,0,7,1,75,1,1
2,140,3,0,8,8,1,0,1,1,20,2,1
2,140,4,0,3,3,1,0,5,1,30,1,1
2,140,4,0,1,1,1,0,2,1,15,1,1
2,140,4,0,2,2,1,0,5,1,30,1,1
2,140,4,0,4,4,1,0,0,7,3,2,1
2,140,5,0,1,1,1,0,8,1,120,1,1
2,140,5,0,2,2,1,0,8,1,120,1,1
2,140,6,0,1,1,1,0,1,7,10,1,1
2,140,6,0,2,2,1,0,1,7,10,1,1
2,140,8,0,3,2,1,0,4,1,30,1,1
2,140,8,0,4,3,1,0,4,1,30,1,1
2,140,8,0,5,4,1,0,2,1,15,1,1
2,140,8,0,6,5,1,0,1,1,10,1,1
2,140,8,0,1,1,1,0,3,1,10,1,1
2,140,8,0,2,1,2,0,3,1,20,1,1
2,140,9,0,4,4,1,0,1,1,2,1,1
2,140,9,0,2,2,1,0,3,1,60,1,1
2,140,9,0,5,4,2,0,1,1,20,1,1
2,140,9,0,3,3,1,0,10,1,120,1,1
2,140,9,0,1,1,1,0,5,1,60,1,1
2,140,10,0,3,2,2,0,10,5,120,1,1
2,140,10,0,1,1,1,0,8,5,120,1,1
2,140,10,0,2,2,1,0,10,5,120,1,1
2,140,14,0,6,5,1,0,0,7,3,1,1
2,140,14,0,2,2,1,0,1,5,6,1,1
2,140,14,0,5,4,1,0,0,5,3,1,1
2,140,14,0,3,2,1,,,,,,
2,140,14,0,4,3,1,0,0,5,4,1,1
2,140,14,0,1,1,1,0,3,5,15,1,1
2,140,16,0,2,2,1,0,2,5,20,1,1
2,140,16,0,1,1,1,0,3,5,30,1,1
2,140,17,0,3,3,1,0,6,5,90,1,1
2,140,17,0,2,2,1,0,6,5,90,1,1
2,140,17,0,8,8,1,0,0,5,10,1,1
2,140,17,0,7,7,1,0,2,5,30,1,1
2,140,17,0,6,6,1,0,2,5,30,1,1
2,140,17,0,1,1,1,0,4,5,60,1,1
2,140,17,0,4,4,1,0,8,5,120,1,1
2,140,17,0,5,5,1,0,2,5,30,1,1
2,140,18,0,5,5,1,0,3,7,40,2,1
2,140,18,0,3,3,1,0,5,5,40,1,1
2,140,18,0,2,2,1,0,2,5,20,1,1
2,140,18,0,4,4,1,0,8,5,60,1,1
2,140,18,0,1,1,1,0,1,5,15,1,1
2,141,1,0,1,1,1,41142,2,1,10,1,1
2,141,1,0,3,2,1,27625,0,1,1,1,1
2,141,1,0,2,1,2,1350,2,1,10,1,1
2,141,3,0,4,4,1,0,2,1,15,1,2
2,141,3,0,3,3,1,9430,2,1,15,1,2
2,141,3,0,2,2,1,28412,0,1,2,1,1
2,141,3,0,1,1,1,42240,4,1,45,1,1
2,141,4,0,1,1,1,42656,0,1,5,1,1
2,141,4,0,2,2,1,13407,2,1,20,1,1
2,141,5,0,3,2,2,1942,5,1,120,1,1
2,141,5,0,2,2,1,17465,5,1,120,1,1
2,141,5,0,1,1,1,3577,1,1,30,1,1
2,141,7,0,1,1,1,80299,0,5,10,1,1
2,141,7,0,2,2,1,21412,1,5,15,1,1
2,141,7,0,3,3,1,78795,3,5,30,1,1
2,141,9,0,2,1,2,1856,1,1,30,1,1
2,141,9,0,3,2,1,24103,4,5,120,1,1
2,141,9,0,1,1,1,20003,1,5,30,1,1
2,141,10,0,1,1,1,37807,2,1,15,1,1
2,141,11,0,1,1,1,32587,0,1,0,1,1
2,141,11,0,2,2,1,0,5,1,60,1,1
2,141,12,0,1,1,1,54812,5,1,1,1,1
2,141,13,0,1,1,1,52485,1,1,6,1,1
2,141,14,0,3,3,1,65172,3,5,30,1,1
2,141,14,0,1,1,1,0,4,5,50,1,1
2,141,14,0,2,2,1,0,5,5,60,1,1
2,141,15,0,2,2,1,0,2,5,10,2,1
2,141,15,0,1,1,1,73896,3,5,10,1,1
2,141,16,0,2,2,1,0,1,1,1,1,1
2,141,16,0,1,1,1,86120,2,1,15,1,1
2,141,16,0,5,4,2,0,1,1,5,1,1
2,141,16,0,4,4,1,3335,1,1,8,1,1
2,141,16,0,3,3,1,0,2,1,15,1,1
2,141,17,0,1,1,1,34932,5,5,30,1,1
2,141,17,0,3,3,1,28397,1,1,1,1,1
2,141,17,0,2,2,1,25833,5,5,60,1,1
2,141,18,0,2,2,1,1215,2,1,30,1,1
2,141,18,0,1,1,1,69217,2,1,30,1,1
2,142,1,0,1,1,1,0,2,1,30,2,1
2,142,1,0,3,3,1,14163,0,1,5,1,1
2,142,1,0,4,4,1,9872,0,1,5,1,1
2,142,1,0,2,2,1,0,1,1,15,2,1
2,142,2,0,3,3,1,37120,3,1,40,1,1
2,142,2,0,2,2,1,8960,1,1,15,1,1
2,142,2,0,1,1,1,20744,1,1,15,1,1
2,142,2,0,4,4,1,9450,3,1,40,1,1
2,142,3,0,2,2,1,0,1,7,15,1,1
2,142,3,0,1,1,1,16741,1,1,5,1,1
2,142,3,0,3,3,1,0,1,1,10,1,1
2,142,4,0,2,2,1,9576,2,1,5,2,1
2,142,4,0,1,1,1,11325,6,7,20,2,1
2,142,4,0,3,3,1,0,1,1,30,2,1
2,142,5,0,4,4,1,0,4,1,60,1,1
2,142,5,0,3,3,1,0,3,1,45,1,1
2,142,5,0,5,5,1,0,4,7,60,1,1
2,142,5,0,1,1,1,43145,0,1,3,1,1
2,142,5,0,2,2,1,0,4,7,60,1,1
2,142,6,0,3,1,3,0,1,1,5,1,1
2,142,6,0,5,3,1,0,1,1,16,1,1
2,142,6,0,7,5,1,0,1,1,15,1,1
2,142,6,0,2,1,2,0,1,1,5,1,1
2,142,6,0,4,2,1,0,1,1,7,1,1
2,142,6,0,6,4,1,0,1,1,15,1,1
2,142,6,0,1,1,1,0,1,1,5,1,1
2,142,7,0,2,2,1,0,4,2,40,1,1
2,142,7,0,1,1,1,27964,1,1,10,1,1
2,142,7,0,4,4,2,0,20,1,0,1,1
2,142,7,0,3,3,1,0,1,7,20,1,1
2,142,8,1,2,2,1,10850,0,1,5,1,1
2,142,8,1,4,4,1,8762,1,1,10,1,1
2,142,8,1,3,3,1,0,1,1,10,1,1
2,142,8,1,1,1,1,21245,0,1,5,1,1
2,142,9,0,2,2,1,0,9,1,3,2,1
2,142,9,0,1,1,1,36840,5,1,3,1,1
2,142,11,0,2,1,2,3540,0,1,0,1,1
2,142,11,0,3,1,3,4150,0,1,2,1,1
2,142,11,0,1,1,1,29164,0,1,0,1,1
2,142,11,0,4,2,1,34620,0,1,60,1,1
2,142,12,0,1,1,1,22247,1,1,10,1,1
2,142,13,0,2,2,1,9113,1,1,15,1,1
2,142,13,0,1,1,1,11973,1,1,15,1,1
2,142,14,0,1,1,1,22232,1,1,10,1,1
2,142,14,0,2,2,1,20424,1,1,10,1,1
2,142,15,0,2,2,1,0,4,1,60,1,1
2,142,15,0,1,1,1,32450,2,1,30,1,1
2,142,16,0,1,1,1,10035,0,1,5,1,1
2,142,16,0,2,2,1,0,2,1,10,1,2
2,142,16,0,3,3,1,0,1,1,7,1,2
2,142,17,0,1,1,1,52894,0,1,5,1,1
2,142,17,0,2,2,1,0,3,1,30,2,2
2,142,18,0,1,1,1,0,4,1,50,2,1
2,142,18,0,2,2,1,0,1,1,30,2,1
2,142,18,0,5,3,3,1150,2,1,30,1,1
2,142,18,0,3,3,1,8755,2,1,30,1,1
2,142,18,0,4,3,2,2092,2,1,30,1,1
2,143,1,0,3,3,1,0,7,1,60,1,1
2,143,1,0,1,1,1,0,4,1,23,1,1
2,143,1,0,2,2,1,0,3,1,20,1,1
2,143,3,0,2,2,0,0,1,5,30,1,1
2,143,3,0,1,1,1,59720,1,5,20,1,1
2,143,4,0,5,5,1,0,4,5,46,1,1
2,143,4,0,4,4,1,5000,1,5,10,1,1
2,143,4,0,3,3,1,5000,1,5,10,1,1
2,143,4,0,1,1,1,47320,4,5,46,1,1
2,143,4,0,6,6,1,0,4,5,46,1,1
2,143,4,0,2,2,1,31913,5,5,60,1,1
2,143,5,0,2,2,1,9347,3,1,25,1,1
2,143,5,0,1,1,1,0,5,1,30,1,1
2,143,5,0,3,3,1,2500,1,1,10,1,1
2,143,5,0,5,5,1,5424,3,1,25,1,1
2,143,5,0,4,4,1,5000,1,1,10,1,1
2,143,7,0,2,1,2,2818,3,1,30,1,1
2,143,7,0,5,2,2,423,1,1,15,1,1
2,143,7,0,3,1,3,586,3,1,30,1,1
2,143,7,0,4,2,1,820,1,1,15,1,1
2,143,7,0,1,1,1,4646,3,1,50,1,1
2,143,7,0,6,3,1,0,1,1,15,1,1
2,143,8,0,1,1,1,4842,1,1,4,1,1
2,143,8,0,2,1,2,365,1,1,4,1,1
2,143,9,0,3,3,1,0,1,1,15,2,1
2,143,9,0,1,1,1,2897,3,1,35,1,1
2,143,9,0,4,4,1,2456,1,1,15,1,1
2,143,9,0,2,2,1,0,5,1,75,2,2
2,143,10,0,4,3,1,0,0,1,0,1,1
2,143,10,0,3,2,1,0,1,1,15,1,1
2,143,10,0,1,1,1,0,9,5,120,1,1
2,143,10,0,2,1,2,0,2,1,30,1,1
2,143,12,0,6,6,1,2500,0,1,3,1,2
2,143,12,0,8,8,1,0,3,1,40,2,1
2,143,12,0,9,9,1,0,6,1,60,2,1
2,143,12,0,1,1,1,4846,5,1,30,1,1
2,143,12,0,3,3,1,54340,4,1,27,1,1
2,143,12,0,2,2,1,21045,5,1,30,1,1
2,143,12,0,5,5,1,50000,0,1,3,1,2
2,143,12,0,4,4,1,43525,4,1,27,1,1
2,143,12,0,7,7,1,2500,0,1,3,1,2
2,143,13,0,2,1,2,0,10,1,240,1,1
2,143,13,0,6,5,1,0,2,1,40,1,1
2,143,13,0,5,4,1,0,1,1,5,1,2
2,143,13,0,4,3,1,0,1,1,5,1,2
2,143,13,0,3,2,1,0,6,1,120,1,2
2,143,13,0,7,6,1,0,10,1,240,1,1
2,143,13,0,1,1,1,0,6,5,120,1,2
2,143,14,0,3,1,3,0,1,1,10,2,1
2,143,14,0,2,1,2,427,1,1,10,1,1
2,143,14,0,1,1,1,312,1,1,10,1,1
2,143,15,0,12,6,1,5000,1,1,10,1,1
2,143,15,0,9,4,1,9883,0,1,5,1,1
2,143,15,0,10,5,1,9812,1,1,10,1,1
2,143,15,0,7,3,1,0,2,1,20,1,1
2,143,15,0,3,2,2,4027,4,5,30,1,1
2,143,15,0,2,2,1,62430,4,5,30,1,1
2,143,15,0,4,2,3,3128,4,5,30,1,1
2,143,15,0,8,3,2,0,2,1,20,1,1
2,143,15,0,5,2,4,3425,4,5,30,1,1
2,143,15,0,13,7,1,2500,1,1,10,1,1
2,143,15,0,11,5,2,9425,1,1,10,1,1
2,143,15,0,1,1,1,47584,8,5,60,1,1
2,143,15,0,6,2,5,3012,4,5,30,1,1
2,143,16,0,5,4,1,0,2,1,15,1,1
2,143,16,0,4,3,1,0,3,1,24,1,1
2,143,16,0,1,1,1,9186,3,2,11,1,1
2,143,16,0,3,2,1,0,10,1,90,1,1
2,143,16,0,2,1,2,7403,3,2,11,1,1
2,143,16,0,6,5,1,0,2,1,22,1,1
2,143,16,0,7,6,1,0,10,1,90,1,2
2,143,17,0,8,8,1,0,2,1,12,1,1
2,143,17,0,7,7,1,0,3,2,14,1,1
2,143,17,0,2,2,1,0,3,5,15,1,2
2,143,17,0,5,5,1,0,1,1,2,1,1
2,143,17,0,1,1,1,14615,6,5,30,1,1
2,143,17,0,3,3,1,7500,3,1,12,1,1
2,143,17,0,6,6,1,0,2,1,10,1,1
2,143,17,0,4,4,1,312,0,1,1,1,1
2,143,18,0,3,3,1,5000,0,1,0,1,1
2,143,18,0,1,1,1,5567,5,5,60,1,1
2,143,18,0,2,2,1,7549,1,1,10,1,1
2,144,1,0,1,1,1,13676,3,1,30,1,1
2,144,2,0,1,1,1,13421,2,1,40,1,1
2,144,4,0,1,1,1,4370,4,1,30,1,1
2,144,7,0,1,1,1,7883,1,5,30,1,1
2,144,8,0,1,1,1,9475,3,2,10,1,1
2,144,9,0,1,1,1,10132,3,2,25,1,1
2,144,10,0,2,1,2,3144,1,1,20,1,1
2,144,10,0,1,1,1,4920,1,1,20,1,1
2,144,10,0,3,1,3,992,1,1,20,1,1
2,144,11,0,1,1,1,12160,3,1,60,1,1
2,144,12,0,2,2,1,9479,3,3,5,1,1
2,144,12,0,1,1,1,15813,3,3,5,1,1
2,144,13,0,1,1,1,12423,5,1,45,1,1
2,144,16,0,1,1,1,2781,1,1,30,1,1
2,144,16,0,2,2,1,0,3,1,45,1,1
2,144,17,0,1,1,1,19792,1,1,20,1,1
2,144,18,0,1,1,1,3308,1,1,15,1,1
2,145,1,0,3,3,1,0,5,1,60,1,1
2,145,1,0,1,1,1,17437,0,1,1,1,1
2,145,1,0,4,4,1,1614,1,1,15,1,1
2,145,1,0,5,5,1,856,0,1,0,1,1
2,145,1,0,2,2,1,0,5,1,60,1,1
2,145,2,0,3,1,3,257,0,1,2,1,1
2,145,2,0,2,1,2,229,0,1,2,1,1
2,145,2,0,4,2,1,39941,0,1,1,1,1
2,145,2,0,1,1,1,29941,0,1,2,1,1
2,145,3,0,2,2,1,10072,2,1,3,2,1
2,145,3,0,1,1,1,27517,5,1,30,2,1
2,145,4,0,1,1,1,77558,5,1,180,1,1
2,145,4,0,2,2,1,10286,4,1,140,1,1
2,145,5,0,1,1,1,63789,3,5,30,1,1
2,145,5,0,2,2,1,21412,3,5,30,1,1
2,145,6,0,2,2,1,23153,2,1,30,1,1
2,145,6,0,1,1,1,31772,2,1,30,1,1
2,145,7,0,3,3,1,0,1,1,10,1,2
2,145,7,0,1,1,1,19573,3,1,30,1,1
2,145,7,0,2,2,1,0,3,1,30,1,2
2,145,8,0,3,3,1,0,2,1,20,1,1
2,145,8,0,2,2,1,15602,2,1,20,1,1
2,145,8,0,1,1,1,36558,1,1,15,1,1
2,145,9,0,2,2,1,9781,0,1,10,1,1
2,145,9,0,1,1,1,20389,7,5,30,1,1
2,145,11,0,2,2,1,0,1,5,3,1,2
2,145,11,0,1,1,1,20751,2,5,6,1,1
2,145,12,0,1,1,1,34045,2,1,30,1,1
2,145,12,0,3,3,1,0,1,1,15,1,2
2,145,12,0,2,2,1,26676,2,1,30,1,1
2,145,13,0,1,1,1,48254,3,1,60,1,1
2,145,13,0,2,2,1,558,1,1,10,1,1
2,145,13,0,3,2,2,1320,1,1,10,1,1
2,145,14,0,1,1,1,84635,1,1,10,1,1
2,145,14,0,3,3,1,1938,1,1,10,1,1
2,145,14,0,2,2,1,59250,1,1,10,1,1
2,145,15,0,2,2,1,0,1,1,60,1,1
2,145,15,0,1,1,1,0,1,1,60,1,1
2,145,15,0,4,4,1,0,1,1,60,1,2
2,145,15,0,3,3,1,0,1,1,60,1,1
2,145,16,0,3,3,2,18936,4,1,60,1,1
2,145,16,0,1,1,1,36820,1,1,15,1,1
2,145,16,0,2,2,1,16012,4,1,60,1,1
2,145,18,0,3,3,1,0,6,1,75,1,1
2,145,18,0,4,4,1,0,5,1,60,1,1
2,145,18,0,1,1,1,0,16,1,180,1,1
2,145,18,0,5,5,1,21481,3,1,40,1,1
2,145,18,0,2,2,1,53054,2,1,20,1,1
2,146,1,0,5,5,1,1079,2,1,17,1,1
2,146,1,0,3,3,1,22230,1,1,10,1,1
2,146,1,0,4,4,1,13412,2,1,17,1,1
2,146,1,0,1,1,1,29150,3,5,40,1,1
2,146,1,0,2,2,1,31341,2,1,1,1,1
2,146,2,0,1,1,1,62940,1,1,20,1,1
2,146,2,0,4,4,1,0,1,1,20,1,2
2,146,2,0,2,2,1,0,2,1,40,1,1
2,146,2,0,3,3,1,0,2,1,40,1,2
2,146,3,0,4,4,1,0,3,1,30,1,1
2,146,3,0,3,3,1,34720,3,1,25,1,1
2,146,3,0,1,1,1,17433,2,1,20,1,1
2,146,3,0,5,5,1,9325,0,1,10,1,1
2,146,3,0,2,2,1,20230,2,1,20,1,1
2,146,4,0,2,2,1,13260,3,1,60,1,1
2,146,4,0,1,1,1,18732,3,1,60,1,1
2,146,5,0,4,2,2,0,2,1,17,1,1
2,146,5,0,5,3,1,0,2,1,17,1,1
2,146,5,0,3,2,1,424,2,1,17,1,1
2,146,5,0,2,1,2,9250,1,1,10,1,1
2,146,5,0,1,1,1,21334,1,1,10,1,1
2,146,6,0,5,5,1,0,0,1,7,1,1
2,146,6,0,2,2,1,11530,2,1,20,1,1
2,146,6,0,3,3,1,19457,1,1,15,1,1
2,146,6,0,8,8,1,0,0,1,0,1,1
2,146,6,0,1,1,1,20154,1,1,15,1,1
2,146,6,0,4,4,1,14402,0,1,7,1,1
2,146,6,0,7,7,1,0,0,1,0,1,1
2,146,6,0,6,6,1,0,0,1,7,1,1
2,146,7,0,1,1,1,38875,1,1,10,1,1
2,146,8,0,1,1,1,16146,0,1,15,1,1
2,146,8,0,2,2,1,0,3,1,15,1,1
2,146,9,0,1,1,1,0,6,1,60,1,1
2,146,9,0,2,2,1,41850,8,1,30,1,1
2,146,10,0,4,3,2,3486,1,1,10,1,1
2,146,10,0,2,2,1,47160,1,2,25,1,1
2,146,10,0,5,3,3,5832,1,1,10,1,1
2,146,10,0,1,1,1,51230,1,1,10,1,1
2,146,10,0,3,3,1,7340,1,1,10,1,1
2,146,11,0,2,2,1,10931,1,1,10,1,1
2,146,11,0,3,3,1,0,2,1,20,1,1
2,146,11,0,1,1,1,62883,1,1,10,1,1
2,146,12,0,1,1,1,0,1,5,1,1,1
2,146,12,0,2,2,1,0,1,1,10,1,1
2,146,13,0,1,1,1,46195,2,2,10,1,1
2,146,13,0,3,2,1,9812,2,1,15,1,1
2,146,13,0,2,1,2,12127,2,2,10,1,1
2,146,14,0,1,1,1,2323,1,1,40,1,1
2,146,15,0,4,4,1,0,4,1,60,1,2
2,146,15,0,2,2,1,0,1,1,5,1,2
2,146,15,0,3,3,1,0,1,1,5,1,2
2,146,15,0,1,1,1,24200,1,1,5,1,1
2,146,17,0,5,3,1,0,2,1,10,1,2
2,146,17,0,2,1,2,10213,7,5,60,1,1
2,146,17,0,3,1,3,9180,7,5,60,1,1
2,146,17,0,4,2,1,0,0,1,0,1,1
2,146,17,0,1,1,1,31228,7,5,60,1,1
2,146,18,0,4,3,1,0,1,1,10,1,1
2,146,18,0,3,2,1,0,1,1,10,1,1
2,146,18,0,1,1,1,26756,0,1,5,1,1
2,146,18,0,2,1,2,10140,0,1,5,1,1
2,147,1,0,4,3,1,0,1,1,10,1,2
2,147,1,0,5,4,1,397129,5,1,4,1,1
2,147,1,0,2,2,1,702185,3,1,20,1,1
2,147,1,0,1,1,1,264818,1,1,10,1,1
2,147,1,0,3,2,2,430519,3,1,20,1,1
2,147,2,0,1,1,1,0,4,1,45,1,1
2,147,2,0,2,1,2,0,0,9,999,9,9
2,147,3,0,2,2,1,781873,3,1,45,1,1
2,147,3,0,1,1,1,713339,7,1,100,1,1
2,147,4,0,1,1,1,476664,7,1,100,1,1
2,147,4,0,3,3,1,373584,3,1,45,1,1
2,147,4,0,2,2,1,668673,7,1,100,1,1
2,147,5,0,2,2,1,164287,1,5,15,1,1
2,147,5,0,1,1,1,347107,5,5,60,1,1
2,147,5,0,3,3,1,594445,4,5,50,1,1
2,147,6,0,2,2,1,208163,3,1,50,1,1
2,147,6,0,1,1,1,388932,3,1,50,1,1
2,147,7,0,1,1,1,0,3,5,30,1,1
2,147,7,0,2,2,1,0,3,5,30,1,1
2,147,8,0,2,2,1,0,3,1,45,1,1
2,147,8,0,1,1,1,552837,4,1,60,1,1
2,147,10,0,2,2,1,379165,5,1,60,1,1
2,147,10,0,1,1,1,341882,5,1,60,1,1
2,147,10,0,3,3,1,0,4,1,30,2,1
2,147,11,0,3,2,1,344300,1,1,10,1,1
2,147,11,0,1,1,1,544898,8,1,40,1,1
2,147,11,0,2,1,2,8,1,1,40,1,1
2,147,12,0,2,2,1,702185,3,1,25,1,1
2,147,12,0,1,1,1,26481,1,1,10,1,1
2,147,12,0,3,2,2,430519,3,1,25,1,1
2,147,12,0,4,3,1,397129,5,1,40,1,2
2,147,13,0,1,1,1,155369,2,5,20,1,1
