,plot_ID,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,field_ID,areaPlotReported,areaPlotReported_unit,areaPlotGPS,lastMajor_hhCultOwn_dum,lastMinor_hhCultOwn_dum,harvestStart_year,harvestEnd_year,lastMajor,lastMinor,lon,lat,hh_ID,region,district,ea_ID,tradAuthority_ID
2451,R02,peas,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,peas,RG01,0.5,ACRE,0.63999999,YES,NO,,,,,33.8581,-13.3314,203065570373,Central,Ntchisi,20306557,MALENGA
2452,R01,maize,YES,MIXED STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,0.85000002,YES,YES,,,,,33.8581,-13.3314,203065570373,Central,Ntchisi,20306557,MALENGA
2453,R01,maize,YES,MIXED STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,0.85000002,YES,YES,,,,,33.8581,-13.3314,203065570373,Central,Ntchisi,20306557,MALENGA
2454,R01,groundnut,YES,MIXED STAND,NO,MORE THAN 3/4,DECEMBER,2013.0,MAY,MAY,major,2013,groundnut,RG01,1.0,ACRE,0.85000002,YES,YES,,,,,33.8581,-13.3314,203065570373,Central,Ntchisi,20306557,MALENGA
2455,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,3.0,ACRE,2.9300001,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2456,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,2.5,ACRE,2.1800001,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2457,R03,soyabean,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,APRIL,major,2013,soyabean,RG04,1.5,ACRE,0.75,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2458,R04,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG03,2.0,ACRE,1.51,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2459,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.5,ACRE,0.56999999,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2460,R02,groundnut,YES,MIXED STAND,YES,,NOVEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,1.0,ACRE,0.40000001,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2461,R02,pumpkin leaves,YES,MIXED STAND,YES,,NOVEMBER,2012.0,DECEMBER,JUNE,major,2013,pumpkin leaves,RG02,1.0,ACRE,0.40000001,YES,YES,,,,,34.0093,-13.2305,203030650050,Central,Ntchisi,20303065,NTHONDO
2462,R01,maize,YES,PURE STAND,,,JANUARY,2013.0,JUNE,JUNE,major,2013,maize,RG01,0.5,ACRE,1.28,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2463,R02,soyabean,YES,PURE STAND,,,JANUARY,2013.0,JUNE,JUNE,major,2013,soyabean,RG02,0.5,ACRE,1.1,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2464,R03,groundnut,YES,MIXED STAND,YES,,JANUARY,2013.0,JULY,JULY,major,2013,groundnut,RG03,,,,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2465,R03,peas,YES,MIXED STAND,YES,,JANUARY,2013.0,JUNE,JUNE,major,2013,peas,RG03,,,,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2466,R04,ground bean,YES,MIXED STAND,YES,,JANUARY,2013.0,JULY,JULY,major,2013,ground bean,RG03,,,,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2467,R04,pumpkin leaves,YES,MIXED STAND,YES,,JANUARY,2013.0,JANUARY,MARCH,major,2013,pumpkin leaves,RG03,,,,YES,YES,,,,,33.8581,-13.3314,203065570259,Central,Ntchisi,20306557,MALENGA
2468,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,APRIL,major,2013,maize,RG01,1.0,ACRE,1.09,YES,NO,,,,,34.0093,-13.2305,203030650087,Central,Ntchisi,20303065,NTHONDO
2469,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,APRIL,major,2013,groundnut,RG02,0.25,ACRE,0.13,YES,NO,,,,,34.0093,-13.2305,203030650087,Central,Ntchisi,20303065,NTHONDO
2470,R01,maize,YES,PURE STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,2.0,ACRE,1.2,YES,NO,,,,,33.8581,-13.3314,203065570190,Central,Ntchisi,20306557,MALENGA
2471,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,0.5,ACRE,1.0,YES,NO,,,,,33.8581,-13.3314,203065570190,Central,Ntchisi,20306557,MALENGA
2472,R03,soyabean,YES,PURE STAND,,,JANUARY,2012.0,JUNE,JUNE,major,2013,soyabean,RG03,0.5,ACRE,0.40000001,YES,NO,,,,,33.8581,-13.3314,203065570190,Central,Ntchisi,20306557,MALENGA
2473,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.2,YES,NO,,,,,34.0093,-13.2305,203030650116,Central,Ntchisi,20303065,NTHONDO
2474,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,0.5,ACRE,0.69999999,YES,NO,,,,,34.0093,-13.2305,203030650116,Central,Ntchisi,20303065,NTHONDO
2475,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.8581,-13.3314,203065570213,Central,Ntchisi,20306557,MALENGA
2476,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,0.25,ACRE,0.1,YES,NO,,,,,33.8581,-13.3314,203065570213,Central,Ntchisi,20306557,MALENGA
2477,R01,beans,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.8581,-13.3314,203065570213,Central,Ntchisi,20306557,MALENGA
2478,R01,soyabean,YES,MIXED STAND,NO,LESS THAN 1/4,DECEMBER,2012.0,MAY,MAY,major,2013,soyabean,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.8581,-13.3314,203065570213,Central,Ntchisi,20306557,MALENGA
2479,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,2.0,ACRE,1.4,YES,YES,,,,,34.0093,-13.2305,203030650110,Central,Ntchisi,20303065,NTHONDO
2480,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,1.0,ACRE,1.0,YES,YES,,,,,34.0093,-13.2305,203030650110,Central,Ntchisi,20303065,NTHONDO
2481,R03,soyabean,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,MAY,major,2013,soyabean,RG03,0.5,ACRE,0.30000001,YES,YES,,,,,34.0093,-13.2305,203030650110,Central,Ntchisi,20303065,NTHONDO
2482,R01,other,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,other,RG01,2.0,ACRE,1.4,YES,YES,,,,,34.0093,-13.2305,203030650110,Central,Ntchisi,20303065,NTHONDO
2483,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.5,ACRE,1.7,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2484,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,0.25,ACRE,0.41999999,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2485,R03,soyabean,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,soyabean,RG03,1.0,ACRE,1.71,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2486,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,2.0,ACRE,1.41,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2487,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG02,1.0,ACRE,0.89999998,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2488,R03,soyabean,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,soyabean,RG03,1.0,ACRE,0.85000002,YES,NO,,,,,33.8581,-13.3314,203065570122,Central,Ntchisi,20306557,MALENGA
2489,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.1,YES,NO,,,,,34.0093,-13.2305,203030650121,Central,Ntchisi,20303065,NTHONDO
2490,R02,soyabean,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,MAY,major,2013,soyabean,RG02,0.5,ACRE,0.5,YES,NO,,,,,34.0093,-13.2305,203030650121,Central,Ntchisi,20303065,NTHONDO
2491,R01,maize,YES,PURE STAND,,,JANUARY,2013.0,,,major,2013,maize,RG01,1.5,ACRE,1.0,YES,NO,,,,,33.684829,-13.591807,203030650121,Central,Dowa,20303065,DZOOLE
2492,R02,groundnut,YES,PURE STAND,,,JANUARY,2013.0,,,major,2013,groundnut,RG02,0.5,ACRE,0.5,YES,NO,,,,,33.684829,-13.591807,203030650121,Central,Dowa,20303065,DZOOLE
2493,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,0.89999998,YES,YES,,,,,33.721982,-14.208245,204021980014,Central,Lilongwe,20402198,CHISEKA
2494,R01,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,pumpkin leaves,RG01,1.0,ACRE,0.89999998,YES,YES,,,,,33.721982,-14.208245,204021980014,Central,Lilongwe,20402198,CHISEKA
2495,R01,beans,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,1.0,ACRE,0.89999998,YES,YES,,,,,33.721982,-14.208245,204021980014,Central,Lilongwe,20402198,CHISEKA
2496,R01,soyabean,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,MAY,MAY,major,2013,soyabean,RG01,1.0,ACRE,0.89999998,YES,YES,,,,,33.721982,-14.208245,204021980014,Central,Lilongwe,20402198,CHISEKA
2497,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,0.5,ACRE,,YES,YES,,,,,33.721982,-14.208245,204021980014,Central,Lilongwe,20402198,CHISEKA
2498,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,2.0,ACRE,2.0699999,YES,NO,,,,,34.0093,-13.2305,203030650012,Central,Ntchisi,20303065,NTHONDO
2499,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG02,0.5,ACRE,1.3,YES,NO,,,,,34.0093,-13.2305,203030650012,Central,Ntchisi,20303065,NTHONDO
2500,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,2.0,ACRE,1.58,YES,NO,,,,,34.0093,-13.2305,203030650012,Central,Ntchisi,20303065,NTHONDO
2501,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,APRIL,APRIL,major,2013,maize,RG01,1.0,ACRE,1.5,YES,NO,,,,,33.5665,-13.4555,204021980139,Central,Dowa,20402198,CHAKHADZA
2502,R01,groundnut,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG01,1.0,ACRE,1.5,YES,NO,,,,,33.5665,-13.4555,204021980139,Central,Dowa,20402198,CHAKHADZA
2503,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,,YES,NO,,,,,33.745239,-13.891215,204040320114,Central,Lilongwe City,20404032,AREA 25C MSUNGWI SECTOR 8
2504,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,1.0,ACRE,,YES,NO,,,,,33.745239,-13.891215,204040320114,Central,Lilongwe City,20404032,AREA 25C MSUNGWI SECTOR 8
2505,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.5,ACRE,0.92000002,YES,NO,,,,,34.1632,-13.7469,204040320114,Central,Dowa,20404032,CHIWERE
2506,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,1.0,ACRE,0.69999999,YES,NO,,,,,34.1632,-13.7469,204040320114,Central,Dowa,20404032,CHIWERE
2507,R01,tobacco,YES,PURE STAND,,,DECEMBER,2012.0,MARCH,APRIL,major,2013,tobacco,RG01,1.0,ACRE,0.85000002,YES,YES,,,,,33.5665,-13.4555,204021980122,Central,Dowa,20402198,CHAKHAZA
2508,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG02,1.0,ACRE,0.80000001,YES,YES,,,,,33.5665,-13.4555,204021980122,Central,Dowa,20402198,CHAKHAZA
2509,R03,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG03,0.5,ACRE,0.43000001,YES,YES,,,,,33.5665,-13.4555,204021980122,Central,Dowa,20402198,CHAKHAZA
2510,R01,maize,YES,MIXED STAND,NO,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.15,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2511,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,0.25,ACRE,0.31,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2512,R01,peas,YES,MIXED STAND,NO,,DECEMBER,2012.0,MARCH,MARCH,major,2013,peas,RG01,1.0,ACRE,1.15,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2513,R01,ground bean,YES,MIXED STAND,NO,,DECEMBER,2012.0,MAY,MAY,major,2013,ground bean,RG01,1.0,ACRE,1.15,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2514,R01,okra,YES,MIXED STAND,NO,,DECEMBER,2012.0,FEBRUARY,MARCH,major,2013,okra,RG01,1.0,ACRE,1.15,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2515,R01,pumpkin leaves,YES,MIXED STAND,NO,,DECEMBER,2012.0,JANUARY,APRIL,major,2013,pumpkin leaves,RG01,1.0,ACRE,1.15,YES,NO,,,,,34.1632,-13.7469,204040320083,Central,Dowa,20404032,CHIWERE
2516,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.41,YES,NO,,,,,33.66899,-13.361307,204021980081,Central,Dowa,20402198,CHAKHAZA
2517,R02,tobacco,YES,PURE STAND,,,DECEMBER,2012.0,FEBRUARY,MARCH,major,2013,tobacco,RG02,1.0,ACRE,0.70999998,YES,NO,,,,,33.66899,-13.361307,204021980081,Central,Dowa,20402198,CHAKHAZA
2518,R03,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG03,0.5,ACRE,0.28,YES,NO,,,,,33.66899,-13.361307,204021980081,Central,Dowa,20402198,CHAKHAZA
2519,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,0.5,ACRE,0.30000001,YES,NO,,,,,34.1632,-13.7469,204040320180,Central,Dowa,20404032,CHIWERE
2520,R01,groundnut,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG01,0.5,ACRE,0.30000001,YES,NO,,,,,34.1632,-13.7469,204040320180,Central,Dowa,20404032,CHIWERE
2521,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,0.77999997,YES,NO,,,,,33.5665,-13.4555,204021980031,Central,Dowa,20402198,CHAKHAZA
2522,R02,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,MAY,major,2013,maize,RG02,0.5,ACRE,0.49000001,YES,NO,,,,,33.5665,-13.4555,204021980031,Central,Dowa,20402198,CHAKHAZA
2523,R03,groundnut,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG03,0.25,ACRE,0.15000001,YES,NO,,,,,33.5665,-13.4555,204021980031,Central,Dowa,20402198,CHAKHAZA
2524,R04,tobacco,YES,PURE STAND,,,NOVEMBER,2012.0,MARCH,APRIL,major,2013,tobacco,RG04,1.0,ACRE,0.99000001,YES,NO,,,,,33.5665,-13.4555,204021980031,Central,Dowa,20402198,CHAKHAZA
2525,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,APRIL,major,2013,maize,RG01,1.0,ACRE,0.94,YES,NO,,,,,34.1632,-13.7469,204040320160,Central,Dowa,20404032,CHIWERE
2526,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG01,0.5,ACRE,0.11,YES,NO,,,,,34.1632,-13.7469,204040320160,Central,Dowa,20404032,CHIWERE
2527,R03,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,APRIL,APRIL,major,2013,maize,RG02,0.25,ACRE,0.25,YES,NO,,,,,34.1632,-13.7469,204040320160,Central,Dowa,20404032,CHIWERE
2528,R03,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,MAY,major,2013,pumpkin leaves,RG02,0.25,ACRE,0.25,YES,NO,,,,,34.1632,-13.7469,204040320160,Central,Dowa,20404032,CHIWERE
2529,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.71,YES,NO,,,,,33.5665,-13.4555,204021980114,Central,Dowa,20402198,CHAKHAZA
2530,R02,tobacco,YES,MIXED STAND,YES,,NOVEMBER,2012.0,JANUARY,MARCH,major,2013,tobacco,RG02,2.0,ACRE,1.6799999,YES,NO,,,,,33.5665,-13.4555,204021980114,Central,Dowa,20402198,CHAKHAZA
2531,R02,pumpkin leaves,YES,MIXED STAND,YES,,NOVEMBER,2012.0,FEBRUARY,MARCH,major,2013,pumpkin leaves,RG02,2.0,ACRE,1.6799999,YES,NO,,,,,33.5665,-13.4555,204021980114,Central,Dowa,20402198,CHAKHAZA
2532,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.5,ACRE,1.6,YES,YES,,,,,34.1632,-13.7469,204040320107,Central,Dowa,20404032,CHIWERE
2533,R01,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,MARCH,APRIL,major,2013,pumpkin leaves,RG01,1.5,ACRE,1.6,YES,YES,,,,,34.1632,-13.7469,204040320107,Central,Dowa,20404032,CHIWERE
2534,R01,okra,YES,MIXED STAND,YES,,DECEMBER,2012.0,MARCH,JUNE,major,2013,okra,RG01,1.5,ACRE,1.6,YES,YES,,,,,34.1632,-13.7469,204040320107,Central,Dowa,20404032,CHIWERE
2535,R02,groundnut,YES,PURE STAND,,,JANUARY,2013.0,,,major,2013,groundnut,RG02,0.5,ACRE,0.49000001,YES,YES,,,,,34.1632,-13.7469,204040320107,Central,Dowa,20404032,CHIWERE
2536,R01,maize,YES,MIXED STAND,YES,,NOVEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,1.0,ACRE,1.59,YES,NO,,,,,33.5665,-13.4555,204021980072,Central,Dowa,20402198,CHAKHAZA
2537,R02,tobacco,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,APRIL,major,2013,tobacco,RG02,1.0,ACRE,1.01,YES,NO,,,,,33.5665,-13.4555,204021980072,Central,Dowa,20402198,CHAKHAZA
2538,R01,groundnut,YES,MIXED STAND,YES,,NOVEMBER,2012.0,AUGUST,AUGUST,major,2013,groundnut,RG01,1.0,ACRE,1.59,YES,NO,,,,,33.5665,-13.4555,204021980072,Central,Dowa,20402198,CHAKHAZA
2539,R02,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,MARCH,JULY,major,2013,pumpkin leaves,RG02,1.0,ACRE,1.01,YES,NO,,,,,33.5665,-13.4555,204021980072,Central,Dowa,20402198,CHAKHAZA
2540,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,2.0,ACRE,1.86,YES,NO,,,,,34.1632,-13.7469,204040320028,Central,Dowa,20404032,CHIWERE
2541,R02,groundnut,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,1.0,ACRE,0.75,YES,NO,,,,,34.1632,-13.7469,204040320028,Central,Dowa,20404032,CHIWERE
2542,R02,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,APRIL,major,2013,pumpkin leaves,RG02,1.0,ACRE,0.75,YES,NO,,,,,34.1632,-13.7469,204040320028,Central,Dowa,20404032,CHIWERE
2543,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,2.0,ACRE,3.5,YES,YES,,,,,33.5665,-13.4555,204021980056,Central,Dowa,20402198,CHAKHAZA
2544,R02,groundnut,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,2.0,ACRE,3.6099999,YES,YES,,,,,33.5665,-13.4555,204021980056,Central,Dowa,20402198,CHAKHAZA
2545,R03,tobacco,YES,PURE STAND,,,NOVEMBER,2012.0,MARCH,APRIL,major,2013,tobacco,RG02,1.0,ACRE,2.8800001,YES,YES,,,,,33.5665,-13.4555,204021980056,Central,Dowa,20402198,CHAKHAZA
2546,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,2.0,ACRE,1.95,YES,NO,,,,,33.5665,-13.4555,204021980056,Central,Dowa,20402198,CHAKHANZA
2547,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.67,YES,NO,,,,,34.1632,-13.7469,204040320072,Central,Dowa,20404032,CHIWERE
2548,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,0.5,ACRE,0.38999999,YES,NO,,,,,34.1632,-13.7469,204040320072,Central,Dowa,20404032,CHIWERE
2549,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,APRIL,major,2013,maize,RG01,1.0,ACRE,0.80000001,YES,NO,,,,,33.5665,-13.4555,204021980156,Central,Dowa,20402198,CHAKHADZA
2550,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,1.0,ACRE,0.89999998,YES,NO,,,,,33.5665,-13.4555,204021980156,Central,Dowa,20402198,CHAKHADZA
2551,R03,tobacco,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,APRIL,major,2013,tobacco,RG03,1.0,ACRE,1.2,YES,NO,,,,,33.5665,-13.4555,204021980156,Central,Dowa,20402198,CHAKHADZA
2552,R03,soyabean,YES,MIXED STAND,NO,LESS THAN 1/4,DECEMBER,2012.0,MAY,MAY,major,2013,soyabean,RG03,1.0,ACRE,1.2,YES,NO,,,,,33.5665,-13.4555,204021980156,Central,Dowa,20402198,CHAKHADZA
2553,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.63999999,YES,YES,,,,,33.529035,-13.186571,204040320057,Central,Kasungu,20404032,KAOMBA
2554,R01,groundnut,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,1.0,ACRE,0.63999999,YES,YES,,,,,33.529035,-13.186571,204040320057,Central,Kasungu,20404032,KAOMBA
2555,R02,tobacco,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,MARCH,major,2013,tobacco,RG01,0.5,ACRE,1.02,YES,YES,,,,,33.529035,-13.186571,204040320057,Central,Kasungu,20404032,KAOMBA
2556,R02,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,FEBRUARY,JUNE,major,2013,pumpkin leaves,RG01,0.5,ACRE,1.02,YES,YES,,,,,33.529035,-13.186571,204040320057,Central,Kasungu,20404032,KAOMBA
2557,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,1.0,ACRE,1.76,YES,NO,,,,,33.5665,-13.4555,204021980039,Central,Dowa,20402198,CHAKHAZA
2558,R02,groundnut,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,groundnut,RG02,0.5,ACRE,0.38999999,YES,NO,,,,,33.5665,-13.4555,204021980039,Central,Dowa,20402198,CHAKHAZA
2559,R01,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,APRIL,APRIL,major,2013,pumpkin leaves,RG01,1.0,ACRE,1.76,YES,NO,,,,,33.5665,-13.4555,204021980039,Central,Dowa,20402198,CHAKHAZA
2560,R02,ground bean,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,JUNE,JUNE,major,2013,ground bean,RG02,0.5,ACRE,0.38999999,YES,NO,,,,,33.5665,-13.4555,204021980039,Central,Dowa,20402198,CHAKHAZA
2561,R02,peas,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,JUNE,JUNE,major,2013,peas,RG02,0.5,ACRE,0.38999999,YES,NO,,,,,33.5665,-13.4555,204021980039,Central,Dowa,20402198,CHAKHAZA
2562,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,0.5,ACRE,1.22,YES,NO,,,,,34.1632,-13.7469,204040320075,Central,Dowa,20404032,CHIWERE
2563,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,MAY,major,2013,groundnut,RG02,0.25,ACRE,0.16,YES,NO,,,,,34.1632,-13.7469,204040320075,Central,Dowa,20404032,CHIWERE
2564,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,1.01,YES,NO,,,,,33.5665,-13.4555,204021980097,Central,Dowa,20402198,CHAKHADZA
2565,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,0.5,ACRE,0.46000001,YES,NO,,,,,33.5665,-13.4555,204021980097,Central,Dowa,20402198,CHAKHADZA
