,hh_ID,field_ID,plot_ID,cropCode_detailed,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,plot_cropFrac_secondary,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
26524,101021100020,DG01,D01,,maize,yes,Mixed stand,yes,3/4,september,2015.0,december,december,minor,2016,maize,20.0,SQUARE METERS,0.15,,,2015/16,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26525,101021100020,DG01,D01,,beans,yes,Mixed stand,no,1/4,september,2015.0,november,november,minor,2016,beans,20.0,SQUARE METERS,0.15,,,2015/16,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26526,101021100061,RG01,D01,,sweet potato,yes,Pure stand,,,july,2015.0,october,october,minor,2016,sweet potato,1.0,acre,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26527,101021100071,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,september,2015.0,december,december,minor,2016,maize,,,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26528,101021100071,DG01,D01,,beans,yes,Row Intercrop,no,More than 3/4,september,2015.0,december,december,minor,2016,beans,,,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26529,101021100082,DG01,D01,,sweet potato,yes,Pure stand,,,august,2015.0,november,december,minor,2016,sweet potato,0.4,acre,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26530,101021100092,DG01,D01,,tomato,yes,Pure stand,,,august,2015.0,november,december,minor,2016,tomato,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26531,101021100112,RG02,D01,,maize,yes,Pure stand,,,august,2015.0,december,december,minor,2016,maize,0.5,acre,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26532,101021100173,RG01,D01,,irish potato,yes,Pure stand,,,july,2015.0,october,november,minor,2016,irish potato,0.7,acre,0.52,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26533,101021100193,DG01,D01,,maize,yes,Pure stand,,,september,2015.0,december,january,minor,2016,maize,0.3,acre,,,,2014/15,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
26534,101021110025,DG01,D01,,cabbage,yes,Pure stand,,,april,2015.0,july,august,minor,2016,cabbage,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.490198,-9.686698,North,Chitipa,10102111,2
26535,101021110031,DG01,D01,,tomato,yes,Pure stand,,,april,2016.0,july,august,minor,2016,tomato,0.25,acre,,,,2015/16,yes,2016.0,yes,,,,33.490198,-9.686698,North,Chitipa,10102111,2
26536,101021110080,DG01,D01,,maize,yes,Pure stand,,,july,2016.0,december,december,minor,2016,maize,,,,,,2015/16,yes,2016.0,yes,,,,33.490198,-9.686698,North,Chitipa,10102111,2
26537,101021110086,DG01,D01,,tomato,yes,Pure stand,,,june,2016.0,august,august,minor,2016,tomato,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.490198,-9.686698,North,Chitipa,10102111,2
26538,101021110100,DG01,D01,,tomato,yes,Pure stand,,,june,2016.0,august,september,minor,2016,tomato,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.490198,-9.686698,North,Chitipa,10102111,2
26539,101031130010,DG01,D01,,maize,yes,Pure stand,,,july,2016.0,november,november,minor,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.478651,-10.002974,North,Chitipa,10103113,3
26540,101031130099,DG01,D01,,maize,yes,Pure stand,,,september,2016.0,january,january,minor,2016,maize,,,,,,2015/16,yes,2016.0,yes,,,,33.478651,-10.002974,North,Chitipa,10103113,3
26541,101031140007,DG01,D01,,chinese cabbage,yes,Pure stand,,,july,2015.0,august,september,minor,2016,chinese cabbage,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26542,101031140035,DG01,D01,,maize,yes,Pure stand,,,september,2015.0,december,december,minor,2016,maize,0.25,acre,0.15,,,2015/16,yes,2016.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26543,101031140063,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,july,2016.0,,,minor,2016,maize,0.25,acre,0.22,,,2015/16,yes,2016.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26544,101031140063,DG01,D01,,beans,yes,Row Intercrop,no,3/4,july,2016.0,september,september,minor,2016,beans,0.25,acre,0.22,,,2015/16,yes,2016.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26545,101031140070,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,july,2016.0,,,minor,2016,maize,0.1,acre,0.06,,,2015/16,yes,2016.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26546,101031140070,DG01,D01,,beans,yes,Row Intercrop,yes,More than 3/4,july,2016.0,,,minor,2016,beans,0.1,acre,0.06,,,2015/16,yes,2016.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26547,101031140076,DG01,D01,,maize,yes,Pure stand,,,august,2015.0,december,december,minor,2016,maize,0.5,acre,0.17,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26548,101031140091,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,september,2015.0,december,december,minor,2016,maize,0.25,acre,0.2,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26549,101031140091,DG01,D01,,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,september,2015.0,november,november,minor,2016,pumpkin leaves,0.25,acre,0.2,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26550,101031140104,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,july,2015.0,december,december,minor,2016,maize,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26551,101031140104,DG01,D01,,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,july,2015.0,december,december,minor,2016,pumpkin leaves,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26552,101031140124,DG01,D01,,maize,yes,Row Intercrop,yes,More than 3/4,october,2015.0,january,february,minor,2016,maize,0.3,acre,0.21,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26553,101031140124,DG01,D01,,pumpkin leaves,yes,Row Intercrop,yes,1/4,october,2015.0,november,january,minor,2016,pumpkin leaves,0.3,acre,0.21,,,2015/16,yes,2015.0,yes,,,,33.560035,-10.076443,North,Chitipa,10103114,3
26554,101201220072,DG01,D01,,chinese cabbage,yes,Strip Intercrop,no,3/4,july,2015.0,august,october,minor,2016,chinese cabbage,0.25,acre,0.22,,,2014/15,yes,2015.0,yes,,,,33.258806,-9.692803,North,Chitipa,10120122,20
26555,101201220072,DG01,D01,,other,yes,Strip Intercrop,no,1/2,july,2015.0,august,october,minor,2016,other,0.25,acre,0.22,,,2014/15,yes,2015.0,yes,,,,33.258806,-9.692803,North,Chitipa,10120122,20
26556,101201220126,DG01,D01,,maize,no,Pure stand,,,august,2015.0,,,minor,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.258806,-9.692803,North,Chitipa,10120122,20
26557,102011290274,RG01,D01,,sweet potato,yes,Pure stand,,,april,2016.0,june,june,minor,2016,sweet potato,0.25,acre,0.16,,,2015/16,yes,2016.0,yes,,,,33.877764,-9.748276,North,Karonga,10201129,1
26558,102021310082,RG01,D01,,maize,yes,Row Intercrop,,,july,2015.0,november,november,minor,2016,maize,0.5,acre,0.8,,,2014/15,yes,2015.0,yes,,,,33.802678,-9.645417,North,Karonga,10202131,2
26559,102021310082,RG01,D01,,pumpkin leaves,yes,Row Intercrop,,,july,2015.0,august,september,minor,2016,pumpkin leaves,0.5,acre,0.8,,,2014/15,yes,2015.0,yes,,,,33.802678,-9.645417,North,Karonga,10202131,2
26560,102021310153,RG02,D01,,maize,yes,Pure stand,,,june,2015.0,november,november,minor,2016,maize,0.5,acre,0.29,,,2014/15,yes,2015.0,yes,,,,33.802678,-9.645417,North,Karonga,10202131,2
26561,102031330234,RG01,D01,,maize,yes,Mixed stand,yes,More than 3/4,june,2015.0,september,september,minor,2016,maize,0.5,acre,,,,2014/15,yes,2015.0,yes,,,,33.896288,-9.873128,North,Karonga,10203133,3
26562,102031330234,RG01,D01,,tomato,yes,Mixed stand,no,1/2,june,2015.0,july,august,minor,2016,tomato,0.5,acre,,,,2014/15,yes,2015.0,yes,,,,33.896288,-9.873128,North,Karonga,10203133,3
26563,102041410031,DG01,D01,,rice,yes,Pure stand,,,august,2015.0,january,february,minor,2016,rice,1.5,acre,,,,2015/16,yes,2016.0,yes,,,,34.101839,-10.442679,North,Karonga,10204141,4
26564,103011490056,DG01,D01,,maize,yes,Pure stand,,,june,2016.0,august,august,minor,2016,maize,0.5,acre,0.35,,,2015/16,yes,2016.0,yes,,,,34.026398,-11.671303,North,Nkhatabay,10301149,1
26565,103011490078,DG01,D01,,maize,yes,Pure stand,,,october,2016.0,december,january,minor,2016,maize,0.25,acre,0.29,,,2015/16,yes,2016.0,yes,,,,34.026398,-11.671303,North,Nkhatabay,10301149,1
26566,103011500110,DG01,D01,,chinese cabbage,yes,Mixed stand,yes,3/4,june,2016.0,july,august,minor,2016,chinese cabbage,100.0,SQUARE METERS,0.01,,,2015/16,yes,2016.0,yes,,,,34.072019,-11.709117,North,Nkhatabay,10301150,1
26567,103011500110,DG01,D01,,tomato,yes,Mixed stand,yes,3/4,june,2016.0,july,august,minor,2016,tomato,100.0,SQUARE METERS,0.01,,,2015/16,yes,2016.0,yes,,,,34.072019,-11.709117,North,Nkhatabay,10301150,1
26568,103011500209,DG01,D01,,beans,yes,Pure stand,,,may,2016.0,august,september,minor,2016,beans,20.0,SQUARE METERS,0.06,,,2015/16,yes,2016.0,yes,,,,34.072019,-11.709117,North,Nkhatabay,10301150,1
26569,103011500230,DG01,D01,,chinese cabbage,yes,Mixed stand,yes,3/4,june,2016.0,september,october,minor,2016,chinese cabbage,50.0,SQUARE METERS,0.03,,,2015/16,no,2016.0,yes,,,,34.072019,-11.709117,North,Nkhatabay,10301150,1
26570,103011500230,DG01,D01,,tomato,yes,Mixed stand,yes,3/4,june,2016.0,september,september,minor,2016,tomato,50.0,SQUARE METERS,0.03,,,2015/16,no,2016.0,yes,,,,34.072019,-11.709117,North,Nkhatabay,10301150,1
26571,103041550268,DG01,D01,,rice,yes,Pure stand,,,december,2015.0,june,july,minor,2016,rice,1.0,acre,0.83,,,2015/16,no,2016.0,yes,,,,34.182041,-11.77845,North,Nkhatabay,10304155,4
26572,103051580104,DG01,D01,,maize,yes,Pure stand,,,december,2015.0,may,may,minor,2016,maize,50.0,SQUARE METERS,0.18,,,2015/16,no,2015.0,yes,,,,34.00483,-12.213252,North,Nkhatabay,10305158,5
26573,103051580282,RG01,D01,,maize,yes,Pure stand,,,may,2015.0,november,november,minor,2016,maize,0.5,acre,0.22,,,2015/16,yes,2015.0,yes,,,,34.00483,-12.213252,North,Nkhatabay,10305158,5
26574,103051580282,RG01,D02,,sweet potato,yes,Pure stand,,,may,2015.0,september,september,minor,2016,sweet potato,0.5,acre,0.21,,,2015/16,yes,2015.0,yes,,,,34.00483,-12.213252,North,Nkhatabay,10305158,5
26575,103071610009,DG01,D01,,sweet potato,yes,Pure stand,,,june,2016.0,september,october,minor,2016,sweet potato,0.5,acre,0.36,,,2015/16,yes,2016.0,yes,,,,34.213486,-11.759265,North,Nkhatabay,10307161,7
26576,103101650213,DG01,D01,,maize,yes,Pure stand,,,september,2016.0,january,january,minor,2016,maize,0.25,acre,0.25,,,2015/16,yes,2016.0,yes,,,,34.077967,-11.375006,North,Nkhatabay,10310165,10
26577,103121660077,DG01,D01,,maize,yes,Mixed stand,yes,More than 3/4,august,2016.0,december,december,minor,2016,maize,50.0,SQUARE METERS,0.05,,,2015/16,no,2016.0,yes,,,,34.216314,-11.413241,North,Nkhatabay,10312166,12
26578,103121660077,DG01,D01,,pumpkin leaves,yes,Mixed stand,no,3/4,august,2016.0,november,december,minor,2016,pumpkin leaves,50.0,SQUARE METERS,0.05,,,2015/16,no,2016.0,yes,,,,34.216314,-11.413241,North,Nkhatabay,10312166,12
26579,103121670070,DG01,D01,,rice,yes,Pure stand,,,december,2015.0,,,minor,2016,rice,1.0,acre,1.0,,,2015/16,yes,2016.0,yes,,,,34.149293,-11.506254,North,Nkhatabay,10312167,12
26580,103121670133,DG01,D01,,maize,yes,Pure stand,,,september,2015.0,december,december,minor,2016,maize,0.25,acre,0.13,,,2015/16,yes,2016.0,yes,,,,34.149293,-11.506254,North,Nkhatabay,10312167,12
26581,104011730016,DG01,D01,,maize,yes,Mixed stand,yes,More than 3/4,august,2015.0,,,minor,2016,maize,0.25,acre,0.14,,,2015/16,yes,2015.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26582,104011730016,DG01,D01,,beans,yes,Mixed stand,yes,More than 3/4,august,2015.0,,,minor,2016,beans,0.25,acre,0.14,,,2015/16,yes,2015.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26583,104011730042,RG02,D01,,maize,yes,Pure stand,,,june,2015.0,october,october,minor,2016,maize,1.0,acre,0.73,,,2015/16,yes,2015.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26584,104011730119,DG01,D01,,maize,yes,Pure stand,,,may,2016.0,august,august,minor,2016,maize,30.0,SQUARE METERS,0.04,,,2015/16,yes,2016.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26585,104011730159,DG01,D01,,maize,yes,Mixed stand,no,3/4,september,2015.0,december,december,minor,2016,maize,0.5,acre,0.16,,,2015/16,yes,2015.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26586,104011730159,DG01,D01,,beans,yes,Mixed stand,no,1/4,september,2015.0,december,december,minor,2016,beans,0.5,acre,0.16,,,2015/16,yes,2015.0,yes,,,,33.744985,-10.895534,North,Rumphi,10401173,1
26587,104011740025,DG01,D01,,chinese cabbage,yes,Pure stand,,,august,2016.0,september,november,minor,2016,chinese cabbage,0.25,acre,0.2,,,2015/16,yes,2016.0,yes,,,,33.649999,-10.961302,North,Rumphi,10401174,1
26588,104011770042,DG01,D01,,chinese cabbage,yes,Pure stand,,,june,2016.0,july,september,minor,2016,chinese cabbage,50.0,SQUARE METERS,0.05,,,2015/16,no,2016.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
26589,104011770273,DG01,D01,,chinese cabbage,yes,Mixed stand,yes,More than 3/4,july,2015.0,august,august,minor,2016,chinese cabbage,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
26590,104011770273,DG01,D01,,tomato,yes,Mixed stand,yes,More than 3/4,july,2015.0,september,october,minor,2016,tomato,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
26591,104011790060,DG01,D01,,maize,yes,Pure stand,,,april,2015.0,august,august,minor,2016,maize,50.0,SQUARE METERS,0.24,,,2014/15,yes,2015.0,yes,,,,33.92762,-10.960315,North,Rumphi,10401179,1
26592,104041850010,DG01,D01,,maize,yes,Pure stand,,,september,2016.0,,,minor,2016,maize,0.25,acre,,,,2015/16,yes,2016.0,yes,,,,34.059065,-10.804108,North,Rumphi,10404185,4
26593,104041850100,DG01,D01,,chinese cabbage,yes,Pure stand,,,july,2016.0,august,september,minor,2016,chinese cabbage,0.25,acre,0.03,,,2015/16,yes,2015.0,yes,,,,34.059065,-10.804108,North,Rumphi,10404185,4
26594,104041850130,DG01,D01,,maize,yes,Pure stand,,,october,2015.0,january,february,minor,2016,maize,0.25,acre,0.13,,,2015/16,yes,2015.0,yes,,,,34.059065,-10.804108,North,Rumphi,10404185,4
26595,104041850170,DG01,D01,,sweet potato,yes,Pure stand,,,april,2016.0,august,september,minor,2016,sweet potato,0.25,acre,0.21,,,2015/16,yes,2016.0,yes,,,,34.059065,-10.804108,North,Rumphi,10404185,4
26596,104041850180,DG01,D01,,sweet potato,yes,Pure stand,,,june,2015.0,november,december,minor,2016,sweet potato,0.5,acre,,,,2015/16,yes,2015.0,yes,,,,34.059065,-10.804108,North,Rumphi,10404185,4
26597,104041860043,DG01,D01,,other,yes,Pure stand,,,may,2016.0,july,august,minor,2016,other,0.25,acre,0.04,,,2015/16,yes,2016.0,yes,,,,34.043547,-10.716909,North,Rumphi,10404186,4
26598,104041860074,DG01,D01,,sweet potato,yes,Row Intercrop,yes,More than 3/4,march,2016.0,june,june,minor,2016,sweet potato,0.5,acre,0.65,,,2015/16,yes,2016.0,yes,,,,34.043547,-10.716909,North,Rumphi,10404186,4
26599,104041860074,DG01,D01,,tomato,yes,Row Intercrop,yes,More than 3/4,may,2016.0,august,august,minor,2016,tomato,0.5,acre,0.65,,,2015/16,yes,2016.0,yes,,,,34.043547,-10.716909,North,Rumphi,10404186,4
26600,104041860115,DG01,D01,,tomato,yes,Pure stand,,,june,2016.0,november,december,minor,2016,tomato,0.25,acre,0.13,,,2015/16,yes,2016.0,yes,,,,34.043547,-10.716909,North,Rumphi,10404186,4
26601,104041860136,DG01,D01,,maize,yes,Pure stand,,,august,2016.0,november,november,minor,2016,maize,0.25,acre,0.11,,,2015/16,yes,2016.0,yes,,,,34.043547,-10.716909,North,Rumphi,10404186,4
26602,104051870020,DG01,D01,,maize,yes,Pure stand,,,october,2015.0,december,january,minor,2016,maize,0.5,acre,0.02,,,2014/15,yes,2015.0,yes,,,,34.075923,-10.669118,North,Rumphi,10405187,5
26603,104051870036,DG01,D01,,tomato,yes,Pure stand,,,july,2015.0,august,september,minor,2016,tomato,0.5,acre,,,,2014/15,yes,2015.0,yes,,,,34.075923,-10.669118,North,Rumphi,10405187,5
26604,104051870108,DG01,D01,,tomato,no,,,,,,,,minor,2016,tomato,0.25,acre,0.24,,,2014/15,yes,2015.0,yes,,,,34.075923,-10.669118,North,Rumphi,10405187,5
26605,104051870121,DG01,D01,,tomato,yes,Pure stand,,,april,2015.0,july,august,minor,2016,tomato,0.2,acre,,,,2014/15,yes,2015.0,yes,,,,34.075923,-10.669118,North,Rumphi,10405187,5
26606,104071890046,DG01,D01,,other,yes,Pure stand,,,october,2016.0,,,minor,2016,other,20.0,SQUARE METERS,0.06,,,2015/16,yes,2016.0,yes,,,,34.00885,-10.916977,North,Rumphi,10407189,7
26607,104071900179,DG01,D01,,irish potato,yes,Pure stand,,,may,2016.0,august,august,minor,2016,irish potato,0.5,acre,0.22,,,2015/16,yes,2016.0,yes,,,,34.010848,-10.959156,North,Rumphi,10407190,7
26608,104071900283,DG01,D01,,maize,yes,Mixed stand,yes,More than 3/4,september,2016.0,december,december,minor,2016,maize,0.25,acre,0.12,,,2015/16,yes,2016.0,yes,,,,34.010848,-10.959156,North,Rumphi,10407190,7
26609,104071900283,DG01,D01,,sugarcane,yes,Mixed stand,no,1/4,may,2016.0,february,march,minor,2016,sugarcane,0.25,acre,0.12,,,2015/16,yes,2016.0,yes,,,,34.010848,-10.959156,North,Rumphi,10407190,7
26610,104081910019,DG01,D01,,maize,yes,Mixed stand,,,july,2015.0,october,october,minor,2016,maize,100.0,SQUARE METERS,0.53,,,2014/15,yes,2015.0,yes,,,,33.537282,-10.754226,North,Rumphi,10408191,8
26611,104081910019,DG01,D01,,tomato,yes,Row Intercrop,,,july,2015.0,august,september,minor,2016,tomato,100.0,SQUARE METERS,0.53,,,2014/15,yes,2015.0,yes,,,,33.537282,-10.754226,North,Rumphi,10408191,8
26612,104081910019,DG01,D01,,onion,yes,Row Intercrop,,,july,2015.0,september,september,minor,2016,onion,100.0,SQUARE METERS,0.53,,,2014/15,yes,2015.0,yes,,,,33.537282,-10.754226,North,Rumphi,10408191,8
26613,105011970013,DG01,D01,,other,yes,Pure stand,,,june,2015.0,july,august,minor,2016,other,0.5,acre,0.08,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26614,105011970039,DG01,D01,,beans,yes,Pure stand,,,may,2015.0,june,july,minor,2016,beans,0.5,acre,0.05,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26615,105011970046,DG01,D01,,tomato,yes,Pure stand,,,may,2015.0,october,october,minor,2016,tomato,0.25,acre,0.01,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26616,105011970046,DG01,D02,,chinese cabbage,yes,Pure stand,,,may,2015.0,october,october,minor,2016,chinese cabbage,0.25,acre,0.07,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26617,105011970059,DG01,D01,,beans,yes,Pure stand,,,march,2015.0,june,july,minor,2016,beans,0.1,acre,0.05,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26618,105011970059,DG01,D02,,pumpkin leaves,yes,Pure stand,,,march,2015.0,may,may,minor,2016,pumpkin leaves,0.04,acre,0.02,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26619,105011970059,DG01,D03,,tomato,yes,Pure stand,,,april,2015.0,june,july,minor,2016,tomato,0.04,acre,0.02,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26620,105011970059,DG01,D04,,maize,yes,Pure stand,,,may,2015.0,,,minor,2016,maize,0.1,acre,0.05,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26621,105011970059,DG01,D05,,sweet potato,yes,Pure stand,,,may,2015.0,september,october,minor,2016,sweet potato,0.2,acre,0.1,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26622,105011970111,DG01,D01,,beans,yes,Pure stand,,,april,2015.0,july,august,minor,2016,beans,10.0,SQUARE METERS,0.09,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26623,105011970111,DG01,D02,,chinese cabbage,yes,Pure stand,,,april,2015.0,june,august,minor,2016,chinese cabbage,20.0,SQUARE METERS,0.2,,,2014/15,yes,2015.0,yes,,,,33.367064,-11.95341,North,Mzimba,10501197,1
26624,105011980010,DG01,D01,,maize,yes,Pure stand,,,october,2016.0,,,minor,2016,maize,,,,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26625,105011980071,DG01,D01,,maize,yes,Strip Intercrop,no,3/4,may,2016.0,september,september,minor,2016,maize,0.4,acre,0.46,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26626,105011980071,DG01,D01,,other,yes,Strip Intercrop,yes,3/4,may,2016.0,july,august,minor,2016,other,0.4,acre,0.46,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26627,105011980105,DG01,D01,,other,yes,Pure stand,,,may,2016.0,august,october,minor,2016,other,0.2,acre,,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26628,105011980105,DG01,D02,,tomato,yes,Pure stand,,,june,2016.0,september,october,minor,2016,tomato,0.2,acre,,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26629,105011980122,DG01,D01,,tomato,yes,Pure stand,,,september,2016.0,october,november,minor,2016,tomato,1.0,acre,,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26630,105011980191,DG01,D01,,maize,yes,Pure stand,,,august,2016.0,january,january,minor,2016,maize,0.5,acre,0.29,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26631,105011980191,DG01,D02,,onion,yes,Pure stand,,,may,2016.0,august,august,minor,2016,onion,0.25,acre,0.04,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26632,105011980191,DG01,D03,,other,yes,Pure stand,,,may,2016.0,august,august,minor,2016,other,0.25,acre,0.05,,,2015/16,yes,2016.0,yes,,,,33.32538,-12.024975,North,Mzimba,10501198,1
26633,105022000014,DG01,D01,,irish potato,yes,Pure stand,,,july,2016.0,october,october,minor,2016,irish potato,0.25,acre,,,,2015/16,yes,2016.0,yes,,,,33.965921,-11.196191,North,Mzimba,10502200,2
