ea_id,com_ca01,com_ca02,com_ca06,com_ca07,com_ca07a,com_ca07b,com_ca07c,com_ca12,com_ca13,com_ca13a,com_ca13b,com_ca13c,com_ca17,com_ca18,com_ca19,com_ca20,com_ca21,com_ca22,com_ca23,com_ca24
31220637,Balaka,20,90,24 Feb 11,24,2,2011,99,25 Feb 11,25,2,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31301246,Neno,1,150,26 Aug 10,26,8,2010,159,22 Sep 10,22,9,2010,no,no,yes,no,no,no,MUD (YOMATA),grass
31301304,Neno,1,150,15 May 10,15,5,2010,159,18 May 10,18,5,2010,no,no,no,no,no,no,MUD (YOMATA),grass
31301385,Neno,1,158,08 Nov 10,8,11,2010,159,10 Nov 10,10,11,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31301560,Neno,1,150,08 Sep 10,8,9,2010,159,22 Sep 10,22,9,2010,yes,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
31301671,Neno,1,158,02 Feb 11,2,2,2011,159,04 Feb 11,4,2,2011,no,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
31301683,Neno,1,158,15 Feb 11,15,2,2011,159,16 Feb 11,16,2,2011,no,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
31302162,Neno,2,158,31 Dec 10,31,12,2010,159,04 Dec 10,4,12,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31302415,Neno,2,150,01 Apr 10,1,4,2010,159,13 Apr 10,13,4,2010,yes,no,yes,no,no,no,MUD (YOMATA),grass
31302578,Neno,2,150,,,,,159,23 Oct 10,23,10,2010,no,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
31302651,Neno,2,158,15 Jan 11,15,1,2011,159,16 Jan 10,16,1,2010,yes,no,yes,no,yes,yes,BURNT BRICKS,grass
31302761,Neno,2,150,20 Jul 10,20,7,2010,159,22 Sep 10,22,9,2010,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
31303067,Neno,3,158,25 Feb 11,25,2,2011,159,28 Feb 11,28,2,2011,yes,no,yes,no,yes,yes,BURNT BRICKS,IRON SHEETS
31303263,Neno,3,158,20 Feb 11,20,2,2011,159,22 Feb 11,22,2,2011,no,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
31303327,Neno,3,158,15 Sep 10,15,9,2010,159,16 Sep 10,16,9,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31303467,Neno,3,150,,,9,2010,159,22 Sep 10,22,9,2010,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
31303567,Neno,3,158,13 Nov 10,13,11,2010,159,14 Nov 10,14,11,2010,yes,no,yes,no,no,yes,BURNT BRICKS,grass
31303585,Neno,3,158,10 Oct 10,10,10,2010,159,10 Oct 10,10,10,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31303610,Neno,3,150,04 Sep 10,4,9,2010,159,23 Oct 10,23,10,2010,no,yes,yes,no,no,no,MUD BRICK (UNFIRED),grass
31303655,Neno,3,158,04 Dec 10,4,12,2010,159,05 Dec 10,5,12,2010,yes,no,yes,no,no,yes,BURNT BRICKS,IRON SHEETS
31303757,Neno,3,150,,,9,2010,159,22 Sep 10,22,9,2010,yes,yes,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31306166,Neno,6,150,,,,,159,23 Oct 10,23,10,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31306274,Neno,6,158,08 Jan 11,8,1,2011,159,10 Jan 11,10,1,2011,yes,no,yes,no,no,yes,MUD (YOMATA),grass
31306500,Neno,6,150,17 Apr 10,17,4,2010,159,17 Apr 10,17,4,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31306719,Neno,6,158,07 Sep 10,7,9,2010,159,10 Oct 10,10,10,2010,no,no,yes,yes,no,yes,BURNT BRICKS,grass
31431714,Zomba City,31,110,02 Sep 10,2,9,2010,119,14 Sep 10,14,9,2010,no,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31432279,Zomba City,32,110,09 Feb 11,9,2,2011,119,10 Feb 11,10,2,2011,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31432523,Zomba City,32,110,17 Sep 10,17,9,2010,119,01 Oct 10,1,10,2010,yes,no,yes,no,yes,yes,BURNT BRICKS,IRON SHEETS
31432676,Zomba City,32,110,03 May 10,3,5,2010,119,23 Jun 10,23,6,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31434099,Zomba City,34,110,20 Nov 10,20,11,2010,119,24 Nov 10,24,11,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31435120,Zomba City,35,110,24 Sep 10,24,9,2010,119,01 Oct 10,1,10,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31435149,Zomba City,35,110,22 Oct 10,22,10,2010,119,02 Nov 10,2,11,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31435423,Zomba City,35,110,15 Mar 11,15,3,2011,119,16 Mar 11,16,3,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31435753,Zomba City,35,110,06 Jul 10,6,7,2010,119,20 Jul 10,20,7,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31436063,Zomba City,36,110,14 Jan 11,14,1,2011,119,16 Jan 11,16,1,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31436695,Zomba City,36,110,06 Apr 10,6,4,2010,119,15 Jun 10,15,6,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31438563,Zomba City,38,110,28 Apr 10,28,4,2010,222,08 Apr 11,8,4,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31438622,Zomba City,38,110,16 Feb 11,16,2,2011,119,19 Feb 11,19,2,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31438689,Zomba City,38,110,28 Aug 10,28,8,2010,119,14 Sep 10,14,9,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31438690,Zomba City,38,110,28 Jul 10,28,7,2010,119,20 Aug 10,20,8,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31439102,Zomba City,39,110,11 Sep 10,11,9,2010,119,13 Sep 10,13,9,2010,yes,yes,yes,yes,yes,yes,MUD (YOMATA),PLASTIC SHEETING
31440002,Zomba City,40,110,07 Dec 10,7,12,2010,119,17 Dec 10,17,12,2010,yes,yes,yes,yes,yes,yes,MUD (YOMATA),PLASTIC SHEETING
31440152,Zomba City,40,110,10 Mar 11,10,3,2011,119,11 Mar 11,11,3,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31441389,Zomba City,41,110,24 Jun 10,24,6,2010,119,29 Jun 10,29,6,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31442200,Zomba City,42,110,19 Oct 10,19,10,2010,119,20 Oct 10,20,10,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31442394,Zomba City,42,110,21 Sep 10,21,9,2010,119,01 Oct 10,1,10,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31442616,Zomba City,42,110,17 Jan 11,17,1,2011,119,18 Jan 11,18,1,2011,yes,yes,yes,yes,yes,yes,MUD (YOMATA),PLASTIC SHEETING
31443108,Zomba City,43,110,08 Apr 10,8,4,2010,119,15 Jun 10,15,6,2010,yes,yes,yes,yes,yes,yes,grass,grass
31443270,Zomba City,43,110,23 Jul 10,23,7,2010,119,21 Aug 10,21,8,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31531161,Blantyre City,31,130,20 Feb 11,20,2,2011,149,10 Mar 11,10,3,2011,no,yes,yes,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31531303,Blantyre City,31,130,19 Nov 10,19,11,2010,139,27 Dec 10,27,12,2010,no,no,yes,yes,no,no,MUD BRICK (UNFIRED),IRON SHEETS
31532674,Blantyre City,32,130,09 May 10,9,5,2010,139,01 Dec 10,1,12,2010,yes,no,yes,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31533095,Blantyre City,33,130,27 Aug 10,27,8,2010,139,03 Oct 10,3,10,2010,no,no,yes,yes,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
31534553,Blantyre City,34,130,20 Dec 10,20,12,2010,139,26 Dec 10,26,12,2010,no,no,yes,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31535633,Blantyre City,35,130,10 Mar 11,10,3,2011,149,25 Mar 11,25,3,2011,no,no,yes,yes,yes,no,BURNT BRICKS,IRON SHEETS
31536118,Blantyre City,36,130,22 Sep 10,22,9,2010,139,07 Oct 10,7,10,2010,no,no,yes,yes,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
31536257,Blantyre City,36,130,27 Oct 10,27,10,2010,139,28 Nov 10,28,11,2010,no,no,yes,yes,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
31536751,Blantyre City,36,130,07 Jun 10,7,6,2010,139,28 Nov 10,28,11,2010,no,no,no,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31538278,Blantyre City,38,130,15 Jan 11,15,1,2011,139,17 Jan 11,17,1,2011,yes,yes,yes,yes,yes,yes,concrete,CLAY TILES
31539670,Blantyre City,39,130,05 Apr 10,5,4,2010,139,02 Oct 10,2,10,2010,no,no,yes,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31540003,Blantyre City,40,130,17 Nov 10,17,11,2010,139,26 Dec 10,26,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31540419,Blantyre City,40,130,31 Jul 10,31,7,2010,139,28 Nov 10,28,11,2010,yes,yes,yes,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31541183,Blantyre City,41,130,22 Feb 11,22,2,2011,149,25 Mar 11,25,3,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31545384,Blantyre City,45,130,13 May 10,13,5,2010,139,28 Nov 10,28,11,2010,no,no,yes,yes,no,no,MUD BRICK (UNFIRED),IRON SHEETS
31546760,Blantyre City,46,130,29 Aug 10,29,8,2010,139,21 Nov 10,21,11,2010,no,no,no,no,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31547429,Blantyre City,47,130,23 Dec 10,23,12,2010,139,27 Dec 10,27,12,2010,no,no,yes,yes,no,yes,BURNT BRICKS,IRON SHEETS
31548148,Blantyre City,48,130,18 Mar 11,18,3,2011,149,25 Mar 11,25,3,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,CLAY TILES
31550254,Blantyre City,50,130,28 May 10,28,5,2010,139,01 Dec 10,1,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31552612,Blantyre City,52,130,03 Nov 10,3,11,2010,139,02 Dec 10,2,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31552686,Blantyre City,52,130,23 Sep 10,23,9,2010,139,26 Dec 10,26,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31553237,Blantyre City,53,130,15 Jan 11,15,1,2011,139,18 Jan 11,18,1,2011,no,yes,no,yes,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
31554613,Blantyre City,54,130,09 Apr 10,9,4,2010,139,29 Aug 10,29,8,2010,no,no,no,no,no,yes,BURNT BRICKS,grass
31555614,Blantyre City,55,130,01 Aug 10,1,8,2010,139,31 Aug 10,31,8,2010,yes,yes,no,no,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
