ea_id,com_ck00a,com_ck00c,com_ck00b1,com_ck00b2,com_ck00b3,com_ck00b3_os
30601639,Tea leaves,Yes,10,50,Gram,
30601639,Salt,Yes,80,1,Kilogram,
30601639,"Sugar, white",Yes,160,1,Kilogram,
30601639,"Cooking oil (Kazinga, Kukoma)",Yes,140,250,Millilitre,
30601639,"Chips, potato (street vendor)",No,,,,
30601639,Bar soap (Maluwa),Yes,25,1,Piece,
30601639,Toothbrush,Yes,25,1,Piece,
30601639,Toothpaste (50 g tube),Yes,120,1,Piece,
30601639,"Clothes soap (Omo, Surf)",No,,,,
30601639,Vaseline/glycerin,Yes,45,50,Gram,
30601639,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30601639,Fansidar (3 tablet packet),No,,,,
30601639,Chitenje cloth,Yes,550,1,Piece,
30601639,Trousers (kaunjika),No,,,,
30601639,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30601639,Carlsberg beer (bottle),No,,,,
30601639,"Cigarettes, Embassy (packet)",Yes,200,,,
30601639,Battery (dry cell) for radio,Yes,45,,,
30601639,"Watch, digital (simple), plastic",No,,,,
30601639,Firewood,Yes,100,1,Heap,
30601639,Charcoal,Yes,250,1,50 KG. Bag,
30601639,Paraffin,Yes,5,15,Piece,
30601639,Chemical fertilizer (mkt value),No,,,,
30601639,Pesticides/Insecticides (mkt value),No,,,,
30601639,Herbicides/Fungicides (mkt value),No,,,,
30601639,Motorized transport of crop output (per 50kg),No,,,,
30601639,Hybrid maize seed (mkt value),Yes,1600,10,Kilogram,
30601639,"Hand hoe, without handle",Yes,450,,,
30601639,Panga,Yes,500,,,
30601639,Sickle,No,,,,
30601639,Axe,Yes,500,,,
30601639,Bicycle,Yes,13000,,,
30601639,"Foam mattress (10 cm, single)",Yes,4500,,,
30601639,"Mosquito net (white, not treated)",Yes,1500,,,
30601639,"Ganyu wage, 1 day, adult male",No,,,,
30601746,Maize grain,Yes,2000,1,50 KG. Bag,
30601746,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30601746,Cost to grind 50 kg bag of maize,Yes,400,,,
30601746,Cost to grind 50 kg bag of rice,No,,,,
30601746,Rice,No,,,,
30601746,White bread loaf (unsliced),No,,,,
30601746,Scone / Mandazi,Yes,20,1,Piece,
30601746,Beans,Yes,120,500,Gram,
30601746,Cabbage,Yes,50,1,Piece,
30601746,Tomatoes,Yes,20,1,Piece,
30601746,Banana,Yes,1,1,Piece,
30601746,Fresh milk (liquid),Yes,80,1,Litre,
30601746,Egg,Yes,25,1,Piece,
30601746,Chicken (live),Yes,500,1,Heap,
30601746,Dried fish (usipa),Yes,50,1,Heap,
30601746,Beef,No,,,,
30601746,Tea leaves,Yes,20,50,Gram,
30601746,Salt,Yes,40,500,Gram,
30601746,"Sugar, white",Yes,150,1,Kilogram,
30601746,"Cooking oil (Kazinga, Kukoma)",Yes,40,1,Satchet/Tube,
30601746,"Chips, potato (street vendor)",No,,,,
30601746,Bar soap (Maluwa),Yes,25,1,Piece,
30601746,Toothbrush,Yes,30,1,Piece,
30601746,Toothpaste (50 g tube),Yes,100,50,Gram,
30601746,"Clothes soap (Omo, Surf)",No,,,,
30601746,Vaseline/glycerin,Yes,50,25,Gram,
30601746,Aspirin or Panadol,Yes,5,1,Other (Specify),PACKET
30601746,Fansidar (3 tablet packet),Yes,80,1,Other (Specify),PACKET
30601746,Chitenje cloth,Yes,500,1,Piece,
30601746,Trousers (kaunjika),Yes,850,,,
30601746,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30601746,Carlsberg beer (bottle),No,,,,
30601746,"Cigarettes, Embassy (packet)",Yes,200,,,
30601746,Battery (dry cell) for radio,Yes,45,,,
30601746,"Watch, digital (simple), plastic",No,,,,
30601746,Firewood,Yes,100,1,Heap,
30601746,Charcoal,Yes,350,1,50 KG. Bag,
30601746,Paraffin,Yes,140,300,Millilitre,
30601746,Chemical fertilizer (mkt value),Yes,69,1,50 KG. Bag,
30601746,Pesticides/Insecticides (mkt value),No,,,,
30601746,Herbicides/Fungicides (mkt value),No,,,,
30601746,Motorized transport of crop output (per 50kg),No,,,,
30601746,Hybrid maize seed (mkt value),Yes,400,1,Kilogram,
30601746,"Hand hoe, without handle",Yes,650,,,
30601746,Panga,Yes,250,,,
30601746,Sickle,Yes,200,,,
30601746,Axe,Yes,600,,,
30601746,Bicycle,Yes,11500,,,
30601746,"Foam mattress (10 cm, single)",Yes,6000,,,
30601746,"Mosquito net (white, not treated)",Yes,500,,,
30601746,"Ganyu wage, 1 day, adult male",No,,,,
30602059,Maize grain,Yes,2250,1,50 KG. Bag,
30602059,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602059,Cost to grind 50 kg bag of maize,Yes,200,,,
30602059,Cost to grind 50 kg bag of rice,No,,,,
30602059,Rice,Yes,280,1,Kilogram,
30602059,White bread loaf (unsliced),Yes,120,1,Piece,
30602059,Scone / Mandazi,Yes,20,1,Piece,
30602059,Beans,Yes,60,1,Piece,
30602059,Cabbage,Yes,240,1,Kilogram,
30602059,Tomatoes,Yes,60,1,Piece,
30602059,Banana,No,,,,
30602059,Fresh milk (liquid),Yes,6,1,Piece,
30602059,Egg,Yes,50,500,Millilitre,
30602059,Chicken (live),Yes,500,1,Piece,
30602059,Dried fish (usipa),No,,,,
30602059,Beef,Yes,400,1,Kilogram,
30602059,Tea leaves,No,,,,
30602059,Salt,No,,,,
30602059,"Sugar, white",Yes,180,1,Kilogram,
30602059,"Cooking oil (Kazinga, Kukoma)",No,,,,
30602059,"Chips, potato (street vendor)",No,,,,
30602059,Bar soap (Maluwa),Yes,30,1,Piece,
30602059,Toothbrush,Yes,25,1,Piece,
30602059,Toothpaste (50 g tube),Yes,50,1,Kilogram,
30602059,"Clothes soap (Omo, Surf)",No,,,,
30602059,Vaseline/glycerin,Yes,25,25,Gram,
30602059,Aspirin or Panadol,Yes,10,1,Piece,
30602059,Fansidar (3 tablet packet),Yes,80,1,Piece,
30602059,Chitenje cloth,Yes,600,1,Piece,
30602059,Trousers (kaunjika),Yes,400,,,
30602059,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602059,Carlsberg beer (bottle),No,,,,
30602059,"Cigarettes, Embassy (packet)",Yes,200,,,
30602059,Battery (dry cell) for radio,Yes,50,,,
30602059,"Watch, digital (simple), plastic",No,,,,
30602059,Firewood,No,,,,
30602059,Charcoal,No,,,,
30602059,Paraffin,No,,,,
30602059,Chemical fertilizer (mkt value),No,,,,
30602059,Pesticides/Insecticides (mkt value),No,,,,
30602059,Herbicides/Fungicides (mkt value),No,,,,
30602059,Motorized transport of crop output (per 50kg),No,,,,
30602059,Hybrid maize seed (mkt value),No,,,,
30602059,"Hand hoe, without handle",Yes,450,,,
30602059,Panga,Yes,250,,,
30602059,Sickle,Yes,175,,,
30602059,Axe,Yes,275,,,
30602059,Bicycle,No,,,,
30602059,"Foam mattress (10 cm, single)",No,,,,
30602059,"Mosquito net (white, not treated)",No,,,,
30602059,"Ganyu wage, 1 day, adult male",No,,,,
30602217,Maize grain,Yes,2000,50,Kilogram,
30602217,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602217,Cost to grind 50 kg bag of maize,Yes,400,,,
30602217,Cost to grind 50 kg bag of rice,No,,,,
30602217,Rice,No,,,,
30602217,White bread loaf (unsliced),Yes,140,1,Piece,
30602217,Scone / Mandazi,Yes,2,1,Piece,
30602217,Beans,Yes,200,1,Kilogram,
30602217,Cabbage,No,,,,
30602217,Tomatoes,Yes,20,1,Piece,
30602217,Banana,Yes,7,1,Piece,
30602217,Fresh milk (liquid),No,,,,
30602217,Egg,Yes,30,1,Kilogram,
30602217,Chicken (live),Yes,700,1,Piece,
30602217,Dried fish (usipa),Yes,50,1,Heap,
30602217,Beef,Yes,600,1,Kilogram,
30602217,Tea leaves,Yes,40,25,Gram,
30602217,Salt,Yes,20,1,No. 10 Plate,
30602217,"Sugar, white",Yes,150,1,Kilogram,
30602217,"Cooking oil (Kazinga, Kukoma)",Yes,50,1,Satchet/Tube,
30602217,"Chips, potato (street vendor)",Yes,75,1,Piece,
30602217,Bar soap (Maluwa),Yes,35,1,Piece,
30602217,Toothbrush,Yes,30,1,Piece,
30602217,Toothpaste (50 g tube),Yes,70,50,Gram,
30602217,"Clothes soap (Omo, Surf)",No,,,,
30602217,Vaseline/glycerin,Yes,30,25,Gram,
30602217,Aspirin or Panadol,Yes,10,1,Piece,
30602217,Fansidar (3 tablet packet),No,,,,
30602217,Chitenje cloth,Yes,300,1,Piece,
30602217,Trousers (kaunjika),Yes,350,,,
30602217,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602217,Carlsberg beer (bottle),Yes,140,,,
30602217,"Cigarettes, Embassy (packet)",Yes,200,,,
30602217,Battery (dry cell) for radio,Yes,50,,,
30602217,"Watch, digital (simple), plastic",Yes,35,,,
30602217,Firewood,Yes,150,1,Heap,
30602217,Charcoal,Yes,450,1,50 KG. Bag,
30602217,Paraffin,Yes,110,300,Millilitre,
30602217,Chemical fertilizer (mkt value),Yes,5500,1,50 KG. Bag,
30602217,Pesticides/Insecticides (mkt value),No,,,,
30602217,Herbicides/Fungicides (mkt value),No,,,,
30602217,Motorized transport of crop output (per 50kg),No,,,,
30602217,Hybrid maize seed (mkt value),Yes,600,2,Kilogram,
30602217,"Hand hoe, without handle",Yes,700,,,
30602217,Panga,Yes,250,,,
30602217,Sickle,Yes,175,,,
30602217,Axe,Yes,400,,,
30602217,Bicycle,Yes,12000,,,
30602217,"Foam mattress (10 cm, single)",Yes,7000,,,
30602217,"Mosquito net (white, not treated)",Yes,600,,,
30602217,"Ganyu wage, 1 day, adult male",No,,,,
30602220,Maize grain,Yes,1900,1,50 KG. Bag,
30602220,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602220,Cost to grind 50 kg bag of maize,Yes,240,,,
30602220,Cost to grind 50 kg bag of rice,No,,,,
30602220,Rice,No,,,,
30602220,White bread loaf (unsliced),No,,,,
30602220,Scone / Mandazi,Yes,10,1,Piece,
30602220,Beans,No,,,,
30602220,Cabbage,No,,,,
30602220,Tomatoes,Yes,50,4,Piece,
30602220,Banana,Yes,10,1,Bunch,
30602220,Fresh milk (liquid),No,,,,
30602220,Egg,Yes,30,1,Piece,
30602220,Chicken (live),Yes,800,1,Piece,
30602220,Dried fish (usipa),Yes,50,1,Heap,
30602220,Beef,Yes,500,1,Kilogram,
30602220,Tea leaves,Yes,10,15,Gram,
30602220,Salt,Yes,20,1,No. 10 Plate,
30602220,"Sugar, white",Yes,170,1,Kilogram,
30602220,"Cooking oil (Kazinga, Kukoma)",Yes,30,1,Satchet/Tube,
30602220,"Chips, potato (street vendor)",No,,,,
30602220,Bar soap (Maluwa),Yes,35,1,Piece,
30602220,Toothbrush,Yes,30,1,Piece,
30602220,Toothpaste (50 g tube),Yes,175,50,Gram,
30602220,"Clothes soap (Omo, Surf)",No,,,,
30602220,Vaseline/glycerin,Yes,60,35,Gram,PACKET
30602220,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30602220,Fansidar (3 tablet packet),Yes,75,1,Other (Specify),PACKET
30602220,Chitenje cloth,Yes,600,1,Piece,
30602220,Trousers (kaunjika),Yes,1000,,,
30602220,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602220,Carlsberg beer (bottle),No,,,,
30602220,"Cigarettes, Embassy (packet)",Yes,200,,,
30602220,Battery (dry cell) for radio,Yes,60,,,
30602220,"Watch, digital (simple), plastic",No,,,,
30602220,Firewood,Yes,500,1,Heap,
30602220,Charcoal,Yes,300,1,50 KG. Bag,
30602220,Paraffin,Yes,160,1,Litre,
30602220,Chemical fertilizer (mkt value),No,,,,
30602220,Pesticides/Insecticides (mkt value),No,,,,
30602220,Herbicides/Fungicides (mkt value),No,,,,
30602220,Motorized transport of crop output (per 50kg),No,,,,
30602220,Hybrid maize seed (mkt value),No,,,,
30602220,"Hand hoe, without handle",Yes,500,,,
30602220,Panga,Yes,500,,,
30602220,Sickle,Yes,150,,,
30602220,Axe,Yes,200,,,
30602220,Bicycle,Yes,20000,,,
30602220,"Foam mattress (10 cm, single)",Yes,18000,,,
30602220,"Mosquito net (white, not treated)",No,,,,
30602220,"Ganyu wage, 1 day, adult male",No,,,,
30602235,Maize grain,Yes,2800,1,50 KG. Bag,
30602235,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602235,Cost to grind 50 kg bag of maize,Yes,200,,,
30602235,Cost to grind 50 kg bag of rice,No,,,,
30602235,Rice,No,,,,
30602235,White bread loaf (unsliced),No,,,,
30602235,Scone / Mandazi,Yes,10,1,Piece,
30602235,Beans,Yes,80,500,Gram,
30602235,Cabbage,Yes,50,1,Piece,
30602235,Tomatoes,Yes,50,3,Piece,
30602235,Banana,Yes,10,2,Piece,
30602235,Fresh milk (liquid),No,,,,
30602235,Egg,Yes,20,1,Piece,
30602235,Chicken (live),Yes,500,1,Piece,
30602235,Dried fish (usipa),Yes,50,1,Heap,
30602235,Beef,Yes,450,1,Kilogram,
30602235,Tea leaves,Yes,10,25,Gram,
30602235,Salt,Yes,80,500,Gram,
30602235,"Sugar, white",Yes,160,1,Kilogram,
30602235,"Cooking oil (Kazinga, Kukoma)",Yes,190,250,Millilitre,
30602235,"Chips, potato (street vendor)",No,,,,
30602235,Bar soap (Maluwa),Yes,25,1,Piece,
30602235,Toothbrush,Yes,15,1,Piece,
30602235,Toothpaste (50 g tube),Yes,70,1,Piece,
30602235,"Clothes soap (Omo, Surf)",Yes,100,250,Piece,
30602235,Vaseline/glycerin,Yes,35,25,Gram,
30602235,Aspirin or Panadol,Yes,10,1,Piece,
30602235,Fansidar (3 tablet packet),No,,,,
30602235,Chitenje cloth,Yes,250,1,Piece,
30602235,Trousers (kaunjika),Yes,350,,,
30602235,"Coca-Cola, Fanta (bottle)",Yes,70,,,
30602235,Carlsberg beer (bottle),Yes,120,,,
30602235,"Cigarettes, Embassy (packet)",Yes,200,,,
30602235,Battery (dry cell) for radio,Yes,40,,,
30602235,"Watch, digital (simple), plastic",Yes,15,,,
30602235,Firewood,Yes,100,1,Heap,
30602235,Charcoal,Yes,30,1,50 KG. Bag,
30602235,Paraffin,Yes,100,300,Millilitre,
30602235,Chemical fertilizer (mkt value),No,,,,
30602235,Pesticides/Insecticides (mkt value),No,,,,
30602235,Herbicides/Fungicides (mkt value),No,,,,
30602235,Motorized transport of crop output (per 50kg),No,,,,
30602235,Hybrid maize seed (mkt value),No,,,,
30602235,"Hand hoe, without handle",No,,,,
30602235,Panga,Yes,250,,,
30602235,Sickle,No,,,,
30602235,Axe,Yes,500,,,
30602235,Bicycle,No,,,,
30602235,"Foam mattress (10 cm, single)",No,,,,
30602235,"Mosquito net (white, not treated)",No,,,,
30602235,"Ganyu wage, 1 day, adult male",No,,,,
30602408,Maize grain,Yes,1500,1,50 KG. Bag,
30602408,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602408,Cost to grind 50 kg bag of maize,Yes,240,,,
30602408,Cost to grind 50 kg bag of rice,No,,,,
30602408,Rice,Yes,200,1,Kilogram,
30602408,White bread loaf (unsliced),No,,,,
30602408,Scone / Mandazi,Yes,35,1,Kilogram,
30602408,Beans,Yes,1000,5,Kilogram,
30602408,Cabbage,Yes,50,1,Piece,
30602408,Tomatoes,Yes,50,1,Heap,
30602408,Banana,Yes,30,1,Bunch,
30602408,Fresh milk (liquid),No,,,,
30602408,Egg,Yes,15,1,Piece,
30602408,Chicken (live),Yes,1000,1,Piece,
30602408,Dried fish (usipa),Yes,50,1,Heap,
30602408,Beef,Yes,500,1,Kilogram,
30602408,Tea leaves,Yes,10,15,Gram,
30602408,Salt,Yes,50,5,Kilogram,
30602408,"Sugar, white",Yes,175,1,Kilogram,
30602408,"Cooking oil (Kazinga, Kukoma)",Yes,35,1,Satchet/Tube,
30602408,"Chips, potato (street vendor)",No,,,,
30602408,Bar soap (Maluwa),Yes,30,1,Kilogram,
30602408,Toothbrush,Yes,30,1,Piece,
30602408,Toothpaste (50 g tube),Yes,65,150,Gram,
30602408,"Clothes soap (Omo, Surf)",No,,,,
30602408,Vaseline/glycerin,Yes,60,35,Millilitre,PACKET
30602408,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30602408,Fansidar (3 tablet packet),Yes,90,1,Other (Specify),PACKET
30602408,Chitenje cloth,Yes,600,1,Piece,
30602408,Trousers (kaunjika),Yes,800,,,
30602408,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602408,Carlsberg beer (bottle),No,,,,
30602408,"Cigarettes, Embassy (packet)",Yes,250,,,
30602408,Battery (dry cell) for radio,Yes,45,,,
30602408,"Watch, digital (simple), plastic",No,,,,
30602408,Firewood,No,,,,
30602408,Charcoal,No,,,,
30602408,Paraffin,Yes,160,5,Litre,
30602408,Chemical fertilizer (mkt value),No,,,,
30602408,Pesticides/Insecticides (mkt value),No,,,,
30602408,Herbicides/Fungicides (mkt value),No,,,,
30602408,Motorized transport of crop output (per 50kg),No,,,,
30602408,Hybrid maize seed (mkt value),No,,,,
30602408,"Hand hoe, without handle",Yes,700,,,
30602408,Panga,Yes,250,,,
30602408,Sickle,Yes,100,,,
30602408,Axe,No,,,,
30602408,Bicycle,No,,,,
30602408,"Foam mattress (10 cm, single)",No,,,,
30602408,"Mosquito net (white, not treated)",No,,,,
30602408,"Ganyu wage, 1 day, adult male",No,,,,
30602443,Maize grain,Yes,2000,1,50 KG. Bag,
30602443,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602443,Cost to grind 50 kg bag of maize,Yes,280,,,
30602443,Cost to grind 50 kg bag of rice,No,,,,
30602443,Rice,Yes,200,1,Kilogram,
30602443,White bread loaf (unsliced),Yes,120,1,Piece,
30602443,Scone / Mandazi,Yes,20,1,Piece,
30602443,Beans,Yes,150,1,Kilogram,
30602443,Cabbage,Yes,10,1,Piece,
30602443,Tomatoes,Yes,30,1,Heap,
30602443,Banana,Yes,10,3,Piece,
30602443,Fresh milk (liquid),No,,,,
30602443,Egg,Yes,30,1,Piece,
30602443,Chicken (live),Yes,100,1,Piece,
30602443,Dried fish (usipa),Yes,50,1,Heap,
30602443,Beef,Yes,500,1,Kilogram,
30602443,Tea leaves,Yes,10,15,Gram,
30602443,Salt,Yes,10,1,No. 10 Plate,
30602443,"Sugar, white",Yes,170,1,Kilogram,
30602443,"Cooking oil (Kazinga, Kukoma)",Yes,30,1,Satchet/Tube,
30602443,"Chips, potato (street vendor)",Yes,70,1,Other (Specify),PLASTIC PAPER
30602443,Bar soap (Maluwa),Yes,35,1,Piece,
30602443,Toothbrush,Yes,25,1,Piece,
30602443,Toothpaste (50 g tube),Yes,70,50,Gram,
30602443,"Clothes soap (Omo, Surf)",Yes,100,75,Gram,
30602443,Vaseline/glycerin,Yes,50,35,Gram,
30602443,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30602443,Fansidar (3 tablet packet),No,,,,
30602443,Chitenje cloth,Yes,600,19,Kilogram,
30602443,Trousers (kaunjika),Yes,1500,,,
30602443,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602443,Carlsberg beer (bottle),Yes,90,,,
30602443,"Cigarettes, Embassy (packet)",Yes,100,,,
30602443,Battery (dry cell) for radio,Yes,60,,,
30602443,"Watch, digital (simple), plastic",Yes,200,,,
30602443,Firewood,Yes,10,1,Heap,
30602443,Charcoal,Yes,450,1,50 KG. Bag,
30602443,Paraffin,No,,,,
30602443,Chemical fertilizer (mkt value),No,,,,
30602443,Pesticides/Insecticides (mkt value),No,,,,
30602443,Herbicides/Fungicides (mkt value),No,,,,
30602443,Motorized transport of crop output (per 50kg),No,,,,
30602443,Hybrid maize seed (mkt value),No,,,,
30602443,"Hand hoe, without handle",Yes,700,,,
30602443,Panga,Yes,400,,,
30602443,Sickle,Yes,150,,,
30602443,Axe,Yes,650,,,
30602443,Bicycle,No,,,,
30602443,"Foam mattress (10 cm, single)",No,,,,
30602443,"Mosquito net (white, not treated)",No,,,,
30602443,"Ganyu wage, 1 day, adult male",No,,,,
30602445,Maize grain,Yes,1500,1,50 KG. Bag,
30602445,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602445,Cost to grind 50 kg bag of maize,Yes,200,,,
30602445,Cost to grind 50 kg bag of rice,No,,,,
30602445,Rice,Yes,200,1,Kilogram,
30602445,White bread loaf (unsliced),Yes,120,1,Piece,
30602445,Scone / Mandazi,Yes,20,1,Piece,
30602445,Beans,Yes,200,1,Kilogram,
30602445,Cabbage,Yes,20,1,Piece,
30602445,Tomatoes,Yes,20,1,Heap,
30602445,Banana,Yes,30,1,Bunch,
30602445,Fresh milk (liquid),No,,,,
30602445,Egg,Yes,30,1,Piece,
30602445,Chicken (live),Yes,1000,1,Piece,
30602445,Dried fish (usipa),Yes,50,1,Heap,
30602445,Beef,Yes,400,1,Kilogram,
30602445,Tea leaves,Yes,10,1,Satchet/Tube,
30602445,Salt,Yes,120,1,Kilogram,
30602445,"Sugar, white",Yes,170,1,Kilogram,
30602445,"Cooking oil (Kazinga, Kukoma)",Yes,320,1,Litre,
30602445,"Chips, potato (street vendor)",No,,,,
30602445,Bar soap (Maluwa),Yes,30,1,Piece,
30602445,Toothbrush,Yes,25,1,Piece,
30602445,Toothpaste (50 g tube),Yes,120,50,Gram,
30602445,"Clothes soap (Omo, Surf)",No,,,,
30602445,Vaseline/glycerin,Yes,30,1,Other (Specify),KANKEBE
30602445,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30602445,Fansidar (3 tablet packet),No,,,,
30602445,Chitenje cloth,Yes,750,1,Piece,
30602445,Trousers (kaunjika),Yes,1500,,,
30602445,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602445,Carlsberg beer (bottle),Yes,120,,,
30602445,"Cigarettes, Embassy (packet)",Yes,10,,,
30602445,Battery (dry cell) for radio,Yes,35,,,
30602445,"Watch, digital (simple), plastic",Yes,150,,,
30602445,Firewood,Yes,50,1,Heap,
30602445,Charcoal,No,,,,
30602445,Paraffin,Yes,650,2,Litre,
30602445,Chemical fertilizer (mkt value),No,,,,
30602445,Pesticides/Insecticides (mkt value),No,,,,
30602445,Herbicides/Fungicides (mkt value),No,,,,
30602445,Motorized transport of crop output (per 50kg),No,,,,
30602445,Hybrid maize seed (mkt value),No,,,,
30602445,"Hand hoe, without handle",Yes,700,,,
30602445,Panga,Yes,350,,,
30602445,Sickle,Yes,150,,,
30602445,Axe,Yes,200,,,
30602445,Bicycle,No,,,,
30602445,"Foam mattress (10 cm, single)",No,,,,
30602445,"Mosquito net (white, not treated)",No,,,,
30602445,"Ganyu wage, 1 day, adult male",No,,,,
30602472,Maize grain,No,,,,
30602472,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602472,Cost to grind 50 kg bag of maize,Yes,210,,,
30602472,Cost to grind 50 kg bag of rice,No,,,,
30602472,Rice,Yes,180,1,Kilogram,
30602472,White bread loaf (unsliced),Yes,130,1,Piece,
30602472,Scone / Mandazi,Yes,20,1,Piece,
30602472,Beans,Yes,200,1,Piece,
30602472,Cabbage,Yes,50,1,Piece,
30602472,Tomatoes,Yes,20,1,Heap,
30602472,Banana,Yes,200,1,Bunch,
30602472,Fresh milk (liquid),Yes,150,1,Litre,
30602472,Egg,Yes,30,1,Piece,
30602472,Chicken (live),Yes,900,1,Piece,
30602472,Dried fish (usipa),Yes,50,1,Heap,
30602472,Beef,Yes,400,11,Kilogram,
30602472,Tea leaves,Yes,10,1,Other (Specify),PACKET
30602472,Salt,Yes,40,5,Kilogram,
30602472,"Sugar, white",Yes,150,1,Kilogram,
30602472,"Cooking oil (Kazinga, Kukoma)",Yes,25,1,Satchet/Tube,
30602472,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),PACKET
30602472,Bar soap (Maluwa),Yes,20,1,Piece,
30602472,Toothbrush,Yes,100,1,Piece,
30602472,Toothpaste (50 g tube),Yes,100,1,Millilitre,
30602472,"Clothes soap (Omo, Surf)",Yes,100,1,Satchet/Tube,
30602472,Vaseline/glycerin,Yes,50,25,Millilitre,
30602472,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30602472,Fansidar (3 tablet packet),Yes,25,1,Other (Specify),PACKET
30602472,Chitenje cloth,Yes,600,1,Piece,
30602472,Trousers (kaunjika),Yes,450,,,
30602472,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30602472,Carlsberg beer (bottle),Yes,120,,,
30602472,"Cigarettes, Embassy (packet)",Yes,10,,,
30602472,Battery (dry cell) for radio,Yes,40,,,
30602472,"Watch, digital (simple), plastic",Yes,120,,,
30602472,Firewood,Yes,30,1,Heap,
30602472,Charcoal,Yes,30,1,Other (Specify),PACKET
30602472,Paraffin,Yes,100,1,Litre,
30602472,Chemical fertilizer (mkt value),No,,,,
30602472,Pesticides/Insecticides (mkt value),No,,,,
30602472,Herbicides/Fungicides (mkt value),No,,,,
30602472,Motorized transport of crop output (per 50kg),No,,,,
30602472,Hybrid maize seed (mkt value),No,,,,
30602472,"Hand hoe, without handle",Yes,600,,,
30602472,Panga,Yes,300,,,
30602472,Sickle,Yes,150,,,
30602472,Axe,Yes,500,,,
30602472,Bicycle,Yes,19000,,,
30602472,"Foam mattress (10 cm, single)",No,,,,
30602472,"Mosquito net (white, not treated)",No,,,,
30602472,"Ganyu wage, 1 day, adult male",No,,,,
30602512,Maize grain,Yes,1600,1,50 KG. Bag,
30602512,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30602512,Cost to grind 50 kg bag of maize,Yes,180,,,
30602512,Cost to grind 50 kg bag of rice,No,,,,
30602512,Rice,Yes,180,1,Kilogram,
30602512,White bread loaf (unsliced),Yes,170,1,Piece,
30602512,Scone / Mandazi,Yes,20,1,Piece,
30602512,Beans,Yes,200,1,Kilogram,
30602512,Cabbage,Yes,25,1,Piece,
