case_id,ea_id,reside,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
101012190112,10101219,rural,134.10271,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,28 Feb 11,28,2,2011,,,,,10,,01 Mar 11,1,3,2011,,,,,19,,02 Mar 11,2,3,2011,,,,,6,,13 Apr 11,13,4,2011,,,,,No,Yes,No,No,No,Complete,
101012190119,10101219,rural,134.10271,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,27 Feb 11,27,2,2011,,,,,10,,27 Feb 11,27,2,2011,,,,,19,,02 Mar 11,2,3,2011,,,,,6,,13 Apr 11,13,4,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101012190126,10101219,rural,134.10271,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,28 Feb 11,28,2,2011,,,,,10,,01 Mar 11,1,3,2011,,,,,19,,02 Mar 11,2,3,2011,,,,,6,,13 Apr 11,13,4,2011,,,,,Yes,Yes,No,No,No,Complete,
101012190139,10101219,rural,134.10271,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,27 Feb 11,27,2,2011,,,,,10,,28 Feb 11,28,2,2011,,,,,19,,02 Mar 11,2,3,2011,,,,,6,,13 Apr 11,13,4,2011,,,,,Yes,Yes,No,No,No,Complete,
101013550014,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,22 Jan 11,22,1,2011,,,,,10,,22 Jan 11,22,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,Yes,No,No,Complete,
101013550023,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,22 Jan 11,22,1,2011,,,,,10,,23 Jan 11,23,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550032,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550042,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550060,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,22 Jan 11,22,1,2011,,,,,10,,22 Jan 11,22,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550070,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,22 Jan 11,22,1,2011,,,,,10,,22 Jan 11,22,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,Yes,No,No,Complete,
101013550079,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101013550089,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,Yes,No,No,Complete,
101013550107,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,22 Jan 11,22,1,2011,,,,,10,,23 Jan 11,23,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550117,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,22 Jan 11,22,1,2011,,,,,10,,22 Jan 11,22,1,2011,,,,,19,,22 Jan 11,22,1,2011,,,,,22,,22 Mar 11,22,3,2011,,,,,No,Yes,Yes,No,No,Complete,
101013550126,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550135,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,21 Jan 11,21,1,2011,,,,,10,,23 Jan 11,23,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550154,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550164,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,22 Jan 11,22,1,2011,,,,,10,,22 Jan 11,22,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550173,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,22 Jan 11,22,1,2011,,,,,10,,23 Jan 11,23,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013550192,10101355,rural,75.261101,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,21 Jan 11,21,1,2011,,,,,10,,21 Jan 11,21,1,2011,,,,,19,,23 Jan 11,23,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
101013740006,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,Yes,No,No,Complete,
101013740013,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,22 Oct 10,22,10,2010,,,,,10,,22 Feb 11,22,2,2011,,,,,Yes,Yes,No,No,No,Complete,
101013740020,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,22 Oct 10,22,10,2010,,,,,10,,22 Feb 11,22,2,2011,,,,,Yes,Yes,No,No,No,Complete,
101013740028,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,Yes,Yes,No,No,No,Complete,
101013740035,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101013740050,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,Yes,Yes,No,No,No,Complete,
101013740057,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,23 Oct 10,23,10,2010,,,,,10,,23 Oct 10,23,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,Yes,Yes,No,Complete,
101013740064,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,No,No,No,Complete,
101013740072,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,Yes,No,No,Complete,
101013740094,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,No,No,No,Complete,
101013740101,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,No,No,No,Complete,
101013740108,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101013740123,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,23 Oct 10,23,10,2010,,,,,10,,23 Oct 10,23,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,23 Feb 11,23,2,2011,,,,,No,Yes,No,Yes,No,Complete,
101013740130,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,22 Oct 10,22,10,2010,,,,,10,,23 Oct 10,23,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,24 Feb 11,24,2,2011,,,,,No,Yes,No,No,No,Complete,
101013740138,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,22 Oct 10,22,10,2010,,,,,10,,22 Oct 10,22,10,2010,,,,,19,,24 Oct 10,24,10,2010,,,,,10,,24 Feb 11,24,2,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101013740152,10101374,rural,84.115501,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,23 Oct 10,23,10,2010,,,,,10,,24 Oct 10,24,10,2010,,,,,19,,25 Oct 10,25,10,2010,,,,,10,,24 Feb 11,24,2,2011,,,,,No,Yes,No,No,No,Complete,
101014700012,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,18 Jun 10,18,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,Yes,No,No,Complete,
101014700026,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,19 Jun 10,19,6,2010,,,,,10,,21 Jun 10,21,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,Yes,No,No,Complete,
101014700029,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,18 Jun 10,18,6,2010,,,,,10,,19 Jun 10,19,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,Yes,Yes,Yes,No,No,Complete,
101014700032,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,18 Jun 10,18,6,2010,,,,,10,,19 Jun 10,19,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,Yes,No,No,Complete,
101014700034,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,14,,18 Jun 10,18,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,Yes,No,No,Complete,
101014700055,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,14,,19 Jun 10,19,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,No,No,Complete,
101014700079,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,17 Jun 10,17,6,2010,,,,,10,,17 Jun 10,17,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,No,No,Complete,
101014700128,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,17 Jun 10,17,6,2010,,,,,10,,18 Jun 10,18,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,Yes,Yes,Yes,No,No,Complete,
101014700135,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,14,,17 Jun 10,17,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,Yes,No,Complete,
101014700148,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,18 Jun 10,18,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,Yes,No,Complete,
101014700156,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,17 Jun 10,17,6,2010,,,,,10,,18 Jun 10,18,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,Yes,No,Complete,
101014700200,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,14,,17 Jun 10,17,6,2010,,,,,10,,17 Jun 10,17,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,Yes,Yes,Yes,No,No,Complete,
101014700214,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,17 Jun 10,17,6,2010,,,,,10,,17 Jun 10,17,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,Yes,No,No,Complete,
101014700224,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,17 Jun 10,17,6,2010,,,,,10,,17 Jun 10,17,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,Yes,Yes,No,No,No,Complete,
101014700227,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,17 Jun 10,17,6,2010,,,,,10,,17 Jun 10,17,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,No,No,Complete,
101014700248,10101470,rural,130.0916,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,18 Jun 10,18,6,2010,,,,,10,,20 Jun 10,20,6,2010,,,,,19,,22 Jun 10,22,6,2010,,,,,5,,15 Sep 10,15,9,2010,,,,,No,Yes,No,No,No,Complete,
101015620009,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,Yes,Dwelling found but appears unoccupied,14,24,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,07 Jul 10,7,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
101015620020,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,12,12,06 Jul 10,6,7,2010,19 Oct 10,19,10,2010,10,10,06 Jul 10,6,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,13 Dec 10,13,12,2010,12 Feb 11,12,2,2011,No,Yes,No,No,No,Complete,Complete
101015620031,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,13,13,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,No,Yes,No,Complete,Complete
101015620042,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,12,12,05 Jul 10,5,7,2010,20 Oct 10,20,10,2010,10,10,05 Jul 10,5,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,13 Dec 10,13,12,2010,12 Feb 11,12,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
101015620053,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,12,12,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,Yes,Yes,No,No,No,Complete,Complete
101015620064,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,Yes,Dwelling found but no HH member could be found,14,24,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,07 Jul 10,7,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,Yes,Yes,No,No,Yes,Complete,Complete
101015620075,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,11,11,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,06 Jul 10,6,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,Yes,Yes,No,No,No,Complete,Complete
101015620086,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,11,11,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,06 Jul 10,6,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,13 Dec 10,13,12,2010,11 Feb 11,11,2,2011,No,Yes,No,No,No,Complete,Complete
101015620096,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,11,11,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,No,No,No,Complete,Complete
101015620118,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,Yes,Dwelling found but no HH member could be found,11,11,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,No,No,Yes,Complete,Complete
101015620140,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,14,24,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,06 Jul 10,6,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,No,No,No,Complete,Complete
101015620162,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,14,24,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,21 Oct 10,21,10,2010,13,11,13 Dec 10,13,12,2010,12 Feb 11,12,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
101015620184,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,13,13,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,07 Jul 10,7,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,Yes,Yes,No,Complete,Complete
101015620195,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,13,13,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,10,10,05 Jul 10,5,7,2010,19 Oct 10,19,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,11 Dec 10,11,12,2010,11 Feb 11,11,2,2011,No,Yes,No,No,No,Complete,Complete
101015620205,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,12,12,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,20 Oct 10,20,10,2010,13,11,13 Dec 10,13,12,2010,12 Feb 11,12,2,2011,No,Yes,Yes,No,No,Complete,Complete
101015620227,10101562,rural,101.4499,Panel B,Chitipa,1,Mwabulambya,No,,13,13,06 Jul 10,6,7,2010,20 Oct 10,20,10,2010,10,10,07 Jul 10,7,7,2010,20 Oct 10,20,10,2010,19,19,10 Jul 10,10,7,2010,21 Oct 10,21,10,2010,13,11,13 Dec 10,13,12,2010,12 Jan 11,12,1,2011,No,Yes,Yes,Yes,No,Complete,Complete
101015680005,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,Yes,Dwelling found but appears unoccupied,13,,03 Nov 10,3,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,29 Jan 11,29,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680012,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,03 Nov 10,3,11,2010,,,,,10,,04 Nov 10,4,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,27 Jan 11,27,1,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101015680019,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,02 Nov 10,2,11,2010,,,,,12,,27 Jan 11,27,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680026,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,02 Nov 10,2,11,2010,,,,,12,,27 Jan 10,27,1,2010,,,,,Yes,Yes,Yes,Yes,No,Complete,
101015680033,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,11,,03 Nov 10,3,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,03 Nov 10,3,11,2010,,,,,12,,27 Jan 11,27,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680046,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,03 Nov 10,3,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,27 Jan 11,27,1,2011,,,,,No,Yes,Yes,No,No,Complete,
101015680053,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,03 Nov 10,3,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,27 Jan 11,27,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680060,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101015680067,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,12,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,Yes,Yes,No,No,No,Complete,
101015680081,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,03 Nov 10,3,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101015680088,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,03 Nov 10,3,11,2010,,,,,10,,04 Nov 10,4,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,Yes,Yes,Yes,No,No,Complete,
101015680095,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,No,Yes,Yes,No,No,Complete,
101015680102,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,24,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,28 Jan 11,28,1,2011,,,,,No,Yes,Yes,No,Yes,Complete,
101015680116,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,03 Nov 10,3,11,2010,,,,,10,,04 Nov 10,4,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,29 Jan 11,29,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680130,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,02 Nov 10,2,11,2010,,,,,10,,02 Nov 10,2,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,29 Jan 11,29,1,2011,,,,,No,Yes,No,No,No,Complete,
101015680144,10101568,rural,51.710201,Cross-Section,Chitipa,1,Mwabulambya,No,,13,,02 Nov 10,2,11,2010,,,,,10,,03 Nov 10,3,11,2010,,,,,19,,04 Nov 10,4,11,2010,,,,,12,,29 Jan 11,29,1,2011,,,,,Yes,Yes,Yes,No,No,Complete,
