ea_id,com_cd01,com_cd02a,com_cd02b,com_cd03,com_cd04,com_cd05,com_cd06,com_cd07a,com_cd07b,com_cd08a,com_cd08b,com_cd09,com_cd10a,com_cd10b,com_cd11,com_cd12,com_cd13a,com_cd13b,com_cd13c,com_cd14,com_cd15,com_cd16a,com_cd16b,com_cd17,com_cd18a,com_cd18b,com_cd19,com_cd20a,com_cd20b,com_cd21,com_cd22a,com_cd22b,com_cd23,com_cd24a,com_cd24b,com_cd25,com_cd26,com_cd27a,com_cd27b,com_cd28,com_cd29,com_cd30,com_cd31,com_cd32,com_cd33,com_cd34,com_cd35,com_cd36a,com_cd36b,com_cd37,com_cd38,com_cd39,com_cd40a,com_cd40b,com_cd41,com_cd42,com_cd43,com_cd44,com_cd45,com_cd46,com_cd47,com_cd48,com_cd49a,com_cd49b,com_cd50,com_cd51a,com_cd51b,com_cd52,com_cd53,com_cd54,com_cd55,com_cd56,com_cd57,com_cd58,com_cd59,com_cd60a,com_cd60b,com_cd61,com_cd62,com_cd63,com_cd64,com_cd65a,com_cd65b,com_cd65c,com_cd65d,com_cd65e,com_cd65f,com_cd65g,com_cd66,com_cd67a,com_cd67b,com_cd68,com_cd69a,com_cd69b,com_cd70,com_cd71
10120286,GRADED GRAVELED,85,km,yes,0,12,yes,,,1,hour,yes,,,,no,321,km,mzuzu,2000,no,1,km,no,10,km,no,100,meter,no,2,km,no,1,km,5,0,100,meter,10,708,no,2,no,,,no,2,km,22,521,yes,3,km,16,358,yes,0,0,0,1,no,1,km,no,2,km,,,,no,,,,,2,km,GOVERNMENT FACILITY,no,,yes,no,yes,yes,yes,yes,2,,no,1,km,no,1,km,yes,
10120288,DIRT TRACK,101,km,no,0,0,no,1,km,2,hour,yes,,,,no,321,km,mzuzu,1800,no,1,km,no,8,km,no,2,km,no,1,km,no,1,km,7,0,4,km,15,300,yes,,no,,,yes,2,meter,22,521,yes,2,km,16,358,yes,0,0,1,1,no,1,km,no,1,km,,,,no,,,,,1,km,GOVERNMENT FACILITY,no,,yes,no,no,yes,yes,yes,2,,no,1,km,no,1,km,no,no
10201137,TAR/ASPHALT,0,,yes,12,12,yes,,,20,minute,no,25,km,200,no,245,km,mzuzu,1500,no,25,km,yes,,,no,6,km,no,3,km,no,3,km,5,1,,,6,856,yes,,no,,,no,30,km,17,465,yes,1,km,8,135,no,0,0,0,0,yes,,,no,3,km,,,,yes,yes,male,yes,no,25,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,25,km,no,25,km,no,yes
10201210,DIRT TRACK,5,km,no,0,0,no,5,km,5,minute,no,33,km,300,no,253,km,mzuzu,1300,no,5,km,no,2,km,no,5,km,no,5,km,no,33,km,5,0,100,meter,7,1038,yes,,no,,,no,35,km,17,465,yes,7,km,10,156,yes,0,0,0,0,no,34,km,no,5,km,,,,yes,yes,male,yes,yes,34,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,2,,no,5,km,no,5,km,no,no
10201247,GRADED GRAVELED,5,km,yes,0,12,no,5,km,10,minute,no,27,km,150,no,247,km,mzuzu,1150,no,5,km,no,3,km,no,2,km,no,6,km,no,6,km,6,0,1,km,6,1138,yes,,no,,,no,27,km,17,465,yes,4,km,6,180,no,0,0,0,0,no,27,km,no,6,km,,,,no,,,,,27,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,27,km,no,6,km,no,no
10201442,DIRT TRACK,15,km,no,0,0,no,15,km,15,minute,no,35,km,250,no,290,km,mzuzu,1250,no,15,km,no,10,km,no,15,km,no,32,km,no,32,km,5,0,,,4,550,yes,,no,,,no,35,km,17,465,yes,9,km,10,156,yes,0,0,0,0,no,15,km,no,15,km,,,,no,,,,,37,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,37,km,no,32,km,no,no
10201688,TAR/ASPHALT,0,,yes,12,12,yes,,,20,minute,no,12,km,200,no,232,km,mzuzu,1200,no,12,km,no,2,km,no,7,km,no,10,km,no,12,km,5,1,,,6,527,no,4,yes,ALMOST ALL,COOKED FOOD,no,12,km,17,465,yes,6,km,4,93,no,0,0,0,0,no,3,meter,no,2,km,,,,no,,,,,12,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,12,km,no,12,km,no,no
10202195,DIRT TRACK,27,km,no,0,0,no,27,km,10,minute,no,72,km,1000,no,292,km,mzuzu,2000,no,27,km,no,32,km,no,35,km,no,32,km,no,27,km,7,0,,,3,214,no,6,no,,,no,72,km,17,465,yes,38,km,6,150,no,0,0,0,0,no,27,km,no,2,km,,,,no,,,,,72,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,72,km,no,57,km,no,no
10202514,DIRT TRACK,4,km,yes,6,0,no,4,km,1,minute,no,45,km,300,no,265,km,mzuzu,1300,no,4,km,no,4,km,no,6,km,no,8,km,no,12,km,5,0,1,km,5,200,yes,,no,,,no,40,km,17,465,yes,8,km,6,150,no,0,0,0,0,no,7,km,no,4,km,,,,no,,,,,7,km,GOVERNMENT FACILITY,yes,200,yes,no,no,yes,yes,yes,2,,no,12,km,no,42,km,no,yes
10203013,GRADED GRAVELED,1,km,yes,10,12,yes,,,1,hour,no,48,km,600,no,268,km,mzuzu,1600,no,1,km,no,12,km,no,12,km,no,48,km,no,1,km,0,0,1,km,10,418,yes,,no,,,no,48,km,17,465,no,3,km,4,46,no,0,0,0,0,no,1,km,no,12,km,,,,no,,,,,17,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,3,km,no,48,km,no,no
10203085,TAR/ASPHALT,0,,yes,12,12,yes,,,5,minute,no,3,km,150,no,223,km,mzuzu,1150,no,4,km,no,3,km,no,4,km,no,4,km,no,3,km,5,0,,,5,450,yes,,no,,,no,7,km,17,465,yes,4,km,16,358,yes,0,0,0,0,no,3,km,no,7,km,,,,yes,yes,male,no,yes,7,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,yes,2,,no,3,km,no,4,km,no,no
10203176,GRADED GRAVELED,1,km,yes,12,12,no,1,km,2,hour,no,53,km,500,no,273,km,mzuzu,1500,no,53,km,no,1,km,no,53,km,no,53,km,no,53,km,6,0,,,8,560,no,1,no,,,no,53,km,17,465,yes,17,km,4,46,no,0,0,0,0,no,1,km,no,100,meter,,,,no,,,,,53,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,53,km,no,53,km,no,yes
10203221,DIRT ROAD (MAINTAINED),8,km,yes,0,8,no,2,km,30,minute,no,12,km,300,no,232,km,mzuzu,1300,no,12,km,no,500,meter,no,12,km,no,12,km,no,12,km,7,0,,,11,1029,yes,,no,,,no,12,km,17,465,yes,7,km,4,88,no,0,0,0,0,no,12,km,no,8,km,,,,no,,,,,12,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,12,km,no,12,km,no,no
10203623,DIRT TRACK,34,km,no,0,0,no,40,km,2,hour,no,40,km,200,no,234,km,mzuzu,1000,no,40,km,no,18,km,no,10,km,no,40,km,no,40,km,2,0,18,km,4,165,no,4,no,,,no,40,km,17,465,yes,40,km,16,358,yes,0,0,0,0,no,40,km,no,38,km,,,,no,,,,,38,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,40,km,no,40,km,no,no
10203744,TAR/ASPHALT,0,,yes,12,12,yes,,,10,minute,no,12,km,150,no,210,km,mzuzu,1000,no,12,km,no,8,km,no,12,km,no,12,km,no,12,km,5,0,10,km,12,250,yes,,yes,ALMOST ALL,COOKED FOOD,yes,12,km,17,465,yes,12,km,16,358,yes,1,0,0,0,no,12,km,no,12,km,,,,no,,,,,12,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,12,km,no,12,km,no,no
10204101,DIRT ROAD (MAINTAINED),200,meter,no,0,0,no,200,meter,45,minute,no,78,km,500,no,158,km,mzuzu,700,no,6,km,no,15,km,no,2,km,no,6,km,no,6,km,8,0,100,meter,10,1114,yes,,no,,,no,3,km,23,413,yes,8,km,2,217,no,0,0,0,0,no,6,km,no,2,km,,,,no,,,,,78,km,GOVERNMENT FACILITY,no,,yes,no,no,no,yes,no,2,,no,6,km,no,6,km,no,no
10204322,TAR/ASPHALT,16,km,yes,0,12,yes,,,2,hour,no,86,km,650,no,166,km,mzuzu,850,no,16,km,no,3,km,no,16,km,no,16,km,no,16,km,8,0,2,km,9,694,yes,,no,,,no,18,km,16,500,yes,,,6,75,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,,,,,86,km,GOVERNMENT FACILITY,no,,yes,yes,no,no,yes,no,2,,no,16,km,no,16,km,no,no
10204453,TAR/ASPHALT,0,,yes,12,12,yes,,,15,minute,no,56,km,400,no,164,km,mzuzu,1000,no,20,km,no,100,meter,no,7,km,no,3,km,no,3,km,4,0,100,meter,8,683,yes,,no,,,no,56,km,17,465,yes,200,meter,5,123,yes,0,0,0,0,no,5,km,no,3,km,,,,no,,,,,56,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,yes,2,,no,7,km,no,7,km,no,no
10204586,TAR/ASPHALT,0,,yes,12,12,yes,,,5,minute,no,35,km,300,no,185,km,mzuzu,600,no,2,km,no,45,km,no,2,km,no,2,km,no,2,km,6,0,,,10,1010,yes,,no,,,no,40,meter,23,413,yes,1,km,5,217,no,1,0,0,1,yes,,,yes,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,,,,,3,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,3,km,no,3,km,yes,
10204723,TAR/ASPHALT,0,,yes,12,12,yes,,,20,minute,no,88,km,550,no,130,km,mzuzu,700,no,10,km,no,2,km,no,6,km,no,2,km,no,6,km,7,0,,,9,749,yes,,no,,,no,6,km,23,413,yes,1,km,12,200,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,yes,female,yes,yes,8,km,GOVERNMENT FACILITY,no,,yes,yes,yes,no,yes,no,2,,no,6,km,no,6,km,no,no
10205202,TAR/ASPHALT,0,,yes,12,12,yes,,,25,minute,no,30,km,200,no,190,km,mzuzu,700,no,50,meter,no,3,km,no,1,km,no,6,km,no,3,km,6,0,100,meter,8,866,yes,,no,,,no,5,km,13,329,no,2,km,6,128,no,0,0,0,0,yes,,,no,25,km,,,,no,,,,,30,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,25,km,no,25,km,yes,
10205507,DIRT ROAD (MAINTAINED),11,km,yes,0,0,no,11,km,10,minute,no,62,km,300,no,180,km,mzuzu,800,no,11,km,no,4,km,no,4,km,no,11,km,no,11,km,7,0,,,5,530,yes,,no,,,no,30,km,13,329,no,12,km,6,128,no,0,0,0,0,no,11,km,no,11,km,,,,yes,,,,,62,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,32,km,no,32,km,no,no
10220027,TAR/ASPHALT,0,,yes,12,12,no,1,km,30,minute,yes,,,,no,221,km,mzuzu,1200,no,1,km,no,5,km,no,150,meter,no,1,km,no,1,km,5,0,500,meter,3,60,yes,,no,,,no,1,km,17,465,yes,100,meter,16,358,yes,0,0,0,0,no,1,km,no,2,km,,,,no,,,,,2,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,1,km,no,1,km,no,no
10220103,TAR/ASPHALT,0,,yes,12,12,yes,,,10,minute,yes,,,,no,218,km,mzuzu,1000,no,2,km,no,3,km,no,3,km,no,3,km,no,3,km,5,0,100,meter,20,1391,yes,,no,,,no,2,km,17,465,yes,3,km,16,358,yes,0,0,0,0,no,3,km,no,2,km,,,,no,,,,,2,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,yes,2,,no,3,km,no,3,km,no,no
10220521,TAR/ASPHALT,0,,yes,12,12,yes,,,30,minute,yes,,,,no,225,km,mzuzu,1050,no,2,km,no,3,km,no,2,km,no,2,km,no,2,km,5,0,2,km,3,60,yes,,no,,,no,3,km,17,465,yes,5,meter,16,358,yes,1,0,0,0,yes,,,no,3,km,,,,no,,,,,3,km,GOVERNMENT FACILITY,no,,yes,no,no,no,yes,yes,2,,no,2,km,no,2,km,no,no
10220705,TAR/ASPHALT,0,,yes,12,12,yes,,,15,minute,yes,,,,no,220,km,mzuzu,1000,no,2,km,no,8,km,no,2,km,no,1,km,no,1,km,8,0,500,meter,30,2357,yes,,yes,1/4,COOKED FOOD,yes,2,km,17,465,yes,1,km,16,358,yes,0,0,0,0,yes,,,no,2,km,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,,,,,5,km,GOVERNMENT FACILITY,yes,250,yes,no,no,yes,yes,yes,2,,no,2,km,no,2,km,no,no
10301026,TAR/ASPHALT,250,meter,yes,12,12,yes,,,20,minute,no,87,km,1000,no,30,km,mzuzu,500,yes,,,yes,,,no,30,km,no,30,km,yes,,,4,0,3,km,9,750,yes,,no,,,no,30,km,13,200,yes,20,km,6,400,no,0,0,0,0,yes,,,no,30,km,,,,no,,,,,30,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,30,km,no,30,km,no,no
10301306,TAR/ASPHALT,1,km,yes,12,12,yes,,,30,hour,no,62,km,600,no,14,km,mzuzu,250,no,14,km,no,14,km,no,14,km,no,14,km,yes,,,8,0,100,meter,7,439,no,2,no,,,no,140,km,13,350,yes,120,meter,12,164,yes,0,0,0,0,yes,,,no,14,km,,,,no,,,,,20,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,14,km,no,14,km,no,no
10301347,GRADED GRAVELED,30,km,yes,0,12,no,30,km,1,hour,no,150,km,800,no,50,km,mzuzu,500,no,60,km,no,25,km,no,7,km,no,60,km,no,25,km,14,0,100,meter,5,382,no,4,no,,,yes,25,km,8,400,yes,7,km,4,60,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,yes,male,no,yes,150,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,60,km,no,60,km,no,no
10301663,GRADED GRAVELED,12,km,yes,12,12,yes,,,1,hour,no,27,km,500,no,44,km,mzuzu,500,no,6,km,no,12,km,no,12,km,no,44,km,no,6,km,12,1,300,meter,6,1200,yes,,no,,,yes,14,km,7,450,yes,300,meter,4,180,no,0,0,0,0,yes,,,no,6,km,,,,yes,yes,male,yes,yes,6,km,GOVERNMENT FACILITY,yes,0,yes,no,no,yes,yes,no,2,,no,44,km,no,44,km,no,no
10301741,GRADED GRAVELED,35,km,yes,12,12,yes,,,14,hour,no,65,km,500,no,70,km,mzuzu,400,yes,,,yes,,,no,8,km,no,65,km,yes,,,13,1,250,meter,7,1087,no,3,no,,,no,106,km,12,200,yes,500,km,6,200,yes,0,0,0,0,yes,,,no,8,km,,,,no,,,,,65,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,65,km,no,65,km,no,no
10302010,TAR/ASPHALT,2,km,yes,12,12,yes,,,20,minute,no,60,km,600,no,120,km,mzuzu,1000,yes,,,yes,,,no,8,km,no,13,km,no,8,km,11,0,400,meter,4,1200,yes,,no,,,no,8,km,9,450,yes,8,km,5,320,no,0,0,0,0,yes,,,no,8,km,,,,yes,,,,,13,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,60,km,no,60,km,no,no
10303454,TAR/ASPHALT,100,meter,yes,12,12,yes,,,20,minute,no,54,km,500,no,92,km,mzuzu,800,yes,,,yes,,,no,10,km,no,6,km,yes,,,12,0,200,meter,7,850,yes,,no,,,no,4,km,12,200,yes,4,km,8,450,yes,1,1,1,0,yes,,,no,7,km,,,,yes,yes,male,yes,yes,7,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,54,km,no,7,km,no,no
10304012,GRADED GRAVELED,1,meter,no,12,12,yes,,,20,minute,no,45,km,400,no,105,km,mzuzu,600,yes,,,yes,,,no,10,km,no,5,km,no,5,km,21,0,10,meter,5,450,yes,,no,,,no,2,km,12,200,yes,1,km,8,250,yes,3,1,0,0,yes,,,no,5,km,,,,yes,yes,female,yes,no,5,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,45,km,yes,,,no,no
10304360,TAR/ASPHALT,800,meter,yes,12,12,yes,,,14,minute,no,46,km,400,no,87,km,mzuzu,700,yes,,,yes,,,no,8,km,yes,,,yes,,,4,0,100,meter,6,640,yes,,no,,,no,8,km,11,200,yes,8,km,8,550,yes,2,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,yes,female,no,yes,4,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,46,km,no,46,km,no,yes
10304625,DIRT ROAD (MAINTAINED),7,km,no,0,5,no,7,km,20,minute,no,50,km,350,no,97,km,mzuzu,600,no,7,km,no,10,km,no,20,km,no,10,km,no,7,km,14,0,1,km,4,430,no,6,no,,,no,15,km,13,500,yes,13,km,8,600,yes,1,0,0,0,yes,,,no,7,km,,,,yes,yes,male,no,yes,7,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,50,km,no,50,km,no,no
10305446,TAR/ASPHALT,100,meter,yes,12,12,yes,,,10,minute,no,90,km,700,no,140,km,mzuzu,1000,yes,,,yes,,,no,22,km,yes,,,no,50,km,15,0,500,meter,4,700,no,2,no,,,no,47,km,8,260,yes,3,km,3,110,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,yes,male,yes,yes,50,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,90,km,no,90,km,no,no
10306417,TAR/ASPHALT,100,meter,yes,12,12,yes,,,30,minute,no,20,km,150,no,67,km,mzuzu,500,no,20,km,no,8,km,yes,,,no,20,km,no,20,km,4,0,4,km,6,600,yes,,no,,,no,67,km,14,200,yes,10,km,5,450,no,0,0,0,0,yes,,,no,20,km,,,,no,,,,,20,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,20,km,no,20,km,no,no
10306431,GRADED GRAVELED,6,km,no,0,8,no,6,km,10,minute,no,20,km,150,no,52,km,mzuzu,650,no,8,km,no,8,km,no,20,km,no,20,km,no,20,km,9,0,200,meter,5,926,yes,,no,,,no,34,km,12,200,yes,250,meter,5,100,no,0,0,0,0,yes,,,no,20,km,,,,no,,,,,20,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,20,km,no,20,km,no,no
10307413,TAR/ASPHALT,200,meter,yes,12,12,yes,,,30,minute,no,30,km,250,no,107,km,mzuzu,550,yes,,,yes,,,no,9,km,no,9,km,no,9,km,15,0,1,km,7,859,yes,,no,,,no,13,km,16,200,yes,15,km,6,200,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,yes,male,yes,yes,30,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,30,km,no,9,km,no,no
10308129,TAR/ASPHALT,100,km,yes,12,12,yes,,,20,minute,no,6,km,100,no,54,km,mzuzu,500,yes,,,no,6,km,no,6,km,no,6,km,yes,,,11,0,600,meter,8,500,yes,,no,,,no,54,km,12,160,yes,4,km,6,300,no,1,1,0,1,yes,,,no,6,km,,,,no,,,,,6,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,6,km,no,6,km,no,yes
10308636,GRADED GRAVELED,8,km,no,0,12,no,8,km,1,hour,no,11,km,150,no,56,km,mzuzu,650,no,11,km,no,11,km,no,11,km,no,11,km,no,11,km,10,0,300,meter,6,410,no,1,no,,,no,51,km,12,360,yes,300,km,6,300,no,0,0,0,0,yes,,,no,11,km,,,,yes,yes,male,yes,yes,11,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,11,km,no,11,km,no,yes
10309273,DIRT TRACK,90,km,no,0,0,no,30,km,12,hour,no,190,km,1500,no,90,km,mzuzu,800,no,15,km,no,15,km,no,15,km,no,15,km,no,15,km,3,0,4,km,5,911,no,2,no,,,no,150,km,13,200,yes,15,km,9,450,no,0,0,0,0,no,15,km,no,15,km,,,,yes,yes,male,yes,yes,15,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,90,km,no,90,km,no,no
10309281,DIRT ROAD (MAINTAINED),70,km,no,10,10,yes,,,6,hour,no,120,km,1000,no,70,km,mzuzu,600,no,70,km,no,30,km,yes,,,yes,,,no,70,km,14,0,1,km,6,1800,no,3,no,,,no,175,km,9,200,yes,200,meter,6,170,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,7020,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,70,km,no,70,km,no,yes
10310469,GRADED GRAVELED,30,km,yes,2,12,yes,,,20,minute,no,50,km,500,no,30,km,mzuzu,300,yes,,,yes,,,no,15,km,no,30,km,yes,,,20,0,2,km,6,1500,yes,,no,,,no,30,km,12,300,yes,15,km,4,400,no,1,0,0,0,yes,,,no,30,km,,,,yes,yes,male,yes,yes,30,km,GOVERNMENT FACILITY,yes,50,no,,,,,,,,no,30,km,no,30,km,no,no
10312048,TAR/ASPHALT,100,meter,yes,12,12,yes,,,10,minute,no,15,km,250,no,15,km,mzuzu,250,yes,,,no,5,km,no,5,km,no,5,km,no,5,km,20,0,3,km,4,2400,yes,,no,,,no,40,km,9,200,yes,4,km,6,400,no,1,2,0,0,yes,,,no,6,km,,,,yes,yes,male,yes,yes,15,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,15,km,no,15,km,no,no
10312078,TAR/ASPHALT,50,meter,yes,12,12,yes,,,15,hour,no,11,km,150,no,47,km,mzuzu,350,yes,,,yes,,,no,11,km,no,11,km,yes,,,21,2,40,meter,8,645,yes,,no,,,no,12,km,13,250,yes,7,km,6,400,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,yes,female,yes,yes,11,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,11,km,no,11,km,no,no
10312187,GRADED GRAVELED,15,km,yes,0,12,yes,,,12,hour,no,36,km,600,no,40,km,mzuzu,600,no,15,km,no,15,km,no,15,km,no,15,km,no,15,km,10,0,2,km,5,411,yes,,no,,,no,60,km,12,160,yes,25,km,4,160,no,0,0,0,0,yes,,,no,15,km,,,,yes,yes,male,yes,yes,36,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,36,km,no,36,km,no,no
10312600,DIRT ROAD (MAINTAINED),17,km,yes,12,12,no,17,km,30,minute,no,30,km,200,no,59,km,mzuzu,350,no,4,km,no,17,km,no,17,km,no,30,km,no,17,km,7,0,5,km,3,450,yes,,no,,,no,17,km,13,160,yes,22,km,5,600,no,0,0,0,0,no,17,km,no,17,km,,,,yes,yes,male,yes,yes,17,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,30,km,no,30,km,no,no
10320227,TAR/ASPHALT,200,meter,yes,12,12,yes,,,20,minute,yes,,,,no,56,km,mzuzu,500,yes,,,yes,,,yes,,,yes,,,yes,,,10,2,600,meter,7,400,yes,,no,,,no,30,km,12,200,yes,200,meter,6,160,yes,4,2,4,2,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,yes,female,yes,no,2,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,yes,yes,2,,yes,,,yes,,,no,no
10401140,GRADED GRAVELED,19,km,yes,12,12,yes,,,30,minute,no,19,km,250,no,84,km,mzuzu,750,yes,,,yes,,,yes,,,yes,,,yes,,,15,0,100,meter,20,1345,no,3,no,,,no,19,km,12,300,yes,150,meter,9,320,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,yes,male,yes,yes,100,meter,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,19,km,yes,,,no,no
10401212,GRADED GRAVELED,37,km,yes,0,12,yes,,,1,day,no,37,km,350,no,107,km,mzuzu,850,no,13,km,no,8,km,no,13,km,no,13,km,no,13,km,8,0,2,km,4,412,no,2,no,,,no,13,km,16,400,yes,6,km,5,280,no,1,0,0,0,yes,,,no,13,km,,,,yes,yes,male,no,yes,13,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,yes,yes,2,,no,37,km,no,37,km,no,no
10401424,GRADED GRAVELED,10,km,yes,12,12,yes,,,1,hour,no,10,km,200,no,75,km,mzuzu,700,yes,,,no,10,km,no,10,km,no,10,km,yes,,,10,1,200,meter,12,1000,no,2,yes,ALMOST ALL,COOKED FOOD,no,10,km,12,360,yes,1,km,5,150,no,0,0,0,0,yes,,,no,6,km,,,,yes,yes,male,yes,no,10,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,10,km,no,10,km,no,yes
10401502,GRADED GRAVELED,2,km,yes,0,12,no,2,km,30,minute,no,15,km,250,no,63,km,mzuzu,750,no,2,km,no,11,km,no,5,km,no,15,km,no,4,km,2,0,100,meter,5,301,yes,,no,,,yes,15,km,9,650,yes,7,km,3,350,no,0,0,0,0,no,3,km,no,4,km,,,,yes,yes,female,yes,no,4,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,15,km,no,15,km,no,no
10401522,GRADED GRAVELED,40,km,yes,0,12,yes,,,3,hour,no,40,km,350,no,120,km,mzuzu,850,no,30,km,yes,,,no,4,km,no,30,mile,no,20,km,7,0,4,km,7,1700,no,2,no,,,no,40,km,12,360,yes,30,km,8,480,yes,0,0,0,0,yes,,,no,30,km,,,,no,,,,,40,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,no,yes,2,,no,40,km,no,40,km,no,no
10401541,GRADED GRAVELED,20,km,yes,12,12,yes,,,30,minute,no,20,km,300,no,60,km,mzuzu,800,no,5,km,yes,,,no,5,km,no,5,km,yes,,,5,1,200,meter,9,611,no,4,no,,,no,20,km,13,200,yes,3,km,7,300,no,0,0,0,0,yes,,,no,5,km,,,,no,,,,,5,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,20,km,no,5,km,no,no
10401604,GRADED GRAVELED,60,km,no,9,9,no,8,km,2,hour,no,60,km,400,no,120,km,mzuzu,900,yes,,,yes,,,no,8,km,no,8,km,no,8,km,6,0,700,meter,4,305,yes,,no,,,no,60,km,10,360,yes,8,km,5,380,no,0,0,0,0,yes,,,no,8,km,,,,yes,yes,male,yes,yes,60,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,yes,2,,no,60,km,no,60,km,no,no
10401635,GRADED GRAVELED,8,km,yes,1,12,yes,,,30,minute,no,8,km,150,no,68,km,mzuzu,650,yes,,,no,11,km,no,8,km,no,8,km,no,8,km,7,0,100,mile,7,560,yes,,no,,,no,8,km,12,200,yes,3,km,8,450,no,0,0,0,0,yes,,,no,8,km,,,,yes,yes,male,yes,yes,8,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,2,,no,8,km,no,8,km,no,yes
10401742,GRADED GRAVELED,30,km,yes,12,12,yes,,,4,hour,no,30,km,300,no,94,km,mzuzu,800,yes,,,yes,,,no,16,km,no,16,km,no,16,km,4,1,100,meter,6,560,yes,,no,,,no,30,km,10,320,yes,13,km,5,200,no,0,0,0,0,yes,,,no,16,km,,,,yes,yes,male,yes,yes,16,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,30,km,no,30,km,no,no
10402537,GRADED GRAVELED,50,km,yes,12,12,yes,,,2,minute,no,86,km,750,no,146,km,mzuzu,1250,yes,,,yes,,,no,40,km,yes,,,no,20,km,10,0,200,meter,5,890,no,2,no,,,no,86,km,12,400,yes,500,meter,5,300,yes,0,0,0,0,yes,,,no,86,km,,,,yes,yes,male,yes,yes,86,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,86,km,no,86,km,no,no
