case_id,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
312017470063,1,31201747,Yes,0,0,0,0,0
312017470091,1,31201747,No,,,,,
312017470106,1,31201747,No,,,,,
312017470120,1,31201747,No,,,,,
312017470135,1,31201747,No,,,,,
312017470164,1,31201747,Yes,0,0,0,0,0
312017470178,1,31201747,Yes,0,2000,0,0,1500
312017470192,1,31201747,No,,,,,
312017470207,1,31201747,Yes,0,0,0,0,0
312017470236,1,31201747,No,,,,,
312017470250,1,31201747,No,,,,,
312017470265,1,31201747,Yes,0,0,0,120,0
312017470293,1,31201747,No,,,,,
312017260008,1,31201726,Yes,0,0,0,0,0
312017260010,1,31201726,Yes,0,0,0,0,100
312017260019,1,31201726,Yes,0,0,0,0,0
312017260042,1,31201726,Yes,0,0,0,0,0
312017260065,1,31201726,No,,,,,
312017260068,1,31201726,Yes,0,0,0,0,0
312017260072,1,31201726,Yes,0,0,0,0,0
312017260077,1,31201726,Yes,0,0,0,0,0
312017260091,1,31201726,No,,,,,
312017260104,1,31201726,No,,,,,
312017260118,1,31201726,No,,,,,
312017260131,1,31201726,No,,,,,
312017260141,1,31201726,No,,,,,
312017260159,1,31201726,Yes,0,0,0,0,0
312017260168,1,31201726,Yes,0,0,0,0,0
312011040010,1,31201104,No,,,,,
312011040023,1,31201104,No,,,,,
312011040036,1,31201104,Yes,0,0,0,0,0
312011040061,1,31201104,No,,,,,
312011040074,1,31201104,Yes,0,0,0,0,0
312011040086,1,31201104,No,,,,,
312011040112,1,31201104,No,,,,,
312011040124,1,31201104,Yes,0,0,30,100,250
312011040137,1,31201104,No,,,,,
312011040162,1,31201104,No,,,,,
312011040175,1,31201104,No,,,,,
312011040188,1,31201104,Yes,0,0,0,0,0
312011040213,1,31201104,Yes,0,250,50,0,0
312011040226,1,31201104,Yes,0,0,600,0,1000
312011040238,1,31201104,No,,,,,
312011040264,1,31201104,Yes,0,0,0,0,0
312011060008,1,31201106,Yes,0,0,0,0,0
312011060014,1,31201106,No,,,,,
312011060020,1,31201106,Yes,0,0,0,0,0
312011060026,1,31201106,Yes,0,0,0,0,0
312011060038,1,31201106,No,,,,,
312011060044,1,31201106,Yes,0,200,220,100,1000
312011060050,1,31201106,No,,,,,
312011060056,1,31201106,No,,,,,
312011060069,1,31201106,Yes,0,0,0,0,0
312011060075,1,31201106,No,,,,,
312011060081,1,31201106,Yes,0,0,0,0,0
312011060087,1,31201106,Yes,0,0,0,0,0
312011060099,1,31201106,No,,,,,
312011060105,1,31201106,Yes,0,0,0,0,0
312011060111,1,31201106,No,,,,,
312011060123,1,31201106,Yes,0,0,0,0,0
312013500012,1,31201350,No,,,,,
312013500024,1,31201350,No,,,,,
312013500036,1,31201350,No,,,,,
312013500048,1,31201350,Yes,0,0,0,0,0
312013500071,1,31201350,Yes,0,0,0,0,0
312013500083,1,31201350,Yes,0,0,0,0,700
312013500095,1,31201350,Yes,0,0,0,0,0
312013500107,1,31201350,No,,,,,
312013500131,1,31201350,Yes,0,0,0,0,0
312013500142,1,31201350,No,,,,,
312013500154,1,31201350,No,,,,,
312013500166,1,31201350,Yes,0,0,0,0,0
312013500190,1,31201350,No,,,,,
312013500202,1,31201350,No,,,,,
312013500214,1,31201350,No,,,,,
312013500237,1,31201350,Yes,0,0,0,0,0
312012300056,1,31201230,No,,,,,
312012300065,1,31201230,Yes,0,0,1600,0,1600
312012300081,1,31201230,Yes,1500,0,1300,0,0
312012300107,1,31201230,No,,,,,
312012300124,1,31201230,No,,,,,
312012300129,1,31201230,No,,,,,
312012300139,1,31201230,Yes,0,0,0,0,0
312012300151,1,31201230,Yes,0,0,0,0,0
312012300169,1,31201230,Yes,0,0,0,0,0
312012300171,1,31201230,No,,,,,
312012300176,1,31201230,Yes,0,0,0,0,0
312012300179,1,31201230,Yes,0,0,0,0,0
312012300181,1,31201230,Yes,6000,0,0,0,0
312012300182,1,31201230,Yes,0,0,0,0,0
312012300185,1,31201230,Yes,0,0,0,0,0
312012300205,1,31201230,No,,,,,
312011970008,1,31201197,Yes,0,0,0,0,0
312011970022,1,31201197,Yes,0,0,0,0,0
312011970028,1,31201197,No,,,,,
312011970030,1,31201197,No,,,,,
312011970037,1,31201197,Yes,0,0,20,0,0
312011970057,1,31201197,No,,,,,
312011970066,1,31201197,Yes,0,0,0,0,0
312011970081,1,31201197,No,,,,,
312011970088,1,31201197,No,,,,,
312011970095,1,31201197,Yes,0,0,0,0,0
312011970110,1,31201197,No,,,,,
312011970117,1,31201197,No,,,,,
312011970124,1,31201197,No,,,,,
312011970139,1,31201197,Yes,0,0,0,0,0
312011970146,1,31201197,Yes,0,0,0,0,0
312010580008,1,31201058,Yes,0,500,0,0,0
312010580017,1,31201058,Yes,0,0,0,0,0
312010580025,1,31201058,No,,,,,
312010580034,1,31201058,No,,,,,
312010580042,1,31201058,No,,,,,
312010580059,1,31201058,Yes,0,0,0,0,0
312010580067,1,31201058,Yes,0,400,0,0,250
312010580076,1,31201058,Yes,0,0,0,0,0
312010580084,1,31201058,Yes,0,0,0,0,0
312010580101,1,31201058,No,,,,,
312010580109,1,31201058,Yes,500,4200,120,0,2200
312010580118,1,31201058,Yes,0,200,0,0,0
312010580126,1,31201058,Yes,0,0,0,0,0
312010580143,1,31201058,Yes,0,0,0,0,0
312010580160,1,31201058,Yes,0,2000,0,0,0
312010580177,1,31201058,No,,,,,
312012340016,1,31201234,No,,,,,
312012340028,1,31201234,Yes,1000,0,0,0,2000
312012340029,1,31201234,Yes,0,0,0,0,0
312012340039,1,31201234,No,,,,,
312012340050,1,31201234,No,,,,,
312012340073,1,31201234,Yes,0,0,0,0,0
312012340084,1,31201234,No,,,,,
312012340095,1,31201234,No,,,,,
312012340106,1,31201234,No,,,,,
312012340140,1,31201234,Yes,200,1000,0,0,3000
312012340151,1,31201234,No,,,,,
312012340163,1,31201234,Yes,0,0,0,0,0
312012340185,1,31201234,No,,,,,
312012340195,1,31201234,No,,,,,
312012340207,1,31201234,No,,,,,
312012340230,1,31201234,Yes,0,0,0,0,0
312017650010,1,31201765,No,,,,,
312017650011,1,31201765,No,,,,,
312017650025,1,31201765,Yes,0,0,0,0,0
312017650027,1,31201765,No,,,,,
312017650046,1,31201765,Yes,0,0,0,0,0
312017650050,1,31201765,No,,,,,
312017650079,1,31201765,No,,,,,
312017650080,1,31201765,Yes,0,0,0,0,0
312017650082,1,31201765,No,,,,,
312017650086,1,31201765,Yes,0,0,45,0,0
312017650091,1,31201765,No,,,,,
312017650110,1,31201765,Yes,0,0,0,0,0
312017650120,1,31201765,Yes,0,0,0,0,0
312044100031,1,31204410,No,,,,,
312044100038,1,31204410,No,,,,,
312044100057,1,31204410,No,,,,,
312044100076,1,31204410,No,,,,,
312044100113,1,31204410,No,,,,,
312044100132,1,31204410,Yes,0,2000,0,0,800
312044100157,1,31204410,No,,,,,
312044100170,1,31204410,No,,,,,
312044100208,1,31204410,No,,,,,
312044100227,1,31204410,Yes,0,600,0,0,2100
312044100246,1,31204410,Yes,0,0,50,0,0
312044100265,1,31204410,Yes,0,0,0,0,0
312044100302,1,31204410,No,,,,,
312044100321,1,31204410,Yes,0,2000,0,0,1100
312044100340,1,31204410,Yes,0,1500,0,0,2800
312044100378,1,31204410,No,,,,,
312043900014,1,31204390,No,,,,,
312043900026,1,31204390,No,,,,,
312043900038,1,31204390,Yes,0,0,0,0,0
312043900050,1,31204390,Yes,0,0,0,0,0
312043900074,1,31204390,Yes,0,0,0,0,0
312043900086,1,31204390,No,,,,,
312043900098,1,31204390,Yes,0,0,0,0,0
312043900110,1,31204390,No,,,,,
312043900134,1,31204390,No,,,,,
312043900146,1,31204390,Yes,0,0,0,0,0
312043900158,1,31204390,Yes,0,0,0,0,2000
312043900170,1,31204390,Yes,0,1000,0,0,0
312043900194,1,31204390,No,,,,,
312043900206,1,31204390,No,,,,,
312043900218,1,31204390,No,,,,,
312043900242,1,31204390,No,,,,,
312041840018,1,31204184,Yes,0,0,0,0,0
312041840028,1,31204184,Yes,0,0,0,0,0
312041840037,1,31204184,Yes,3000,1000,0,0,800
312041840049,1,31204184,No,,,,,
312041840070,1,31204184,Yes,0,0,0,0,0
312041840080,1,31204184,Yes,0,0,0,0,0
312041840091,1,31204184,Yes,0,2800,0,0,1000
312041840101,1,31204184,No,,,,,
312041840122,1,31204184,Yes,0,0,0,0,0
312041840131,1,31204184,No,,,,,
312041840143,1,31204184,No,,,,,
312041840153,1,31204184,No,,,,,
312041840174,1,31204184,Yes,0,0,100,0,0
312041840185,1,31204184,Yes,0,0,0,0,0
312041840195,1,31204184,No,,,,,
312041840216,1,31204184,No,,,,,
312046180076,1,31204618,Yes,0,0,0,0,0
312046180082,1,31204618,Yes,0,0,0,0,0
312046180090,1,31204618,Yes,0,0,0,0,1000
312046180100,1,31204618,Yes,0,0,0,0,0
312046180102,1,31204618,Yes,0,0,25,0,40
312046180105,1,31204618,Yes,0,0,0,0,0
312046180112,1,31204618,Yes,0,0,0,0,0
312046180123,1,31204618,Yes,0,0,0,0,0
312046180149,1,31204618,No,,,,,
312046180161,1,31204618,No,,,,,
312046180169,1,31204618,Yes,0,0,0,0,0
312046180205,1,31204618,No,,,,,
312046180216,1,31204618,No,,,,,
312046180226,1,31204618,Yes,0,0,0,0,0
312046180244,1,31204618,Yes,0,0,0,0,0
312046180276,1,31204618,Yes,0,0,0,0,0
312044890006,1,31204489,No,,,,,
312044890010,1,31204489,No,,,,,
312044890015,1,31204489,Yes,600,2000,0,0,800
312044890019,1,31204489,Yes,0,0,0,0,0
312044890029,1,31204489,Yes,0,0,0,0,0
312044890034,1,31204489,No,,,,,
312044890039,1,31204489,No,,,,,
312044890044,1,31204489,No,,,,,
312044890053,1,31204489,No,,,,,
312044890058,1,31204489,No,,,,,
312044890063,1,31204489,No,,,,,
312044890068,1,31204489,No,,,,,
312044890078,1,31204489,Yes,0,0,0,0,0
312044890083,1,31204489,Yes,0,0,0,0,0
312044890087,1,31204489,Yes,0,850,0,0,0
312044890097,1,31204489,No,,,,,
312045320014,1,31204532,Yes,0,0,0,0,0
312045320025,1,31204532,No,,,,,
312045320036,1,31204532,No,,,,,
312045320047,1,31204532,No,,,,,
312045320069,1,31204532,Yes,0,0,50,0,500
312045320081,1,31204532,Yes,0,0,0,0,0
312045320087,1,31204532,Yes,0,0,0,0,1000
312045320092,1,31204532,Yes,0,0,0,0,0
312045320103,1,31204532,Yes,0,0,0,0,0
312045320136,1,31204532,Yes,0,0,20,0,0
312045320147,1,31204532,Yes,0,0,0,0,0
312045320158,1,31204532,Yes,0,0,0,0,0
312045320180,1,31204532,No,,,,,
312045320191,1,31204532,Yes,0,0,0,0,0
312045320203,1,31204532,Yes,0,0,0,0,0
312045320225,1,31204532,No,,,,,
312042090007,1,31204209,Yes,0,0,0,0,0
312042090012,1,31204209,Yes,0,2000,0,0,800
312042090018,1,31204209,Yes,0,0,0,0,0
312042090023,1,31204209,Yes,0,0,0,0,0
312042090034,1,31204209,No,,,,,
312042090040,1,31204209,Yes,0,0,0,0,0
312042090045,1,31204209,Yes,0,0,0,0,0
312042090051,1,31204209,No,,,,,
312042090062,1,31204209,No,,,,,
312042090067,1,31204209,Yes,0,1500,0,0,3000
312042090073,1,31204209,No,,,,,
312042090078,1,31204209,Yes,0,0,0,0,0
312042090089,1,31204209,No,,,,,
312042090095,1,31204209,No,,,,,
312042090100,1,31204209,No,,,,,
312042090111,1,31204209,No,,,,,
312042670015,1,31204267,Yes,0,0,0,0,0
312042670046,1,31204267,No,,,,,
312042670059,1,31204267,No,,,,,
312042670068,1,31204267,No,,,,,
312042670073,1,31204267,Yes,0,0,0,0,0
312042670089,1,31204267,No,,,,,
312042670102,1,31204267,Yes,0,0,0,0,0
312042670113,1,31204267,Yes,0,0,0,0,0
312042670123,1,31204267,No,,,,,
312042670141,1,31204267,Yes,0,0,0,0,0
312042670143,1,31204267,No,,,,,
312042670157,1,31204267,Yes,0,0,0,0,0
312042670182,1,31204267,No,,,,,
312042670239,1,31204267,No,,,,,
312042670248,1,31204267,No,,,,,
312042670251,1,31204267,No,,,,,
312041380016,1,31204138,No,,,,,
312041380017,1,31204138,Yes,0,0,0,0,0
312041380026,1,31204138,No,,,,,
312041380034,1,31204138,Yes,0,0,0,0,0
312041380052,1,31204138,No,,,,,
312041380060,1,31204138,Yes,0,0,0,0,0
312041380069,1,31204138,No,,,,,
312041380078,1,31204138,No,,,,,
312041380095,1,31204138,No,,,,,
312041380103,1,31204138,No,,,,,
312041380112,1,31204138,Yes,0,350,0,0,700
312041380121,1,31204138,No,,,,,
312041380138,1,31204138,Yes,0,0,0,0,0
312041380147,1,31204138,No,,,,,
312041380155,1,31204138,No,,,,,
312041380172,1,31204138,No,,,,,
312204870018,1,31220487,No,,,,,
312204870033,1,31220487,No,,,,,
312204870049,1,31220487,Yes,0,0,40,0,0
312204870064,1,31220487,Yes,0,0,0,0,0
312204870096,1,31220487,No,,,,,
312204870111,1,31220487,Yes,0,0,0,0,0
312204870127,1,31220487,Yes,0,200,0,0,500
312204870173,1,31220487,Yes,1000,700,0,0,0
312204870189,1,31220487,No,,,,,
312204870204,1,31220487,No,,,,,
312204870220,1,31220487,No,,,,,
312204870251,1,31220487,Yes,0,0,0,0,0
312204870266,1,31220487,No,,,,,
312204870282,1,31220487,No,,,,,
312204870313,1,31220487,No,,,,,
312206370002,1,31220637,Yes,0,0,0,0,0
312206370008,1,31220637,Yes,0,0,0,0,0
312206370014,1,31220637,No,,,,,
312206370020,1,31220637,No,,,,,
312206370026,1,31220637,Yes,0,0,0,0,0
312206370039,1,31220637,Yes,0,0,150,0,0
312206370045,1,31220637,Yes,0,0,0,0,0
312206370057,1,31220637,Yes,0,0,0,0,0
312206370070,1,31220637,Yes,0,0,0,0,0
312206370076,1,31220637,No,,,,,
312206370082,1,31220637,No,,,,,
312206370107,1,31220637,No,,,,,
312206370113,1,31220637,No,,,,,
312206370125,1,31220637,No,,,,,
313012460006,1,31301246,No,,,,,
313012460017,1,31301246,Yes,0,0,0,0,0
313012460028,1,31301246,Yes,0,0,0,0,0
313012460039,1,31301246,Yes,0,0,0,0,0
313012460050,1,31301246,Yes,0,0,0,0,0
313012460073,1,31301246,Yes,0,0,0,0,0
313012460084,1,31301246,No,,,,,
313012460106,1,31301246,No,,,,,
313012460128,1,31301246,Yes,0,0,0,0,0
313012460140,1,31301246,No,,,,,
313012460151,1,31301246,Yes,0,0,0,0,0
313012460162,1,31301246,Yes,0,0,0,0,0
313012460184,1,31301246,Yes,0,0,0,0,0
313012460195,1,31301246,Yes,0,0,0,0,0
313012460206,1,31301246,Yes,0,0,0,0,0
313016830021,1,31301683,Yes,0,0,0,0,0
313016830033,1,31301683,No,,,,,
313016830043,1,31301683,No,,,,,
313016830057,1,31301683,Yes,0,0,0,0,0
313016830082,1,31301683,No,,,,,
313016830094,1,31301683,No,,,,,
313016830106,1,31301683,Yes,0,0,0,0,0
313016830118,1,31301683,Yes,0,0,0,0,0
313016830125,1,31301683,Yes,0,0,0,0,0
313016830143,1,31301683,Yes,0,0,0,0,0
313016830167,1,31301683,No,,,,,
313016830179,1,31301683,Yes,0,0,0,0,0
313016830204,1,31301683,No,,,,,
313016830216,1,31301683,Yes,0,0,0,0,0
313016830228,1,31301683,Yes,0,0,0,0,0
313016830252,1,31301683,Yes,0,0,0,0,0
313013040005,1,31301304,Yes,0,0,0,0,0
313013040014,1,31301304,No,,,,,
313013040023,1,31301304,No,,,,,
313013040042,1,31301304,Yes,0,0,0,0,0
313013040052,1,31301304,No,,,,,
313013040071,1,31301304,Yes,0,0,0,0,0
313013040080,1,31301304,No,,,,,
313013040089,1,31301304,Yes,0,0,0,0,0
313013040108,1,31301304,Yes,0,0,0,0,0
313013040118,1,31301304,Yes,0,0,0,0,0
313013040127,1,31301304,No,,,,,
313013040146,1,31301304,Yes,0,0,0,0,0
313013040155,1,31301304,No,,,,,
313013040165,1,31301304,No,,,,,
313013040184,1,31301304,No,,,,,
313013040193,1,31301304,No,,,,,
313013850004,1,31301385,Yes,0,0,0,0,0
313013850008,1,31301385,Yes,0,0,0,0,0
313013850009,1,31301385,Yes,0,0,0,0,0
313013850013,1,31301385,No,,,,,
313013850018,1,31301385,Yes,0,0,0,0,0
313013850026,1,31301385,Yes,0,0,0,0,0
313013850031,1,31301385,Yes,0,0,0,0,0
313013850035,1,31301385,Yes,0,0,0,0,0
313013850039,1,31301385,Yes,0,0,0,0,0
313013850048,1,31301385,Yes,0,0,0,0,0
313013850053,1,31301385,Yes,0,0,0,0,0
313013850057,1,31301385,Yes,0,0,0,0,0
313013850070,1,31301385,No,,,,,
313013850074,1,31301385,No,,,,,
313013850079,1,31301385,No,,,,,
313013850088,1,31301385,Yes,0,0,0,0,0
313015600008,1,31301560,Yes,0,0,0,0,0
313015600014,1,31301560,Yes,0,0,0,0,0
313015600019,1,31301560,Yes,0,0,0,0,0
313015600024,1,31301560,Yes,0,0,0,0,0
313015600035,1,31301560,Yes,0,0,0,0,0
313015600041,1,31301560,Yes,0,0,0,0,0
313015600046,1,31301560,Yes,0,0,0,0,0
313015600052,1,31301560,Yes,0,0,0,0,0
313015600063,1,31301560,Yes,0,0,0,0,0
313015600068,1,31301560,Yes,0,0,0,0,0
313015600074,1,31301560,No,,,,,
313015600079,1,31301560,No,,,,,
313015600090,1,31301560,Yes,0,0,0,0,0
313015600096,1,31301560,Yes,0,0,0,0,0
313015600101,1,31301560,Yes,0,0,0,0,0
313015600112,1,31301560,Yes,0,0,0,0,0
313016710012,1,31301671,Yes,0,0,0,0,0
313016710019,1,31301671,Yes,0,0,0,0,0
313016710024,1,31301671,Yes,0,0,0,0,0
313016710035,1,31301671,No,,,,,
313016710040,1,31301671,Yes,0,0,0,0,0
313016710045,1,31301671,Yes,0,0,0,0,0
313016710051,1,31301671,Yes,0,0,0,0,0
313016710056,1,31301671,Yes,0,0,0,0,0
313016710062,1,31301671,Yes,0,0,0,0,0
313016710067,1,31301671,Yes,0,0,0,0,0
313016710072,1,31301671,No,,,,,
313016710078,1,31301671,Yes,0,0,0,0,0
313016710088,1,31301671,No,,,,,
313016710094,1,31301671,Yes,0,0,0,0,0
313016710099,1,31301671,Yes,0,0,0,0,0
313016710110,1,31301671,No,,,,,
313025780007,1,31302578,Yes,0,0,0,0,0
313025780024,1,31302578,Yes,0,0,0,0,0
313025780029,1,31302578,Yes,0,0,0,0,0
313025780048,1,31302578,Yes,0,0,0,0,0
313025780057,1,31302578,No,,,,,
313025780060,1,31302578,Yes,0,0,0,0,0
313025780074,1,31302578,Yes,0,0,0,0,0
313025780075,1,31302578,Yes,0,0,0,0,0
313025780092,1,31302578,Yes,0,0,0,0,0
313025780095,1,31302578,Yes,0,0,0,0,0
313025780103,1,31302578,No,,,,,
313025780123,1,31302578,Yes,0,0,0,0,0
313025780129,1,31302578,Yes,0,0,0,0,0
313025780134,1,31302578,Yes,0,0,0,0,0
313025780147,1,31302578,Yes,0,0,0,0,0
313025780163,1,31302578,No,,,,,
313021620004,1,31302162,Yes,0,0,0,0,0
313021620010,1,31302162,Yes,0,0,0,0,0
313021620011,1,31302162,No,,,,,
313021620016,1,31302162,Yes,0,0,0,0,0
313021620027,1,31302162,Yes,0,0,0,0,0
313021620033,1,31302162,No,,,,,
313021620038,1,31302162,Yes,0,0,0,0,0
313021620044,1,31302162,Yes,0,0,0,0,0
313021620049,1,31302162,Yes,0,0,0,0,0
313021620055,1,31302162,Yes,0,0,0,0,0
313021620060,1,31302162,Yes,0,0,0,0,0
313021620066,1,31302162,Yes,0,0,0,0,0
313021620077,1,31302162,Yes,0,0,0,0,0
313021620082,1,31302162,No,,,,,
313021620088,1,31302162,Yes,0,0,0,0,0
313021620099,1,31302162,Yes,0,0,0,0,0
313027610001,1,31302761,Yes,0,0,0,0,0
313027610004,1,31302761,Yes,0,0,0,0,0
313027610006,1,31302761,No,,,,,
313027610009,1,31302761,No,,,,,
313027610011,1,31302761,No,,,,,
313027610016,1,31302761,Yes,0,0,0,0,0
313027610019,1,31302761,Yes,0,0,0,0,0
313027610021,1,31302761,Yes,0,0,0,0,0
313027610024,1,31302761,Yes,0,0,0,0,0
313027610029,1,31302761,Yes,0,0,0,0,0
313027610031,1,31302761,Yes,0,0,0,0,0
313027610034,1,31302761,Yes,0,0,0,0,0
313027610036,1,31302761,Yes,0,0,0,0,0
313027610044,1,31302761,Yes,0,0,0,0,0
313027610046,1,31302761,Yes,0,0,0,0,0
313027610051,1,31302761,Yes,0,0,0,0,0
313026510021,1,31302651,No,,,,,
313026510032,1,31302651,Yes,0,0,0,0,0
313026510043,1,31302651,Yes,0,0,0,0,0
313026510053,1,31302651,Yes,0,0,0,0,0
313026510075,1,31302651,No,,,,,
313026510086,1,31302651,Yes,0,0,0,0,0
313026510097,1,31302651,Yes,0,0,0,0,0
313026510107,1,31302651,Yes,0,0,0,0,0
313026510129,1,31302651,Yes,0,0,0,0,0
313026510140,1,31302651,Yes,0,0,0,0,0
313026510151,1,31302651,Yes,0,0,0,0,0
313026510152,1,31302651,Yes,0,0,0,0,0
313026510183,1,31302651,Yes,0,0,0,0,0
313026510194,1,31302651,Yes,0,0,0,0,0
313026510205,1,31302651,Yes,0,0,0,0,0
313026510226,1,31302651,Yes,0,0,0,0,0
313024150001,1,31302415,Yes,0,0,0,0,0
313024150005,1,31302415,Yes,0,0,0,0,0
313024150015,1,31302415,No,,,,,
313024150020,1,31302415,Yes,0,0,0,0,0
313024150022,1,31302415,No,,,,,
313024150025,1,31302415,Yes,2000,0,2000,2000,0
313024150027,1,31302415,Yes,0,0,0,200,0
313024150028,1,31302415,No,,,,,
313024150033,1,31302415,No,,,,,
313024150036,1,31302415,No,,,,,
313024150054,1,31302415,Yes,0,0,0,0,0
313024150062,1,31302415,Yes,0,0,0,0,0
313024150068,1,31302415,Yes,0,0,0,0,0
313024150070,1,31302415,Yes,0,0,0,0,0
313024150072,1,31302415,No,,,,,
313024150075,1,31302415,Yes,0,0,0,0,0
313035850008,1,31303585,Yes,0,0,0,0,0
313035850009,1,31303585,Yes,0,0,0,0,0
313035850013,1,31303585,Yes,0,0,0,0,0
313035850018,1,31303585,Yes,0,0,0,0,0
313035850027,1,31303585,Yes,0,0,0,0,0
313035850031,1,31303585,Yes,0,0,0,0,0
313035850035,1,31303585,Yes,0,0,0,0,0
313035850040,1,31303585,Yes,0,0,0,0,0
313035850049,1,31303585,No,,,,,
313035850053,1,31303585,Yes,0,0,0,0,0
313035850058,1,31303585,No,,,,,
313035850062,1,31303585,Yes,0,0,0,0,0
313035850071,1,31303585,Yes,0,0,0,0,0
313035850075,1,31303585,Yes,0,0,0,0,0
313035850080,1,31303585,Yes,0,0,0,0,0
313035850089,1,31303585,Yes,0,0,0,0,0
313036100015,1,31303610,Yes,0,0,0,0,0
313036100023,1,31303610,No,,,,,
313036100031,1,31303610,Yes,0,0,0,0,0
313036100040,1,31303610,Yes,0,0,0,0,0
313036100056,1,31303610,Yes,0,0,0,0,0
313036100064,1,31303610,Yes,0,0,0,0,0
313036100072,1,31303610,Yes,0,0,0,0,0
313036100081,1,31303610,Yes,0,0,0,0,0
313036100097,1,31303610,No,,,,,
313036100105,1,31303610,Yes,0,0,0,0,0
313036100113,1,31303610,Yes,0,0,0,0,0
313036100121,1,31303610,Yes,0,0,0,0,0
313036100138,1,31303610,No,,,,,
313036100146,1,31303610,No,,,,,
313036100154,1,31303610,Yes,0,0,0,0,0
313036100171,1,31303610,Yes,0,0,0,0,0
313032630007,1,31303263,No,,,,,
313032630013,1,31303263,Yes,0,0,0,0,0
313032630020,1,31303263,Yes,0,0,0,0,0
313032630022,1,31303263,Yes,0,0,0,0,0
313032630026,1,31303263,Yes,0,0,0,0,0
313032630039,1,31303263,No,,,,,
313032630045,1,31303263,Yes,0,0,0,0,0
313032630051,1,31303263,Yes,0,0,0,0,0
313032630057,1,31303263,No,,,,,
313032630076,1,31303263,No,,,,,
313032630083,1,31303263,Yes,0,0,0,0,0
313032630089,1,31303263,Yes,0,0,0,0,0
313032630101,1,31303263,Yes,0,0,0,0,0
313032630108,1,31303263,Yes,0,0,0,0,0
313032630114,1,31303263,No,,,,,
313032630127,1,31303263,Yes,0,0,0,0,0
313037570002,1,31303757,Yes,0,0,0,0,0
313037570013,1,31303757,Yes,0,0,0,0,0
313037570024,1,31303757,Yes,0,0,0,300,0
313037570037,1,31303757,Yes,0,0,0,0,0
313037570050,1,31303757,Yes,0,0,0,0,0
313037570060,1,31303757,Yes,0,0,0,0,0
313037570067,1,31303757,Yes,0,0,0,0,0
313037570090,1,31303757,Yes,0,0,0,0,0
313037570114,1,31303757,Yes,0,0,0,0,0
313037570122,1,31303757,Yes,0,0,0,0,0
313037570124,1,31303757,Yes,0,0,0,0,0
313037570129,1,31303757,Yes,0,0,0,0,0
313037570134,1,31303757,Yes,0,0,0,0,0
313037570157,1,31303757,Yes,0,0,0,0,0
313037570160,1,31303757,Yes,0,0,0,0,0
313037570162,1,31303757,No,,,,,
313035670008,1,31303567,Yes,0,0,0,0,0
313035670010,1,31303567,Yes,0,0,0,0,0
313035670015,1,31303567,No,,,,,
313035670020,1,31303567,No,,,,,
313035670030,1,31303567,No,,,,,
313035670035,1,31303567,Yes,0,0,0,0,0
313035670040,1,31303567,Yes,0,0,0,0,0
313035670045,1,31303567,No,,,,,
313035670056,1,31303567,Yes,0,0,0,0,0
313035670061,1,31303567,Yes,0,0,0,0,0
313035670066,1,31303567,No,,,,,
313035670071,1,31303567,Yes,0,0,0,0,0
313035670081,1,31303567,Yes,0,0,0,0,0
313035670086,1,31303567,Yes,0,0,0,0,0
313035670091,1,31303567,Yes,0,0,0,0,0
313035670101,1,31303567,Yes,0,0,0,0,0
313033270001,1,31303327,Yes,0,0,0,0,0
313033270004,1,31303327,Yes,0,0,0,0,0
313033270008,1,31303327,Yes,0,0,0,0,0
313033270011,1,31303327,Yes,0,0,0,0,0
313033270019,1,31303327,Yes,0,0,0,0,0
313033270026,1,31303327,Yes,0,0,0,0,0
313033270030,1,31303327,No,,,,,
313033270033,1,31303327,Yes,0,0,0,0,0
313033270040,1,31303327,Yes,0,0,0,0,0
313033270044,1,31303327,Yes,0,0,0,0,0
313033270048,1,31303327,No,,,,,
313033270051,1,31303327,Yes,0,0,0,0,0
313033270058,1,31303327,Yes,0,0,0,2000,0
313033270062,1,31303327,No,,,,,
313033270066,1,31303327,Yes,0,0,0,0,0
313033270073,1,31303327,Yes,0,0,0,0,0
313030670007,1,31303067,Yes,0,0,0,0,0
313030670015,1,31303067,Yes,0,0,0,0,0
313030670023,1,31303067,No,,,,,
313030670031,1,31303067,Yes,0,0,0,0,0
