"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02EQ01","AS02EQ03","AS02EQ0","AS02EQ04","AS02EQ05","CULTURE","AS02EQ06A","AS02EQ06B","AS02EQ07A","AS02EQ07B","AS02EQ07C","AS02EQ07D","AS02EQH","AS02EQ0A","AS02EQ07E","AS02EQ07F","AS02EQ08","AS02EQ09","AS02EQ10","AS02EQ0C"
2,150,16,0,1,1,1,1,"MIL",1,10,10,9,4,93,1,1,1,,,1,90,8,1
2,150,16,0,1,1,2,1,"NIEBE",8,10,10,40,5,52,1,2,1,,,1,50,8,1
2,150,16,0,2,1,3,1,"MIL",1,10,10,36,4,372,1,3,2,,,1,50,8,1
2,150,16,0,3,1,4,1,"MIL",1,10,10,27,4,279,1,4,3,,,1,60,8,1
2,150,16,0,3,1,5,1,"NIEBE",8,0,,,,,,5,3,0,1,1,100,8,1
2,150,17,0,1,1,1,1,"MIL",1,10,10,80,4,1052,1,1,1,,,2,,,1
2,150,17,0,1,1,3,1,"SORGHO",2,0,,,,,,3,1,0,1,1,100,3,1
2,150,17,0,1,1,2,1,"NIEBE",8,10,10,50,5,130,1,2,1,,,2,,,1
2,150,17,0,2,1,4,1,"MIL",1,10,10,10,4,132,1,4,2,,,2,,,1
2,150,17,0,2,1,5,1,"NIEBE",8,10,10,10,5,26,1,5,2,,,2,,,1
2,150,17,0,3,1,6,1,"MIL",1,10,10,7,4,92,1,6,3,,,2,,,1
2,150,17,0,3,1,8,1,"SORGHO",2,0,,,,,,8,3,0,1,1,100,3,1
2,150,17,0,3,1,7,1,"NIEBE",8,10,10,11,5,29,1,7,3,,,2,,,1
2,150,17,0,4,1,9,1,"MIL",1,10,10,8,4,105,1,9,4,,,2,,,1
2,150,17,0,4,1,10,1,"NIEBE",8,0,,,,,,10,4,0,1,1,100,3,1
2,150,18,0,1,1,1,1,"MIL",1,10,10,12,4,152,1,1,1,,,1,80,8,1
2,150,18,0,1,1,2,1,"NIEBE",8,10,10,160,5,435,1,2,1,,,1,50,8,1
2,150,18,0,2,1,3,1,"MIL",1,10,10,8,4,101,1,3,2,,,1,90,8,1
2,150,18,0,2,1,4,1,"NIEBE",8,10,10,40,5,109,1,4,2,,,1,50,8,1
2,151,1,0,1,1,1,1,"MIL",1,10,10,8,4,95,1,1,1,,,1,80,3,1
2,151,1,0,1,1,4,1,"SORGHO",2,10,10,2,4,22,1,4,1,,,1,90,3,1
2,151,1,0,1,1,2,1,"NIEBE",8,10,10,510,5,23,1,2,1,,,1,60,3,1
2,151,1,0,1,1,3,1,"OSEILLE",12,0,,,,,,3,1,0,99,1,100,3,1
2,151,2,0,1,1,1,1,"MIL",1,11,11,65,4,619,1,1,1,,,2,,,1
2,151,2,0,1,1,3,1,"SORGHO",2,11,11,1,4,9,1,3,1,,,2,,,1
2,151,2,0,1,1,2,1,"NIEBE",8,11,11,12,5,28,1,2,1,,,2,,,1
2,151,2,0,1,1,4,1,"ARACHIDE",10,11,11,15,5,18,1,4,1,,,2,,,1
2,151,3,0,1,1,1,1,"MIL",1,11,11,60,4,571,1,1,1,,,2,,,1
2,151,3,0,1,1,3,1,"SORGHO",2,11,11,10,4,67,1,3,1,,,2,,,1
2,151,3,0,1,1,2,1,"NIEBE",8,11,11,20,5,47,1,2,1,,,2,,,1
2,151,3,0,1,2,4,1,"OSEILLE",2,11,11,2,5,4,1,4,1,,,2,,,2
2,151,5,0,1,1,1,1,"MIL",1,11,11,40,4,476,1,1,1,,,2,,,1
2,151,5,0,1,1,2,1,"NIEBE",8,11,11,20,5,47,1,2,1,,,2,,,1
2,151,5,0,2,1,3,1,"MIL",1,11,11,45,4,536,1,3,2,,,2,,,1
2,151,6,0,1,1,1,1,"MIL",1,10,11,70,4,833,1,1,1,,,1,50,3,1
2,151,6,0,1,1,2,1,"NIEBE",8,10,11,20,5,46,1,2,1,,,1,60,3,1
2,151,6,0,1,2,3,1,"SORGHO",2,10,11,11,4,122,1,3,1,,,1,70,3,2
2,151,6,0,1,2,5,1,"ARACHIDE",10,10,11,40,5,49,1,5,1,,,1,50,3,2
2,151,6,0,1,2,4,1,"GOMBO",11,10,11,20,5,13,1,4,1,,,1,50,3,2
2,151,6,0,1,2,7,1,"OSEILLE",12,10,11,4,5,8,1,7,1,,,1,50,3,2
2,151,6,0,1,2,6,1,"SESAME",13,10,11,10,5,17,1,6,1,,,1,50,3,2
2,151,6,0,1,3,8,1,"VOANDZOU",9,10,11,10,5,15,1,8,1,,,1,50,3,3
2,151,7,0,1,1,1,1,"MIL",1,10,11,14,4,133,1,1,1,,,2,,,1
2,151,7,0,2,1,2,1,"NIEBE",8,0,,,,,,2,2,0,99,1,100,3,1
2,151,7,0,3,1,3,1,"MIL",1,10,11,5,4,48,1,3,3,,,2,,,1
2,151,7,0,3,1,4,1,"NIEBE",8,0,,,,,,4,3,0,99,1,100,3,1
2,151,10,0,1,1,1,1,"MIL",1,10,10,200,4,2380,1,1,1,,,1,20,1,1
2,151,10,0,1,2,2,1,"SORGHO",2,10,10,54,4,599,1,2,1,,,1,60,1,2
2,151,10,0,2,1,3,1,"MIL",1,10,10,200,4,2380,1,3,2,,,1,50,1,1
2,151,10,0,2,2,4,1,"NIEBE",8,10,10,40,5,93,1,4,2,,,1,50,1,2
2,151,11,0,1,1,1,1,"MIL",1,11,11,100,4,952,1,1,1,,,2,,,1
2,151,11,0,1,1,2,1,"NIEBE",8,11,11,5,5,12,1,2,1,,,2,,,1
2,151,12,0,1,1,1,1,"MIL",1,11,11,20,4,190,1,1,1,,,2,,,1
2,151,12,0,2,1,2,1,"MIL",11,11,11,10,4,95,1,2,2,,,2,,,1
2,151,12,0,2,1,3,1,"OSEILLE",12,0,,,,,,3,2,0,99,1,100,3,1
2,151,13,0,1,1,1,1,"MIL",1,10,10,40,4,476,1,1,1,,,1,60,1,1
2,151,13,0,2,1,2,1,"MIL",1,10,10,15,4,178,1,2,2,,,1,5,1,1
2,151,13,0,2,2,3,1,"SORGHO",2,0,,,,,,3,2,0,99,1,100,4,2
2,151,13,0,2,3,4,1,"MIL",1,10,10,10,4,119,1,4,2,,,1,5,1,3
2,151,14,0,1,1,1,1,"MIL",1,11,11,25,4,179,1,1,1,,,2,,,1
2,151,14,0,1,1,2,1,"SORGHO",2,11,11,1,4,9,1,2,1,,,2,,,1
2,151,14,0,2,1,3,1,"MIL",8,11,11,10,4,71,1,3,2,,,1,95,3,1
2,151,15,0,1,1,1,1,"MIL",1,11,11,130,4,1547,1,1,1,,,2,,,1
2,151,15,0,1,1,2,1,"SORGHO",2,11,11,3,4,27,1,2,1,,,2,,,1
2,151,15,0,1,1,3,1,"OSEILLE",12,11,11,20,5,39,1,3,1,,,2,,,1
2,151,15,0,2,1,4,1,"MIL",1,11,11,70,4,833,1,4,2,,,2,,,1
2,151,15,0,2,1,5,1,"NIEBE",8,11,11,20,5,47,1,5,2,,,2,,,1
2,151,16,0,1,1,1,1,"MIL",1,9,9,100,4,1190,1,1,1,,,1,20,1,1
2,151,16,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,99,1,100,1,1
2,151,17,0,1,1,1,1,"MIL",1,11,11,80,4,952,1,1,1,,,2,,,1
2,151,17,0,1,1,2,1,"NIEBE",8,11,11,10,5,23,1,2,1,,,2,,,1
2,151,17,0,1,1,3,1,"OSEILLE",12,11,11,20,5,39,1,3,1,,,2,,,1
2,151,17,0,2,1,4,1,"MIL",1,0,,,,,,4,2,0,99,1,100,7,1
2,151,18,0,1,1,1,1,"MIL",1,10,10,100,4,1190,1,1,1,,,1,50,3,1
2,151,18,0,1,1,2,1,"NIEBE",8,10,10,20,5,47,1,2,1,,,1,50,3,1
2,152,1,0,1,1,1,1,"MIL",1,11,11,10,4,71,1,1,1,,,2,,,1
2,152,1,0,1,1,2,1,"NIEBE",8,11,11,6,5,14,1,2,1,,,2,,,1
2,152,1,0,2,1,3,1,"MIL",1,11,11,5,4,34,1,3,2,,,2,,,1
2,152,1,0,2,1,4,1,"OSEILLE",12,0,,,,,,4,2,0,1,1,100,6,1
2,152,2,0,1,1,1,1,"MIL",1,11,11,14,4,133,1,1,1,,,2,,,1
2,152,2,0,1,1,2,1,"SORGHO",2,11,11,2,4,14,1,2,1,,,2,,,1
2,152,2,0,2,1,3,1,"MIL",1,11,11,7,4,66,1,3,2,,,2,,,1
2,152,2,0,3,1,4,1,"MIL",1,11,11,15,4,142,1,4,3,,,2,,,1
2,152,3,0,1,1,1,1,"MIL",1,11,11,30,4,284,1,1,1,,,2,,,1
2,152,3,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,6,1
2,152,3,0,2,1,3,1,"MIL",1,11,11,6,4,57,1,3,2,,,2,,,1
2,152,3,0,2,1,5,1,"SORGHO",2,0,,,,,,5,2,0,1,1,100,6,1
2,152,3,0,2,1,4,1,"NIEBE",8,11,11,2,5,5,1,4,2,,,2,,,1
2,152,3,0,3,1,6,1,"MIL",1,11,11,10,4,95,1,6,3,,,2,,,1
2,152,3,0,3,1,7,1,"SORGHO",2,0,,,,,,7,3,0,1,1,100,8,1
2,152,4,0,1,1,1,1,"MIL",1,11,11,20,4,190,1,1,1,,,2,,,1
2,152,4,0,2,1,2,1,"MIL",1,11,11,10,4,95,1,2,2,,,2,,,1
2,152,4,0,2,1,3,1,"SORGHO",2,11,11,5,4,57,1,3,2,,,2,,,1
2,152,5,0,1,1,1,1,"MIL",1,10,11,60,4,0,1,1,1,,,2,,,1
2,152,5,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,8,1
2,152,5,0,2,1,3,1,"MIL",1,0,,,,,,3,2,0,1,1,100,7,1
2,152,5,0,3,1,4,1,"MIL",1,10,11,50,4,0,1,4,3,,,2,,,1
2,152,5,0,4,1,5,1,"MIL",1,10,11,50,5,0,1,5,4,,,2,,,1
2,152,5,0,4,1,6,1,"SORGHO",2,10,11,60,5,0,1,6,4,,,2,,,1
2,152,6,0,1,1,1,1,"MIL",1,10,10,5,4,36,1,1,1,,,2,,,1
2,152,6,0,1,1,2,1,"SORGHO",2,10,10,1,5,2,1,2,1,,,2,,,1
2,152,6,0,2,1,3,1,"MIL",1,10,10,11,4,78,1,3,2,,,2,,,1
2,152,6,0,2,1,4,1,"SORGHO",2,10,10,2,5,5,1,4,2,,,2,,,1
2,152,6,0,2,1,5,1,"ARACHIDE",10,0,,,,,,5,2,0,1,1,100,3,1
2,152,6,0,2,1,6,1,"SESAME",13,10,10,2,5,4,1,6,2,,,2,,,1
2,152,6,0,3,1,7,1,"MIL",1,10,10,5,4,36,1,7,3,,,2,,,1
2,152,7,0,1,1,1,1,"MIL",1,10,10,50,4,592,1,1,1,,,1,50,8,1
2,152,7,0,1,1,2,1,"NIEBE",8,10,10,20,5,45,1,2,1,,,1,60,8,1
2,152,7,0,2,1,3,1,"MIL",1,10,10,30,4,355,1,3,2,,,1,40,8,1
2,152,7,0,2,1,4,1,"NIEBE",8,0,,,,,,4,2,0,1,1,100,8,1
2,152,7,0,3,1,5,1,"MIL",1,10,10,5,4,59,1,5,3,,,1,70,8,1
2,152,8,0,1,1,1,1,"MIL",1,10,10,15,4,142,1,1,1,,,1,50,8,1
2,152,8,0,3,1,2,1,"MIL",1,10,10,20,4,190,1,2,3,,,1,60,8,1
2,152,8,0,3,2,3,1,"SORGHO",2,10,10,10,4,91,1,3,3,,,1,80,8,2
2,152,8,0,5,1,4,1,"MIL",1,10,10,10,4,95,1,4,5,,,1,40,8,1
2,152,9,0,1,1,1,1,"MIL",1,10,10,100,4,948,1,1,1,,,1,50,8,1
2,152,9,0,1,1,2,1,"NIEBE",8,10,10,20,5,45,1,2,1,,,1,50,8,1
2,152,9,0,1,1,3,1,"OSEILLE",12,10,10,20,5,44,1,3,1,,,1,50,8,1
2,152,9,0,2,1,4,1,"MIL",1,10,10,20,4,190,1,4,2,,,1,70,8,1
2,152,9,0,2,1,5,1,"SORGHO",2,10,10,20,4,182,1,5,2,,,2,,,1
2,152,11,0,1,1,1,1,"MIL",1,10,10,20,4,190,1,1,1,,,2,,,1
2,152,11,0,2,1,2,1,"MIL",1,10,10,45,4,427,1,2,2,,,2,,,1
2,152,11,0,2,1,4,1,"SORGHO",2,10,10,3,5,7,1,4,2,,,2,,,1
2,152,11,0,2,1,3,1,"NIEBE",8,10,10,2,5,5,1,3,2,,,2,,,1
2,152,11,0,2,1,5,1,"ARACHIDE",10,10,10,3,5,4,1,5,2,,,2,,,1
2,152,11,0,2,1,6,1,"GOMBO",11,10,10,4,5,4,1,6,2,,,2,,,1
2,152,11,0,2,1,7,1,"OSEILLE",12,10,10,10,5,22,1,7,2,,,2,,,1
2,152,12,0,1,1,1,1,"MIL",1,10,10,30,4,284,1,1,1,,,2,,,1
2,152,12,0,1,1,2,1,"SORGHO",2,0,,,,,,2,1,0,1,1,100,3,1
2,152,12,0,1,1,3,1,"NIEBE",8,0,,,,,,3,1,0,1,1,100,3,1
2,152,12,0,1,1,4,1,"OSEILLE",12,0,,,,,,4,1,0,1,1,100,6,1
2,152,12,0,2,1,5,1,"MIL",1,10,10,15,4,142,1,5,2,,,2,,,1
2,152,13,0,1,1,1,1,"MIL",1,11,11,25,4,0,1,1,1,,,2,,,1
2,152,13,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,8,1
2,152,13,0,2,1,3,1,"MIL",1,11,11,30,4,0,1,3,2,,,2,,,1
2,152,13,0,2,1,4,1,"NIEBE",8,0,,,,,,4,2,0,1,1,100,8,1
2,152,13,0,3,1,5,1,"MIL",1,11,11,13,4,0,1,5,3,,,2,,,1
2,152,13,0,3,1,6,1,"NIEBE",8,0,,,,,,6,3,0,1,1,100,8,1
2,152,15,0,1,1,1,1,"MIL",1,11,11,30,4,284,1,1,1,,,2,,,1
2,152,15,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,1,1
2,152,15,0,2,1,3,1,"MIL",1,11,11,40,4,379,1,3,2,,,2,,,1
2,152,15,0,2,1,4,1,"SORGHO",2,11,11,15,4,13,1,4,2,,,2,,,1
2,152,15,0,3,1,5,1,"MIL",1,11,11,49,4,465,1,5,3,,,2,,,1
2,152,15,0,3,1,7,1,"SORGHO",2,11,11,20,4,182,1,7,3,,,2,,,1
2,152,15,0,3,1,6,1,"NIEBE",8,11,11,4,5,9,1,6,3,,,2,,,1
2,152,15,0,3,1,8,1,"OSEILLE",12,11,11,15,5,33,1,8,3,,,2,,,1
2,152,15,0,4,1,9,1,"MIL",1,11,11,9,4,85,1,9,4,,,2,,,1
2,152,16,0,1,1,1,1,"MIL",1,10,10,15,4,178,1,1,1,,,1,80,8,1
2,152,16,0,1,1,2,1,"SORGHO",2,0,,,,,,2,1,0,1,1,100,8,1
2,152,16,0,1,1,3,1,"NIEBE",8,0,,,,,,3,1,0,1,1,100,8,1
2,152,16,0,1,1,4,1,"OSEILLE",12,10,10,2,5,1,1,4,1,,,1,90,8,1
2,152,16,0,2,1,5,1,"MIL",1,10,10,20,4,237,1,5,2,,,1,50,8,1
2,152,16,0,2,1,6,1,"SORGHO",2,10,10,5,4,57,1,6,2,,,1,90,8,1
2,152,16,0,2,1,7,1,"NIEBE",8,0,,,,,,7,2,0,1,1,100,8,1
2,152,16,0,3,1,8,1,"MIL",1,10,10,6,4,71,1,8,3,,,1,80,8,1
2,152,16,0,3,1,9,1,"SORGHO",2,0,,,,,,9,3,0,1,1,100,8,1
2,152,16,0,3,1,10,1,"NIEBE",8,0,,,,,,10,3,0,1,1,100,8,1
2,152,16,0,4,1,11,1,"MIL",1,0,,,,,,11,4,0,1,1,100,8,1
2,152,16,0,4,1,12,1,"SORGHO",2,10,10,5,4,57,1,12,4,,,1,50,8,1
2,152,16,0,4,1,13,1,"NIEBE",8,0,,,,,,13,4,0,1,1,100,8,1
2,152,17,0,1,1,1,1,"MIL",1,10,10,30,4,355,1,1,1,,,1,50,8,1
2,152,17,0,1,1,2,1,"SORGHO",2,10,10,27,4,306,1,2,1,,,1,40,8,1
2,152,17,0,1,1,3,1,"NIEBE",8,0,,,,,,3,1,0,1,1,100,8,1
2,152,17,0,1,1,4,1,"OSEILLE",12,10,10,1,5,62,1,4,1,,,1,80,8,1
2,152,17,0,2,1,5,1,"MIL",1,10,10,17,4,201,1,5,2,,,1,40,8,1
2,152,17,0,3,1,6,1,"MIL",1,10,10,7,4,201,1,6,3,,,1,80,8,1
2,152,17,0,3,1,7,1,"SORGHO",2,0,,,,,,7,3,0,1,1,100,8,1
2,152,18,0,1,1,1,1,"MIL",1,10,10,20,4,237,1,1,1,,,1,80,8,1
2,152,18,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,8,1
2,152,18,0,2,1,3,1,"MIL",1,10,10,30,4,355,1,3,2,,,1,70,8,1
2,152,18,0,2,1,5,1,"SORGHO",2,0,,,,,,5,2,0,1,1,100,8,1
2,152,18,0,2,1,4,1,"NIEBE",8,0,,,,,,4,2,0,1,1,100,8,1
2,152,18,0,2,1,6,1,"OSEILLE",12,10,10,1,5,1,1,6,2,,,1,90,8,1
2,152,18,0,3,1,7,1,"MIL",1,10,10,15,4,178,1,7,3,,,1,50,8,1
2,152,18,0,3,1,8,1,"SORGHO",2,0,,,,,,8,3,0,1,1,100,8,1
2,153,2,0,1,1,1,1,"MIL",1,9,10,80,4,1300,1,1,1,,,2,,,1
2,153,2,0,1,1,2,1,"NIEBE",8,9,10,0,,,1,2,1,,,1,100,1,1
2,153,3,0,1,1,1,1,"MIL",1,10,11,30,4,1000,1,1,1,,,2,,,1
2,153,3,0,1,1,2,1,"SORGHO",2,10,11,40,4,500,1,2,1,,,2,,,1
2,153,3,0,2,1,3,1,"MIL",1,10,11,55,4,875,1,3,2,,,2,,,1
2,153,3,0,2,1,4,1,"SORGHO",2,10,11,40,4,571,1,4,2,,,2,,,1
2,153,3,0,3,1,5,1,"MIL",1,10,11,38,4,475,1,5,3,,,2,,,1
2,153,3,0,3,1,6,1,"NIEBE",8,10,11,309,9,600,1,6,3,,,2,,,1
2,153,4,0,1,1,1,1,"MIL",1,9,9,80,4,1300,1,1,1,,,1,20,1,1
2,153,4,0,1,1,2,1,"SORGHO",2,9,9,0,,,1,2,1,,,2,,,1
2,153,4,0,1,1,3,1,"NIEBE",8,9,9,0,,,1,3,1,,,2,,,1
2,153,5,0,1,1,1,1,"MIL",1,9,9,80,4,1300,1,1,1,,,2,,,1
2,153,5,0,2,1,2,1,"MIL",1,9,9,50,4,1000,1,2,2,,,2,,,1
2,153,5,0,2,1,3,1,"OSEILLE",12,9,9,5,5,6,1,3,2,,,2,,,1
2,153,6,0,1,1,1,1,"MIL",1,9,9,80,4,1300,1,1,1,,,1,10,3,1
2,153,6,0,1,1,2,1,"SORGHO",2,9,9,10,4,100,1,2,1,,,1,5,3,1
2,153,6,0,2,1,3,1,"GOMBO",11,9,10,0,,,1,3,2,,,1,100,3,1
2,153,6,0,2,1,4,1,"SESAME",13,10,10,0,,,1,4,2,,,1,100,3,1
2,153,8,0,1,1,1,1,"MIL",1,10,11,30,4,400,1,1,1,,,1,50,1,1
2,153,8,0,1,1,3,1,"SORGHO",2,10,11,5,4,100,1,3,1,,,1,90,1,1
2,153,8,0,1,1,2,1,"NIEBE",8,10,11,0,,,1,2,1,,,1,100,1,1
2,153,9,0,1,1,1,1,"MIL",1,10,10,60,4,1000,1,1,1,,,2,,,1
2,153,10,0,1,1,1,1,"MIL",1,10,10,80,4,800,1,1,1,,,1,30,1,1
2,153,10,0,1,1,2,1,"SORGHO",2,10,10,2,8,200,1,2,1,,,1,30,1,1
2,153,10,0,2,1,3,1,"MIL",1,10,10,30,4,300,1,3,2,,,1,10,1,1
2,153,10,0,2,1,4,1,"SORGHO",2,10,10,1,8,100,1,4,2,,,1,10,1,1
2,153,10,0,3,1,5,1,"MIL",1,10,10,25,4,250,1,5,3,,,1,20,1,1
2,153,11,0,1,1,1,1,"MIL",1,10,11,100,4,1000,1,1,1,,,2,,,1
2,153,11,0,1,1,2,1,"SORGHO",2,10,11,15,9,188,1,2,1,,,2,,,1
2,153,11,0,1,1,3,1,"NIEBE",8,10,11,1,7,50,1,3,1,,,2,,,1
2,153,12,0,1,1,1,1,"MIL",1,10,11,60,4,600,1,1,1,,,2,,,1
2,153,12,0,1,1,2,1,"NIEBE",8,10,11,1,7,50,1,2,1,,,2,,,1
2,153,12,0,2,1,3,1,"MIL",1,10,11,30,4,300,1,3,2,,,2,,,1
2,153,12,0,2,1,4,1,"SORGHO",2,10,11,20,6,330,1,4,2,,,2,,,1
2,153,13,0,1,1,1,1,"MIL",1,9,9,5,4,100,1,1,1,,,1,10,3,1
2,153,13,0,1,1,2,1,"NIEBE",8,9,9,0,,,1,2,1,,,1,100,3,1
2,153,13,0,2,1,3,1,"SORGHO",2,9,9,5,4,50,1,3,2,,,1,15,3,1
2,153,13,0,2,1,4,1,"NIEBE",8,9,9,0,,,1,4,2,,,1,100,3,1
2,153,14,0,1,1,1,1,"MIL",1,10,11,100,4,1000,1,1,1,,,2,,,1
2,153,14,0,1,1,2,1,"SORGHO",2,10,11,30,9,375,1,2,1,,,2,,,1
2,153,14,0,1,1,3,1,"NIEBE",8,10,11,1,7,50,1,3,1,,,2,,,1
2,153,14,0,2,1,4,1,"SORGHO",2,10,11,40,9,500,1,4,2,,,2,,,1
2,153,14,0,2,1,5,1,"NIEBE",8,10,11,1,7,50,1,5,2,,,2,,,1
2,153,15,0,1,1,1,1,"MIL",1,10,10,100,4,1000,1,1,1,,,1,20,1,1
2,153,15,0,1,1,2,1,"SORGHO",2,10,10,50,9,625,1,2,1,,,1,16,1,1
2,153,15,0,1,1,3,1,"NIEBE",8,10,10,1,7,50,1,3,1,,,1,10,1,1
2,153,16,0,1,1,1,1,"MIL",1,9,10,70,4,500,1,1,1,,,1,10,3,1
2,153,16,0,2,1,2,1,"MIL",1,9,10,20,4,300,1,2,2,,,1,10,3,1
2,153,16,0,2,1,3,1,"SORGHO",2,10,10,30,3,250,1,3,2,,,1,15,3,1
2,153,18,0,1,1,1,1,"MIL",1,10,10,20,4,100,1,1,1,,,1,30,1,1
2,153,18,0,1,1,2,1,"NIEBE",8,10,10,0,,,1,2,1,,,1,100,4,1
2,153,18,0,2,1,3,1,"SORGHO",2,10,10,10,8,1000,1,3,2,,,1,25,1,1
2,153,18,0,2,1,4,1,"GOMBO",11,10,10,3,5,3,1,4,2,,,1,40,2,1
2,153,18,0,2,1,5,1,"SESAME",13,10,10,2,5,3,1,5,2,,,1,40,2,1
2,154,1,0,1,1,1,1,"MIL",1,11,12,500,4,8010,1,1,1,,,2,,,1
2,154,1,0,1,1,2,1,"NIEBE",8,11,12,1,7,55,1,2,1,,,2,,,1
2,154,3,0,1,1,1,1,"MIL",1,10,10,100,4,1000,1,1,1,,,2,,,1
2,154,3,0,1,1,2,1,"NIEBE",8,10,10,10,5,28,1,2,1,,,2,,,1
2,154,4,0,2,1,1,1,"MIL",2,8,11,48,4,600,1,1,2,,,2,,,1
2,154,4,0,2,2,2,1,"SORGHO",2,8,11,63,5,144,1,2,2,,,2,,,2
2,154,4,0,2,3,3,1,"GOMBO",11,9,11,12,5,11,1,3,2,,,1,100,3,3
2,154,5,0,1,1,1,1,"SORGHO",2,10,10,5,8,456,1,1,1,,,1,60,3,1
2,154,5,0,1,1,2,1,"GOMBO",11,10,10,60,5,54,1,2,1,,,2,,,1
2,154,5,0,1,1,3,1,"OSEILLE",12,10,10,1,7,12,1,3,1,,,2,,,1
2,154,6,0,1,1,1,1,"MIL",1,10,11,100,4,1335,1,1,1,,,1,50,3,1
2,154,6,0,2,1,2,1,"MIL",1,10,11,120,4,1602,1,2,2,,,1,50,3,1
2,154,7,0,1,1,1,1,"MIL",1,9,9,40,4,641,1,1,1,,,2,,,1
2,154,7,0,1,1,2,1,"NIEBE",8,9,9,25,5,69,1,2,1,,,2,,,1
2,154,7,0,2,1,3,1,"SORGHO",2,9,9,30,4,342,1,3,2,,,2,,,1
2,154,9,0,1,1,1,1,"MIL",1,11,12,36,4,480,1,1,1,,,1,80,3,1
2,154,9,0,2,1,2,1,"MIL",1,11,12,1,4,13,1,2,2,,,1,98,3,1
2,154,9,0,2,2,4,1,"SORGHO",3,11,12,2,4,28,1,4,2,,,1,60,3,2
2,154,11,0,1,1,1,1,"MIL",1,10,10,82,4,131,1,1,1,,,2,,,1
2,154,11,0,1,1,3,1,"SORGHO",2,10,10,2,5,5,1,3,1,,,2,,,1
2,154,11,0,1,1,2,1,"NIEBE",8,10,10,5,5,14,1,2,1,,,2,,,1
2,154,11,0,1,2,4,1,"GOMBO",11,10,10,1,5,1,1,4,1,,,2,,,2
2,154,14,0,1,1,1,1,"MIL",1,0,,,,,,1,1,0,99,1,100,3,1
2,154,14,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,99,1,100,3,1
2,154,14,0,1,2,4,1,"SORGHO",2,0,,,,,,4,1,0,99,1,100,3,2
2,154,14,0,1,2,3,1,"GOMBO",11,0,,,,,,3,1,0,99,1,100,3,2
2,154,16,0,1,1,1,1,"MIL",1,11,11,10,4,107,1,1,1,,,2,,,1
2,154,16,0,1,1,2,1,"NIEBE",8,11,11,1,5,3,1,2,1,,,2,,,1
2,155,1,0,1,1,1,1,"MIL",1,10,11,500,1,500,1,1,1,,,2,,,1
2,155,1,0,1,1,3,1,"SORGHO",2,10,11,1,7,50,1,3,1,,,2,,,1
2,155,1,0,1,1,4,1,"NIEBE",8,10,11,10,5,23,1,4,1,,,2,,,1
2,155,2,0,1,1,4,1,"MIL",1,10,10,50,4,667,1,4,1,,,1,95,3,1
2,155,2,0,1,1,3,1,"SORGHO",2,0,,,,,,3,1,,,1,80,3,1
2,155,2,0,1,1,2,1,"NIEBE",8,10,10,50,4,666,1,2,1,0,99,1,100,3,1
2,155,3,0,1,1,1,1,"MIL",1,10,10,100,4,1068,1,1,1,,,1,50,3,1
2,155,3,0,1,1,2,1,"SORGHO",2,0,,,,,,2,1,0,99,1,100,3,1
2,155,3,0,1,1,3,1,"NIEBE",8,10,10,2,8,222,1,3,1,,,1,50,3,1
2,155,4,0,1,1,1,1,"MIL",1,10,11,116,4,900,1,1,1,,,2,,,1
2,155,4,0,1,1,2,1,"NIEBE",8,10,11,40,5,93,1,2,1,,,2,,,1
2,155,5,0,1,1,1,1,"MIL",1,11,11,5,8,534,1,1,1,,,2,,,1
2,155,5,0,1,1,2,1,"NIEBE",8,11,11,5,8,554,1,2,1,,,2,,,1
2,155,7,0,1,1,1,1,"MIL",1,11,11,55,4,734,1,1,1,,,2,,,1
2,155,7,0,1,1,2,1,"NIEBE",8,11,11,1,8,111,1,2,1,,,2,,,1
2,155,8,0,1,1,1,1,"MIL",1,11,11,60,4,864,1,1,1,,,2,,,1
2,155,8,0,1,1,3,1,"SORGHO",2,11,11,10,5,23,1,3,1,,,2,,,1
2,155,8,0,1,1,2,1,"NIEEBE",8,11,11,2,8,222,1,2,1,,,2,,,1
2,155,9,0,1,1,1,1,"MIL",1,11,12,95,4,1334,1,1,1,,,2,,,1
2,155,9,0,1,1,2,1,"NIEBE",8,11,12,2,8,222,1,2,1,,,2,,,1
2,155,11,0,1,1,1,1,"MIL",1,10,10,10,8,934,1,1,1,,,2,,,1
2,155,11,0,1,1,2,1,"NIEBE",8,11,11,1,8,111,1,2,1,,,2,,,1
2,155,11,0,1,2,3,1,"SORGHO",2,11,11,1,7,46,1,3,1,,,2,,,2
2,155,12,0,1,1,1,1,"MIL",1,10,10,10,4,100,1,1,1,,,2,,,1
2,155,12,0,1,1,2,1,"NIEBE",8,10,10,3,8,300,1,2,1,,,2,,,1
2,155,12,0,1,2,4,1,"MIL",1,10,10,50,4,500,1,4,1,,,2,,,2
