hhID,crop,crop_area_share,planting_month,planting_year,plotID,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,latitude,longitude,plot_area_reported,plot_area_reported_unit,plot_area_measured,season,harvest_year,harvest_year_begin,harvest_year_end,source,country,harvest_month
010103088800709040,teff,NA,7,2010,3_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.125,3. Timad,0.079812,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,teff,NA,8,2010,4_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.125,3. Timad,0.10203,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,teff,NA,7,2010,5_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.625,3. Timad,0.42332,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,teff,NA,7,2010,6_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.23143000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,vetch,NA,9,2011,6_2,1,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.19702,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,gesho,NA,NA,NA,8_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.1875,3. Timad,0.096732,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,chick peas,NA,9,2011,1_1,1,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.04,2. Square Meters,0.03673,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,chick peas,NA,9,2011,1_1,1,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.22315,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,vetch,NA,9,2011,1_2,1,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.25554,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709040,vetch,NA,9,2011,1_2,1,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.21453000000000003,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709048,maize,NA,6,2010,1_2,11,12,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.22436,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709048,gesho,NA,NA,NA,1_3,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.022003,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709048,gesho,NA,NA,NA,2_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.010938,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,maize,NA,6,2010,1_2,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.125,3. Timad,0.13677999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,horse beans,90,6,2010,1_3,10,10,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.012037,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,gesho,10,NA,NA,1_3,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.012037,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,millet,NA,5,2010,1_4,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.014846000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,red pepper,NA,7,2010,1_5,9,12,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,8. Medeb,8.119999999999999e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,gesho,NA,NA,NA,1_6,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.019215,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,bananas,NA,NA,NA,1_7,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,8. Medeb,8.34e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,barley,NA,7,2010,2_1,9,9,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.019195,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,red pepper,NA,6,2010,2_2,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,8. Medeb,9.130000000000001e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,garlic,NA,6,2010,2_3,11,12,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.003421,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,teff,NA,9,2010,3_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.23205,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,teff,NA,6,2010,4_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.21805,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,horse beans,NA,6,2010,5_1,10,10,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.026766,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,teff,NA,7,2010,6_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.022912000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,millet,NA,6,2010,7_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.036712,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709056,teff,NA,7,2010,7_2,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.070214,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709064,maize,NA,6,2010,1_2,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.025797000000000004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709064,gesho,NA,NA,NA,1_3,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.007320999999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,maize,NA,6,2010,1_2,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.23146,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,gesho,NA,NA,NA,1_3,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.038125,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,red pepper,NA,7,2010,1_4,9,1,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,8. Medeb,3.46e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,teff,NA,7,2010,2_1,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.068013,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,teff,NA,7,2010,2_2,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.25,3. Timad,0.20217000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,mangos,10,NA,NA,3_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.075,2. Square Meters,0.063938,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,avocados,5,NA,NA,3_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.075,2. Square Meters,0.063938,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,guava,35,NA,NA,3_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.075,2. Square Meters,0.063938,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709072,gesho,50,NA,NA,3_1,NA,NA,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.075,2. Square Meters,0.063938,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,maize,NA,6,2010,1_2,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.045012,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,maize,NA,6,2010,1_3,9,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.125,3. Timad,0.080322,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,horse beans,NA,6,2010,1_4,10,10,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.060190999999999995,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,horse beans,NA,6,2010,1_5,10,10,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.077806,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,teff,NA,7,2010,1_6,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,0.0625,3. Timad,0.048121,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010103088800709080,teff,NA,7,2010,1_7,11,11,Tigray,North Western Tigray,Medebay Zana,14.1100206375122,38.425235748291,NA,7. Tilm,0.023518999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405019,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,NA,7. Tilm,0.011081,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405019,teff,NA,7,2010,2_1,11,12,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,0.5,3. Timad,0.275131,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405028,teff,NA,7,2010,2_1,11,12,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,0.5,3. Timad,0.20162,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405028,teff,NA,7,2010,3_1,11,12,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,3e-4,2. Square Meters,0.95265,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405028,teff,NA,7,2010,4_1,11,12,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,0.5,3. Timad,0.159621,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405056,maize,NA,5,2010,1_2,10,10,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,NA,7. Tilm,0.016853,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405091,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,NA,7. Tilm,0.00243,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405106,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,NA,7. Tilm,0.011,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010104088800405133,teff,NA,7,2010,2_1,10,10,Tigray,North Western Tigray,NA,14.1093130111694,38.2654190063477,0.625,3. Timad,0.5727300000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712045,sesame,NA,6,2010,2_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.32792,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712045,sorghum,NA,6,2010,2_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.40699,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712049,millet,NA,6,2010,2_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.5,3. Timad,0.31751,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712049,sorghum,NA,7,2010,2_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.125,3. Timad,0.057178999999999994,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712049,sorghum,NA,7,2010,2_3,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.19182000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,maize,NA,6,2010,1_2,9,10,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.032,2. Square Meters,0.026,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,sorghum,NA,6,2010,2_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.125,3. Timad,0.1907,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,millet,NA,6,2010,2_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.22834000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,sorghum,NA,6,2010,2_3,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.23128,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,maize,NA,6,2010,2_4,10,10,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,NA,7. Tilm,0.039749,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,red pepper,NA,4,2010,2_5,10,10,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,NA,9. Rope(Gemed),0.013977000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712061,millet,NA,6,2010,3_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.375,3. Timad,0.38253000000000004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712074,maize,NA,6,2010,1_2,9,10,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.035,2. Square Meters,0.02998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712096,maize,NA,6,2010,1_2,9,9,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,NA,7. Tilm,0.00798,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088800712096,sorghum,NA,6,2010,2_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,14.1034708023071,37.9586296081543,0.25,3. Timad,0.47192,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.0825,3. Timad,0.018348,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,lineseed,NA,7,2010,2_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.0625,3. Timad,0.021432,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,millet,NA,6,2010,3_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.625,3. Timad,0.27705,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,sorghum,NA,6,2010,4_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,2,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,sesame,NA,6,2010,5_1,NA,NA,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,3.5,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,sesame,NA,6,2010,6_1,10,10,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,2,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215009,teff,NA,7,2010,7_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.5,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,maize,NA,6,2010,1_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.01,1. Hectare,0.003696,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,teff,NA,7,2010,2_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.5,3. Timad,0.487209,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,millet,NA,6,2010,2_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.75,3. Timad,0.589208,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,teff,NA,7,2010,3_1,12,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.5,3. Timad,0.22937,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,sorghum,NA,6,2010,4_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.25,3. Timad,0.10532000000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215025,nueg,NA,7,2010,5_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.25,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215055,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,NA,7. Tilm,1e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215070,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.0625,3. Timad,0.022680000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215086,maize,NA,6,2010,1_2,10,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,NA,7. Tilm,0.009948,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215104,maize,NA,6,2010,1_2,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,NA,4. Boy,0.0025,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215104,teff,NA,6,2010,2_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.375,3. Timad,0.20648000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215104,teff,NA,7,2010,3_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.25,3. Timad,0.26089,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215104,teff,NA,7,2010,4_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.5,3. Timad,0.290802,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215120,millet,NA,6,2010,2_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.5,3. Timad,0.26488,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215120,teff,NA,7,2010,3_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.375,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215146,maize,NA,6,2010,1_2,10,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.125,3. Timad,0.00586,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215167,sorghum,NA,6,2010,2_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,1,1. Hectare,0.25873,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215167,millet,NA,6,2010,2_2,10,10,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,0.25,3. Timad,0.16596,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215167,teff,NA,6,2010,3_1,11,12,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,1,3. Timad,0.58134,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010105088802215167,teff,NA,6,2010,4_1,11,11,Tigray,North Western Tigray,Asegede Tsimbila,13.8241729736328,38.2013854980469,1,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204010,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.4362,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204010,sorghum,NA,6,2010,1_3,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.5,3. Timad,0.5356,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204010,teff,NA,7,2010,1_4,10,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.5,3. Timad,0.5537,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204020,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.2001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204020,sorghum,NA,6,2010,2_1,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,NA,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204030,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.125,3. Timad,0.11705,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204030,teff,NA,7,2010,2_1,10,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.19,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204030,sorghum,NA,6,2010,3_1,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.375,3. Timad,0.1315,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204040,sorghum,NA,6,2010,1_2,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.625,3. Timad,0.5506,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204040,teff,NA,7,2010,1_3,10,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.2011,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204050,sorghum,NA,6,2010,1_2,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.1656,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204050,horse beans,NA,7,2010,2_1,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.1459,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204060,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.1467,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204070,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.125,3. Timad,0.0897,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204070,sorghum,NA,6,2010,1_3,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.5,3. Timad,0.2145,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204070,teff,NA,7,2010,2_1,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.125,3. Timad,0.101,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204080,sorghum,NA,6,2010,1_2,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.0921,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204080,maize,NA,6,2010,2_1,10,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.0817,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204080,millet,NA,6,2010,2_2,11,11,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.1395,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
010106088801204100,maize,NA,6,2010,1_2,10,10,Tigray,North Western Tigray,Tselemt,13.6467704772949,38.3438491821289,0.25,3. Timad,0.0985,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
